"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
8.974755716E2;-7.380725384E0;5.921459198E0;-7.451354027E0
8.974922375E2;-3.670909643E0;1.511938334E0;-5.385158062E0
8.975089035E2;-1.869272947E0;-1.238999367E0;-2.336740971E0
8.975255695E2;-4.868608952E0;-3.639785051E0;-1.298255920E0
8.975422355E2;-2.341529369E0;-1.689827538E1;-4.329315186E0
8.975589015E2;2.752134800E0;-4.239293289E1;-5.828085423E0
8.975755675E2;4.592677593E0;-6.447046661E1;-2.001013947E1
8.975922335E2;-7.461529732E0;-5.649478149E1;-1.643021011E1
8.976088995E2;-3.432686806E0;-2.598367310E1;5.301361084E0
8.976255655E2;-1.061229944E0;-1.383848572E1;7.217919350E0
8.976422314E2;-1.152808070E0;-9.907805443E0;3.431489468E0
8.976588974E2;-3.457227230E0;-1.076911926E1;-8.763975143E0
8.976755634E2;-9.153033257E0;-1.104804420E1;-2.401324463E1
8.976922294E2;-1.595376301E1;-9.127894402E0;-1.731905746E1
8.977088954E2;-1.563653088E1;-8.237251282E0;2.940678120E0
8.977255614E2;-1.334587860E1;-6.381145954E0;5.865794182E0
8.977422274E2;-8.133103371E0;-3.520075083E0;2.925714493E0
8.977588934E2;-6.029198647E0;-1.874659896E0;5.076306343E0
8.977755594E2;-6.917447090E0;1.963245422E-1;3.162141800E0
8.977922254E2;-9.764751434E0;2.118269920E0;1.253963113E0
8.978088913E2;-1.470279217E1;4.704606533E0;-6.506243348E-1
8.978255573E2;-1.646193314E1;6.050147533E0;-6.524199843E-1
8.978422233E2;-1.379239750E1;5.908291340E0;-5.339069963E-1
8.978588893E2;-8.225878716E0;4.749497414E0;-9.002198577E-1
8.978755553E2;-3.763086557E0;2.774879694E0;-4.189853091E-3
8.978922213E2;-2.087145329E0;8.325836658E-1;6.446388364E-1
8.979088873E2;-8.726865053E-1;-2.705447972E-1;-1.915361360E-2
8.979255533E2;-1.227626920E0;-3.541622877E0;-2.041056871E0
8.979422193E2;-2.308010340E0;-1.119109726E1;-4.695029736E0
8.979588853E2;-7.408857346E0;-5.330091476E1;-2.912127304E1
8.979755512E2;-9.810839653E0;-8.245929718E1;-4.585195541E1
8.979922172E2;-8.744821548E-1;-5.032551956E1;-2.566823578E1
8.980088832E2;5.614402890E-1;-2.778530884E1;-1.116356373E1
8.980255492E2;3.612850428E0;-1.643320274E1;1.819593310E0
8.980422152E2;4.104858875E0;-1.192910957E1;2.970665550E1
8.980588812E2;-5.888539314E0;-1.386961079E1;2.268625832E1
8.980755472E2;-6.074089527E0;-1.407910347E1;5.953781128E0
8.980922132E2;-5.488707423E-1;-1.156279755E1;-3.074753523E0
8.981088792E2;2.009333849E0;-7.794922352E0;-3.286041737E0
8.981255451E2;3.684676409E0;-5.602431774E0;-1.798644066E0
8.981422111E2;5.082890034E0;-4.604648590E0;-2.502539396E0
8.981588771E2;5.363011837E0;-3.092111588E0;-3.159747601E0
8.981755431E2;5.131372929E0;-1.620874524E0;-2.395997286E0
8.981922091E2;4.320336819E0;1.358709484E-1;-3.429693878E-1
8.982088751E2;4.273051262E0;1.920748353E0;5.764040351E-1
8.982255411E2;5.673060894E0;4.941033840E0;2.535459518E0
8.982422071E2;4.611831188E0;6.695983410E0;-5.476736426E-1
8.982588731E2;-7.781155407E-3;7.554903507E0;-5.725134850E0
8.982755391E2;-3.961206675E0;7.021595001E0;-1.071764374E1
8.982922050E2;-6.081272125E0;5.796960831E0;-9.537900925E0
8.983088710E2;-4.508281708E0;2.379836559E0;-4.857236862E0
8.983255370E2;-4.307168961E0;-4.884171486E-1;-3.597288132E-1
8.983422030E2;-8.376114845E0;-2.804807186E0;-7.003039718E-1
8.983588690E2;-5.236119270E0;-1.435144329E1;-1.340453720E1
8.983755350E2;1.350329757E0;-3.407487869E1;-1.717720032E1
8.983922010E2;4.621407986E0;-4.948754883E1;-1.900637054E1
8.984088670E2;-7.827842236E0;-5.316863632E1;-2.090317726E1
8.984255330E2;-8.034342766E0;-3.747344589E1;9.642647505E-1
8.984421990E2;1.096544385E0;-2.139817810E1;1.486499977E1
8.984588649E2;3.227982521E0;-1.294245625E1;1.156997967E1
8.984755309E2;-6.380547285E-1;-1.257554436E1;3.989338636E0
8.984921969E2;-6.473322868E0;-1.235408115E1;-7.551311970E0
8.985088629E2;-1.242770290E1;-1.198537350E1;-2.305676079E1
8.985255289E2;-2.048957825E1;-9.198522568E0;-1.122282028E1
8.985421949E2;-1.818037033E1;-6.944980621E0;6.824671745E0
8.985588609E2;-1.108934402E1;-3.527856112E0;3.082534671E-1
8.985755269E2;-6.778583527E0;-2.133832216E0;1.975814939E0
8.985921929E2;-5.573102951E0;-1.055244446E0;2.597110271E0
8.986088588E2;-6.448782444E0;3.531447649E-1;6.667851806E-1
8.986255248E2;-8.287528992E0;2.619855165E0;-1.377863050E0
8.986421908E2;-1.096424675E1;5.400720596E0;-8.559271097E-1
8.986588568E2;-1.172141266E1;6.271611214E0;1.849520802E-1
8.986755228E2;-1.040340519E1;6.946177483E0;-3.399766386E-1
8.986921888E2;-6.854599476E0;6.016628742E0;1.045667648E0
8.987088548E2;-3.930680752E0;4.493318081E0;1.926135302E0
8.987255208E2;-2.025494576E0;3.223194122E0;8.122329116E-1
8.987421868E2;-1.436521053E0;1.649006367E0;-1.987785935E0
8.987588528E2;-1.323395014E0;-1.272518158E0;-4.414309502E0
8.987755187E2;-7.256825447E0;-1.601780701E1;-1.185967827E1
8.987921847E2;-9.343372345E0;-6.907511139E1;-3.163817787E1
8.988088507E2;1.519120932E0;-9.729736328E1;-4.145440674E1
8.988255167E2;2.024896145E0;-4.873577118E1;-1.791820526E1
8.988421827E2;-1.227028370E0;-1.940380859E1;-1.177947283E0
8.988588487E2;-6.230909824E-1;-7.796717644E0;4.616320038E1
8.988755147E2;-2.240374327E0;-8.273762703E0;2.051830864E1
8.988921807E2;-5.329493046E0;-1.176869869E1;5.996278286E0
8.989088467E2;-4.148552895E0;-1.120366669E1;-3.211821556E0
8.989255126E2;1.294664621E0;-9.357737541E0;-6.809708118E0
8.989421786E2;4.109048843E0;-5.985504150E0;-2.307411909E0
8.989588446E2;5.646724701E0;-4.663306236E0;-7.781155407E-2
8.989755106E2;5.486313343E0;-5.718550682E0;-2.176329374E0
8.989921766E2;5.091269970E0;-4.024054527E0;-2.811989784E0
8.990088426E2;4.871003151E0;-1.945288897E0;-1.974019289E0
8.990255086E2;4.273650169E0;4.106055796E-1;9.193734527E-1
8.990421746E2;5.774814606E0;4.179677486E0;5.474940777E0
8.990588406E2;5.401917458E0;6.473322868E0;7.773374557E0
8.990755066E2;-1.550245643E0;6.606799603E0;-1.630451322E0
8.990921725E2;-7.161655903E0;6.446986675E0;-1.051772785E1
8.991088385E2;-9.162610054E0;5.644928932E0;-1.348234844E1
8.991255045E2;-7.834426403E0;3.715202570E0;-9.663596153E0
8.991421705E2;-3.505111217E0;-4.435258508E-1;-5.369596004E0
8.991588365E2;-1.851915002E0;-3.967790842E0;-2.885013103E0
8.991755025E2;-3.117250681E0;-1.105642319E1;-3.835511208E0
8.991921685E2;-1.608304977E0;-2.454475784E1;1.370680481E-1
8.992088345E2;2.686294317E0;-4.574900436E1;-1.007899094E1
8.992255005E2;-2.899378300E0;-5.588725281E1;-2.251866341E1
8.992421664E2;-3.860650301E0;-4.481466675E1;-7.895478725E0
8.992588324E2;-5.141547918E-1;-2.185367393E1;6.175244808E0
8.992754984E2;7.242460251E-1;-1.229422569E1;5.665279865E0
8.992921644E2;6.242880821E-1;-9.187748909E0;1.543661594E0
8.993088304E2;-1.301847219E0;-8.079233170E0;-6.698976517E0
8.993254964E2;-5.314529419E0;-7.535151482E0;-1.704671669E1
8.993421624E2;-1.057459068E1;-6.919841290E0;-1.482190418E1
8.993588284E2;-1.266712284E1;-7.577049732E0;-3.869029999E0
8.993754944E2;-1.408688450E1;-6.927622795E0;5.267842293E0
8.993921604E2;-7.183203697E0;-3.896563292E0;3.104082584E0
8.994088263E2;-4.939836502E0;-1.901594758E0;4.257489204E0
8.994254923E2;-6.266224384E0;3.399766386E-1;2.308010340E0
8.994421583E2;-8.933364868E0;2.317587137E0;8.978256583E-2
8.994588243E2;-1.227986050E1;4.699219227E0;-1.202487826E0
8.994754903E2;-1.402882481E1;5.717952251E0;2.041056901E-1
8.994921563E2;-1.278982544E1;6.549937248E0;4.519055784E-1
8.995088223E2;-8.271966934E0;6.059724331E0;8.762778044E-1
8.995254883E2;-5.312733650E0;3.812167645E0;8.786720037E-1
8.995421543E2;-3.079541922E0;1.556231141E0;-6.596025825E-1
8.995588203E2;-2.069188833E0;-2.825157940E-1;-3.468599796E0
8.995754862E2;-4.757278919E0;-5.039794445E0;-6.111798286E0
8.995921522E2;-9.879673004E0;-3.076549149E1;-2.166034317E1
8.996088182E2;-6.170456409E0;-7.821736908E1;-3.917931366E1
8.996254842E2;1.690306425E0;-7.091505432E1;-2.585498428E1
8.996421502E2;4.325125217E0;-3.784634399E1;-1.278443813E1
8.996588162E2;2.329558372E0;-2.030761909E1;6.798934460E0
8.996754822E2;-3.579930067E0;-1.101452446E1;3.602914429E1
8.996921482E2;-4.985326290E0;-1.076672459E1;1.584542561E1
8.997088142E2;-4.615422249E0;-1.317948151E1;4.983530998E0
8.997254801E2;-2.246359825E0;-1.209909821E1;-3.769072056E0
8.997421461E2;8.942343593E-1;-9.583989143E0;-5.306747913E0
8.997588121E2;2.712630510E0;-4.967968464E0;-1.025915384E0
8.997754781E2;3.060388327E0;-4.350862980E0;-1.602918029E0
8.997921441E2;4.235941410E0;-2.888005733E0;-3.501519918E0
8.998088101E2;4.595071793E0;-1.465251446E0;-4.745307922E0
8.998254761E2;4.524442673E0;5.494692922E-1;-5.579687119E0
8.998421421E2;4.227561474E0;2.967612982E0;-1.981800437E0
8.998588081E2;5.555146694E0;6.102819920E0;4.947019100E0
8.998754741E2;7.180809498E0;9.770138741E0;1.676360130E1
8.998921400E2;-4.231751561E-1;8.822632790E0;-3.327341795E0
8.999088060E2;-4.897339344E0;8.127716064E0;-1.189439392E1
8.999254720E2;-7.152677536E0;6.579864979E0;-9.768342972E0
8.999421380E2;-3.101089716E0;2.289455414E0;-5.685630322E0
8.999588040E2;-1.105522633E0;-1.498770237E0;-2.386420488E0
8.999754700E2;-4.336497784E0;-2.717418969E-1;-7.098808289E-1
8.999921360E2;-5.271433830E0;-5.594650745E0;-5.210381508E0
9.000088020E2;9.068039060E-1;-2.172917557E1;-5.667674065E0
9.000254680E2;8.135497093E0;-4.948754883E1;-8.959102631E0
9.000421340E2;8.414422035E0;-7.169137573E1;-1.166993809E1
9.000587999E2;-6.330867767E0;-6.171054840E1;-2.633023262E1
9.000754659E2;-5.319916248E0;-2.902251244E1;9.804255962E-1
9.000921319E2;-3.316567898E0;-1.613392639E1;6.393116951E0
9.001087979E2;-3.414131641E0;-1.035611916E1;1.143231273E0
9.001254639E2;-7.629123688E0;-7.753622055E0;-1.227806473E1
9.001421299E2;-1.469441319E1;-4.237138271E0;-1.593700409E1
9.001587959E2;-2.231874847E1;-3.301604033E0;1.008856773E1
9.001754619E2;-1.519539928E1;-3.865438700E0;3.163338900E0
9.001921279E2;-9.674370766E0;-4.520252705E0;6.817489266E-1
9.002087938E2;-8.752602577E0;-2.252943754E0;4.380790710E0
9.002254598E2;-9.140463829E0;6.051344872E-1;2.888604403E0
9.002421258E2;-1.252466774E1;3.198653460E0;1.545457244E0
9.002587918E2;-1.380496693E1;5.021239281E0;-4.596867263E-1
9.002754578E2;-1.127728844E1;3.700238705E0;-2.520495892E0
9.002921238E2;-7.751826763E0;2.776076794E0;-3.575141668E0
9.003087898E2;-3.602076530E0;2.430114746E0;-1.829170108E0
9.003254558E2;-6.847416759E-1;2.129043818E0;1.289876223E0
9.003421218E2;-1.028908134E0;2.271498919E0;2.011728048E0
9.003587878E2;-2.381632090E0;2.748543501E0;6.320692301E-1
9.003754537E2;-4.311957359E0;-2.400187254E-1;-1.789665818E0
9.003921197E2;-7.444171429E0;-5.008071423E0;-5.301361084E0
9.004087857E2;-1.683363152E1;-3.051469994E1;-2.333029938E1
9.004254517E2;-1.146044540E1;-8.097669220E1;-3.874416733E1
9.004421177E2;1.591545582E0;-6.944980621E1;-2.517263603E1
9.004587837E2;4.469376087E0;-3.727173615E1;-1.017715263E1
9.004754497E2;5.699397087E0;-2.044827843E1;6.167463779E0
9.004921157E2;2.369062662E0;-1.042495251E1;2.624643707E1
9.005087817E2;-5.145738125E0;-7.672219276E0;1.897584343E1
9.005254476E2;-6.281786919E0;-1.136228275E1;4.350264549E0
9.005421136E2;-5.261258483E-1;-1.165796661E1;-4.420294762E0
9.005587796E2;2.360682964E0;-8.171410561E0;-3.578134537E0
9.005754456E2;3.496133089E0;-4.945822239E0;4.938040972E-1
9.005921116E2;4.080916882E0;-5.378573895E0;-1.447294950E0
9.006087776E2;5.146934986E0;-3.310582399E0;-2.391208887E0
9.006254436E2;5.422268391E0;-1.612494826E0;-2.886808634E0
9.006421096E2;5.136161327E0;5.626373887E-1;-1.001374841E0
9.006587756E2;6.485293865E0;4.184465885E0;3.477577925E0
9.006754416E2;8.122927666E0;7.392097950E0;1.080982113E1
9.006921075E2;2.236783028E0;7.351994991E0;2.735375464E-1
9.007087735E2;-3.564966440E0;7.449558735E0;-8.519766808E0
9.007254395E2;-6.924031258E0;7.428010941E0;-1.018732834E1
9.007421055E2;-7.285555840E0;5.620986938E0;-9.337387085E0
9.007587715E2;-3.812766314E0;2.038662672E0;-6.399102688E0
9.007754375E2;-8.864531517E-1;-1.004367590E0;-2.461838007E0
9.007921035E2;-4.429871559E0;-1.757942557E0;1.844732404E0
9.008087695E2;-4.190451622E0;-1.018613148E1;-5.686827660E0
9.008254355E2;3.667318344E0;-3.229059982E1;-5.567117691E0
9.008421015E2;5.057751179E0;-6.001904678E1;-1.803372574E1
9.008587674E2;-7.257423878E0;-7.053677368E1;-2.516605186E1
9.008754334E2;-8.554482460E0;-3.994725418E1;1.913565755E0
9.008920994E2;-1.452681899E0;-1.873941612E1;9.146449089E0
9.009087654E2;9.085995555E-1;-9.630676270E0;6.961740017E0
9.009254314E2;1.268926859E0;-7.642890453E0;2.110488892E0
9.009420974E2;-1.963245422E-1;-7.162254333E0;-3.730166197E0
9.009587634E2;-6.446388245E0;-6.494272232E0;-1.357452488E1
9.009754294E2;-1.515050793E1;-5.158905983E0;-1.318127728E1
9.009920954E2;-1.925297356E1;-6.354211330E0;-2.324171305E0
9.010087609E2;-1.295801830E1;-5.100248337E0;3.270479441E0
9.010254264E2;-6.570886612E0;-2.705447912E0;1.884236693E0
9.010420924E2;-7.207744122E0;-4.818331003E-1;1.534683347E0
9.010587584E2;-1.034774017E1;2.023100376E0;-3.154360652E-1
9.010754244E2;-1.447534370E1;5.461772442E0;-2.421735048E0
9.010920904E2;-1.331176186E1;7.058705330E0;6.230909824E-1
9.011087564E2;-8.965087891E0;6.640916824E0;2.146401882E0
9.011254224E2;-6.929418087E0;6.793547153E0;3.057395458E0
9.011420884E2;-6.185420036E0;5.151723385E0;3.876212597E0
9.011587543E2;-5.157709122E0;3.365648985E0;2.685097218E0
9.011754203E2;-3.194463730E0;1.233612418E0;-4.830302000E-1
9.011920863E2;-3.226785421E0;-2.245162725E0;-3.768473387E0
9.012087523E2;-8.019378662E0;-1.064102936E1;-1.269944477E1
9.012254183E2;-1.223556805E1;-5.000050735E1;-3.279218292E1
9.012420843E2;-4.814739704E0;-8.239345551E1;-3.878247452E1
9.012587503E2;1.903988957E0;-5.264969254E1;-2.221819115E1
9.012754163E2;3.675099611E0;-2.854726410E1;-1.025616169E1
9.012920823E2;3.488950491E0;-1.816241455E1;1.907340813E1
9.013087482E2;6.039373875E-1;-1.331355667E1;2.558503723E1
9.013254142E2;-3.943250179E0;-1.284249783E1;8.522160530E0
9.013420802E2;-3.884592295E0;-1.276348972E1;2.006340981E0
9.013587462E2;3.848679364E-1;-1.196621990E1;-3.651157618E0
9.013754122E2;3.397372246E0;-8.991424561E0;-2.646790028E0
9.013920782E2;5.173870087E0;-5.971138954E0;1.595136881E0
9.014087442E2;4.929062843E0;-4.751293182E0;2.041056901E-1
9.014254102E2;4.393360138E0;-3.439869404E0;-1.495178938E0
9.014420762E2;4.435258865E0;-8.331822157E-1;-1.287482023E0
9.014587422E2;3.825934410E0;1.680729628E0;7.158663273E-1
9.014754081E2;4.533421040E0;4.288015366E0;3.899555922E0
9.014920741E2;3.701435804E0;5.776610374E0;2.475006104E0
9.015087401E2;2.383427858E0;6.567295074E0;-1.914762855E0
9.015254061E2;-6.649895310E-1;6.884527206E0;-5.330689907E0
9.015420721E2;-3.131615877E0;6.095637321E0;-8.640673637E0
9.015587381E2;-4.004900932E0;6.118382454E0;-6.420650482E0
9.015754041E2;-3.328538895E0;9.403226972E-1;7.236474752E-1
9.015920701E2;-5.634753704E0;-4.531026781E-1;-2.634819031E0
9.016087361E2;-7.771578789E0;-7.946953773E0;-9.649829865E0
9.016254021E2;-8.948329091E-1;-2.407010651E1;-1.144129181E1
9.016420680E2;7.107187748E0;-4.333505249E1;-1.432211494E1
9.016587340E2;6.284779549E0;-5.224626923E1;-1.163402462E1
9.016754000E2;-8.012794495E0;-4.791336441E1;-1.744295692E1
9.016920660E2;-8.093599319E0;-2.715862656E1;5.565321922E0
9.017087320E2;-2.583942175E0;-1.532408810E1;8.942343712E0
9.017253980E2;-1.120486379E0;-1.052550888E1;1.092953086E0
9.017420640E2;-1.200093627E0;-9.861118317E0;-1.259649372E1
9.017587300E2;-5.519832134E0;-9.406219482E0;-1.669417000E1
9.017753960E2;-1.291851425E1;-8.864531517E0;3.301005602E0
9.017920619E2;-1.165317822E1;-6.308123112E0;2.513911761E-2
9.018087279E2;-8.386888504E0;-5.645527840E0;2.762908697E0
9.018253939E2;-7.007229805E0;-4.283226967E0;3.024475336E0
9.018420599E2;-7.645883083E0;-2.595314741E0;4.213795066E-1
9.018587259E2;-9.716867447E0;-5.871779919E-1;-1.996764183E0
9.018753919E2;-1.230499935E1;1.750759959E0;-3.487753391E0
9.018920579E2;-1.474588871E1;4.029441357E0;-3.746925592E0
9.019087239E2;-1.450227833E1;6.072294235E0;-1.136647224E0
9.019253899E2;-1.330577564E1;8.207323074E0;8.146271110E-1
9.019420559E2;-7.473500729E0;7.623138428E0;3.184886694E0
9.019587218E2;-2.857479811E0;4.705803394E0;5.182249546E0
9.019753878E2;-1.416768909E0;1.877652645E0;4.629787445E0
9.019920538E2;-2.471414804E0;-2.754528999E0;1.823783159E0
9.020087198E2;-4.109048843E0;-8.843582153E0;-2.427121878E0
9.020253858E2;-1.053508568E1;-3.420296860E1;-2.255337906E1
9.020420518E2;-4.131793499E0;-8.079233551E1;-4.169562149E1
9.020587178E2;4.854243755E0;-6.646124268E1;-2.579273415E1
9.020753838E2;4.953603268E0;-3.418560791E1;-1.142333508E1
9.020920498E2;4.357447147E0;-1.533845329E1;-3.926490843E-1
9.021087158E2;3.137002707E0;-8.141483307E0;1.775180817E1
9.021253817E2;-3.223194122E0;-8.292317390E0;1.790084839E1
9.021420477E2;-7.113173485E0;-1.317828465E1;9.344569206E0
9.021587137E2;-4.026448727E0;-1.169926643E1;1.571194887E0
9.021753797E2;6.171054840E-1;-7.858368397E0;-2.017114908E-1
9.021920457E2;1.984194636E0;-6.534973621E0;5.865794420E-1
9.022087117E2;3.466205597E0;-5.142146587E0;-5.871779919E-1
9.022253777E2;3.802590847E0;-4.080318451E0;-2.275688648E0
9.022420437E2;4.373009205E0;-2.024896145E0;-1.857900500E0
9.022587097E2;4.492719650E0;7.445967197E-1;1.368286252E0
9.022753756E2;6.064512730E0;3.970783472E0;6.927023888E0
9.022920416E2;4.109048843E0;5.550956726E0;5.049371243E0
9.023087076E2;-5.608417392E-1;6.770204067E0;-1.998559833E0
9.023253736E2;-4.793790340E0;7.020398140E0;-9.158419609E0
9.023420396E2;-7.463923931E0;5.714360714E0;-1.160469532E1
9.023587056E2;-5.164293289E0;3.439270735E0;-9.600749016E0
9.023753716E2;-2.147000313E0;-3.519476354E-1;-4.526238441E0
9.023920376E2;-5.268440723E0;-1.485602140E0;6.817489266E-1
9.024087036E2;-5.790376663E0;-1.306695461E1;-3.197456360E0
9.024253696E2;6.733692288E-1;-3.631405258E1;-5.315127850E0
9.024420355E2;1.056561184E1;-5.961981201E1;-1.173278522E1
9.024587015E2;2.093729496E0;-5.785229111E1;-1.519958973E1
9.024753675E2;-4.393958569E0;-3.120363045E1;2.270900249E0
9.024920335E2;-1.273116708E0;-1.670554161E1;6.537966251E0
9.025086995E2;-5.363011956E-1;-1.112525654E1;4.550180435E0
9.025253655E2;-1.988983035E0;-1.006761837E1;-8.774749041E-1
9.025420315E2;-6.254253387E0;-1.062187576E1;-1.609442329E1
9.025586975E2;-1.347576427E1;-1.009395409E1;-2.670731926E1
9.025753635E2;-1.595855141E1;-8.495225906E0;-1.098579407E1
9.025920294E2;-9.652822495E0;-7.744644165E0;3.399766445E0
9.026086954E2;-1.012268448E1;-4.525041103E0;4.902127743E0
9.026253614E2;-7.282563210E0;-2.337938070E0;4.255095005E0
9.026420274E2;-5.949591160E0;-1.102529883E0;5.196614742E0
9.026586934E2;-8.256404877E0;5.093663931E-1;2.272097349E0
9.026753594E2;-1.271380997E1;2.416347980E0;-2.035071403E-1
9.026920254E2;-1.843176270E1;5.590460777E0;-1.128866076E0
9.027086914E2;-1.634401703E1;6.263830185E0;1.723825186E-1
9.027253574E2;-9.887454033E0;6.234501362E0;3.471592367E-1
9.027420234E2;-5.332485676E0;4.149151325E0;1.252766013E0
9.027586893E2;-3.486556292E0;2.036268473E0;1.295861721E0
9.027753553E2;-1.826775908E0;5.931634903E-1;-2.358288616E-1
9.027920213E2;-8.433575630E-1;1.167173311E-1;-2.313397408E0
9.028086873E2;-2.479794502E0;-4.833294868E0;-3.198653460E0
9.028253533E2;-7.554305077E0;-1.893813515E1;-1.032679081E1
9.028420193E2;-1.255160236E1;-6.714059448E1;-2.539110756E1
9.028586853E2;-1.494580388E0;-8.357559204E1;-3.269940948E1
9.028753513E2;3.131017208E0;-4.684435272E1;-2.037525558E1
9.028920173E2;3.682282209E0;-2.427780342E1;-2.798821688E0
9.029086833E2;2.108094692E0;-1.194467258E1;2.614468193E1
9.029253492E2;5.686229095E-2;-7.481281757E0;2.144785690E1
9.029420152E2;-2.352901697E0;-1.173936939E1;6.370372295E0
9.029586812E2;-5.298966885E0;-1.217032623E1;-3.890577853E-1
9.029753472E2;-9.594763517E-1;-1.031362247E1;-3.784634352E0
9.029920132E2;2.871246338E0;-7.971494675E0;-2.890998602E0
9.030086792E2;3.722385168E0;-6.029797077E0;-1.377264500E0
9.030253452E2;4.151545525E0;-4.206612587E0;-2.076969862E0
9.030420112E2;4.571728230E0;-1.969829440E0;-2.257133722E0
9.030586772E2;4.396352768E0;2.352303118E-1;-9.493009448E-1
9.030753431E2;5.076306343E0;3.026270866E0;2.227804661E0
9.030920091E2;6.530185223E0;7.103596210E0;1.024359226E1
9.031086751E2;3.120243311E0;8.395866394E0;3.497330189E0
9.031253411E2;-2.344521999E0;9.127295494E0;-6.782175064E0
9.031420071E2;-5.871181011E0;7.705738068E0;-1.212004757E1
9.031586731E2;-5.643133640E0;5.261258125E0;-1.046804810E1
9.031753391E2;-2.797624588E0;1.984194636E0;-6.408081055E0
9.031920051E2;-1.042674899E0;-1.013345838E0;-1.983596087E0
9.032086711E2;-4.969764233E0;-7.218518257E-1;2.154781580E0
9.032253371E2;-4.468178749E0;-1.013645172E1;-2.630030632E0
9.032420030E2;8.164227605E-1;-3.362716293E1;-4.794389009E-1
9.032586690E2;8.207323074E0;-6.203975296E1;-1.645355225E1
9.032753350E2;-4.470572948E0;-6.626312256E1;-2.681027031E1
9.032920010E2;-1.021246719E1;-3.431609344E1;-8.696937561E-1
9.033086670E2;-3.063979626E0;-1.781585312E1;8.121131897E0
9.033253330E2;-1.032499433E0;-1.110131454E1;6.600215435E0
9.033419990E2;-1.860893250E0;-9.533112526E0;1.534683347E0
9.033586650E2;-4.599261284E0;-9.870695114E0;-1.417487144E1
9.033753310E2;-1.193808842E1;-9.078214645E0;-2.255397797E1
9.033919969E2;-1.803013420E1;-7.247847080E0;-3.639186621E0
9.034086629E2;-1.712991524E1;-4.977545261E0;6.146514416E0
9.034253289E2;-9.263166428E0;-4.414907932E0;1.020528436E0
9.034419949E2;-5.774814606E0;-4.001908302E0;4.492719650E0
9.034586609E2;-6.889914036E0;-9.929951429E-1;3.136404276E0
9.034753269E2;-1.006043530E1;1.959055543E0;7.852981687E-1
9.034919929E2;-1.492964363E1;5.861005783E0;-2.603694201E-1
9.035086589E2;-1.479377270E1;7.255029678E0;9.714473486E-1
9.035253249E2;-1.006701946E1;6.230311394E0;2.059612036E0
9.035419909E2;-5.562329292E0;4.995501995E0;2.494159698E0
9.035586568E2;-2.475006104E0;3.362057686E0;1.470039845E0
9.035753228E2;-1.201290727E0;2.138620615E0;3.345896900E-1
9.035919888E2;-1.185129881E0;5.901707411E-1;-1.091157436E0
9.036086548E2;-2.767697096E0;-1.965041041E0;-2.806602955E0
9.036253208E2;-5.169680119E0;-6.396110058E0;-5.624578476E0
9.036419868E2;-1.216134739E1;-3.024834442E1;-2.464112473E1
9.036586528E2;-5.365406036E0;-8.064449310E1;-4.057752991E1
9.036753188E2;2.184709072E0;-6.785765839E1;-2.514510345E1
9.036919848E2;-2.042852640E0;-3.183929062E1;-1.135629749E1
9.037086508E2;-1.971625090E0;-1.573648930E1;5.487510204E0
9.037253167E2;-3.636792421E0;-1.067095661E1;3.359424210E1
9.037419827E2;-6.952761650E0;-1.129165363E1;1.463036823E1
9.037586487E2;-8.643068314E0;-1.362480354E1;5.695806026E0
9.037753147E2;-3.997718334E0;-1.387080765E1;-3.397372246E0
9.037919807E2;3.447650373E-1;-1.138742161E1;-7.071873188E0
9.038086467E2;2.899976730E0;-7.708132267E0;-3.415927172E0
9.038253127E2;3.609259129E0;-5.759252071E0;-1.668160081E0
9.038419787E2;4.468178749E0;-3.521272182E0;-2.810194254E0
9.038586447E2;4.726154327E0;-1.568202138E0;-2.871246338E0
9.038753106E2;4.647744179E0;-8.738835901E-2;-1.319803715E0
9.038919766E2;5.303755283E0;1.841739655E0;6.224924326E-2
9.039086426E2;7.581239700E0;5.816114426E0;5.646724701E0
9.039253086E2;4.883573055E0;8.008006096E0;3.080739021E0
9.039419746E2;-4.519055784E-1;8.750806808E0;-2.278681517E0
9.039586406E2;-3.876212597E0;7.674015045E0;-7.994239330E0
9.039753066E2;-5.549759388E0;6.381744862E0;-8.796895981E0
9.039919726E2;-3.463212729E0;2.933495522E0;-5.228337765E0
9.040086386E2;-6.248866320E-1;-7.601590157E-1;-3.655347347E0
9.040253046E2;-5.284003258E0;-3.082534671E-1;6.464344859E-1
9.040419705E2;-4.593874454E0;-8.588600159E0;-3.072957993E0
9.040586365E2;8.912416101E-1;-2.798283005E1;-4.791396141E0
9.040753025E2;8.850166321E0;-5.343140030E1;-1.729870605E1
9.040919685E2;5.549160957E0;-6.653067780E1;-1.808580017E1
9.041086345E2;-1.290235329E1;-4.600638199E1;-1.154244614E1
9.041253005E2;-6.718130112E0;-2.558683395E1;7.097610950E0
9.041419665E2;-6.546346188E0;-1.527321148E1;7.545326710E0
9.041586325E2;-9.980828285E0;-1.040041256E1;2.370259613E-1
9.041752985E2;-1.408688450E1;-8.525752068E0;-9.233239174E0
9.041919644E2;-2.006999397E1;-6.114790916E0;-5.042787552E0
9.042086304E2;-2.086666489E1;-4.370016575E0;-9.618705511E-1
9.042252964E2;-1.059434223E1;-3.712209702E0;-2.472611904E0
