"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
3.397315636E2;3.522028029E-1;-4.315915585E0;-3.631217480E-1
3.397482296E2;2.901511788E-1;-4.509793758E0;-4.929507375E-1
3.397648956E2;2.749711871E-1;-4.075964928E0;-7.364966273E-1
3.397815616E2;4.162517786E-1;-3.575823784E0;-9.905620217E-1
3.397982275E2;5.743102431E-1;-3.171955585E0;-1.348357439E0
3.398148935E2;5.856286883E-1;-2.478469133E0;-1.819337130E0
3.398315595E2;4.416849315E-1;-1.385109067E0;-2.286188841E0
3.398482255E2;7.430213690E-2;-3.371559381E-1;-2.678339005E0
3.398648915E2;-3.724428117E-1;2.290316820E-1;-2.905506611E0
3.398815575E2;-1.952095628E-1;1.013332009E-1;-3.044390440E0
3.398982235E2;1.581250668E0;1.803890824E0;-2.978876591E0
3.399148895E2;1.653422356E0;2.163151026E0;-1.939312458E0
3.399315555E2;3.250385821E-1;5.225118399E-1;-2.065279931E-1
3.399482214E2;-7.507445216E-1;-1.166197419E0;1.268196344E0
3.399648874E2;-1.163267851E0;-1.356879592E0;2.155427933E0
3.399815534E2;-2.096438885E0;-1.251684785E0;2.247972488E0
3.399982194E2;-2.406164169E0;-8.635293245E-1;2.885133505E0
3.400148854E2;-1.571530223E0;-1.525990218E-1;3.485009909E0
3.400315514E2;1.130377889E0;1.168727398E0;2.903109789E0
3.400482174E2;5.928724766E0;3.904723883E0;9.029440880E-1
3.400648834E2;6.312619209E0;6.397307873E0;-2.287121058E0
3.400815494E2;-1.079511523E0;3.231077671E0;-4.461057663E0
3.400982154E2;-1.772731900E0;-5.162534118E-1;-4.915792465E0
3.401148813E2;-1.433045864E0;-4.067176819E0;-5.073850632E0
3.401315473E2;-1.897101402E0;-6.988795280E0;-5.213533401E0
3.401482133E2;-2.798314333E0;-7.713440895E0;-4.755869389E0
3.401648793E2;-3.890742302E0;-4.794485569E0;-3.757584333E0
3.401815453E2;-3.676890612E0;3.983420134E0;-3.219626188E0
3.401982113E2;-3.901528195E-2;9.553017616E0;-2.718819141E0
3.402148773E2;1.274987459E0;7.371357918E0;-1.886049271E0
3.402315433E2;1.444364309E0;1.910550356E0;-1.169925809E0
3.402482093E2;1.307078481E0;-2.277400494E0;-6.263750196E-1
3.402648753E2;8.799077868E-1;-3.640671730E0;-6.591318548E-2
3.402815412E2;1.520663798E-1;-2.629603386E0;7.632613778E-1
3.402982072E2;-2.715090811E-1;-1.131443143E0;1.639440775E0
3.403148732E2;-5.739107728E-2;-2.448774725E-1;1.989379883E0
3.403315392E2;5.751091838E-1;3.189133108E-1;2.019606590E0
3.403482052E2;1.198421597E0;6.286386847E-1;2.016410828E0
3.403648712E2;1.490303874E0;4.546012580E-1;2.199103594E0
3.403815372E2;1.149419427E0;1.848232448E-1;2.692720175E0
3.403982032E2;5.729786754E-1;-1.890842915E-1;3.180211544E0
3.404148692E2;4.721781015E-1;-9.219856858E-1;3.906455040E0
3.404315351E2;3.498059511E-1;-8.247803450E-1;5.109004498E0
3.404482011E2;2.190181971E0;2.129728317E0;6.035118103E0
3.404648671E2;8.695214242E-2;6.387587070E0;5.334574223E0
3.404815331E2;-4.227099419E0;5.287569046E0;3.267829418E0
3.404981991E2;-4.799811840E0;1.501089573E0;1.483645916E0
3.405148651E2;-2.234257221E0;-3.344927728E-1;9.009467363E-1
3.405315311E2;-2.017343044E-1;-1.793371320E0;6.165213585E-1
3.405481971E2;1.479384899E-1;-2.499774218E0;6.125266105E-2
3.405648631E2;-1.143826842E-1;-3.043724537E0;5.379581451E-2
3.405815291E2;-2.065279931E-1;-3.074217796E0;-5.619265884E-2
3.405981950E2;3.475422785E-2;-3.027745485E0;-4.735096991E-1
3.406148610E2;5.024049878E-1;-2.678339005E0;-1.017060518E0
3.406315270E2;8.189214468E-1;-1.782585502E0;-1.574859142E0
3.406481930E2;6.805703044E-1;-7.458177209E-1;-2.045172930E0
3.406648590E2;5.480781198E-1;-3.153180480E-1;-2.346376419E0
3.406815250E2;6.649908423E-1;-4.486091435E-1;-2.514155388E0
3.406981910E2;1.153281093E0;-3.809649050E-1;-2.663958073E0
3.407148570E2;2.098702431E0;1.198687911E0;-2.751975536E0
3.407315230E2;2.324671507E0;2.684198141E0;-2.138782978E0
3.407481889E2;1.009869933E0;2.672080755E0;-8.202530146E-1
3.407648549E2;-4.934833944E-1;2.151299953E0;5.929523706E-1
3.407815209E2;-1.594033837E0;1.915344000E0;1.461142182E0
3.407981869E2;-2.472876310E0;1.487773776E0;1.701625466E0
3.408148529E2;-1.981124043E0;-3.941475451E-1;3.080742359E0
3.408315189E2;-6.379597783E-1;-1.998035073E0;4.376902103E0
3.408481849E2;2.583930016E0;-2.019872904E0;3.803657055E0
3.408648509E2;4.336821556E0;2.111352444E0;3.795001656E-2
3.408815169E2;2.715090811E-1;6.986132145E0;-3.461973667E0
3.408981829E2;-7.948198318E-1;3.821500063E0;-3.923232794E0
3.409148488E2;-3.539338410E-1;1.547295451E-1;-4.023101330E0
3.409315148E2;3.605917394E-1;-3.123885632E0;-4.220840931E0
3.409481808E2;4.573975801E-1;-4.954408169E0;-4.598077297E0
3.409648468E2;-6.455497742E-1;-5.062798500E0;-4.726707935E0
3.409815128E2;-2.450639009E0;-2.055559397E0;-3.828690767E0
3.409981788E2;-2.624276876E0;-5.954823494E-1;-2.621347427E0
3.410148448E2;-2.374738932E0;4.325369835E0;-2.429200649E0
3.410315108E2;-6.289049983E-1;7.906786442E0;-2.667420149E0
3.410481768E2;1.009204149E0;3.404183149E0;-2.147305250E0
3.410648428E2;1.604020715E0;-1.885916114E0;-1.698163390E0
3.410815087E2;1.400422215E0;-4.534561157E0;-1.239567399E0
3.410981747E2;6.391581893E-1;-4.298072338E0;-3.394196332E-1
3.411148407E2;-2.094574571E-1;-2.496312141E0;1.200552106E0
3.411315067E2;-3.965443969E-1;-7.659245729E-1;2.376736403E0
3.411481727E2;1.435442716E-1;5.495429039E-1;2.442250013E0
3.411648387E2;8.531430364E-1;1.410808563E0;2.202299356E0
3.411815047E2;1.425589085E0;1.392565846E0;2.227732658E0
3.411981707E2;1.550224900E0;9.162598848E-1;2.491784811E0
3.412148367E2;9.769799113E-1;1.011201501E0;2.838261843E0
3.412315026E2;6.554034352E-1;3.185138404E-1;3.171156645E0
3.412481686E2;7.185203433E-1;-3.435475379E-2;3.777424812E0
3.412648346E2;1.955025077E0;5.187833905E-1;5.171055794E0
3.412815006E2;1.273389578E0;3.101914644E0;5.370260239E0
3.412981666E2;-3.436806917E0;3.280878782E0;3.499257803E0
3.413148326E2;-5.038563728E0;1.522661209E0;1.939046144E0
3.413314986E2;-3.852792263E0;6.796382070E-1;1.371793270E0
3.413481646E2;-8.695214391E-1;-1.699361801E0;7.685877085E-1
3.413648306E2;-7.470161468E-2;-3.059836626E0;-9.321057005E-4
3.413814966E2;9.321057005E-4;-3.310839415E0;-1.845569313E-1
3.413981625E2;-2.151832581E-1;-3.065828800E0;-1.451421678E-1
3.414148285E2;-2.960101366E-1;-3.069956541E0;-3.587275445E-1
3.414314945E2;1.065263641E-3;-3.069290876E0;-6.973482370E-1
3.414481605E2;2.966759205E-1;-2.502703667E0;-1.110404134E0
3.414648265E2;2.752375007E-1;-1.526522756E0;-1.581650138E0
3.414814925E2;1.471395344E-1;-8.436887860E-1;-1.972202420E0
3.414981585E2;2.382195890E-1;-7.443529963E-1;-2.249171019E0
3.415148245E2;6.958834529E-1;-1.400155902E0;-2.403367996E0
3.415314905E2;1.636378169E0;-9.133304358E-1;-2.574342728E0
3.415481564E2;1.804423451E0;1.694967628E0;-2.433461666E0
3.415648224E2;5.936181545E-1;3.645199060E0;-1.519864917E0
3.415814884E2;-7.524756193E-1;3.521095753E0;1.042626798E-1
3.415981544E2;-1.847033978E0;3.206976175E0;1.843838215E0
3.416148204E2;-2.579402685E0;3.305379868E0;2.655036449E0
3.416314864E2;-2.159156322E0;1.529984951E0;3.736678600E0
3.416481524E2;-4.524707198E-1;-9.776456952E-1;4.930306435E0
3.416648184E2;3.480482578E0;-1.635712266E0;3.918971777E0
3.416814844E2;5.514736652E0;1.944106102E0;-5.245091915E-1
3.416981504E2;-1.656218648E0;5.732050419E0;-3.438537836E0
3.417148163E2;-2.357295275E0;2.650509119E0;-3.777558088E0
3.417314823E2;-1.106808901E0;-4.079959691E-1;-3.922433853E0
3.417481483E2;1.842906028E-1;-2.958902836E0;-4.168509960E0
3.417648143E2;9.134635925E-1;-4.015111923E0;-4.727507114E0
3.417814803E2;5.822997093E-1;-2.640389204E0;-5.118724823E0
3.417981463E2;-3.846933246E-1;-9.058735967E-1;-4.759331703E0
3.418148123E2;-1.080843091E0;-2.294311523E-1;-3.013364553E0
3.418314783E2;-1.113466859E0;-6.005423889E-2;-1.461541772E0
3.418481443E2;-1.726526022E0;5.652022362E0;-1.312404752E0
3.418648102E2;-4.853607416E-1;5.584777832E0;-1.542368650E0
3.418814762E2;6.033387184E-1;1.820535541E0;-1.523193836E0
3.418981422E2;9.807083607E-1;-2.103496313E0;-1.248089552E0
3.419148082E2;7.279745340E-1;-3.649859667E0;-5.163865685E-1
3.419314742E2;2.796317078E-2;-2.893921852E0;6.652571559E-1
3.419481402E2;-5.402218103E-1;-1.533979654E0;1.589107037E0
3.419648062E2;-4.981439114E-1;-8.483493328E-1;1.473126411E0
3.419814722E2;1.332911104E-1;-7.269092798E-1;1.141030550E0
3.419981382E2;1.204813123E0;-1.457280636E0;1.519465446E0
3.420148042E2;1.884850860E0;-2.304564714E0;2.483129501E0
3.420314701E2;1.883519292E0;-2.287653685E0;3.272090435E0
3.420481361E2;1.567002773E0;-1.294428468E0;3.760380745E0
3.420648021E2;1.491369128E0;-8.548741043E-2;4.322174072E0
3.420814681E2;2.511225939E0;3.009236574E0;5.537640095E0
3.420981341E2;2.193111420E0;6.037648201E0;6.694250107E0
3.421148001E2;-3.805121660E0;4.331228733E0;5.013397217E0
3.421314661E2;-6.892521858E0;4.321508408E0;2.459959984E0
3.421481321E2;-2.565154791E0;4.573709488E0;1.949432492E0
3.421647981E2;7.243792713E-2;-1.464604378E0;7.835013866E-1
3.421814641E2;8.884298801E-1;-4.111917496E0;-1.061268896E-1
3.421981300E2;8.902940750E-1;-4.506331444E0;-1.268995255E-1
3.422147960E2;4.613923132E-1;-3.343729496E0;-2.274337858E-1
3.422314620E2;2.442116886E-1;-2.461025238E0;-6.037381887E-1
3.422481280E2;3.580617309E-1;-1.980191946E0;-1.032639980E0
3.422647940E2;5.151881576E-1;-1.126915812E0;-1.561942816E0
3.422814600E2;4.663191736E-1;-1.680453420E-1;-2.224004269E0
3.422981260E2;4.503402114E-1;1.993374527E-1;-2.775411367E0
3.423147920E2;4.736428559E-1;-4.336954653E-1;-3.139198780E0
3.423314580E2;1.043292522E0;-1.316266418E0;-3.537873745E0
3.423481239E2;2.896451950E0;-1.629587054E0;-3.707783222E0
3.423647899E2;3.523226261E0;-1.267930031E0;-3.097120762E0
3.423814559E2;1.980591416E0;-1.869537681E-1;-2.039580345E0
3.423981219E2;-1.123853177E-1;1.435309649E0;-6.607297659E-1
3.424147879E2;-1.725860238E0;3.340400457E0;6.159886718E-1
3.424314539E2;-2.963963032E0;3.490203142E0;1.487773776E0
3.424481199E2;-3.151049852E0;2.265815735E0;3.245325565E0
3.424647859E2;-2.419346809E0;8.759130239E-1;5.053344250E0
3.424814519E2;-5.066660047E-1;5.430181623E-1;4.718585491E0
3.424981179E2;4.298604965E0;1.552621722E0;2.037050486E0
3.425147838E2;7.044322014E0;4.326035500E0;-3.700725794E0
3.425314498E2;1.402819037E0;4.293678284E0;-5.732982635E0
3.425481158E2;-2.264084816E0;4.651207328E-1;-4.815124989E0
3.425647818E2;-1.727191806E0;-3.727890015E0;-4.440152168E0
3.425814478E2;-2.059021473E0;-6.551637650E0;-4.105925560E0
3.425981138E2;-3.209372997E0;-6.455630779E0;-3.744401693E0
3.426147798E2;-3.151715755E0;-1.566603303E0;-3.431480408E0
3.426314458E2;4.796349406E-1;5.328714848E0;-2.713226557E0
3.426481118E2;2.188317776E0;5.095555305E0;-1.676591754E0
3.426647778E2;1.601490736E0;2.907903433E0;-6.089313030E-1
3.426814437E2;9.182572365E-1;-2.697780132E-1;-1.379516423E-1
3.426981097E2;4.459459782E-1;-2.549042702E0;-2.356895804E-2
3.427147757E2;9.467530251E-2;-3.121621847E0;1.259674281E-1
3.427314417E2;-2.263685167E-1;-2.577938080E0;5.018723607E-1
3.427481077E2;-4.693817794E-1;-1.483645916E0;9.391630292E-1
3.427647737E2;-5.515402555E-1;-6.499440074E-1;1.525457501E0
3.427814397E2;-5.560676455E-1;-8.242477477E-2;2.093642473E0
3.427981057E2;-4.382228255E-1;-3.382211924E-2;2.488189459E0
3.428147717E2;-1.990711391E-1;-6.535392404E-1;2.775544405E0
3.428314376E2;-7.723161485E-3;-1.175385237E0;2.947850704E0
3.428481036E2;-8.149266988E-2;-8.623309135E-1;3.038264990E0
3.428647696E2;-1.830921918E-1;-7.479482293E-1;3.285139799E0
3.428814356E2;5.573992133E-1;9.976193905E-1;3.858251810E0
3.428981016E2;2.937730789E0;4.261853695E0;4.115779400E0
3.429147676E2;1.512408018E0;6.194641113E0;4.217512131E0
3.429314336E2;-4.588090420E0;5.878124714E0;2.930673361E0
3.429480996E2;-5.244692326E0;3.193127871E0;1.239567399E0
3.429647656E2;-2.179795653E-1;-2.617885351E0;1.223188996E0
3.429814316E2;9.859014750E-1;-5.992907047E0;5.241097212E-1
3.429980975E2;9.456877708E-1;-5.517932415E0;-4.074633494E-2
3.430147635E2;7.122619152E-1;-3.270359278E0;-3.159838319E-1
3.430314295E2;3.743070066E-1;-1.530783892E0;-4.495412707E-1
3.430480955E2;8.175898343E-2;-8.400935531E-1;-7.922898531E-1
3.430647615E2;1.387505829E-1;-6.950845122E-1;-1.444231153E0
3.430814275E2;4.510059953E-1;1.852227151E-1;-2.256494761E0
3.430980935E2;5.177181363E-1;8.056056499E-1;-2.887264013E0
3.431147595E2;1.973400861E-1;-2.826943398E-1;-3.122287750E0
3.431314255E2;2.274337858E-1;-2.866358042E0;-3.100316763E0
3.431480914E2;2.223205328E0;-4.218044758E0;-3.127747297E0
3.431647574E2;3.926961184E0;-2.191380501E0;-2.535727024E0
3.431814234E2;2.434393644E0;4.249070287E-1;-1.303616405E0
3.431980894E2;-1.435442716E-1;2.524408579E0;2.269011587E-1
3.432147554E2;-2.056624651E0;3.451853752E0;1.456082225E0
3.432314214E2;-3.395261526E0;2.415219069E0;1.787246108E0
3.432480874E2;-3.895802259E0;2.537990510E-1;1.972468734E0
3.432647534E2;-2.826543808E0;-2.850379229E0;3.104444504E0
3.432814194E2;-8.017440438E-1;-4.337620258E0;3.615371704E0
3.432980854E2;1.945703983E0;-3.076880932E0;1.714408636E0
3.433147513E2;5.444962025E0;2.324138880E0;-2.398041725E0
3.433314173E2;4.817121983E0;8.872048378E0;-4.509793758E0
3.433480833E2;-1.045023680E0;9.496825218E0;-2.487790108E0
3.433647493E2;-2.103629351E0;3.098452568E0;-2.091511965E0
3.433814153E2;-1.448758602E0;-2.775278091E0;-3.134671450E0
3.433980813E2;-1.349555850E0;-6.727006912E0;-4.293678284E0
3.434147473E2;-1.871135592E0;-8.054990768E0;-4.868121624E0
3.434314133E2;-2.814692974E0;-4.482629299E0;-4.396209717E0
3.434480793E2;-1.874331355E0;4.255328655E0;-3.141062975E0
3.434647452E2;3.588607013E-1;6.088514328E0;-2.294844151E0
3.434814112E2;1.143294215E0;4.117909908E0;-1.838645101E0
3.434980772E2;1.238235831E0;7.986814380E-1;-1.277117968E0
3.435147432E2;9.732515216E-1;-1.858751893E0;-6.257092357E-1
3.435314092E2;3.676491082E-1;-2.253432035E0;9.973530471E-2
3.435480752E2;-3.036001325E-1;-1.530251265E0;8.519446254E-1
3.435647412E2;-7.318361402E-1;-9.637972713E-1;1.409210682E0
3.435814072E2;-6.845650673E-1;-1.198155284E0;1.646098614E0
3.435980732E2;-2.395511568E-1;-1.634647012E0;1.684847593E0
3.436147392E2;4.941491783E-1;-2.080060482E0;1.864610791E0
3.436314051E2;1.125184774E0;-2.411224365E0;2.295510054E0
3.436480711E2;1.383378029E0;-2.066611528E0;2.716688633E0
3.436647371E2;1.699628115E0;-1.699894428E0;3.448258400E0
3.436814031E2;1.558747053E0;1.043958426E0;4.404332638E0
3.436980691E2;2.663958073E0;5.735911846E0;4.971984863E0
3.437147351E2;2.244643688E0;7.272022247E0;5.024449348E0
3.437314011E2;-3.125883102E0;4.228830338E0;3.863711119E0
3.437480671E2;-5.971601486E0;1.513206959E0;1.892840385E0
3.437647331E2;-4.066510677E0;2.019073963E0;9.391630292E-1
3.437813991E2;-4.005391300E-1;-6.926876903E-1;1.207076907E0
3.437980650E2;2.258358896E-1;-2.767022371E0;-1.348890066E-1
3.438147310E2;-4.127896391E-3;-3.612042665E0;-6.452834606E-1
3.438313970E2;-3.262370080E-2;-3.799396038E0;-8.305061460E-1
3.438480630E2;3.620564938E-1;-3.423624277E0;-1.204546809E0
3.438647290E2;8.329030275E-1;-2.611626863E0;-1.663009644E0
3.438813950E2;1.107474685E0;-1.577122808E0;-2.039979935E0
3.438980610E2;1.237570047E0;-3.074617088E-1;-2.362887859E0
3.439147270E2;1.361140609E0;5.821665525E-1;-2.673146009E0
3.439313930E2;1.469264865E0;7.454182506E-1;-2.883801937E0
3.439480589E2;1.570598125E0;7.094655633E-1;-3.038131952E0
3.439647249E2;1.813478231E0;1.308410048E0;-2.801909685E0
3.439813909E2;1.278715849E0;2.171007395E0;-1.682717085E0
3.439980569E2;-5.632581562E-2;1.243029475E0;-1.869537681E-1
3.440147229E2;-9.982851744E-1;4.660528619E-3;1.165132165E0
3.440313889E2;-1.227716327E0;-3.841606975E-1;1.890443444E0
3.440480549E2;-1.978061438E0;-6.728471518E-1;2.003494501E0
3.440647209E2;-2.251434803E0;-4.862928391E-1;3.001513481E0
3.440813869E2;-1.219327450E0;-5.326318089E-3;3.889810085E0
3.440980529E2;1.794303417E0;1.214800000E0;3.705386400E0
3.441147188E2;6.220207691E0;4.115512848E0;1.830389261E0
3.441313848E2;4.877708912E0;5.691304207E0;-2.558896542E0
3.441480508E2;-4.821649492E-1;2.313220024E0;-4.943489075E0
3.441647168E2;-9.089362025E-1;-9.335704446E-1;-5.217128754E0
3.441813828E2;-7.496792674E-1;-4.175301075E0;-5.082372665E0
3.441980488E2;-1.895370364E0;-6.639921665E0;-4.613523483E0
3.442147148E2;-3.584612131E0;-6.487721920E0;-3.248255253E0
3.442313808E2;-4.346275806E0;-2.989795685E0;-2.447443247E0
3.442480468E2;-2.306695223E0;5.729520321E0;-3.495662689E0
3.442647128E2;1.134772062E0;8.982302666E0;-3.391799450E0
3.442813787E2;1.464737535E0;5.184504986E0;-2.105227232E0
3.442980447E2;1.238768458E0;-2.391516864E-1;-1.195225835E0
3.443147107E2;7.506113648E-1;-3.624426365E0;-7.185203433E-1
3.443313767E2;-9.973530471E-2;-3.584079504E0;-3.037332892E-1
3.443480427E2;-7.872298360E-1;-2.449840069E0;4.379565120E-1
3.443647087E2;-8.857667446E-1;-1.729588628E0;1.127315283E0
3.443813747E2;-3.423491120E-1;-1.506948590E0;1.389503241E0
3.443980407E2;5.480781198E-1;-1.261272192E0;1.669134974E0
3.444147067E2;1.397625923E0;-1.108406782E0;2.222140074E0
3.444313726E2;1.688709140E0;-7.870966792E-1;2.876744509E0
3.444480386E2;1.275919557E0;4.364917874E-1;3.489271164E0
3.444647046E2;1.129712105E0;8.668583035E-1;4.246673584E0
3.444813706E2;1.465536475E0;1.105077863E0;5.371059418E0
3.444980366E2;2.983004570E0;4.037082672E0;6.699442863E0
3.445147026E2;5.095955133E-1;7.971900463E0;5.996901512E0
3.445313686E2;-4.053328037E0;4.113116264E0;3.655585289E0
3.445480346E2;-4.581698895E0;1.126915812E0;2.113616228E0
3.445647006E2;-1.505483866E0;2.150501013E-1;2.029859781E0
3.445813666E2;-1.026647836E-1;-2.054494143E0;9.653951526E-1
3.445980325E2;-6.138581783E-2;-2.573543787E0;-1.797632314E-2
3.446146985E2;-1.226384789E-1;-2.772881269E0;-2.486059070E-1
3.446313645E2;-1.299621612E-1;-2.871684551E0;-5.153213143E-1
3.446480305E2;-1.597895520E-3;-2.881937504E0;-9.503483176E-1
3.446646965E2;2.352901101E-1;-2.640522242E0;-1.452753305E0
3.446813625E2;3.386206925E-1;-1.832652926E0;-1.939845085E0
3.446980285E2;1.858884990E-1;-9.275783300E-1;-2.343713284E0
3.447146945E2;-1.214400530E-1;-3.748396337E-1;-2.576739550E0
3.447313605E2;-1.193095297E-1;-8.703203797E-1;-2.734798193E0
3.447480264E2;1.327185392E0;-1.149685740E0;-3.117760420E0
3.447646924E2;2.860099792E0;1.113200486E-1;-3.206443548E0
3.447813584E2;1.945171356E0;1.628122330E0;-2.366349936E0
3.447980244E2;-1.600558609E-1;2.493649006E0;-8.088014126E-1
3.448146904E2;-2.074334621E0;2.938263416E0;6.327666044E-1
3.448313564E2;-2.687526941E0;2.602439165E0;1.353151083E0
3.448480224E2;-2.755437613E0;9.994835854E-1;1.598028660E0
3.448646884E2;-1.828125596E0;-1.357012749E0;2.636793852E0
3.448813544E2;5.635244846E-1;-3.055708647E0;4.092077255E0
3.448980204E2;4.419113159E0;-1.343563795E0;3.442133188E0
3.449146863E2;6.520345688E0;3.427752018E0;1.555284858E-1
3.449313523E2;1.969938755E0;9.288832664E0;-3.090995550E0
3.449480183E2;-6.788392663E-1;6.589987278E0;-4.377434731E0
3.449646843E2;-5.689839721E-1;2.028395176E0;-4.644549370E0
3.449813503E2;1.388837546E-1;-2.920553446E0;-4.711794376E0
3.449980163E2;-2.805638015E-1;-7.349786282E0;-4.919786930E0
3.450146823E2;-1.999233484E0;-9.124781609E0;-4.533761978E0
3.450313483E2;-3.562108517E0;-6.085584641E0;-2.979941845E0
3.450480143E2;-2.728140116E0;3.481015205E0;-2.169808865E0
3.450646803E2;7.197187543E-1;1.008445168E1;-2.313353062E0
3.450813462E2;1.721066594E0;7.636875153E0;-1.596563935E0
3.450980122E2;1.510410666E0;1.729588628E0;-7.843003273E-1
3.451146782E2;1.081908345E0;-3.241464138E0;-4.094607234E-1
3.451313442E2;3.593933284E-1;-4.816589355E0;-2.358227372E-1
3.451480102E2;-5.030707717E-1;-3.905789137E0;3.057306707E-1
3.451646762E2;-9.651288390E-1;-2.659963369E0;1.198155284E0
3.451813422E2;-8.189214468E-1;-1.535843849E0;1.890043974E0
3.451980082E2;-1.460742801E-1;-7.235803008E-1;2.151699305E0
3.452146742E2;7.872298360E-1;-7.936213911E-2;2.286854744E0
3.452313401E2;1.620532274E0;3.289001435E-2;2.606700182E0
3.452480061E2;1.809083939E0;-8.069372177E-2;3.073152542E0
3.452646721E2;1.288702726E0;6.994787455E-1;3.552787304E0
3.452813381E2;9.153277874E-1;9.520793557E-1;4.153329849E0
3.452980041E2;6.591318846E-1;2.272739887E0;4.942556858E0
3.453146701E2;1.237969518E0;2.932803869E0;5.137500286E0
3.453313361E2;-1.074185252E0;3.577687979E0;4.352800369E0
3.453480021E2;-5.641236782E0;4.307393551E0;2.720283747E0
3.453646681E2;-4.963462830E0;2.851444483E0;1.652090788E0
3.453813341E2;-7.074682117E-1;-1.680453420E0;1.121722579E0
3.453980000E2;4.773712754E-1;-4.131092548E0;7.669898123E-2
3.454146660E2;6.102629304E-1;-4.448940277E0;-3.704454303E-1
3.454313320E2;3.356912136E-1;-3.646397352E0;-6.532729268E-1
3.454479980E2;6.111950055E-2;-2.773014307E0;-1.026115179E0
3.454646640E2;5.912213027E-2;-2.387255907E0;-1.378983736E0
3.454813300E2;4.350270331E-1;-2.010685205E0;-1.715473890E0
3.454979960E2;7.743135095E-1;-1.000948310E0;-2.169542551E0
3.455146620E2;8.861662149E-1;-1.709748209E-1;-2.616154432E0
3.455313280E2;9.355677962E-1;2.503369562E-2;-2.955707073E0
3.455479939E2;1.070057273E0;-4.866923392E-1;-3.145057678E0
3.455646599E2;1.665140271E0;-1.189100519E-1;-3.331079483E0
3.455813259E2;2.647712708E0;1.530917048E0;-2.912031412E0
3.455979919E2;1.718802929E0;2.557564735E0;-1.317597985E0
3.456146579E2;-3.047985733E-1;2.133589983E0;6.460824013E-1
3.456313239E2;-1.893506169E0;1.035702586E0;2.093376160E0
3.456479899E2;-2.538789511E0;5.609944463E-1;2.444114208E0
3.456646559E2;-3.280213118E0;-3.454117477E-1;2.228398323E0
3.456813219E2;-3.110303402E0;-1.413205385E0;2.329864740E0
3.456979879E2;-1.181510568E0;-1.963680387E0;2.805771351E0
3.457146538E2;3.432146311E0;-1.593234897E0;1.850229740E0
3.457313198E2;8.155924797E0;7.596661448E-1;-1.354882240E0
3.457479858E2;1.520530701E0;8.770714760E0;-2.478602171E0
3.457646518E2;-1.131176829E0;6.035783768E0;-2.759565353E0
3.457813178E2;-8.266445994E-1;1.946636200E0;-3.204313040E0
3.457979838E2;-6.448839903E-1;-2.256894112E0;-3.764242172E0
3.458146498E2;-9.201214910E-1;-6.058154106E0;-4.486890316E0
3.458313158E2;-1.318130612E0;-7.529549599E0;-4.534561157E0
3.458479818E2;-1.833451867E0;-5.060002327E0;-3.572494745E0
3.458646478E2;-1.485510111E0;6.278264523E0;-3.045988321E0
3.458813137E2;4.688491523E-1;9.759412766E0;-2.539322138E0
3.458979797E2;7.821698189E-1;5.107539654E0;-1.608015418E0
3.459146457E2;7.041392922E-1;-1.194160581E0;-9.636641145E-1
3.459313117E2;3.779022694E-1;-4.737493515E0;-5.203812718E-1
3.459479777E2;-1.161137372E-1;-4.381961823E0;-2.134522051E-1
3.459646437E2;-6.145239472E-1;-2.474207878E0;3.691138625E-1
3.459813097E2;-7.398256063E-1;-9.142625332E-1;1.049950480E0
3.459979757E2;-5.110602379E-1;-6.040045023E-1;1.516669154E0
3.460146417E2;-5.432844535E-2;-9.592698812E-1;1.875263453E0
3.460313076E2;5.892239809E-1;-1.573394418E0;2.187785149E0
3.460479736E2;1.063665748E0;-1.906555653E0;2.479800701E0
3.460646396E2;1.037300467E0;-1.257144213E0;2.766223431E0
3.460813056E2;8.522109389E-1;-5.725792050E-2;3.232409477E0
3.460979716E2;8.804404140E-1;1.246891141E0;4.008187771E0
3.461146376E2;1.705620289E0;3.471694231E0;5.388503075E0
3.461313036E2;2.680336475E0;5.411273003E0;5.986781597E0
3.461479696E2;-2.835465431E0;4.952410698E0;4.129228115E0
3.461646356E2;-5.571462154E0;3.589672089E0;2.166080475E0
3.461813016E2;-1.523193836E0;2.328666210E0;1.926928759E0
3.461979675E2;8.681898564E-2;-2.524275303E0;9.633978009E-1
3.462146335E2;9.014793485E-2;-4.230295181E0;1.637842879E-2
3.462312995E2;1.207742617E-1;-4.290482521E0;-1.796300858E-1
3.462479655E2;3.731085956E-1;-3.736545324E0;-3.110569715E-1
3.462646315E2;5.478118062E-1;-3.134538174E0;-5.279712677E-1
3.462812975E2;5.370260477E-1;-2.435325861E0;-8.753803968E-1
3.462979635E2;4.900212884E-1;-1.436241746E0;-1.376054287E0
3.463146295E2;3.242396116E-1;-1.344895363E-1;-1.910550356E0
3.463312955E2;-4.873581231E-2;5.277049541E-1;-2.272074223E0
3.463479614E2;-3.336938322E-1;-3.616569936E-1;-2.571812630E0
3.463646274E2;5.279712677E-1;-1.932388186E0;-3.164099216E0
3.463812934E2;2.642652750E0;-1.763543963E0;-3.868371725E0
3.463979594E2;2.919621229E0;4.780370593E-1;-3.384608984E0
3.464146254E2;1.089764714E0;1.975265145E0;-1.597629189E0
3.464312914E2;-9.471525550E-1;2.736129761E0;4.391549230E-1
