"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
9.024587015E2;4.851840019E0;-4.866757965E1;-1.271521187E1
9.024753675E2;-2.324622631E0;-2.187138748E1;5.165806770E0
9.024920335E2;3.346832991E-1;-7.316926003E0;9.595051765E0
9.025086995E2;7.132288218E-1;-1.634289742E0;7.444646358E0
9.025253655E2;-1.117653608E0;-4.292850494E-1;1.644913673E0
9.025420315E2;-5.864176750E0;-8.754291534E-1;-1.380750656E1
9.025586975E2;-1.367411041E1;-3.872280121E-1;-2.413230896E1
9.025753635E2;-1.669734001E1;1.037459373E0;-7.905824661E0
9.025920294E2;-1.086098003E1;1.618844986E0;6.766900063E0
9.026086954E2;-1.210002327E1;4.845929146E0;7.727313995E0
9.026253614E2;-9.759327888E0;7.013517380E0;6.543649673E0
9.026420274E2;-8.701646805E0;8.170882225E0;7.267325878E0
9.026586934E2;-1.112378883E1;9.656767845E0;4.478498459E0
9.026753594E2;-1.549857616E1;1.141928101E1;2.380173922E0
9.026920254E2;-2.091787148E1;1.448612118E1;1.803561211E0
9.027086914E2;-1.841720200E1;1.513834000E1;3.225887299E0
9.027253574E2;-1.157894897E1;1.512268257E1;3.369956970E0
9.027420234E2;-6.699849129E0;1.305798912E1;4.186472416E0
9.027586893E2;-4.482588768E0;1.097441101E1;4.124762535E0
9.027753553E2;-2.379828691E0;9.550187111E0;2.514551401E0
9.027920213E2;-9.192719460E-1;9.058632851E0;4.161357880E-1
9.028086873E2;-2.053117275E0;4.075426579E0;-4.459080696E-1
9.028253533E2;-6.479677200E0;-1.003926849E1;-7.541746616E0
9.028420193E2;-1.054759502E1;-5.809210205E1;-2.270325661E1
9.028586853E2;1.284514666E0;-7.437251282E1;-3.006416321E1
9.028753513E2;6.325252056E0;-3.775173950E1;-1.727500534E1
9.028920173E2;6.993391037E0;-1.562795448E1;1.393914938E0
9.029086833E2;5.421926498E0;-3.774455070E0;3.108897209E1
9.029253492E2;3.515688896E0;5.640206337E-1;2.637117767E1
9.029420152E2;1.371476650E0;-3.608422279E0;1.092405605E1
9.029586812E2;-1.335572481E0;-3.916516304E0;3.742103338E0
9.029753472E2;3.119449615E0;-1.963139534E0;3.231024742E-2
9.029920132E2;6.914585114E0;4.645929337E-1;7.314500809E-1
9.030086792E2;7.671885490E0;2.511267662E0;2.029100180E0
9.030253452E2;7.961339951E0;4.453515530E0;1.090521574E0
9.030420112E2;8.171678543E0;6.809725285E0;6.991522312E-1
9.030586772E2;7.713529587E0;9.126058578E0;1.840718985E0
9.030753431E2;8.023410797E0;1.202570534E1;4.863828659E0
9.030920091E2;8.956277847E0;1.623748207E1;1.261634445E1
9.031086751E2;4.934446812E0;1.768904495E1;5.433048248E0
9.031253411E2;-1.016344547E0;1.848913574E1;-5.164085388E0
9.031420071E2;-4.771905899E0;1.703997040E1;-1.052746964E1
9.031586731E2;-4.547688961E0;1.448565197E1;-8.561467171E0
9.031753391E2;-1.612599969E0;1.102902412E1;-3.964568138E0
9.031920051E2;2.343564034E-1;7.798907280E0;1.063902736E0
9.032086711E2;-3.301128387E0;7.820591450E0;5.638370514E0
9.032253371E2;-1.906445503E0;-1.838424683E0;9.228110313E-1
9.032420030E2;4.229465961E0;-2.534668159E1;2.583042145E0
9.032586690E2;1.162002945E1;-5.326688385E1;-1.426931953E1
9.032753350E2;-1.964866400E0;-5.686897659E1;-2.488583565E1
9.032920010E2;-8.514187813E0;-2.476742935E1;1.624636054E0
9.033086670E2;-1.890035987E0;-8.264468193E0;1.096515179E1
9.033253330E2;-1.995384693E-1;-1.519226074E0;9.443176270E0
9.033419990E2;-1.313760519E0;1.263780594E-1;4.159536362E0
9.033586650E2;-4.456871986E0;-1.692314148E-1;-1.160174274E1
9.033753310E2;-1.235970116E1;5.196714401E-1;-1.957732010E1
9.033919969E2;-1.900759506E1;2.140902519E0;-2.147748470E-1
9.034086629E2;-1.878124046E1;4.423044205E0;9.128442764E0
9.034253289E2;-1.131476593E1;5.025714874E0;3.467119455E0
9.034419949E2;-8.046290398E0;5.420434475E0;6.655054092E0
9.034586609E2;-9.254358292E0;8.349092484E0;5.331938744E0
9.034753269E2;-1.239667702E1;1.117480278E1;3.258916378E0
9.034919929E2;-1.710116959E1;1.494318581E1;2.529718161E0
9.035086589E2;-1.668341064E1;1.627119637E1;3.892878771E0
9.035253249E2;-1.161131096E1;1.524509525E1;4.944452286E0
9.035419909E2;-6.740543365E0;1.403826332E1;5.242742538E0
9.035586568E2;-3.308324337E0;1.244340801E1;4.016676903E0
9.035753228E2;-1.710038185E0;1.125610447E1;2.647438049E0
9.035919888E2;-1.328799129E0;9.726521492E0;1.024485469E0
9.036086548E2;-2.452748537E0;7.158007622E0;-7.782425880E-1
9.036253208E2;-4.257578373E0;2.686489105E0;-3.623600245E0
9.036419868E2;-1.038769436E1;-2.120282745E1;-2.251955414E1
9.036586528E2;-2.680618286E0;-7.156526184E1;-3.812774277E1
9.036753188E2;5.332914829E0;-5.882811737E1;-2.214733124E1
9.036919848E2;1.313136339E0;-2.306653595E1;-7.603120804E0
9.037086508E2;1.416467190E0;-7.490597725E0;1.027250671E1
9.037253167E2;-3.363056183E-1;-2.776852608E0;3.884957504E1
9.037419827E2;-3.441223145E0;-3.409467697E0;1.971473885E1
9.037586487E2;-4.775647640E0;-5.641670227E0;1.035881042E1
9.037753147E2;1.094365120E-1;-5.747857094E0;8.387818336E-1
9.037919807E2;4.484832287E0;-3.128623009E0;-3.121269703E0
9.038086467E2;6.954177856E0;6.771554947E-1;3.143329620E-1
9.038253127E2;7.581014633E0;2.767858505E0;1.749154449E0
9.038419787E2;8.344139099E0;5.147595882E0;2.449824810E-1
9.038586447E2;8.451333046E0;7.223199844E0;-1.241838932E-1
9.038753106E2;8.157550812E0;8.806440353E0;1.204282761E0
9.038919766E2;8.493257523E0;1.083433342E1;2.441420317E0
9.039086426E2;1.025675774E1;1.492203903E1;7.905461311E0
9.039253086E2;6.887346268E0;1.724280930E1;5.162968159E0
9.039419746E2;9.113987684E-1;1.806281662E1;-3.707883358E-1
9.039586406E2;-2.967258215E0;1.698485374E1;-6.126163483E0
9.039753066E2;-4.865864754E0;1.561380386E1;-6.737904549E0
9.039919726E2;-2.838360548E0;1.202250099E1;-2.760517597E0
9.040086386E2;-1.816594601E-2;8.141048431E0;-6.726906300E-1
9.040253046E2;-4.338276386E0;8.362384796E0;4.072432518E0
9.040419705E2;-2.605471611E0;-1.596794128E-1;5.116152763E-1
9.040586365E2;4.020076752E0;-1.969548035E1;-1.525497913E0
9.040753025E2;1.242102242E1;-4.491384888E1;-1.466147614E1
9.040919685E2;8.400123596E0;-5.736965561E1;-1.593674660E1
9.041086345E2;-1.110429382E1;-3.648984528E1;-9.071649551E0
9.041253005E2;-5.761644363E0;-1.596733665E1;9.847047806E0
9.041419665E2;-6.175520897E0;-5.596023560E0;1.027547836E1
9.041586325E2;-9.935674667E0;-7.147750854E-1;2.959931135E0
9.041752985E2;-1.427622509E1;1.049993515E0;-6.143159866E0
9.041919644E2;-2.061268234E1;3.257125378E0;-1.459268570E0
9.042086304E2;-2.206921387E1;4.966451645E0;2.452344179E0
9.042252964E2;-1.223515606E1;5.635631561E0;6.217122078E-1
9.042419624E2;-8.276613235E0;6.552400589E0;-2.180924416E-1
9.042586284E2;-5.501641273E0;6.907250881E0;3.998734474E0
9.042752944E2;-4.722318172E0;7.932882786E0;5.128713608E0
9.042919604E2;-6.253073215E0;9.599879265E0;3.619991541E0
9.043086264E2;-8.997844696E0;1.144428635E1;1.891222477E0
9.043252924E2;-1.084710217E1;1.315423203E1;7.393903732E-1
9.043419584E2;-1.246949387E1;1.490803909E1;1.014197588E0
9.043586243E2;-9.414381981E0;1.563684464E1;3.174355984E0
9.043752903E2;-6.045433998E0;1.492179012E1;4.571802616E0
9.043919563E2;-5.589384079E0;1.389385796E1;4.210980415E0
9.044086223E2;-5.574176311E0;1.318189621E1;2.800382137E0
9.044252883E2;-6.141242981E0;1.056852818E1;-4.947116375E-1
9.044419543E2;-4.884756565E0;5.881151199E0;-3.140226603E0
9.044586203E2;-8.128948212E0;-1.331181145E1;-2.032241821E1
9.044752863E2;-6.854957581E0;-7.187158203E1;-3.131507683E1
9.044919523E2;6.187760830E-1;-7.039465332E1;-2.924425316E1
9.045086182E2;5.323762417E0;-3.018219376E1;-1.082656479E1
9.045252842E2;5.542811394E0;-9.673240662E0;9.422587395E0
9.045419502E2;8.546944618E0;-1.572810650E0;3.899095535E1
9.045586162E2;1.228840113E0;-1.803301811E0;2.312171936E1
9.045752822E2;-7.428851128E-1;-3.371345997E0;1.055168343E1
9.045919482E2;2.297015905E0;-2.319098473E0;1.944777489E0
9.046086142E2;4.460094452E0;1.079626560E0;-1.315648794E0
9.046252802E2;6.058784962E0;3.331439495E0;5.220990181E-1
9.046419462E2;6.735438347E0;4.884644508E0;1.116958857E0
9.046586122E2;7.241625786E0;6.101038933E0;-1.557061672E-1
9.046752781E2;7.690286160E0;7.314681053E0;1.734764576E-1
9.046919441E2;7.137087345E0;8.543282509E0;1.491656899E0
9.047086101E2;7.199687958E0;1.123352146E1;4.564235687E0
9.047252761E2;9.566289902E0;1.514527035E1;1.024034405E1
9.047419421E2;6.297235489E0;1.744114304E1;5.767799377E0
9.047586081E2;-1.346004605E0;1.923506165E1;-5.328026295E0
9.047752741E2;-5.309859276E0;1.718953705E1;-1.014126301E1
9.047919401E2;-5.567853451E0;1.376010990E1;-5.505898476E0
9.048086061E2;-2.333467484E0;7.833847046E0;6.052334309E-1
9.048252721E2;-6.783282280E0;7.013107300E0;3.834782124E0
9.048419380E2;-5.602180481E0;-6.159960747E0;-1.357529640E0
9.048586040E2;2.193811893E0;-3.060688210E1;-8.265467644E0
9.048752700E2;1.359211254E1;-5.288856506E1;-1.274563980E1
9.048919360E2;2.984146357E0;-4.491837311E1;-1.536885357E1
9.049086020E2;-2.706633806E0;-1.561531544E1;-6.905820370E-1
9.049252680E2;-2.230939865E-1;-6.458735466E0;9.039843559E0
9.049419340E2;-2.172409296E-1;-2.088543892E0;9.912534714E0
9.049586000E2;-1.819570422E0;-8.355998993E-1;4.910592079E0
9.049752660E2;-5.463640690E0;-5.152292252E-1;-6.931070328E0
9.049919319E2;-1.112212849E1;6.436033249E-1;-1.833450508E1
9.050085979E2;-1.680772591E1;3.224086285E0;-1.054924107E1
9.050252639E2;-1.265190315E1;4.073777676E0;1.807522774E-2
9.050419299E2;-1.121318150E1;4.788861752E0;7.396507740E0
9.050585959E2;-9.442941666E0;6.191200256E0;6.974901199E0
9.050752619E2;-8.197502136E0;8.178221703E0;7.706482887E0
9.050919279E2;-9.419221878E0;1.018977642E1;4.785509109E0
9.051085939E2;-1.231538105E1;1.187767506E1;8.992040157E-1
9.051252599E2;-1.455880070E1;1.364723396E1;-1.541574001E0
9.051419259E2;-1.437024021E1;1.392903423E1;-7.239806652E-1
9.051585918E2;-1.052809525E1;1.327724457E1;1.655590057E0
9.051752578E2;-5.915627003E0;1.278839874E1;4.256302834E0
9.051919238E2;-4.264126778E0;1.187866974E1;4.685693741E0
9.052085898E2;-3.654000282E0;1.157698536E1;3.808386087E0
9.052252558E2;-2.934006214E0;1.042499638E1;1.140970588E0
9.052419218E2;-4.442899227E0;6.261100769E0;-2.274068832E0
9.052585878E2;-9.583449364E0;-1.180364132E1;-1.872003555E1
9.052752538E2;-5.858555317E0;-6.592975616E1;-3.640843964E1
9.052919198E2;3.463762045E0;-6.675191498E1;-2.759818840E1
9.053085858E2;6.623633385E0;-3.097249222E1;-1.021677017E1
9.053252517E2;3.113300800E0;-1.100762081E1;1.509545517E1
9.053419177E2;3.658382893E0;-4.840795994E0;4.110932159E1
9.053585837E2;9.647779465E-1;-3.044857025E0;1.552117443E1
9.053752497E2;-2.211190224E0;-3.893500328E0;7.312700272E0
9.053919157E2;1.928761005E-1;-3.985260963E0;2.593188286E-1
9.054085817E2;4.874563217E0;-1.330141068E0;-5.890684128E-1
9.054252477E2;7.759907722E0;2.665141106E0;4.390747547E0
9.054419137E2;8.503249168E0;2.395997524E0;2.821210861E0
9.054585797E2;8.123139381E0;2.666292667E0;1.141324997E0
9.054752456E2;7.884584427E0;5.231965542E0;5.074932575E-1
9.054919116E2;7.174265862E0;8.075918198E0;1.670744658E0
9.055085776E2;6.539514065E0;1.087383842E1;4.313966274E0
9.055252436E2;8.668215752E0;1.494825554E1;1.138788414E1
9.055419096E2;3.411973476E0;1.663429642E1;5.209191799E0
9.055585756E2;-3.905085564E0;1.798748779E1;-4.771266937E0
9.055752416E2;-6.363888741E0;1.647498703E1;-8.805783272E0
9.055919076E2;-6.903141975E0;1.450329113E1;-7.676150322E0
9.056085736E2;-3.339538097E0;1.144385242E1;-3.534448385E0
9.056252396E2;7.308363914E-2;7.880374908E0;1.601972580E-1
9.056419055E2;-8.970412016E-1;6.283189297E0;3.391967773E0
9.056585715E2;-8.254005909E-1;-4.971895218E-1;-1.555927038E0
9.056752375E2;4.548605919E0;-1.967730713E1;1.951954842E0
9.056919035E2;7.752737045E0;-4.119742203E1;-6.071036339E0
9.057085695E2;1.045989990E0;-5.558551025E1;-1.729693794E1
9.057252355E2;-3.046668291E0;-3.591022110E1;-3.017390251E0
9.057419015E2;5.211200714E-1;-1.233654690E1;7.918681145E0
9.057585675E2;2.122179508E0;-2.221923828E0;7.318172455E0
9.057752335E2;1.319009185E0;1.117779732E0;2.433946848E0
9.057918994E2;-1.982740521E0;2.016178131E0;-5.789815426E0
9.058085654E2;-7.110069752E0;2.800705910E0;-1.209612560E1
9.058252314E2;-1.295909882E1;3.542263985E0;-6.687575817E0
9.058418974E2;-1.861567307E1;3.200386047E0;4.523750305E0
9.058585634E2;-1.480342770E1;4.406944275E0;6.419297695E0
9.058752294E2;-9.520391464E0;5.804266930E0;3.773913383E0
9.058918954E2;-1.028875065E1;7.887084007E0;4.077995777E0
9.059085614E2;-1.203238010E1;1.009672356E1;1.927630782E0
9.059252274E2;-1.506331444E1;1.280406570E1;-5.358319283E-1
9.059418934E2;-1.642242813E1;1.548579216E1;2.761799812E0
9.059585593E2;-1.228976250E1;1.515657425E1;6.777490139E0
9.059752253E2;-1.034893036E1;1.441156960E1;7.038558960E0
9.059918913E2;-9.102424622E0;1.366598701E1;6.806741714E0
9.060085573E2;-6.729356766E0;1.191218376E1;4.599527359E0
9.060252233E2;-3.799211740E0;9.693883896E0;5.301401615E-1
9.060418893E2;-3.110739708E0;6.258698940E0;-2.137392998E0
9.060585553E2;-5.590792179E0;-3.003602982E0;-5.774969578E0
9.060752213E2;-7.400224686E0;-4.739151001E1;-2.697891998E1
9.060918873E2;-1.194515228E-1;-7.560338593E1;-4.277262878E1
9.061085532E2;6.642514229E0;-4.460293198E1;-2.063386726E1
9.061252192E2;5.107875347E0;-2.033847046E1;-4.230521679E0
9.061418852E2;7.279614449E0;-5.168870926E0;2.091741180E1
9.061585512E2;4.403369427E0;-1.926631451E0;4.501878738E1
9.061752172E2;-7.237272263E-1;-3.575048923E0;2.215553474E1
9.061918832E2;-1.797550917E0;-3.604876518E0;8.747999191E0
9.062085492E2;2.890733957E0;-2.062684059E0;-2.077429771E0
9.062252152E2;5.343735695E0;1.176542282E0;-3.765816927E0
9.062418812E2;6.527493477E0;4.863564491E0;8.067102432E-1
9.062585472E2;7.212311745E0;5.531195164E0;-3.478336334E-1
9.062752131E2;7.532301903E0;6.740390301E0;-1.282982111E0
9.062918791E2;7.462809563E0;8.052020073E0;-5.054225922E-1
9.063085451E2;6.711675644E0;9.884217262E0;1.549316168E0
9.063252111E2;8.069293976E0;1.362680817E1;5.967608452E0
9.063418771E2;9.372559547E0;1.732216454E1;1.195133591E1
9.063585431E2;2.785273790E0;1.795268822E1;2.091068745E0
9.063752091E2;-3.821455717E0;1.749044418E1;-7.994051456E0
9.063918751E2;-6.265578747E0;1.569884682E1;-7.638189793E0
9.064085411E2;-5.066155434E0;1.269754314E1;-4.708804607E0
9.064252071E2;-1.214755893E0;8.276981354E0;-7.101299763E-1
9.064418730E2;-3.737733126E0;6.909065247E0;3.296969891E0
9.064585390E2;-4.165219307E0;-1.745895386E0;-2.213211060E0
9.064752050E2;1.315703630E0;-2.219322014E1;-2.205624104E0
9.064918710E2;7.863019466E0;-4.365976715E1;-1.041151428E1
9.065085370E2;3.532368660E0;-5.134891510E1;-1.788308334E1
9.065252030E2;-4.754552841E0;-3.115769196E1;-1.537868500E0
9.065418690E2;-4.450773001E-1;-1.303865147E1;1.163214779E1
9.065585350E2;-7.493901253E-2;-4.151456833E0;1.034926414E1
9.065752010E2;-2.348315239E0;-1.985276222E0;2.962349415E0
9.065918669E2;-6.670515060E0;-1.741679192E0;-1.223149014E1
9.066085329E2;-1.363263130E1;-3.605175018E-2;-2.480535126E1
9.066251989E2;-1.774646950E1;2.186062336E0;-7.043231964E0
9.066418649E2;-1.302727795E1;2.908363819E0;1.527310181E1
9.066585309E2;-1.290457726E1;7.239736557E0;4.338429928E0
9.066751969E2;-9.555404663E0;8.704821587E0;6.686121941E0
9.066918629E2;-8.398934364E0;9.524273872E0;6.679762840E0
9.067085289E2;-1.062229824E1;1.070343685E1;3.496834040E0
9.067251949E2;-1.545018196E1;1.313668823E1;-8.515372276E-1
9.067418609E2;-1.923292160E1;1.568456078E1;-9.966728687E-1
9.067585268E2;-1.508666992E1;1.548855782E1;3.223563433E0
9.067751928E2;-9.073535919E0;1.423970413E1;4.505865574E0
9.067918588E2;-5.755130291E0;1.259479904E1;3.625318527E0
9.068085248E2;-4.472568035E0;1.042004490E1;3.876544952E0
9.068251908E2;-3.625067949E0;8.328632355E0;3.286482811E0
9.068418568E2;-3.194875002E0;3.896317959E0;2.581463575E0
9.068585228E2;-2.662297487E0;-2.918898582E0;1.687442899E0
9.068751888E2;-6.137846947E0;-3.493595886E1;-1.859448624E1
9.068918548E2;-8.805404663E0;-7.407190704E1;-3.563310242E1
9.069085208E2;1.065443754E0;-4.749366760E1;-2.224543953E1
9.069251867E2;6.806373596E0;-2.044177246E1;-8.636884689E0
9.069418527E2;9.241671562E0;-8.718237877E0;5.023617744E0
9.069585187E2;1.281184196E1;-2.822230339E0;1.698925400E1
9.069751847E2;6.511404991E0;6.594700813E-1;2.649658585E1
9.069918507E2;9.494349957E-1;-1.675070763E0;1.154844761E1
9.070085167E2;3.924443245E0;-1.563323021E0;2.892169237E0
9.070251827E2;6.205716133E0;1.412056446E0;7.053530216E-1
9.070418487E2;7.048919201E0;3.302567005E0;2.685474396E0
9.070585147E2;7.816014290E0;3.544537544E0;1.846544623E0
9.070751806E2;8.423322678E0;4.621483326E0;2.069594860E-1
9.070918466E2;8.103868484E0;6.280581474E0;4.207346439E-1
9.071085126E2;7.253019333E0;8.863705635E0;3.260585785E0
9.071251786E2;8.907690048E0;1.378754616E1;1.227058220E1
9.071418446E2;7.888500214E0;1.615013123E1;1.106300163E1
9.071585106E2;1.490981817E0;1.775156784E1;-3.470008373E0
9.071751766E2;-3.769388199E0;1.756114960E1;-1.094834423E1
9.071918426E2;-3.657047272E0;1.434540653E1;-1.250349140E1
9.072085086E2;-2.037144661E0;1.131702805E1;-7.501567841E0
9.072251746E2;-6.199705601E-1;8.935223579E0;1.531031370E0
9.072418405E2;-2.037540972E-1;7.121350288E0;4.815065384E0
9.072585065E2;-3.917068958E0;7.074686050E0;8.058607101E0
9.072751725E2;-5.300786972E0;-7.375662804E0;4.003809452E0
9.072918385E2;1.269662380E-1;-3.766820526E1;-1.038361263E1
9.073085045E2;8.391447067E0;-5.477620316E1;-2.748591423E1
9.073251705E2;-3.534467936E0;-3.837944412E1;-1.853566170E1
9.073418365E2;-3.057903290E0;-1.496109009E1;5.030495167E0
9.073585025E2;-6.722530723E-1;-6.645510674E0;1.126118469E1
9.073751685E2;-8.097650409E-1;-3.496019363E0;1.057458305E1
9.073918344E2;-3.554484367E0;-2.289596558E0;1.909045219E0
9.074085004E2;-7.423187256E0;-1.450345993E0;-1.369575310E1
9.074251664E2;-1.355574989E1;6.793718338E-1;-1.348662281E1
9.074418324E2;-2.116348267E1;3.870994091E0;6.818061829E0
9.074584984E2;-1.405573273E1;5.655385017E0;2.824076653E0
9.074751644E2;-9.301862717E0;5.960227013E0;8.251777649E0
9.074918304E2;-6.861691952E0;7.452097416E0;7.931314468E0
9.075084964E2;-7.249887943E0;8.440283775E0;4.447296143E0
9.075251624E2;-1.012005043E1;9.505794525E0;8.520503044E-1
9.075418284E2;-1.364508438E1;1.249303246E1;-1.978620291E0
9.075584943E2;-1.594525242E1;1.516560173E1;-1.683601856E0
9.075751603E2;-1.242447758E1;1.563861465E1;6.755456924E-1
9.075918263E2;-5.910293579E0;1.413130665E1;2.790960312E0
9.076084923E2;-4.245342255E0;1.368561935E1;4.239448547E0
9.076251583E2;-3.363178015E0;1.341748524E1;5.097637177E0
9.076418243E2;-3.590187788E0;1.257301807E1;4.263343811E0
9.076584903E2;-4.022677898E0;8.371841431E0;1.781193852E0
9.076751563E2;-5.281853676E0;1.544466019E0;-4.374392509E0
9.076918223E2;-7.773726940E0;-4.100447083E1;-2.444009209E1
9.077084883E2;-1.219022274E0;-7.986280823E1;-3.904603958E1
9.077251542E2;5.555346012E0;-4.894995499E1;-2.053578949E1
9.077418202E2;3.736769199E0;-1.874658394E1;-1.758804321E0
9.077584862E2;3.552962303E0;-3.540599823E0;2.041606522E1
9.077751522E2;4.092501163E0;5.041165352E-1;3.231822205E1
9.077918182E2;7.299375534E-2;-2.911252022E0;1.452824593E1
9.078084842E2;-1.054642200E0;-3.339758873E0;6.251101494E0
9.078251502E2;3.475436687E0;-2.176457405E0;1.098982096E0
9.078418162E2;6.446787834E0;1.542023659E0;1.487750053E0
9.078584822E2;7.839220047E0;3.867386341E0;3.252945900E0
9.078751481E2;7.634610176E0;4.309834957E0;1.978177905E0
9.078918141E2;7.212990761E0;5.796275139E0;6.014497280E-1
9.079084801E2;7.441712379E0;7.576167107E0;-5.025203228E-1
9.079251461E2;6.984828949E0;9.544113159E0;8.835060596E-1
9.079418121E2;6.871305943E0;1.223907280E1;3.794720173E0
9.079584781E2;8.120954514E0;1.512110901E1;6.185643196E0
9.079751441E2;6.218378067E0;1.635015488E1;5.744821548E0
9.079918101E2;-1.407922268E0;1.685036850E1;-5.517086983E0
9.080084761E2;-6.341876507E0;1.674820709E1;-8.053686142E0
9.080251421E2;-7.566709042E0;1.471068859E1;-5.789026260E0
9.080418080E2;-4.603765488E0;1.043629074E1;-1.369502068E0
9.080584740E2;-3.122205257E0;7.830929279E0;2.188239098E0
9.080751400E2;-5.261883736E0;3.468710423E0;-1.864564419E-1
9.080918060E2;6.465017796E-1;-1.725646782E1;-2.093315125E-1
9.081084720E2;8.592496872E0;-4.051010895E1;-7.648263931E0
9.081251380E2;9.014814377E0;-4.979172516E1;-1.452582169E1
9.081418040E2;-4.097903728E0;-3.756109619E1;-9.290566444E0
9.081584700E2;-1.825131178E0;-1.586999512E1;9.752624512E0
9.081751360E2;-4.501215219E-1;-6.012652397E0;1.159366512E1
9.081918019E2;-2.222325325E0;-3.288312912E0;4.724482059E0
9.082084679E2;-5.805937290E0;-4.196163177E0;-8.979576111E0
9.082251339E2;-1.302293587E1;-3.386864662E0;-2.439009094E1
9.082417999E2;-2.032931709E1;1.798629761E-3;-1.311552811E1
9.082584659E2;-1.554016304E1;1.401687622E0;6.806667328E0
9.082751319E2;-1.219875336E1;3.137897491E0;1.120662594E1
9.082917979E2;-1.130362511E1;7.268643379E0;5.042910576E0
9.083084639E2;-8.561178207E0;8.209645271E0;7.052539825E0
9.083251299E2;-7.627138138E0;9.512345314E0;5.177625656E0
9.083417959E2;-9.073360443E0;1.041016293E1;2.441137314E0
9.083584618E2;-1.243594551E1;1.209319496E1;-6.302342415E-1
9.083751278E2;-1.614249229E1;1.409169769E1;-1.640918732E0
9.083917938E2;-1.521867275E1;1.383120918E1;7.370662689E-1
9.084084598E2;-9.963351250E0;1.381013680E1;3.049245358E0
9.084251258E2;-6.738102913E0;1.344037437E1;3.513027906E0
9.084417918E2;-5.716735840E0;1.236639690E1;3.433894634E0
9.084584578E2;-3.980692387E0;1.128134918E1;2.771069050E0
9.084751238E2;-2.899301291E0;8.966522217E0;2.305545807E-1
9.084917898E2;-3.246738195E0;3.084037781E0;-3.639127731E0
9.085084558E2;-9.285966873E0;-2.693434143E1;-1.731093025E1
9.085251217E2;-1.095173359E0;-7.237141418E1;-2.959994507E1
9.085417877E2;8.461189270E0;-6.006692886E1;-2.178293419E1
9.085584537E2;4.053391457E0;-2.265168762E1;-1.107178974E1
9.085751197E2;1.811565757E0;-1.036214733E1;1.510293388E1
9.085917857E2;3.792497396E0;-1.855746269E0;3.963102341E1
9.086084517E2;1.849740267E0;-2.918698311E0;1.864083290E1
9.086251177E2;-3.639900684E-1;-4.793503761E0;8.685821533E0
9.086417837E2;1.498243570E0;-4.648292542E0;-3.976163864E-1
9.086584497E2;5.403104305E0;-4.250478745E-1;-1.782393217E0
9.086751156E2;6.652216911E0;2.341877460E0;1.309828997E0
9.086917816E2;7.043916702E0;3.125857353E0;1.247422218E0
9.087084476E2;7.950327873E0;4.596607208E0;-6.455442905E-1
9.087251136E2;7.580236912E0;7.110534668E0;-1.752121449E-1
9.087417796E2;6.478674889E0;9.727630615E0;1.380469322E0
9.087584456E2;7.087899208E0;1.302791309E1;4.326687336E0
9.087751116E2;8.943537712E0;1.680166054E1;1.100027561E1
9.087917776E2;3.917818546E0;1.870229721E1;1.423188567E0
9.088084436E2;-4.085011482E0;1.958581161E1;-7.183628559E0
9.088251096E2;-7.003191471E0;1.716631699E1;-7.685778618E0
9.088417755E2;-5.718358994E0;1.430567074E1;-3.280896902E0
9.088584415E2;-1.905303359E0;9.619316101E0;2.290844917E-2
9.088751075E2;-1.202790737E-1;7.284629345E0;2.492358685E0
9.088917735E2;-2.297771215E0;5.453006268E0;2.726984501E0
9.089084395E2;1.908544302E0;-7.914376259E0;6.025497913E-1
9.089251055E2;6.235474586E0;-3.324962234E1;-2.787513733E-1
9.089417715E2;7.201070309E0;-5.778757858E1;-1.731013107E1
9.089584375E2;-7.605839729E0;-4.999338150E1;-2.167993355E1
9.089751035E2;-3.409288406E0;-2.052201080E1;5.495934010E0
9.089917694E2;-6.233958006E-1;-5.468812943E0;1.042569733E1
9.090084354E2;-1.214773893E0;2.758407593E-1;7.513572693E0
9.090251014E2;-3.652268410E0;1.719644070E0;5.291039944E-1
9.090417674E2;-8.013235092E0;2.373235226E0;-9.614314079E0
9.090584334E2;-1.461744308E1;4.165608883E0;-1.119601917E1
9.090750994E2;-1.868021011E1;4.788960934E0;4.396337509E0
9.090917654E2;-1.461837006E1;5.667420864E0;5.253606796E0
9.091084314E2;-9.620674133E0;6.702173233E0;3.152774572E0
9.091250974E2;-7.900980949E0;7.541363239E0;4.771479130E0
9.091417634E2;-8.352960587E0;9.243044853E0;3.795782089E0
9.091584293E2;-1.051039982E1;1.107913971E1;1.960082889E0
9.091750953E2;-1.427725124E1;1.393681717E1;9.549775124E-1
9.091917613E2;-1.693125343E1;1.690528870E1;3.423880816E0
9.092084273E2;-1.275688839E1;1.562757683E1;5.540086269E0
9.092250933E2;-9.280158997E0;1.374726295E1;6.819812775E0
9.092417593E2;-6.639696598E0;1.173145771E1;7.210199356E0
9.092584253E2;-4.197971821E0;9.792119980E0;3.941802979E0
9.092750913E2;-3.680392265E0;5.010979652E0;2.793238163E-1
9.092917573E2;-4.741496086E0;-2.833620071E0;-2.982960224E0
9.093084232E2;-6.623268127E0;-4.174252319E1;-2.156368446E1
9.093250892E2;-4.035863876E0;-7.345098877E1;-2.979627228E1
