"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
5.428170293E2;4.656335413E-1;-1.350758225E-1;4.822688922E-2
5.428371853E2;6.017335057E-1;-9.860867262E-2;1.321020126E-1
5.428573413E2;4.328145385E-1;1.871398464E-2;2.246796489E-1
5.428774973E2;3.663219512E-1;3.748509660E-2;3.547378778E-1
5.428976533E2;6.529276967E-1;-2.000094801E-1;4.579451382E-1
5.429178093E2;5.485138893E-1;6.560041010E-2;3.456732035E-1
5.429379653E2;1.890703849E-2;1.524579972E-1;2.781702876E-1
5.429581213E2;-2.865848243E-1;4.408061802E-1;3.137274384E-1
5.429782773E2;-2.522069514E-1;4.572583139E-1;2.002406120E-1
5.429984333E2;-4.585054815E-1;3.411153257E-1;7.248272747E-2
5.430185893E2;-8.228550553E-1;5.135532618E-1;4.481142014E-2
5.430387437E2;-1.368105650E0;4.309039712E-1;5.323416367E-2
5.430588997E2;-1.818550706E0;8.060579002E-2;-6.420506537E-2
5.430790557E2;-1.923266649E0;-8.990517259E-2;-1.942553818E-1
5.430992117E2;-1.801000237E0;-2.871500254E-1;-1.185000762E-1
5.431193677E2;-1.490363955E0;-4.462961257E-1;-2.355317473E-1
5.431395237E2;-1.045878887E0;-2.875069678E-1;-3.707261384E-1
5.431596797E2;-9.726213217E-1;-4.787432253E-1;-4.156950414E-1
5.431798357E2;-1.044493079E0;-3.103138804E-1;-4.151475132E-1
5.431999917E2;-1.027201056E0;2.142529003E-2;-4.120882750E-1
5.432201477E2;-8.751682043E-1;3.723550215E-2;-3.523586094E-1
5.432403037E2;-6.139734983E-1;2.941477001E-1;-3.516766429E-1
5.432604597E2;-5.346304178E-1;5.421776772E-1;-4.708470106E-1
5.432806157E2;-5.267603993E-1;4.711723924E-1;-3.762817383E-1
5.433007717E2;-3.965652883E-1;4.347849786E-1;-3.690401912E-1
5.433209277E2;-1.918538660E-1;4.669287503E-1;-3.460507095E-1
5.433410837E2;9.649192914E-3;4.632382393E-1;-3.345960081E-1
5.433612397E2;2.998536229E-1;2.001330703E-1;-1.822230965E-1
5.433813957E2;4.930815995E-1;1.205139309E-1;-6.057401188E-3
5.434015517E2;2.228260636E-1;5.172135308E-2;2.252205461E-1
5.434217077E2;4.646446183E-2;-3.872927278E-2;3.506191075E-1
5.434418637E2;4.984258115E-2;-4.166042507E-1;6.186766624E-1
5.434620197E2;-3.134950995E-1;-5.605207682E-1;1.015524983E0
5.434821757E2;-8.054462075E-1;-3.492278755E-1;1.080442905E0
5.435023317E2;-1.397832751E0;-7.625345141E-2;1.163610578E0
5.435224877E2;-1.731552601E0;5.374440551E-2;1.177299261E0
5.435426437E2;-1.640280724E0;7.747710496E-2;8.913308978E-1
5.435627997E2;-1.275511980E0;3.416288495E-1;6.234040260E-1
5.435829557E2;-9.290199876E-1;-1.409404725E-1;5.281361938E-1
5.436031117E2;-3.659045398E-1;1.682661027E-1;2.242016792E-1
5.436232677E2;1.212740876E-2;4.003725350E-1;1.891664118E-1
5.436434237E2;6.887987256E-1;3.468664885E-1;-4.249292985E-2
5.436635797E2;1.297196984E0;2.267185450E-1;-2.262186855E-1
5.436837357E2;1.368097186E0;-2.976988442E-3;-2.808383703E-1
5.437038917E2;1.189102411E0;2.157706022E-2;-1.326491237E-1
5.437240477E2;1.406149507E0;3.405076861E-1;5.101902410E-3
5.437442037E2;1.864635348E0;2.096729279E-1;3.859798610E-2
5.437643597E2;1.819054246E0;-3.121290505E-1;3.033494949E-2
5.437845157E2;1.800374031E0;-1.337195188E-1;-4.630608112E-2
5.438046717E2;2.015061855E0;-2.398677468E-1;-1.779726893E-1
5.438248277E2;1.902453661E0;-6.531057954E-1;-4.721667171E-1
5.438449837E2;1.653045774E0;-5.613954067E-1;-7.582380176E-1
5.438651397E2;1.071403265E0;-6.869510412E-1;-7.660176158E-1
5.438852957E2;5.261384845E-1;-5.813394189E-1;-7.029802203E-1
5.439054517E2;2.006404549E-1;-4.628476501E-1;-7.208489776E-1
5.439256077E2;2.525558323E-2;-5.883524418E-1;-7.488102317E-1
5.439457637E2;-1.778518111E-1;-3.117431700E-1;-5.926613808E-1
5.439659197E2;-1.630343199E-1;-4.235763848E-1;-5.335041285E-1
5.439860757E2;-5.705359206E-2;-2.516384125E-1;-6.035349965E-1
5.440062317E2;2.540091276E-1;-5.049923062E-2;-4.217716753E-1
5.440263877E2;5.580533147E-1;-6.362500787E-2;-2.633037567E-1
5.440465444E2;6.164625883E-1;4.538694620E-1;-6.820180267E-2
5.440667004E2;7.453355193E-1;5.018198490E-1;1.479551643E-1
5.440868564E2;9.596569538E-1;-1.275581867E-2;1.956596039E-2
5.441070124E2;6.244407296E-1;2.692294717E-1;3.605570197E-1
5.441271684E2;1.420343816E-1;1.654681563E-1;5.202800632E-1
5.441473244E2;1.034902558E-1;1.604862809E-1;3.792328835E-1
5.441674804E2;7.769387215E-3;1.994151771E-1;3.531129956E-1
5.441876364E2;-4.429904222E-1;1.025657505E-1;2.422320247E-1
5.442077924E2;-1.044755578E0;2.708383799E-1;3.500387967E-1
5.442279484E2;-1.516933918E0;1.882406026E-1;2.205374241E-1
5.442481044E2;-1.975016356E0;-1.052846834E-1;-5.823695660E-2
5.442682604E2;-2.075645685E0;-2.249908149E-1;-9.608157724E-2
5.442884164E2;-1.976089239E0;-6.812583655E-2;-1.652197912E-3
5.443085724E2;-1.371702433E0;-3.026171960E-2;-1.383884400E-1
5.443287284E2;-6.946067810E-1;-4.623889625E-1;-1.127522290E-1
5.443488844E2;-7.665268779E-1;-7.135919929E-1;-1.315490156E-1
5.443690404E2;-8.344767690E-1;-2.429383099E-1;-2.650018930E-1
5.443891964E2;-8.343688846E-1;-5.872403271E-4;-2.087906897E-1
5.444093524E2;-9.555628896E-1;-2.250784934E-1;-2.421610355E-1
5.444295084E2;-6.478884816E-1;3.324721754E-1;-2.695684135E-1
5.444496644E2;-4.582794607E-1;4.116720855E-1;-1.404327452E-1
5.444698204E2;-4.842034876E-1;3.085736632E-1;-5.231650174E-2
5.444899764E2;-2.033169121E-1;3.387332261E-1;-1.664125025E-1
5.445101324E2;8.277487755E-2;-2.185672522E-2;-3.905680403E-2
5.445302884E2;1.058270782E-1;-6.128953025E-2;-3.070314974E-2
5.445504444E2;2.597146332E-1;5.361397564E-2;-4.296164587E-2
5.445706004E2;2.973608077E-1;1.472033113E-1;3.137836233E-2
5.445907564E2;4.092445374E-1;2.849427462E-1;1.030611247E-2
5.446109124E2;5.631355643E-1;3.689270616E-1;1.707170159E-2
5.446310684E2;6.393820047E-1;6.208928823E-1;1.690496653E-1
5.446512244E2;5.904616117E-1;6.073988080E-1;3.401761949E-1
5.446713804E2;5.676003695E-1;6.495176554E-1;3.453597128E-1
5.446915364E2;2.888238728E-1;5.952776670E-1;5.789394975E-1
5.447116924E2;2.395144850E-2;6.423248053E-1;6.984949112E-1
5.447318484E2;-1.711121202E-1;2.951358855E-1;7.728664279E-1
5.447520044E2;-7.210945487E-1;-9.817244858E-2;1.048161745E0
5.447721604E2;-1.411935806E0;-2.260411084E-1;1.242169857E0
5.447923164E2;-2.066155434E0;-4.950610548E-2;1.326193571E0
5.448124724E2;-2.349018097E0;3.320607245E-1;1.182224274E0
5.448326284E2;-2.512812853E0;3.960897326E-1;9.376272559E-1
5.448527844E2;-1.816393971E0;1.480865180E-1;5.724039078E-1
5.448729404E2;-9.716244340E-1;-5.525241494E-1;2.278388888E-1
5.448930964E2;6.510066986E-2;-4.812298417E-1;-1.100693643E-1
5.449132524E2;1.000382900E0;-2.806630731E-1;-2.587858140E-1
5.449334074E2;1.656541944E0;-5.497229099E-1;-3.983985782E-1
5.449535634E2;2.146440983E0;-6.515730023E-1;-5.193769336E-1
5.449737194E2;2.459424973E0;-5.691378117E-1;-6.401267648E-1
5.449938754E2;2.442131281E0;-4.990265369E-1;-6.555527449E-1
5.450140314E2;2.403293610E0;-2.862427533E-1;-6.249335408E-1
5.450341874E2;2.390472889E0;-4.096827507E-1;-5.022380352E-1
5.450543428E2;2.174561501E0;-6.404294968E-1;-3.276920021E-1
5.450744988E2;1.976386905E0;-8.171465397E-1;-2.017655820E-1
5.450946548E2;1.713932157E0;-9.042733312E-1;-1.417499632E-1
5.451148108E2;1.216997147E0;-1.222657681E0;6.384773552E-2
5.451349668E2;7.348191738E-1;-7.378796935E-1;1.575424373E-1
5.451551228E2;2.933226526E-1;-8.030939102E-1;5.955960602E-2
5.451752788E2;-5.423840508E-2;-4.398097396E-1;3.652649745E-2
5.451954348E2;1.046554893E-1;-4.651499093E-1;-4.945756122E-2
5.452155908E2;2.268660367E-1;-3.131968379E-1;6.995577365E-2
5.452357468E2;4.550861195E-2;-1.042759940E-1;1.016633511E-1
5.452559028E2;2.464207560E-1;-1.223077774E-1;-8.741228282E-2
5.452760588E2;5.488590002E-1;-1.391334832E-1;2.207436785E-2
5.452962148E2;1.845833957E-1;5.856325477E-2;-2.456249483E-2
5.453163708E2;1.895595156E-2;1.998324096E-1;-1.012584493E-1
5.453365268E2;4.050647840E-2;7.301434278E-1;3.985139355E-2
5.453566828E2;-1.767559201E-1;9.372595549E-1;2.870810404E-2
5.453768388E2;-6.313606501E-1;7.755609155E-1;-9.747999907E-2
5.453969948E2;-1.074475765E0;7.624797225E-1;8.900252730E-2
5.454171508E2;-1.517697811E0;5.985702872E-1;4.490321502E-2
5.454373068E2;-1.732086182E0;1.114737689E-1;-1.379777938E-1
5.454574628E2;-2.055880308E0;1.939339750E-2;-8.858260512E-2
5.454776188E2;-2.216723680E0;2.257877029E-3;-3.684875071E-1
5.454977748E2;-1.733454704E0;1.814635936E-3;-3.011207581E-1
5.455179308E2;-1.364019394E0;-6.161290407E-1;-9.212677926E-2
5.455380868E2;-1.379387975E0;-6.945230365E-1;-1.398245096E-1
5.455582428E2;-1.293745399E0;-4.522475302E-1;-2.043887675E-1
5.455783988E2;-1.235231280E0;-4.132774770E-1;-1.574075669E-1
5.455985548E2;-1.055286527E0;-7.461668551E-2;-3.850058913E-1
5.456187108E2;-8.067697883E-1;3.181420267E-2;-5.429771543E-1
5.456388668E2;-6.475347281E-1;1.101900861E-1;-3.580558002E-1
5.456590228E2;-4.293738902E-1;3.388513029E-1;-2.210575491E-1
5.456791788E2;-1.493599862E-1;2.977003455E-1;-1.015135497E-1
5.456993348E2;-1.942009665E-2;1.335717440E-1;-1.593678445E-1
5.457194908E2;4.948100075E-2;1.939618886E-1;-2.110541761E-1
5.457396468E2;7.450988144E-2;-1.207202747E-1;-1.860117465E-1
5.457598028E2;1.563720554E-1;-1.999378577E-2;-1.772136241E-1
5.457799588E2;2.215474099E-1;2.356756330E-1;-1.255819052E-1
5.458001148E2;8.024255931E-2;2.229204774E-1;-2.318526208E-1
5.458202708E2;7.941792905E-2;3.078780472E-1;-1.767245382E-1
5.458404268E2;3.359803855E-1;4.586103261E-1;-1.539373547E-1
5.458605828E2;3.691394925E-1;2.920479178E-1;1.475692391E-1
5.458807388E2;2.568958104E-1;4.216748178E-1;2.176662683E-1
5.459008938E2;5.597516894E-3;2.159010619E-1;2.648277581E-1
5.459210498E2;-2.143453807E-1;-1.844496280E-1;4.088988006E-1
5.459412058E2;-3.539473414E-1;-3.573888540E-1;7.540491223E-1
5.459613618E2;-3.178171515E-1;-8.487951756E-2;8.431723118E-1
5.459815178E2;-7.673485875E-1;-4.610095918E-2;9.732434154E-1
5.460016738E2;-1.102261901E0;3.029519618E-1;7.881945968E-1
5.460218298E2;-9.699470401E-1;1.002573013E0;4.495429397E-1
5.460419864E2;-5.631695986E-1;7.572671175E-1;1.646017730E-1
5.460621424E2;1.245341450E-2;3.202931881E-1;-2.979733981E-2
5.460822984E2;6.826492548E-1;4.263157248E-1;-2.398759276E-1
5.461024544E2;9.875002503E-1;4.583413005E-1;-3.118957877E-1
5.461226104E2;1.182997704E0;5.867343545E-1;-3.367399871E-1
5.461427664E2;1.749703169E0;5.715365410E-1;-4.128877223E-1
5.461629224E2;1.984143138E0;1.051454619E-1;-2.500573397E-1
5.461830784E2;2.039462328E0;-1.608691365E-1;4.879093170E-2
5.462032344E2;2.377121449E0;-5.854785442E-2;3.652899712E-2
5.462233904E2;2.636184931E0;-6.588803530E-1;8.304744959E-2
5.462435464E2;2.609204769E0;-7.858812809E-1;6.107823923E-3
5.462637024E2;2.461260080E0;-8.276270032E-1;-9.949415922E-2
5.462838584E2;1.632686734E0;-1.240468860E0;-3.139377106E-3
5.463040144E2;9.374971986E-1;-8.440853953E-1;-1.112766042E-1
5.463241704E2;3.410617113E-1;-9.591009021E-1;-4.245724976E-1
5.463443264E2;1.137977540E-1;-4.672170877E-1;-3.657371402E-1
5.463644824E2;3.258579373E-1;-6.506178975E-1;-4.252543151E-1
5.463846384E2;1.929839700E-1;-3.306404948E-1;-1.292658299E-1
5.464047944E2;2.779275179E-1;-1.398459971E-1;-9.152301401E-2
5.464249504E2;5.754208565E-1;5.098659173E-2;1.073357277E-2
5.464451064E2;5.329777598E-1;6.297007948E-2;1.227210835E-1
5.464652624E2;3.428940475E-1;-9.451885521E-2;-6.922958791E-2
5.464854184E2;2.983884215E-1;2.897194028E-1;8.199737407E-3
5.465055744E2;6.047340110E-2;7.774239182E-1;1.362957656E-1
5.465257304E2;-2.831462026E-1;6.503479481E-1;4.411240667E-2
5.465458864E2;-6.345884204E-1;5.150062442E-1;1.287996620E-1
5.465660424E2;-9.524559379E-1;4.435528815E-1;3.516496718E-1
5.465861984E2;-1.180464149E0;2.976652682E-1;3.828583062E-1
5.466063544E2;-1.311566830E0;2.226064056E-1;1.615307778E-1
5.466265104E2;-1.644150257E0;5.150360242E-2;8.666010574E-3
5.466466664E2;-2.006309986E0;-3.836873919E-2;-3.208547831E-1
5.466668224E2;-1.657206059E0;-3.839378357E-1;-3.240676522E-1
5.466869774E2;-1.376163006E0;-1.158600211E0;-3.655584157E-2
5.467071334E2;-1.205906034E0;-8.077518940E-1;-1.509826183E-1
5.467272894E2;-1.122537971E0;-3.645241261E-1;-1.860419214E-1
5.467474454E2;-1.174719572E0;-1.777058542E-1;-3.168810606E-1
5.467676014E2;-1.304605246E0;-3.194832206E-1;-4.588007331E-1
5.467877574E2;-1.267519951E0;-3.617734015E-1;-4.977881014E-1
5.468079134E2;-1.028934360E0;-1.502807438E-1;-1.356638521E-1
5.468280694E2;-5.843833685E-1;5.431694984E-1;-1.569138616E-1
5.468482254E2;-3.666756451E-1;6.711500883E-1;-1.046016961E-1
5.468683814E2;-2.790816128E-1;4.801833034E-1;2.850469574E-2
5.468885374E2;4.762408137E-2;3.454807103E-1;-6.673960015E-4
5.469086934E2;1.434273124E-1;-9.310320765E-2;9.952344000E-2
5.469288494E2;1.072913855E-1;-1.531840265E-1;-2.719585039E-2
5.469490054E2;2.488555312E-1;-9.028033912E-2;-1.314878836E-2
5.469691614E2;2.433340997E-1;-3.116763011E-2;6.638489664E-2
5.469893174E2;2.948447168E-1;2.280362695E-1;-2.750482224E-2
5.470094734E2;4.569013119E-1;1.836929619E-1;1.980939358E-1
5.470296294E2;4.674230516E-1;1.932400465E-2;4.454312325E-1
5.470497846E2;4.565726221E-1;7.208085805E-2;5.345519185E-1
5.470699406E2;3.904357255E-1;2.577744722E-1;5.171326995E-1
5.470900966E2;-5.528138578E-2;3.787973523E-1;5.776173472E-1
5.471102526E2;-5.281123519E-1;3.669469953E-1;6.345714927E-1
5.471304086E2;-7.403597832E-1;1.750509292E-1;6.125136018E-1
5.471505646E2;-8.344565034E-1;1.024649963E-1;5.858216882E-1
5.471707206E2;-8.005719185E-1;6.796510518E-2;5.156736970E-1
5.471908766E2;-7.926972508E-1;4.012029171E-1;3.540821970E-1
5.472110326E2;-5.614642501E-1;4.188864529E-1;3.567593098E-1
5.472311886E2;-3.677031696E-1;4.568602741E-1;3.526922464E-1
5.472513446E2;-9.396373481E-2;6.229856610E-1;2.610586584E-1
5.472715006E2;2.511512637E-1;4.692131281E-1;2.918700278E-1
5.472916566E2;4.512362480E-1;1.696605086E-1;2.695564330E-1
5.473118126E2;7.872161269E-1;2.059431374E-1;2.113817781E-1
5.473319686E2;1.340078354E0;-7.101804763E-2;1.439300030E-1
5.473521246E2;1.523173451E0;-1.976298988E-1;2.973741479E-2
5.473722806E2;1.945562720E0;7.685147971E-2;-1.848641485E-1
5.473924366E2;2.255372286E0;-3.110983372E-1;-3.123105466E-1
5.474125916E2;2.265248299E0;-5.593428612E-1;-4.074309170E-1
5.474327476E2;2.622979879E0;-5.793648362E-1;-4.568589032E-1
5.474529036E2;2.309556484E0;-7.492235303E-1;-5.647413135E-1
5.474730596E2;1.930486679E0;-6.038649678E-1;-5.668222308E-1
5.474932156E2;1.281255007E0;-5.397297740E-1;-5.944561362E-1
5.475133716E2;8.424316049E-1;-6.320074201E-1;-3.788598776E-1
5.475335276E2;1.838306189E-1;-7.907545567E-1;-1.337709874E-1
5.475536836E2;-2.185421288E-1;-2.549315989E-1;5.248117074E-2
5.475738396E2;-2.935346365E-1;-2.409094274E-1;5.165429413E-2
5.475939956E2;5.690464377E-2;-2.699207664E-1;-5.504798889E-2
5.476141516E2;5.102519989E-1;-9.199733287E-2;-1.488569975E-1
5.476343076E2;6.391511559E-1;1.614211202E-1;8.281010389E-2
5.476544636E2;6.295444965E-1;2.946343720E-1;1.207854375E-1
5.476746196E2;6.704765558E-1;2.206501961E-1;6.023933738E-2
5.476947756E2;3.862937689E-1;2.862252593E-1;1.743810773E-1
5.477149316E2;1.231972873E-1;3.537564874E-1;1.228089631E-1
5.477350876E2;-1.691172719E-1;3.915016055E-1;8.882170916E-2
5.477552436E2;-5.163743496E-1;4.010904729E-1;1.128829941E-1
5.477753996E2;-7.844313979E-1;2.278406322E-1;5.579707026E-2
5.477955556E2;-1.231984615E0;2.934005857E-1;1.147914752E-1
5.478157116E2;-1.710789680E0;1.743544936E-1;1.755198091E-1
5.478358676E2;-1.963543534E0;-2.145645022E-1;-4.928340018E-2
5.478560236E2;-2.022183418E0;-2.184415907E-1;-4.168824106E-2
5.478761796E2;-2.018398762E0;-6.359311938E-2;-1.935939193E-1
5.478963356E2;-1.274870396E0;4.300193861E-2;-3.165925741E-1
5.479164916E2;-7.679612041E-1;-1.391223371E-1;-1.859825552E-1
5.479366476E2;-1.012350202E0;-4.398768842E-1;-2.842894495E-1
5.479568036E2;-1.048750043E0;3.795885667E-2;-4.159555435E-1
5.479769596E2;-1.084019780E0;1.178261712E-1;-3.248912692E-1
5.479971156E2;-1.124514461E0;2.011788487E-1;-3.650826216E-1
5.480172716E2;-8.332391381E-1;5.112161636E-1;-5.560469627E-1
5.480374276E2;-5.475792885E-1;7.160425186E-1;-3.743505776E-1
5.480575839E2;-3.001637459E-1;6.851729751E-1;-1.785837710E-1
5.480777399E2;-8.346872777E-2;8.514906764E-1;-9.174924344E-2
5.480978959E2;-2.125246376E-1;3.237459064E-1;5.936108995E-3
5.481180519E2;-8.110658824E-2;4.506102949E-2;-6.443347782E-2
5.481382069E2;-1.268408298E-1;-3.280827999E-1;1.253679544E-1
5.481583629E2;-1.488326490E-1;-1.027803645E-1;1.377317775E-2
5.481785189E2;3.131262958E-2;7.408335805E-2;-7.794049382E-2
5.481986749E2;3.900035471E-2;9.700490534E-2;3.819673508E-2
5.482188309E2;4.496208951E-2;1.651235521E-1;1.184879988E-1
5.482389869E2;1.691201627E-1;1.107874140E-2;1.698830426E-1
5.482591429E2;6.476216018E-2;9.888221323E-2;3.447728157E-1
5.482792989E2;4.187669232E-2;1.734231114E-1;4.358559549E-1
5.482994549E2;8.673575521E-2;1.887744665E-1;4.764420390E-1
5.483196109E2;6.123806164E-2;1.104414314E-1;5.777832270E-1
5.483397669E2;2.430593595E-2;-2.782069147E-2;6.751362085E-1
5.483599229E2;-4.923398048E-2;7.472240925E-2;7.104223371E-1
5.483800789E2;-1.005303189E-1;1.793394387E-1;8.138625622E-1
5.484002349E2;-8.054891974E-2;2.880609035E-1;7.415852547E-1
5.484203909E2;-1.304909773E-2;6.233915687E-1;5.578019619E-1
5.484405469E2;1.957305819E-1;3.420387506E-1;3.884530663E-1
5.484607029E2;2.410637736E-1;7.686223090E-2;2.091249079E-1
5.484808589E2;3.706151843E-1;2.633472085E-1;-3.652659059E-2
5.485010149E2;4.411476254E-1;1.218416020E-1;-1.365513057E-1
5.485211709E2;5.691826940E-1;1.299395859E-1;-1.552712172E-1
5.485413269E2;1.014024138E0;1.915293932E-2;-1.527014524E-1
5.485614829E2;1.061892390E0;-2.896479666E-1;-1.611209847E-2
5.485816389E2;1.016724944E0;-2.853858471E-1;7.332750410E-2
5.486017949E2;1.444575071E0;-5.798879266E-1;1.059436053E-1
5.486219509E2;1.844618917E0;-1.214042187E0;2.172154039E-1
5.486421069E2;2.001093626E0;-1.354467988E0;-4.902574793E-2
5.486622629E2;1.649257302E0;-1.259123087E0;-3.658336997E-1
5.486824189E2;9.717873931E-1;-8.719062805E-1;-2.575414181E-1
5.487025749E2;5.286704302E-1;-7.230113149E-1;-1.627592146E-1
5.487227309E2;-1.609124802E-2;-7.448779345E-1;-1.120844632E-1
5.487428869E2;-3.606478274E-1;-6.168993711E-1;-5.414003879E-2
5.487630429E2;-1.312052161E-1;-7.659751177E-1;-4.294563457E-2
5.487831989E2;2.505022660E-2;-3.700860143E-1;-7.211026736E-3
5.488033549E2;1.670111567E-1;-2.892269790E-1;-7.425174117E-2
5.488235109E2;5.258020163E-1;-9.197494388E-2;-2.641874924E-2
5.488436659E2;9.602706432E-1;4.386633635E-2;-3.290494438E-3
5.488638219E2;7.966417074E-1;1.629416198E-1;2.043685615E-1
5.488839779E2;5.842715502E-1;3.155674338E-1;1.648925096E-1
5.489041339E2;5.086771250E-1;4.668233991E-1;2.569687963E-1
5.489242899E2;4.026771784E-1;3.772445023E-1;1.470177770E-1
5.489444459E2;2.381570488E-1;4.226417840E-1;-2.410307527E-2
5.489646019E2;-2.497825623E-1;6.223266721E-1;9.690096974E-2
5.489847579E2;-7.444883585E-1;5.733006597E-1;2.054644525E-1
5.490049139E2;-9.145805836E-1;1.761124879E-1;1.058513075E-1
5.490250699E2;-1.185287356E0;1.419867128E-1;9.940473735E-2
5.490452260E2;-1.629487276E0;2.685551345E-1;-1.810811311E-1
5.490653820E2;-1.568395615E0;1.061485037E-1;-3.250211179E-1
5.490855380E2;-1.396352649E0;-6.716711521E-1;-2.140670270E-1
5.491056940E2;-1.158546448E0;-6.500906944E-1;-1.305614412E-1
5.491258500E2;-1.024546862E0;-4.413529932E-1;-5.492622405E-2
5.491460060E2;-1.056260824E0;-1.595842987E-1;-1.480549425E-1
5.491661620E2;-1.330623746E0;-2.850308642E-2;-3.081196547E-1
5.491863180E2;-1.676972389E0;8.907532692E-2;-3.118752837E-1
5.492064740E2;-1.701790452E0;3.050783277E-1;-2.543879747E-1
5.492266300E2;-1.224869847E0;4.533831477E-1;-2.652529776E-1
5.492467860E2;-6.418514848E-1;4.501662850E-1;-1.875515580E-1
5.492669420E2;-1.733948737E-1;2.844525874E-1;-3.113754392E-1
5.492870980E2;-1.383598056E-2;1.729431301E-1;-4.005871117E-1
5.493072540E2;-1.392503232E-1;-1.233988255E-1;-9.385634214E-2
5.493274100E2;-1.853099763E-1;4.173696786E-2;9.214258939E-2
5.493475660E2;-1.383792013E-1;-2.880185097E-2;1.135921255E-1
5.493677220E2;-2.030022591E-1;6.376994774E-3;2.786195278E-1
5.493878780E2;-1.501149088E-1;1.033447087E-1;4.182115495E-1
5.494080340E2;-8.126532659E-3;-1.134858280E-1;6.050805449E-1
5.494281900E2;-2.699517608E-1;-3.250225484E-1;1.060144782E0
5.494483460E2;-4.744697213E-1;-1.323590428E-1;1.110219479E0
5.494685020E2;-6.459448934E-1;2.247726172E-1;9.895752072E-1
5.494886570E2;-8.104848266E-1;3.967199922E-1;7.378660440E-1
5.495088130E2;-8.113098741E-1;4.550384879E-1;4.395914972E-1
5.495289690E2;-6.620269418E-1;4.301582575E-1;2.585664988E-1
5.495491250E2;-5.834211111E-1;2.211642414E-1;1.784106344E-1
5.495692810E2;-5.191220641E-1;3.311114609E-1;1.787362546E-1
5.495894370E2;-1.743394434E-1;6.831556559E-1;7.182611525E-2
5.496095930E2;1.163252145E-1;2.399109751E-1;2.840247750E-1
5.496297490E2;5.730277896E-1;9.607726336E-2;2.770562768E-1
5.496499050E2;1.000123858E0;7.468494028E-2;2.089698911E-1
5.496700610E2;9.382300377E-1;-2.339001745E-1;6.090108678E-2
5.496902170E2;1.437209845E0;1.053201109E-1;-1.632394940E-1
5.497103730E2;1.935617566E0;-8.733613789E-2;-3.889335692E-1
5.497305290E2;2.185652971E0;-2.650566101E-1;-3.548431098E-1
5.497506850E2;2.527332067E0;-2.650023997E-1;-5.570959449E-1
5.497708410E2;2.402748346E0;-6.050906777E-1;-5.879474878E-1
5.497909970E2;2.170104980E0;-7.631114125E-1;-5.061494708E-1
5.498111530E2;1.966543317E0;-7.523047328E-1;-4.339434505E-1
5.498313090E2;1.519807696E0;-1.084129810E0;-2.489313930E-1
5.498514650E2;7.998164296E-1;-1.144799590E0;-8.672987111E-3
5.498716210E2;2.824802995E-1;-9.711465836E-1;3.112165816E-2
5.498917770E2;2.870158479E-2;-8.202510476E-1;2.172040492E-1
5.499119330E2;3.913124800E-1;-5.730421543E-1;2.781944871E-1
5.499320890E2;5.454513431E-1;-2.478850186E-1;-5.732346326E-2
5.499522450E2;4.382191002E-1;-2.245763838E-1;-1.388048660E-2
5.499724010E2;2.168555260E-1;-5.109760165E-2;-2.221917957E-1
5.499925570E2;1.993411332E-1;1.722454429E-1;4.120342433E-2
5.500127130E2;2.088160366E-1;2.602810860E-1;6.500621140E-2
5.500328690E2;4.500941932E-1;1.032462157E-2;-5.638806522E-2
5.500530252E2;6.874123216E-2;1.344601512E-1;2.834892459E-2
5.500731812E2;-4.696091115E-1;3.876393437E-1;7.567149401E-2
5.500933372E2;-3.399532735E-1;4.212003350E-1;-9.983296692E-2
5.501134932E2;-2.759692259E-2;7.432906032E-1;-3.423351794E-2
5.501336482E2;-1.853462011E-1;7.458401918E-1;-1.506272405E-1
5.501538042E2;-5.759480000E-1;5.241717100E-1;-2.478563040E-1
5.501739602E2;-1.095467091E0;2.938675582E-1;-1.482602656E-1
5.501941162E2;-1.671067953E0;-3.858852386E-1;-1.517377496E-1
5.502142722E2;-1.969298482E0;-5.596626997E-1;-1.552350223E-1
5.502344282E2;-1.787183642E0;-5.653981566E-1;-5.602984503E-2
5.502545842E2;-1.491851687E0;-6.108570695E-1;-2.279448658E-1
5.502747402E2;-1.497662663E0;-5.564998463E-2;-2.730511129E-1
5.502948962E2;-1.589623213E0;9.699575603E-2;-3.741718829E-1
5.503150522E2;-1.397394061E0;4.511248469E-1;-4.142850935E-1
5.503352082E2;-1.204212308E0;3.221678734E-2;-3.235275745E-1
5.503553642E2;-9.560493827E-1;-1.355625540E-1;-3.778246343E-1
5.503755202E2;-7.332515121E-1;3.608001471E-1;-4.302936494E-1
5.503956762E2;-6.204427481E-1;6.442940831E-1;-4.083643556E-1
5.504158322E2;-5.446042418E-1;8.456088901E-1;-3.951655924E-1
5.504359882E2;-3.167821467E-1;7.889088392E-1;-3.581036627E-1
5.504561442E2;9.721639752E-2;5.876485705E-1;-1.955937445E-1
5.504763002E2;3.916808665E-1;3.284283280E-1;-7.862440497E-2
5.504964562E2;4.322886467E-1;2.552020252E-1;-3.670445830E-2
5.505166122E2;3.247163296E-1;-3.089266270E-2;7.337523997E-2
5.505367682E2;1.930233687E-1;-3.137332201E-1;2.356539071E-1
5.505569242E2;2.216784470E-2;-3.649695218E-1;4.030836821E-1
5.505770802E2;-9.767802805E-2;-3.128582835E-1;5.348339677E-1
