"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
6.377214854E2;5.230212323E1;4.857781826E0;-4.093129823E0;2.743906899E0;1.118577347E2;1.933658199E1;3.000000000E0
6.387214807E2;5.230211550E1;4.857813265E0;-4.022213908E0;2.854252809E0;1.118577347E2;1.974960206E1;3.000000000E0
6.397214762E2;5.230210675E1;4.857848848E0;-4.006709768E0;2.901547606E0;1.118577347E2;2.249200625E1;3.000000000E0
6.407214725E2;5.230220056E1;4.857925071E0;-2.975653259E0;0.000000000E0;9.147467319E1;2.549068966E1;3.000000000E0
6.417214673E2;5.230219941E1;4.857791526E0;-2.962629332E0;0.000000000E0;9.340689150E1;1.933658198E1;3.000000000E0
6.427214637E2;5.230219941E1;4.857791526E0;-2.962629332E0;0.000000000E0;9.340689150E1;1.933658198E1;3.000000000E0
6.538634105E2;5.230226528E1;4.857765427E0;-2.939151997E0;0.000000000E0;9.340691361E1;1.727315683E1;3.000000000E0
6.548565427E2;5.230226539E1;4.857765212E0;-2.939151997E0;0.000000000E0;9.340691361E1;1.732127626E1;3.000000000E0
6.558576698E2;5.230226539E1;4.857765212E0;-2.939151997E0;0.000000000E0;9.340691361E1;1.740452932E1;3.000000000E0
6.568571522E2;5.230226539E1;4.857765212E0;-2.939151997E0;0.000000000E0;9.340691361E1;1.714998047E1;3.000000000E0
6.578590016E2;5.230226539E1;4.857765212E0;-2.939151997E0;0.000000000E0;9.340691361E1;1.722136364E1;3.000000000E0
6.588597631E2;5.230226539E1;4.857765212E0;-2.939151997E0;0.000000000E0;9.340691361E1;1.729356524E1;3.000000000E0
6.598573543E2;5.230226539E1;4.857765212E0;-2.939151997E0;0.000000000E0;9.340691361E1;1.736949861E1;3.000000000E0
6.608570820E2;5.230226539E1;4.857765212E0;-2.939151997E0;0.000000000E0;9.340691361E1;1.745497750E1;3.000000000E0
6.618566791E2;5.230226539E1;4.857765212E0;-2.939151997E0;0.000000000E0;9.340691361E1;1.765152385E1;3.000000000E0
6.742551811E2;5.230228719E1;4.857753756E0;-5.288482812E0;NaN;NaN;1.225276692E1;3.000000000E0
6.802650120E2;5.230231911E1;4.857741324E0;-5.288482812E0;NaN;NaN;1.645684339E1;3.000000000E0
6.863553970E2;5.230230151E1;4.857756142E0;-5.288482812E0;NaN;NaN;9.416262791E0;3.000000000E0
6.867551590E2;5.230230851E1;4.857737481E0;-5.288482812E0;NaN;NaN;6.844068854E0;3.000000000E0
6.887212658E2;5.230231205E1;4.857735638E0;-2.994727193E0;0.000000000E0;9.340691361E1;1.123107517E1;3.000000000E0
6.897212608E2;5.230230124E1;4.857742192E0;-2.944340892E0;0.000000000E0;9.340691361E1;6.801682508E0;3.000000000E0
6.907212576E2;5.230230018E1;4.857742839E0;-2.939530478E0;0.000000000E0;9.340691361E1;6.287215632E0;3.000000000E0
6.917212524E2;5.230230006E1;4.857742913E0;-2.939178825E0;0.000000000E0;9.340691361E1;6.241396728E0;3.000000000E0
6.927212491E2;5.230230510E1;4.857745766E0;-2.939090020E0;2.660994193E-1;9.340720515E1;7.786916480E0;3.000000000E0
6.937212442E2;5.230235201E1;4.857759194E0;-5.019229488E0;1.029918570E-1;9.340723287E1;1.367360858E1;3.000000000E0
6.947212403E2;5.230242215E1;4.857786706E0;-3.745736532E0;2.961369569E-2;9.340723295E1;1.371670461E1;3.000000000E0
6.957212360E2;5.230245589E1;4.857794704E0;-2.800193942E0;3.562627920E-1;9.340723973E1;1.565678977E1;3.000000000E0
6.967212318E2;5.230250283E1;4.857805630E0;-2.904856038E0;0.000000000E0;9.340723790E1;1.649397745E1;3.000000000E0
6.977212270E2;5.230255256E1;4.857813639E0;-2.904856038E0;0.000000000E0;9.340723790E1;1.560728243E1;3.000000000E0
6.987212228E2;5.230259206E1;4.857818691E0;-2.904856038E0;0.000000000E0;9.340723790E1;1.324835377E1;3.000000000E0
6.998570430E2;5.230260943E1;4.857827017E0;-2.904856038E0;0.000000000E0;9.340723790E1;1.087488864E1;3.000000000E0
7.008580844E2;5.230261573E1;4.857827881E0;-2.904856038E0;0.000000000E0;9.340723790E1;1.007696887E1;3.000000000E0
7.018571421E2;5.230261684E1;4.857828605E0;-2.904856038E0;0.000000000E0;9.340723790E1;9.937977332E0;3.000000000E0
7.028579614E2;5.230261692E1;4.857828994E0;-2.904856038E0;0.000000000E0;9.340723790E1;9.888148799E0;3.000000000E0
7.038585409E2;5.230261671E1;4.857829510E0;-2.904856038E0;0.000000000E0;9.340723790E1;9.857044134E0;3.000000000E0
7.048575823E2;5.230261653E1;4.857829879E0;-2.904856038E0;0.000000000E0;9.340723790E1;9.857898283E0;3.000000000E0
7.057211928E2;5.230261783E1;4.857814643E0;-2.904856038E0;0.000000000E0;9.340723790E1;9.587686161E0;3.000000000E0
7.067211888E2;5.230261550E1;4.857819959E0;-2.904856038E0;0.000000000E0;9.340723790E1;9.385149684E0;3.000000000E0
7.077211840E2;5.230261547E1;4.857820020E0;-2.904856038E0;0.000000000E0;9.340723790E1;9.387162875E0;3.000000000E0
7.087211796E2;5.230261544E1;4.857820092E0;-2.904856038E0;0.000000000E0;9.340723790E1;9.450265683E0;3.000000000E0
7.097211757E2;5.230261540E1;4.857820185E0;-2.904856038E0;0.000000000E0;9.340723790E1;9.447854012E0;3.000000000E0
7.107211714E2;5.230251126E1;4.857826414E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.586154590E0;3.000000000E0
7.117211672E2;5.230252149E1;4.857840247E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.174203409E0;3.000000000E0
7.127211623E2;5.230252884E1;4.857850175E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.818923114E0;3.000000000E0
7.137211589E2;5.230253438E1;4.857857666E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.587746138E0;3.000000000E0
7.147211539E2;5.230253438E1;4.857857673E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.612225016E0;3.000000000E0
7.157211493E2;5.230253439E1;4.857857677E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.809457499E0;3.000000000E0
7.167211452E2;5.230253375E1;4.857855573E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.797726902E0;3.000000000E0
7.177211405E2;5.230253890E1;4.857862687E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.539376419E0;3.000000000E0
7.187211362E2;5.230254313E1;4.857868530E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.430809561E0;3.000000000E0
7.197211329E2;5.230254674E1;4.857873514E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.387706996E0;3.000000000E0
7.207211283E2;5.230254977E1;4.857877709E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.305786604E0;3.000000000E0
7.217211242E2;5.230254979E1;4.857877737E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.464337682E0;3.000000000E0
7.227211198E2;5.230254980E1;4.857877749E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.533339707E0;3.000000000E0
7.238575897E2;5.230254980E1;4.857877756E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.727633713E0;3.000000000E0
7.248576185E2;5.230255278E1;4.857881868E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.573846453E0;3.000000000E0
7.258580021E2;5.230255510E1;4.857885077E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.329656316E0;3.000000000E0
7.268578856E2;5.230255706E1;4.857887779E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.227041528E0;3.000000000E0
7.278574351E2;5.230255864E1;4.857889971E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.035214777E0;3.000000000E0
7.288584120E2;5.230256129E1;4.857891969E0;-2.904856038E0;0.000000000E0;9.340723790E1;3.861261969E0;3.000000000E0
7.298585273E2;5.230256138E1;4.857892109E0;-2.904856038E0;0.000000000E0;9.340723790E1;3.985183381E0;3.000000000E0
7.308577676E2;5.230256139E1;4.857892118E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.005748179E0;3.000000000E0
7.318567719E2;5.230256261E1;4.857893955E0;-2.904856038E0;0.000000000E0;9.340723790E1;3.993092142E0;3.000000000E0
7.328612915E2;5.230256261E1;4.857893966E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.165458747E0;3.000000000E0
7.338604358E2;5.230256380E1;4.857895746E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.157297184E0;3.000000000E0
7.348607030E2;5.230256380E1;4.857895749E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.372152007E0;3.000000000E0
7.358603485E2;5.230256380E1;4.857895750E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.409426603E0;3.000000000E0
7.368614458E2;5.230256494E1;4.857897465E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.355635240E0;3.000000000E0
7.378614159E2;5.230256593E1;4.857898951E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.305885661E0;3.000000000E0
7.388608078E2;5.230256673E1;4.857900153E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.108677539E0;3.000000000E0
7.398600187E2;5.230256744E1;4.857901227E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.095983983E0;3.000000000E0
7.408607985E2;5.230256892E1;4.857901451E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.084976069E0;3.000000000E0
7.418603314E2;5.230256947E1;4.857902472E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.048419933E0;3.000000000E0
7.428573189E2;5.230256996E1;4.857903365E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.007224621E0;3.000000000E0
7.438598588E2;5.230257036E1;4.857904102E0;-2.904856038E0;0.000000000E0;9.340723790E1;3.843976539E0;3.000000000E0
7.448609847E2;5.230257072E1;4.857904768E0;-2.904856038E0;0.000000000E0;9.340723790E1;3.839884834E0;3.000000000E0
7.458572788E2;5.230257103E1;4.857905347E0;-2.904856038E0;0.000000000E0;9.340723790E1;3.762878519E0;3.000000000E0
7.468567619E2;5.230257242E1;4.857904982E0;-2.904856038E0;0.000000000E0;9.340723790E1;3.646420034E0;3.000000000E0
7.478568211E2;5.230257258E1;4.857905493E0;-2.904856038E0;0.000000000E0;9.340723790E1;3.635743628E0;3.000000000E0
7.488568527E2;5.230257273E1;4.857905928E0;-2.904856038E0;0.000000000E0;9.340723790E1;3.528040379E0;3.000000000E0
7.498569663E2;5.230257287E1;4.857906360E0;-2.904856038E0;0.000000000E0;9.340723790E1;3.654761057E0;3.000000000E0
7.508564403E2;5.230257300E1;4.857906769E0;-2.904856038E0;0.000000000E0;9.340723790E1;3.708234010E0;3.000000000E0
7.518564322E2;5.230257301E1;4.857906782E0;-2.904856038E0;0.000000000E0;9.340723790E1;3.945890565E0;3.000000000E0
7.528568950E2;5.230257301E1;4.857906791E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.166893118E0;3.000000000E0
7.538566742E2;5.230257301E1;4.857906798E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.208280933E0;3.000000000E0
7.548563062E2;5.230257301E1;4.857906809E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.401687651E0;3.000000000E0
7.558578420E2;5.230257302E1;4.857906816E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.586008647E0;3.000000000E0
7.568560815E2;5.230257302E1;4.857906825E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.582947643E0;3.000000000E0
7.578558723E2;5.230257302E1;4.857906833E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.740923347E0;3.000000000E0
7.588572649E2;5.230257302E1;4.857906839E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.791648054E0;3.000000000E0
7.598542588E2;5.230257303E1;4.857906845E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.929846611E0;3.000000000E0
7.608557012E2;5.230257303E1;4.857906850E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.052533175E0;3.000000000E0
7.618558494E2;5.230257303E1;4.857906857E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.054081309E0;3.000000000E0
7.628563756E2;5.230257303E1;4.857906868E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.170686352E0;3.000000000E0
7.638559396E2;5.230257304E1;4.857906876E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.226097232E0;3.000000000E0
7.648559186E2;5.230257327E1;4.857907588E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.937179413E0;3.000000000E0
7.658567420E2;5.230257345E1;4.857908138E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.710332054E0;3.000000000E0
7.668554864E2;5.230257345E1;4.857908140E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.729914644E0;3.000000000E0
7.678556502E2;5.230257345E1;4.857908142E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.912630868E0;3.000000000E0
7.688556682E2;5.230257345E1;4.857908144E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.055826814E0;3.000000000E0
7.698554637E2;5.230257345E1;4.857908144E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.221477052E0;3.000000000E0
7.708597497E2;5.230257345E1;4.857908145E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.388641863E0;3.000000000E0
7.718588679E2;5.230257345E1;4.857908145E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.422142724E0;3.000000000E0
7.728598281E2;5.230257345E1;4.857908147E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.576008143E0;3.000000000E0
7.738595701E2;5.230257346E1;4.857908152E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.722324582E0;3.000000000E0
7.748560373E2;5.230257346E1;4.857908154E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.721666260E0;3.000000000E0
7.758593849E2;5.230257346E1;4.857908155E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.854339466E0;3.000000000E0
7.768591353E2;5.230257365E1;4.857908763E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.455590456E0;3.000000000E0
7.778599490E2;5.230257387E1;4.857908335E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.438104372E0;3.000000000E0
7.788618029E2;5.230257399E1;4.857908865E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.159449664E0;3.000000000E0
7.798590729E2;5.230257409E1;4.857909269E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.854264017E0;3.000000000E0
7.808595614E2;5.230257417E1;4.857909599E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.691069400E0;3.000000000E0
7.818592621E2;5.230257417E1;4.857909600E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.735589637E0;3.000000000E0
7.828597713E2;5.230257417E1;4.857909602E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.808041047E0;3.000000000E0
7.838579298E2;5.230257424E1;4.857909884E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.623017574E0;3.000000000E0
7.848591435E2;5.230257424E1;4.857909888E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.643787471E0;3.000000000E0
7.858609673E2;5.230257424E1;4.857909898E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.831728688E0;3.000000000E0
7.868593770E2;5.230257430E1;4.857910155E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.627249748E0;3.000000000E0
7.878597858E2;5.230257430E1;4.857910156E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.825660220E0;3.000000000E0
7.888591279E2;5.230257436E1;4.857910382E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.617400136E0;3.000000000E0
7.898592955E2;5.230257436E1;4.857910387E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.655833404E0;3.000000000E0
7.908539381E2;5.230257436E1;4.857910392E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.758081761E0;3.000000000E0
7.918588985E2;5.230257436E1;4.857910397E0;-2.904856038E0;0.000000000E0;9.340723790E1;4.930115809E0;3.000000000E0
7.928591614E2;5.230257437E1;4.857910413E0;-2.904856038E0;0.000000000E0;9.340723790E1;5.700824366E0;3.000000000E0
7.938586640E2;5.230257437E1;4.857910434E0;-2.904856038E0;0.000000000E0;9.340723790E1;6.473079020E0;3.000000000E0
7.948587487E2;5.230257438E1;4.857910459E0;-2.904856038E0;0.000000000E0;9.340723790E1;7.150625433E0;3.000000000E0
7.958588222E2;5.230257438E1;4.857910482E0;-2.904856038E0;0.000000000E0;9.340723790E1;7.756170424E0;3.000000000E0
7.968588628E2;5.230257439E1;4.857910507E0;-2.904856038E0;0.000000000E0;9.340723790E1;8.308279033E0;3.000000000E0
7.978589318E2;5.230257440E1;4.857910539E0;-2.904856038E0;0.000000000E0;9.340723790E1;8.786141690E0;3.000000000E0
7.988546840E2;5.230257440E1;4.857910572E0;-2.904856038E0;0.000000000E0;9.340723790E1;9.221073115E0;3.000000000E0
7.998537073E2;5.230257441E1;4.857910600E0;-2.904856038E0;0.000000000E0;9.340723790E1;9.653194553E0;3.000000000E0
8.008535565E2;5.230258797E1;4.858032848E0;-4.150818101E0;2.876139855E-2;9.340746177E1;1.013403823E1;3.000000000E0
8.018586113E2;5.230259239E1;4.858076548E0;-4.364384467E0;8.014875572E-2;9.340746131E1;8.746329277E0;3.000000000E0
8.028544662E2;5.230259548E1;4.858100780E0;-3.653562423E0;4.056628421E-1;9.340746895E1;8.218747681E0;3.000000000E0
8.038584515E2;5.230259858E1;4.858119235E0;-3.442832964E0;5.717078727E-1;9.340747251E1;8.224097572E0;3.000000000E0
8.048586243E2;5.230261094E1;4.858129954E0;-1.974125205E0;1.260895690E0;3.439814156E1;8.455369134E0;3.000000000E0
8.058581089E2;5.230263047E1;4.858138567E0;-1.971105768E0;1.316643635E0;2.150795100E1;8.808937777E0;3.000000000E0
8.068528461E2;5.230264874E1;4.858138715E0;-1.640494156E0;1.291951197E0;1.917271491E0;9.144009039E0;3.000000000E0
8.078587745E2;5.230266557E1;4.858135429E0;-2.570227259E0;1.445543632E0;6.340949152E0;9.503799379E0;3.000000000E0
8.088588699E2;5.230268195E1;4.858136427E0;-3.308969797E0;1.534555658E0;1.109624316E1;9.916788187E0;3.000000000E0
8.098586079E2;5.230268909E1;4.858106595E0;-3.305470323E0;1.429478035E0;1.458532736E1;9.834050330E0;3.000000000E0
8.108584231E2;5.230269079E1;4.858070148E0;-2.413300036E0;1.952673182E0;2.893786099E2;1.071073217E1;3.000000000E0
8.118574777E2;5.230268758E1;4.858016652E0;-2.547771221E0;0.000000000E0;2.893295484E2;1.063938965E1;3.000000000E0
8.128584567E2;5.230267175E1;4.858002757E0;-3.071697200E0;0.000000000E0;2.896987762E2;9.882771879E0;3.000000000E0
8.138580822E2;5.230267076E1;4.858001883E0;-3.071697200E0;0.000000000E0;2.896987762E2;1.036691889E1;3.000000000E0
8.148591812E2;5.230267378E1;4.858005905E0;-4.517959052E0;3.531321574E-1;2.849474824E2;1.082564101E1;3.000000000E0
8.158571576E2;5.230267236E1;4.858006401E0;-4.518191820E0;0.000000000E0;NaN;1.124897461E1;3.000000000E0
8.168556503E2;5.230262588E1;4.857984875E0;-4.518191820E0;0.000000000E0;NaN;2.068891503E1;3.000000000E0
8.178559952E2;5.230262563E1;4.857984758E0;-4.518191820E0;0.000000000E0;NaN;5.118369347E1;3.000000000E0
8.188597676E2;5.230269296E1;4.858256486E0;-3.729114034E0;1.668245740E-2;NaN;5.043976185E1;3.000000000E0
8.198564409E2;5.230265917E1;4.857844237E0;-4.294316158E0;0.000000000E0;NaN;3.122538346E1;3.000000000E0
8.208561170E2;5.230265883E1;4.857846431E0;-4.294316158E0;0.000000000E0;NaN;3.103832965E1;3.000000000E0
8.218560611E2;5.230265538E1;4.857890164E0;-4.478487655E0;1.602312775E-1;NaN;1.640932183E1;3.000000000E0
8.227206901E2;5.230266803E1;4.857887727E0;-4.434428603E0;6.735440343E-1;3.330661816E2;1.287894753E1;3.000000000E0
8.237206860E2;5.230269751E1;4.857836130E0;-3.225772670E0;3.274423151E0;3.178541352E2;1.311215436E1;3.000000000E0
8.247206818E2;5.230273277E1;4.857770458E0;-3.484950574E0;4.828121693E0;3.144782755E2;1.321274250E1;3.000000000E0
8.257206774E2;5.230277487E1;4.857684978E0;-2.274162677E0;5.880103046E0;3.135308288E2;1.324846670E1;3.000000000E0
8.267206726E2;5.230284183E1;4.857529653E0;-3.583110511E0;6.577305937E0;3.191713242E2;1.068946930E1;3.000000000E0
8.277206692E2;5.230297666E1;4.857600605E0;-5.512733414E0;6.607394597E0;3.219398804E2;9.957858188E0;3.000000000E0
8.287206645E2;5.230304063E1;4.857518907E0;-3.435835334E0;8.237487411E0;3.219398804E2;9.592853544E0;3.000000000E0
8.297206599E2;5.230311010E1;4.857436719E0;-3.643469898E0;9.469500924E0;3.247601013E2;9.364575371E0;3.000000000E0
8.307206556E2;5.230318166E1;4.857354253E0;-3.659457568E0;9.914136374E0;3.247601013E2;9.892542719E0;3.000000000E0
8.317206514E2;5.230323671E1;4.857208932E0;-8.784936285E-1;1.019213954E1;3.547195129E2;1.021214576E1;3.000000000E0
8.327206470E2;5.230334240E1;4.857214196E0;-1.124578362E0;1.024572104E1;3.513391113E2;1.054561539E1;3.000000000E0
8.337206426E2;5.230344740E1;4.857181045E0;-1.337741948E0;1.057182161E1;3.475950623E2;1.083849389E1;3.000000000E0
8.347206379E2;5.230357190E1;4.857112541E0;-2.164145056E-1;1.114616986E1;3.478834534E2;1.069142910E1;3.000000000E0
8.357206346E2;5.230372235E1;4.857076988E0;-2.420786017E0;1.130068347E1;3.482112122E2;1.004488808E1;3.000000000E0
8.367206295E2;5.230388429E1;4.857038043E0;-3.473519305E0;1.166430910E1;3.482112122E2;9.093848074E0;3.000000000E0
8.377206256E2;5.230402156E1;4.857014924E0;-6.612607693E0;1.195842444E1;3.496164551E2;9.038746260E0;3.000000000E0
8.387206221E2;5.230414992E1;4.856977817E0;-5.127892293E0;1.235180909E1;3.506444092E2;8.996713951E0;3.000000000E0
8.397206174E2;5.230429193E1;4.856957183E0;-3.927558489E0;1.256991463E1;3.548013306E2;8.495678854E0;3.000000000E0
8.407206122E2;5.230443901E1;4.856936919E0;-5.293737255E0;1.283198128E1;3.559398193E2;8.328464587E0;3.000000000E0
8.417206086E2;5.230456994E1;4.856924066E0;-5.850913421E0;1.224608107E1;3.563032227E2;8.052589345E0;3.000000000E0
8.427206043E2;5.230477939E1;4.856876185E0;-4.613272254E0;1.225154457E1;3.521992493E2;1.098376087E1;3.000000000E0
8.437205999E2;5.230490052E1;4.856857392E0;-4.251470890E0;1.230437759E1;3.514902344E2;7.412419157E0;3.000000000E0
8.447205960E2;5.230501277E1;4.856832970E0;-4.347204070E0;1.207537766E1;3.514902344E2;6.757775754E0;3.000000000E0
8.457205913E2;5.230512961E1;4.856799539E0;-5.692543122E0;1.219952732E1;3.514902344E2;6.823317186E0;3.000000000E0
8.467205869E2;5.230524363E1;4.856763821E0;-2.481897579E0;1.238663462E1;3.514902344E2;6.784623422E0;3.000000000E0
8.477205826E2;5.230536106E1;4.856730309E0;-7.886226261E-1;1.252657533E1;3.516018677E2;6.543001513E0;3.000000000E0
8.487205784E2;5.230546076E1;4.856707143E0;-2.526800523E0;1.208778611E1;3.528642578E2;6.313997790E0;3.000000000E0
8.497205743E2;5.230555695E1;4.856668780E0;-3.576161365E0;1.154109350E1;3.537509460E2;6.227448938E0;3.000000000E0
8.507205700E2;5.230564936E1;4.856655454E0;-3.969032171E0;1.065401632E1;3.579618225E2;6.022014625E0;3.000000000E0
8.517205653E2;5.230574451E1;4.856662966E0;-4.879171968E0;1.034192797E1;3.595811157E2;5.975944514E0;3.000000000E0
8.527205610E2;5.230582696E1;4.856662440E0;-4.087114993E0;9.532651158E0;0.000000000E0;6.055695256E0;3.000000000E0
8.537205571E2;5.230589909E1;4.856666815E0;-4.029955626E0;8.576700155E0;1.696237683E0;5.906452382E0;3.000000000E0
8.547205527E2;5.230596402E1;4.856673994E0;-4.644774582E0;7.489265501E0;3.652189255E0;5.770571333E0;3.000000000E0
8.557205484E2;5.230601957E1;4.856689829E0;-4.799477078E0;6.686772732E0;9.179487228E0;5.686736691E0;3.000000000E0
8.567205440E2;5.230607732E1;4.856707884E0;-4.989966618E0;6.200183680E0;1.095577145E1;5.652715217E0;3.000000000E0
8.577205397E2;5.230614207E1;4.856733237E0;-4.106291847E0;5.950461942E0;1.448532295E1;5.641210936E0;3.000000000E0
8.587205355E2;5.230618437E1;4.856767791E0;-4.367521121E0;4.528109213E0;1.615137863E1;5.704411327E0;3.000000000E0
8.597205306E2;5.230623508E1;4.856787729E0;-4.676898499E0;3.616833262E0;1.105237865E1;5.824038582E0;3.000000000E0
8.607205267E2;5.230628983E1;4.856805176E0;-4.496028957E0;3.393514038E0;1.105237865E1;5.944205694E0;3.000000000E0
8.617205222E2;5.230638760E1;4.856748634E0;-2.572320141E0;3.856778707E0;3.385724487E2;6.457312385E0;3.000000000E0
8.627205182E2;5.230643312E1;4.856677043E0;-3.541210900E0;4.134221850E0;3.229458008E2;9.361981308E0;3.000000000E0
8.637205133E2;5.230649488E1;4.856600766E0;-4.010013660E0;5.648647805E0;3.083203125E2;1.082647966E1;3.000000000E0
8.647205093E2;5.230657475E1;4.856560397E0;-3.191777887E0;7.106665847E0;3.401130066E2;1.142464105E1;3.000000000E0
8.657205057E2;5.230665145E1;4.856549311E0;-3.217685297E0;7.934407541E0;3.510908203E2;1.245039770E1;3.000000000E0
8.667205012E2;5.230675178E1;4.856556022E0;-3.204448032E0;8.992393346E0;3.590758057E2;1.265147253E1;3.000000000E0
8.677204967E2;5.230685034E1;4.856560864E0;-3.518053573E0;9.568963783E0;1.359975457E0;1.513755466E1;3.000000000E0
8.687204921E2;5.230694191E1;4.856564532E0;-3.315424648E0;9.589554842E0;1.490857601E0;2.017712887E1;3.000000000E0
8.697204876E2;5.230702449E1;4.856541370E0;-3.200653831E0;9.389982910E0;1.490857601E0;1.912189066E1;3.000000000E0
8.707204834E2;5.230710434E1;4.856571428E0;-3.945008597E0;9.186584687E0;1.490857601E0;1.863973153E1;3.000000000E0
8.717204798E2;5.230719363E1;4.856551344E0;-3.633406783E0;9.252867092E0;1.371183515E0;1.896481112E1;3.000000000E0
8.727204754E2;5.230727418E1;4.856578392E0;-5.363558624E0;9.015592071E0;1.371183515E0;1.542251243E1;3.000000000E0
8.737204709E2;5.230735419E1;4.856581965E0;-4.475018374E0;8.851051540E0;1.543467522E0;1.472639890E1;3.000000000E0
8.747204661E2;5.230741742E1;4.856584150E0;-4.625344842E0;7.735438359E0;1.217013597E0;1.454140360E1;3.252648114E0
8.757204624E2;5.230748145E1;4.856586369E0;-4.091561490E0;7.088190751E0;1.217013597E0;1.444985219E1;3.774453008E0
8.767204579E2;5.230753128E1;4.856588096E0;-4.129458684E0;6.293059616E0;1.217013597E0;1.439667995E1;4.118441743E0
8.777204535E2;5.230759774E1;4.856590400E0;-4.268017621E0;6.011094638E0;1.217013597E0;1.435634408E1;4.487793844E0
8.787204487E2;5.230765033E1;4.856592222E0;-4.300399194E0;5.677803172E0;1.217013597E0;1.433326091E1;4.695210406E0
8.797204449E2;5.230770799E1;4.856594220E0;-3.383358143E0;5.552468175E0;1.217013597E0;1.431644221E1;4.892374454E0
8.807204412E2;5.230775113E1;4.856595715E0;-3.337403209E0;4.951229639E0;1.217013597E0;1.430469426E1;5.084686505E0
8.817204360E2;5.230778663E1;4.856596946E0;-2.652032886E0;4.154720049E0;1.217013597E0;1.429630287E1;5.181075452E0
8.827204317E2;5.230781001E1;4.856597756E0;-3.008695615E0;3.045411772E0;1.217013597E0;1.429000935E1;5.326213357E0
