"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
5.501961022E2;4.485519409E0;-2.107868958E1;2.004669189E1
5.502111823E2;4.579299927E0;-2.111525726E1;1.975247192E1
5.502262612E2;4.198738098E0;-2.132936096E1;2.012673950E1
5.502413403E2;4.301376343E0;-2.116572571E1;2.013143921E1
5.502564193E2;4.463653564E0;-2.092630768E1;1.967022705E1
5.502714983E2;4.612380981E0;-2.079787445E1;1.991299438E1
5.502865772E2;4.730636597E0;-2.147419739E1;1.991726685E1
5.503016573E2;4.585678101E0;-2.127166748E1;1.964608765E1
5.503167362E2;4.485946655E0;-2.123401642E1;1.992840576E1
5.503318153E2;4.301345825E0;-2.126026917E1;1.989007568E1
5.503468943E2;4.558006287E0;-2.149898529E1;2.034155273E1
5.503619733E2;4.672454834E0;-2.140605164E1;2.025082397E1
5.503770522E2;4.497306824E0;-2.123216248E1;2.008227539E1
5.503921322E2;4.214027405E0;-2.104963684E1;2.055725098E1
5.504072112E2;4.399276733E0;-2.123777771E1;1.971234131E1
5.504222903E2;4.410125732E0;-2.145903778E1;1.992868042E1
5.504373693E2;4.670875549E0;-2.123390961E1;2.012445068E1
5.504524483E2;4.607444763E0;-2.110237122E1;2.011178589E1
5.504675272E2;4.454994202E0;-2.109007263E1;2.020404053E1
5.504826072E2;4.545036316E0;-2.132912445E1;2.013916016E1
5.504976862E2;4.631225586E0;-2.091011047E1;2.048522949E1
5.505127653E2;4.598548889E0;-2.088603210E1;2.066638184E1
5.505278443E2;4.478492737E0;-2.116795349E1;2.005053711E1
5.505429233E2;4.531318665E0;-2.117977905E1;2.051684570E1
5.505580022E2;4.681159973E0;-2.098993683E1;2.030361938E1
5.505730813E2;4.870613098E0;-2.083518219E1;1.996624756E1
5.505881651E2;4.876449585E0;-2.109494019E1;2.028338623E1
5.506032441E2;4.900688171E0;-2.106676483E1;2.043765259E1
5.506183231E2;4.910171509E0;-2.133673859E1;2.035958862E1
5.506334021E2;4.945602417E0;-2.097633362E1;2.017199707E1
5.506484811E2;4.871597290E0;-2.076665497E1;1.992663574E1
5.506635601E2;4.776168823E0;-2.087982941E1;2.031481934E1
5.506786401E2;4.859062195E0;-2.104598236E1;2.005535889E1
5.506937191E2;4.930152893E0;-2.105682373E1;2.047659302E1
5.507087981E2;4.882408142E0;-2.100226593E1;2.049645996E1
5.507238771E2;4.864456177E0;-2.132869720E1;2.008642578E1
5.507389561E2;4.781875610E0;-2.123394775E1;2.069723511E1
5.507540351E2;4.823997498E0;-2.104948425E1;2.053540039E1
5.507691151E2;4.943389893E0;-2.091718292E1;2.023080444E1
5.507841941E2;4.782600403E0;-2.080126953E1;2.057772827E1
5.507992731E2;5.011245728E0;-2.091338348E1;2.025222778E1
5.508143521E2;5.094039917E0;-2.078446198E1;2.098056030E1
5.508294311E2;4.763984680E0;-2.088078308E1;2.065859985E1
5.508445101E2;4.677993774E0;-2.096593475E1;2.039999390E1
5.508595901E2;4.600685120E0;-2.107762146E1;2.058319092E1
5.508746691E2;4.738388062E0;-2.106267548E1;2.022052002E1
5.508897481E2;5.003799438E0;-2.108430481E1;2.026260376E1
5.509048271E2;4.996223450E0;-2.091377258E1;1.978002930E1
5.509199061E2;4.729644775E0;-2.090752411E1;2.008413696E1
5.509349851E2;4.648056030E0;-2.083560944E1;1.977856445E1
5.509500651E2;5.111312866E0;-2.109239197E1;1.968423462E1
5.509651441E2;4.911026001E0;-2.082702637E1;2.035830688E1
5.509802231E2;4.946006775E0;-2.091041565E1;1.991796875E1
5.509953021E2;4.939056396E0;-2.076535034E1;1.971118164E1
5.510103811E2;4.886085510E0;-2.073352814E1;2.021459961E1
5.510254601E2;4.936271667E0;-2.065911102E1;2.002465820E1
5.510405401E2;4.817031860E0;-2.070537567E1;2.006216431E1
5.510556191E2;5.029869080E0;-2.088420868E1;2.001376343E1
5.510706981E2;5.183830261E0;-2.111834717E1;1.971060181E1
5.510857771E2;5.261810303E0;-2.109487915E1;2.007531738E1
5.511008561E2;5.001777649E0;-2.065256500E1;1.986288452E1
5.511159351E2;5.085983276E0;-2.083975220E1;2.019250488E1
5.511310151E2;5.017127991E0;-2.101350403E1;2.031527710E1
5.511460941E2;5.073837280E0;-2.108041382E1;2.028604126E1
5.511611731E2;5.213859558E0;-2.070848083E1;2.017092896E1
5.511762521E2;5.039932251E0;-2.078852081E1;2.023324585E1
5.511913311E2;5.201492310E0;-2.075846100E1;2.007235718E1
5.512064101E2;5.109619141E0;-2.097347260E1;2.014993286E1
5.512214901E2;5.304512024E0;-2.076148224E1;1.978787231E1
5.512365691E2;5.099983215E0;-2.063085938E1;1.990856934E1
5.512516481E2;4.888259888E0;-2.103794098E1;1.973297119E1
5.512667271E2;4.983070374E0;-2.099301147E1;1.964160156E1
5.512818061E2;4.788543701E0;-2.075004578E1;2.013906860E1
5.512968851E2;5.068305969E0;-2.051390076E1;2.002621460E1
5.513119651E2;5.180404663E0;-2.092274475E1;2.052615356E1
5.513270441E2;5.217369080E0;-2.112241364E1;2.056604004E1
5.513421231E2;5.394073486E0;-2.062592316E1;2.010699463E1
5.513572021E2;5.258575439E0;-2.078879547E1;2.040557861E1
5.513722811E2;5.248954773E0;-2.086192322E1;2.014440918E1
5.513873601E2;5.302749634E0;-2.102050018E1;2.045724487E1
5.514024401E2;5.238433838E0;-2.069037628E1;1.986193848E1
5.514175191E2;5.083976746E0;-2.085575867E1;1.977639771E1
5.514325981E2;4.912864685E0;-2.110559845E1;1.998391724E1
5.514476771E2;5.035072327E0;-2.065966034E1;2.003338623E1
5.514627561E2;5.063064575E0;-2.051018524E1;1.977105713E1
5.514778351E2;5.033523560E0;-2.074496460E1;2.063150024E1
5.514929151E2;5.440872192E0;-2.104864502E1;2.011212158E1
5.515079941E2;5.371116638E0;-2.114427948E1;1.974380493E1
5.515230731E2;5.363067627E0;-2.104022980E1;1.965270996E1
5.515381521E2;5.593482971E0;-2.087593842E1;1.955880737E1
5.515532311E2;5.412956238E0;-2.071444702E1;1.969750977E1
5.515683101E2;5.292022705E0;-2.112220001E1;2.014935303E1
5.515833862E2;5.199134827E0;-2.111383820E1;1.955014038E1
5.515984652E2;5.175384521E0;-2.074002075E1;1.995959473E1
5.516135442E2;5.320190430E0;-2.082932281E1;1.994085693E1
5.516286232E2;5.521438599E0;-2.108622742E1;2.038827515E1
5.516437022E2;5.288070679E0;-2.100250244E1;2.007415771E1
5.516587812E2;5.231025696E0;-2.079620361E1;2.011633301E1
5.516738612E2;5.154808044E0;-2.106384277E1;2.024548340E1
5.516889402E2;5.395751953E0;-2.119663239E1;1.979483032E1
5.517040192E2;5.534561157E0;-2.140537262E1;2.028210449E1
5.517190982E2;5.395294189E0;-2.100682068E1;2.006341553E1
5.517341772E2;5.146858215E0;-2.132482147E1;1.993481445E1
5.517492562E2;5.294128418E0;-2.111119843E1;1.997311401E1
5.517643362E2;5.168556213E0;-2.125966644E1;1.993896484E1
5.517794152E2;5.054176331E0;-2.111334991E1;2.004824829E1
5.517944942E2;5.099822998E0;-2.084396362E1;2.029415894E1
5.518095732E2;5.115615845E0;-2.107678223E1;2.042285156E1
5.518246522E2;5.149543762E0;-2.117197418E1;2.026473999E1
5.518397322E2;5.299118042E0;-2.063380432E1;1.982867432E1
5.518548112E2;5.488067627E0;-2.090173340E1;2.012188721E1
5.518698902E2;5.325088501E0;-2.101468658E1;2.019091797E1
5.518849692E2;5.128036499E0;-2.101921844E1;2.008993530E1
5.519000482E2;5.219116211E0;-2.110463715E1;2.011401367E1
5.519151272E2;5.169639587E0;-2.115930939E1;2.013558960E1
5.519302072E2;5.304107666E0;-2.113883972E1;2.044964600E1
5.519452862E2;5.191520691E0;-2.095619202E1;2.046255493E1
5.519603652E2;5.066787720E0;-2.051840210E1;2.004855347E1
5.519754442E2;5.234252930E0;-2.086993408E1;1.996017456E1
5.519905232E2;5.492889404E0;-2.078790283E1;2.066897583E1
5.520056022E2;5.418739319E0;-2.077773285E1;2.059729004E1
5.520206822E2;5.633064270E0;-2.061007690E1;2.030560303E1
5.520357612E2;5.429779053E0;-2.072811890E1;2.019586182E1
5.520508402E2;5.399726868E0;-2.027906036E1;2.041149902E1
5.520659192E2;5.461418152E0;-2.058289337E1;2.040582275E1
5.520809982E2;5.324829102E0;-2.068802643E1;2.024673462E1
5.520960772E2;5.343116760E0;-2.040991974E1;2.040103149E1
5.521111572E2;5.319625854E0;-2.054974365E1;2.021282959E1
5.521262362E2;5.293075562E0;-2.070346069E1;2.004296875E1
5.521413152E2;4.850799561E0;-2.082528687E1;2.060919189E1
5.521563942E2;5.126091003E0;-2.079174805E1;2.049688721E1
5.521714732E2;4.965576172E0;-2.053197479E1;2.043527222E1
5.521865522E2;4.944969177E0;-2.098313141E1;2.080529785E1
5.522016322E2;4.899368286E0;-2.067959595E1;2.050042725E1
5.522167112E2;5.108551025E0;-2.074876404E1;2.089230347E1
5.522317902E2;5.155906677E0;-2.064967346E1;2.029296875E1
5.522468692E2;4.987785339E0;-2.070352936E1;2.048440552E1
5.522619482E2;4.969871521E0;-2.089430237E1;2.080477905E1
5.522770282E2;4.977996826E0;-2.081666565E1;2.030017090E1
5.522921072E2;4.935173035E0;-2.074606323E1;2.085614014E1
5.523071862E2;5.019973755E0;-2.068538666E1;2.064645386E1
5.523222652E2;4.845939636E0;-2.061618805E1;2.000973511E1
5.523373442E2;4.756027222E0;-2.031771088E1;1.998138428E1
5.523524232E2;5.002372742E0;-2.039261627E1;1.997543335E1
5.523675032E2;4.803153992E0;-2.056195831E1;2.037344360E1
5.523825822E2;4.984878540E0;-2.058733368E1;2.046542358E1
5.523976612E2;4.939498901E0;-2.061026001E1;2.084432983E1
5.524127402E2;5.139488220E0;-2.036418152E1;2.066574097E1
5.524278192E2;5.060600281E0;-2.034239197E1;2.074826050E1
5.524428982E2;4.894256592E0;-2.043816376E1;2.100198364E1
5.524579782E2;4.821868896E0;-2.027352142E1;2.065127563E1
5.524730572E2;4.757690430E0;-2.055136871E1;2.059011841E1
5.524881362E2;5.032546997E0;-2.049507904E1;2.063818359E1
5.525032152E2;4.975204468E0;-2.035576630E1;2.022756958E1
5.525182942E2;4.884422302E0;-2.042627716E1;1.986679077E1
5.525333732E2;5.034446716E0;-2.038269043E1;2.016857910E1
5.525484532E2;4.880722046E0;-2.072187805E1;2.030661011E1
5.525635322E2;4.838302612E0;-2.062437439E1;2.055703735E1
5.525786112E2;5.016525269E0;-2.027589417E1;2.025732422E1
5.525936910E2;4.823974609E0;-2.052143097E1;2.014035034E1
5.526087700E2;4.899513245E0;-2.056172943E1;2.075512695E1
5.526238500E2;4.935531616E0;-2.029978180E1;2.052377319E1
5.526389290E2;5.141624451E0;-2.041300964E1;2.024234009E1
5.526540080E2;5.073905945E0;-2.055015564E1;2.057263184E1
5.526690870E2;4.936492920E0;-2.064981079E1;2.057354736E1
5.526841660E2;5.059867859E0;-2.044120789E1;2.055776978E1
5.526992450E2;4.840835571E0;-2.040503693E1;2.072589111E1
5.527143250E2;5.026405334E0;-2.064978790E1;2.071514893E1
5.527294040E2;5.057220459E0;-2.074012756E1;2.074270630E1
5.527444830E2;5.111450195E0;-2.052449036E1;2.043453979E1
5.527595620E2;5.136421204E0;-2.073136139E1;2.075640869E1
5.527746410E2;4.782707214E0;-2.098498535E1;2.067968750E1
5.527897210E2;4.929756165E0;-2.078941345E1;2.033840942E1
5.528048000E2;5.080482483E0;-2.057076263E1;2.027838135E1
5.528198790E2;5.063911438E0;-2.059221649E1;2.045520020E1
5.528349580E2;5.004508972E0;-2.092432404E1;2.038150024E1
5.528500370E2;5.165039062E0;-2.098289490E1;2.024395752E1
5.528651160E2;4.940322876E0;-2.063936615E1;2.039443970E1
5.528801960E2;4.920951843E0;-2.054997253E1;2.055682373E1
5.528952750E2;5.182083130E0;-2.067269897E1;2.004089355E1
5.529103540E2;5.124710083E0;-2.093145752E1;2.069961548E1
5.529254330E2;4.904632568E0;-2.068288422E1;2.046713257E1
5.529405120E2;5.036079407E0;-2.035468292E1;1.999093628E1
5.529555920E2;5.172660828E0;-2.040450287E1;2.017510986E1
5.529706710E2;4.983306885E0;-2.085213470E1;2.017816162E1
5.529857500E2;5.115249634E0;-2.075725555E1;2.034173584E1
5.530008290E2;4.993614197E0;-2.032343292E1;2.051202393E1
5.530159080E2;5.112251282E0;-2.051430511E1;2.025344849E1
5.530309870E2;4.919830322E0;-2.093099976E1;2.055169678E1
5.530460670E2;5.092597961E0;-2.080265045E1;2.012304688E1
5.530611460E2;5.183227539E0;-2.071994781E1;2.068814087E1
5.530762250E2;5.232879639E0;-2.073910522E1;2.071005249E1
5.530913040E2;5.200744629E0;-2.112411499E1;2.025033569E1
5.531063830E2;4.993484497E0;-2.093085480E1;2.035668945E1
5.531214620E2;5.108833313E0;-2.063681793E1;2.010421753E1
5.531365420E2;5.199302673E0;-2.055474091E1;1.981207275E1
5.531516210E2;5.326316833E0;-2.076134491E1;2.036749268E1
5.531667000E2;5.379798889E0;-2.087857819E1;2.017715454E1
5.531817790E2;5.058425903E0;-2.083365631E1;2.020245361E1
5.531968580E2;5.264312744E0;-2.086843872E1;2.003271484E1
5.532119380E2;5.271972656E0;-2.104662323E1;2.048681641E1
5.532270170E2;5.101310730E0;-2.111975098E1;2.050247192E1
5.532420960E2;5.419891357E0;-2.092358398E1;2.001065063E1
5.532571750E2;5.149681091E0;-2.080252838E1;1.995639038E1
5.532722540E2;5.272560120E0;-2.098436737E1;2.021459961E1
5.532873330E2;5.121192932E0;-2.101565552E1;2.013174438E1
5.533024130E2;5.300163269E0;-2.086073303E1;1.984228516E1
5.533174920E2;5.299697876E0;-2.108551025E1;1.986529541E1
5.533325710E2;5.162452698E0;-2.107829285E1;2.035284424E1
5.533476500E2;4.803276062E0;-2.113956451E1;2.066213989E1
5.533627290E2;4.864944458E0;-2.140819550E1;2.005599976E1
5.533778090E2;5.124298096E0;-2.129150391E1;2.069180298E1
5.533928880E2;5.306556702E0;-2.126139832E1;2.073742676E1
5.534079670E2;5.368118286E0;-2.109761810E1;2.039471436E1
5.534230460E2;5.212944031E0;-2.105547333E1;2.120083618E1
5.534381250E2;5.088508606E0;-2.085517883E1;2.102252197E1
5.534532050E2;5.195785522E0;-2.069947815E1;2.010067749E1
5.534682840E2;5.221374512E0;-2.099815369E1;2.026998901E1
5.534833630E2;4.972663879E0;-2.089239502E1;1.996011353E1
5.534984420E2;5.034072876E0;-2.093457794E1;2.006463623E1
5.535135210E2;5.036407471E0;-2.094836426E1;1.996246338E1
5.535286000E2;5.026298523E0;-2.092041016E1;2.058728027E1
5.535436800E2;5.053932190E0;-2.107863617E1;2.066680908E1
5.535587590E2;5.116073608E0;-2.084596252E1;2.074984741E1
5.535738380E2;4.926582336E0;-2.104924011E1;2.111337280E1
5.535889170E2;5.182830811E0;-2.098400116E1;2.029495239E1
5.536039960E2;5.113037109E0;-2.092382812E1;2.010595703E1
5.536190760E2;5.136878967E0;-2.057609558E1;2.007208252E1
5.536341550E2;5.067916870E0;-2.086692810E1;2.044195557E1
5.536492340E2;4.981437683E0;-2.077045441E1;2.041195679E1
5.536643130E2;5.051536560E0;-2.086157990E1;2.055938721E1
5.536793920E2;5.233978271E0;-2.050996399E1;2.083294678E1
5.536944710E2;5.273712158E0;-2.078862000E1;2.048803711E1
5.537095510E2;5.005485535E0;-2.101081848E1;2.027178955E1
5.537246300E2;4.909126282E0;-2.110229492E1;2.044659424E1
5.537397090E2;5.061889648E0;-2.085592651E1;2.043014526E1
5.537547880E2;5.134162903E0;-2.068046570E1;1.989312744E1
5.537698670E2;5.263259888E0;-2.099403381E1;2.041455078E1
5.537849470E2;5.188339233E0;-2.099492645E1;2.013790894E1
5.538000260E2;5.125289917E0;-2.117121124E1;2.054400635E1
5.538151050E2;4.874862671E0;-2.074044800E1;2.056622314E1
5.538301840E2;4.918487549E0;-2.079074860E1;1.999893188E1
5.538452630E2;5.029472351E0;-2.094881439E1;2.076119995E1
