"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
1.988448134E2;2.653046045E-3;1.232224982E-2;1.001323294E-2
1.988598904E2;1.151567791E-2;-5.756375380E-3;9.731544182E-3
1.988749674E2;1.583010145E-2;-1.206538081E-2;1.392302010E-2
1.988900454E2;1.113700215E-2;-3.995017149E-3;1.432639547E-2
1.989051224E2;3.752589459E-3;1.778804511E-2;1.692697220E-2
1.989201994E2;-6.951737683E-3;3.873684444E-3;-7.399828173E-3
1.989352764E2;-6.705843378E-3;-1.821362413E-2;-2.020906284E-2
1.989503534E2;-3.470679279E-3;-1.130946074E-2;-8.349996991E-3
1.989654314E2;-2.154975664E-4;-1.311188843E-2;-7.353974506E-3
1.989805084E2;-9.508563206E-3;-6.604441442E-3;-1.268983819E-2
1.989955854E2;-1.709182188E-2;-7.710499223E-3;-1.926600002E-2
1.990106624E2;-3.864569357E-3;-9.127602912E-3;-1.688057929E-2
1.990257394E2;-6.986593828E-3;-2.088093199E-2;-2.717356198E-3
1.990408174E2;-3.275150433E-3;-1.695308089E-2;1.676940545E-2
1.990558944E2;2.301748609E-3;-1.144880150E-2;1.493412070E-2
1.990709714E2;-2.442371100E-3;6.976557896E-3;1.511835027E-3
1.990860484E2;-7.617691997E-3;1.781668700E-2;-1.847678609E-2
1.991011254E2;-3.112595528E-3;1.530261710E-2;-2.522552200E-2
1.991162034E2;-5.974565633E-3;8.891021833E-3;-3.203706071E-2
1.991312804E2;-1.415149216E-2;-1.846382208E-2;-4.895719886E-2
1.991463574E2;-1.928926259E-2;-2.353448048E-2;-3.055875003E-2
1.991614344E2;-2.790785953E-2;-4.298149422E-2;-1.576445065E-2
1.991765114E2;-3.987452388E-2;-6.761640310E-2;4.697792232E-3
1.991915894E2;-4.692445323E-2;-4.373458028E-2;2.239987999E-2
1.992066664E2;-5.039641634E-2;1.018776558E-3;1.875534281E-2
1.992217434E2;-5.840301514E-2;1.692900807E-2;-8.003390394E-4
1.992368204E2;-4.789722338E-2;-2.415752038E-3;-1.400842518E-2
1.992518974E2;-3.138477355E-2;-1.993655227E-2;-1.724177785E-2
1.992669753E2;-1.490406971E-2;-4.400886595E-2;-6.083133165E-3
1.992820523E2;-7.687471807E-4;-4.080406204E-2;7.317508571E-3
1.992971293E2;-8.081708802E-4;-8.370824158E-3;1.736343838E-4
1.993122063E2;-3.333384544E-2;1.319713332E-2;-1.519228239E-2
1.993272832E2;-5.479599535E-2;-8.869819343E-3;-2.808784321E-2
1.993423613E2;-4.755978286E-2;-3.110478260E-2;-7.831599563E-3
1.993574383E2;-3.620944172E-2;-3.110253625E-2;1.655476540E-2
1.993725153E2;-3.802289069E-2;-3.553752229E-2;6.188484374E-3
1.993875923E2;-4.354548454E-2;-2.809904516E-2;-3.626596183E-3
1.994026693E2;-5.181289464E-2;-2.446933091E-2;-4.415553529E-3
1.994177473E2;-3.871030733E-2;-3.157355636E-2;1.182779204E-2
1.994328243E2;-2.573862113E-2;-3.161756694E-2;1.940896735E-2
1.994479013E2;-2.523182146E-2;-2.111745998E-4;3.676307388E-4
1.994629783E2;-2.204077318E-2;1.590108685E-2;-2.920438349E-2
1.994780553E2;-2.018344961E-2;-6.351210177E-3;-3.752911463E-2
1.994931333E2;2.535875887E-3;-3.245953470E-2;-2.312719822E-2
1.995082103E2;1.105758245E-3;-1.960205659E-2;-9.699540213E-3
1.995232873E2;-1.244050357E-2;1.481402200E-2;-1.056345180E-2
1.995383643E2;-4.200280085E-2;7.597815245E-3;-3.781762719E-2
1.995534413E2;-3.676200658E-2;-1.887135580E-2;-3.722192347E-2
1.995685183E2;-2.204936929E-2;-4.044216126E-2;-1.272243913E-2
1.995835963E2;-8.528972976E-3;-4.536878690E-2;1.054441370E-2
1.995986733E2;-1.156510599E-2;-2.777671069E-2;2.913458087E-2
1.996137503E2;-2.299355529E-2;6.213272922E-3;2.323584631E-2
1.996288273E2;-4.109000042E-2;1.332950499E-2;4.672547802E-3
1.996439043E2;-5.694457144E-2;2.706367522E-4;-9.431986138E-3
1.996589822E2;-4.134427384E-2;-2.156808414E-2;-1.485301368E-2
1.996740593E2;-1.047196612E-2;-2.603729814E-2;-4.804457072E-3
1.996891363E2;1.781053841E-2;-1.756498218E-2;-4.614040721E-3
1.997042133E2;2.468360774E-2;-5.637668073E-4;-8.101872168E-3
1.997192903E2;6.606593728E-3;2.327555791E-3;-4.306812771E-3
1.997343683E2;-1.005631033E-2;-1.022033393E-5;6.624556147E-3
1.997494453E2;9.832916548E-4;-6.869192235E-3;2.596735954E-2
1.997645223E2;-1.186232269E-2;2.529461868E-3;3.204813600E-2
1.997795993E2;-2.482396178E-2;-1.225455664E-2;9.232256562E-3
1.997946763E2;-4.102129117E-2;-2.795615047E-2;7.256080396E-3
1.998097542E2;-2.672837302E-2;-3.381137550E-2;2.350748889E-2
1.998248312E2;-2.600286715E-2;-2.534897439E-2;3.904883564E-2
1.998399082E2;-3.105570935E-2;-1.442170050E-2;1.620839909E-2
1.998549853E2;-4.045980424E-2;-7.655186113E-3;3.018440679E-3
1.998700623E2;-3.570872545E-2;-9.934585541E-3;5.388653837E-3
1.998851403E2;-1.643929258E-2;-3.166281804E-2;1.505329367E-2
1.999002173E2;7.697520778E-4;-3.316751868E-2;2.326377295E-2
1.999152943E2;-8.328498341E-3;-2.329563722E-4;2.308802307E-2
1.999303713E2;-2.757036872E-2;1.182184275E-2;9.846253321E-3
1.999454483E2;-2.904922329E-2;-1.362519432E-2;6.851261947E-3
1.999605262E2;-2.236961946E-2;-3.015733324E-2;2.112796530E-2
1.999756032E2;-2.254045755E-2;-2.742383070E-2;3.583524376E-2
1.999906802E2;-2.297481894E-2;-3.645141423E-2;2.976563200E-2
2.000057572E2;-2.795550227E-2;-3.005377017E-2;2.802627534E-2
2.000208342E2;-3.792770952E-2;-1.398691908E-2;2.607683837E-2
2.000359123E2;-4.623780400E-2;-1.802878641E-2;1.818780228E-2
2.000509893E2;-4.442845285E-2;-2.973258123E-2;2.057532594E-2
2.000660663E2;-2.550624683E-2;-2.785814553E-2;2.772114240E-2
2.000811433E2;4.298648238E-2;-2.962997183E-3;3.880533855E-3
2.000962203E2;-4.543860629E-2;-1.902975515E-2;1.307949610E-2
2.001112973E2;-4.048725963E-2;-2.834442817E-2;1.596263424E-2
2.001263752E2;-3.072759137E-2;-2.981063724E-2;3.928963840E-2
2.001414522E2;-3.170454875E-2;-2.972364426E-2;6.038573384E-2
2.001565292E2;-2.540898323E-2;-1.631153747E-2;7.450882345E-2
2.001716062E2;-2.705827914E-2;-2.537934110E-3;6.866424531E-2
2.001866832E2;-3.793285042E-2;-2.541811205E-3;4.623107612E-2
2.002017613E2;-3.517803177E-2;-1.404500287E-2;2.816077322E-2
2.002168383E2;-3.047098871E-3;-2.004406229E-2;2.639996633E-2
2.002319153E2;-4.946253449E-2;-3.761826456E-2;3.965398669E-2
2.002469923E2;-5.048580840E-2;-4.205550253E-2;3.222133219E-2
2.002620735E2;-5.546313524E-2;-3.923984990E-2;2.573342249E-2
2.002771515E2;-5.444843322E-2;-4.565592110E-2;3.077243641E-2
2.002922285E2;-3.890462965E-2;-4.334136844E-2;4.845689237E-2
2.003073055E2;-3.062037937E-2;-3.459163755E-2;6.252158433E-2
2.003223825E2;-1.237772405E-2;-1.852931269E-2;7.142985612E-2
2.003374595E2;-3.591773799E-3;-7.259230595E-3;6.612720340E-2
2.003525375E2;-6.383831613E-3;-6.492650136E-4;7.143408805E-2
2.003676145E2;3.053645231E-2;-3.076055087E-3;4.979646951E-2
2.003826915E2;-2.497102134E-2;-7.738786284E-3;9.179057926E-2
2.003977685E2;-2.974925749E-2;-2.018340304E-2;8.724131435E-2
2.004128455E2;-4.978181794E-2;-1.524137426E-2;8.195386827E-2
2.004279235E2;-6.137058139E-2;-2.572557889E-2;6.537713856E-2
2.004430005E2;-6.816115975E-2;-3.208289295E-2;6.158240885E-2
2.004580775E2;-7.043935359E-2;-3.572073579E-2;6.349799037E-2
2.004731545E2;-7.196561247E-2;-3.229005262E-2;5.892055109E-2
2.004882315E2;-5.006565899E-2;-2.423428930E-3;1.930241287E-2
2.005033095E2;-5.876012146E-2;-1.998778619E-2;2.368033677E-2
2.005183865E2;-6.281784922E-2;-2.077185549E-2;3.667259589E-2
2.005334635E2;-4.689481109E-2;-2.409121953E-2;4.904804006E-2
2.005485405E2;-2.282144874E-2;-3.312533349E-2;4.983351380E-2
2.005636175E2;-1.180182863E-2;-2.676843852E-2;6.520266831E-2
2.005786955E2;-1.337716356E-2;-1.915480569E-2;7.997407019E-2
2.005937725E2;-3.141715005E-2;-1.038475148E-2;8.459705114E-2
2.006088495E2;-4.164718091E-2;-2.157923765E-3;7.487189025E-2
2.006239265E2;-2.590098977E-2;3.479316831E-3;3.817683086E-2
2.006390035E2;-3.306356072E-2;4.634860903E-3;5.485514551E-2
2.006540815E2;-2.377685346E-2;4.570679739E-3;4.647417739E-2
2.006691585E2;-2.477148362E-2;2.789357677E-4;5.285318196E-2
2.006842355E2;-3.063855506E-2;-6.677675992E-4;6.017519534E-2
2.006993125E2;-2.923022397E-2;2.977704629E-3;9.310543537E-2
2.007143895E2;-1.790486649E-2;-1.152800117E-2;9.019300342E-2
2.007294665E2;-9.808346629E-3;1.251615304E-2;9.516763687E-2
2.007445445E2;1.014212612E-3;3.828442097E-2;2.894680202E-2
2.007596215E2;2.181502525E-3;2.593369037E-2;4.097027704E-2
2.007746985E2;-7.264029700E-4;4.116008058E-3;5.454441160E-2
2.007897755E2;4.292004742E-3;3.911059350E-3;7.299245149E-2
2.008048525E2;5.179929547E-3;1.143443212E-2;9.405070543E-2
2.008199305E2;1.490239403E-3;2.301881090E-2;9.370457381E-2
2.008350075E2;-1.173874643E-2;3.405122086E-2;8.135256916E-2
2.008500845E2;-1.639738865E-2;6.230703741E-2;9.006147087E-2
2.008651615E2;-1.040149480E-2;3.283665329E-2;6.132829562E-2
2.008802385E2;-1.132221986E-2;7.519256324E-4;2.525489032E-2
2.008953165E2;2.330209361E-3;9.719321504E-3;6.830089539E-2
2.009103935E2;1.160484925E-2;3.152460232E-2;8.575015515E-2
2.009254705E2;7.276609540E-3;4.041447490E-2;8.506802469E-2
2.009405475E2;-1.582519338E-2;5.516188592E-2;3.290116414E-2
2.009556245E2;-1.762522385E-2;7.105270028E-2;-4.303727765E-3
2.009707025E2;6.636381731E-4;6.034443155E-2;-2.557602152E-2
2.009857795E2;3.394690901E-2;4.467342794E-2;-1.040966623E-2
2.010008565E2;5.252173916E-2;5.853799731E-2;3.836949356E-3
2.010159335E2;6.698110700E-2;8.350805938E-2;5.948171020E-4
2.010310105E2;5.905592069E-2;9.875396639E-2;-3.040775657E-2
2.010460885E2;4.503870010E-2;8.797901869E-2;-4.743207619E-2
2.010611655E2;3.703822196E-2;8.741994202E-2;-3.579548746E-2
2.010762425E2;4.055199400E-2;7.407750189E-2;-2.870189212E-2
2.010913195E2;3.210046515E-2;4.621670395E-2;-1.625433192E-2
2.011063965E2;5.909222644E-3;4.744239524E-2;-4.328779411E-3
2.011214745E2;5.111245904E-3;4.365516081E-2;3.020232078E-3
2.011365515E2;3.248631489E-3;5.193386227E-2;8.409404196E-3
2.011516285E2;8.617297746E-3;6.284030527E-2;9.517013095E-3
2.011667055E2;8.699366823E-3;6.703859568E-2;1.650825143E-3
2.011817825E2;9.137208574E-3;6.246875226E-2;-3.328863997E-3
2.011968605E2;5.695605185E-3;5.564653128E-2;-7.082323078E-3
2.012119375E2;6.691246759E-3;5.605655164E-2;-1.041668374E-2
2.012270145E2;6.488641724E-3;6.562977284E-2;-2.600241825E-2
2.012420915E2;7.767119445E-3;6.843084842E-2;-3.623575717E-2
2.012571659E2;1.630707830E-2;5.851669982E-2;-1.853745244E-2
2.012722429E2;1.161852479E-2;5.778571963E-2;1.860465482E-2
2.012873199E2;-2.824596129E-2;5.974717438E-2;3.337734565E-2
2.013023969E2;-8.122268133E-3;6.132310629E-2;3.069500253E-2
2.013174739E2;-1.764573157E-2;5.646842718E-2;4.205524921E-2
2.013325519E2;-7.043736521E-3;4.766787589E-2;5.218112841E-2
2.013476289E2;2.570865676E-3;4.337160289E-2;5.462931097E-2
2.013627059E2;1.406335924E-2;6.664621085E-2;4.895317554E-2
2.013777829E2;1.264815591E-2;1.002675518E-1;2.191623300E-2
2.013928599E2;1.092279609E-2;9.034543484E-2;-1.416914165E-2
2.014079379E2;1.165066380E-2;7.554540038E-2;-2.692371979E-2
2.014230149E2;2.858462185E-2;7.269993424E-2;-2.360370941E-2
2.014380919E2;3.534798697E-2;7.657989115E-2;-1.834103838E-2
2.014531689E2;2.971710078E-2;6.605057418E-2;-3.507295251E-2
2.014682459E2;9.228226729E-3;5.577201396E-2;-1.014537178E-2
2.014833239E2;-1.577712782E-2;5.300309137E-2;-2.257060725E-3
2.014984009E2;-7.868606597E-3;6.548745930E-2;5.874610506E-4
2.015134779E2;-6.598673295E-3;5.905782431E-2;-2.771238051E-2
2.015285549E2;-1.225509867E-2;5.421802029E-2;-1.585010067E-2
2.015436319E2;-1.760624722E-2;4.368181527E-2;-8.993176743E-4
2.015587099E2;-1.688666083E-2;3.709342331E-2;4.684532061E-3
2.015737869E2;-2.002450265E-2;5.316822976E-2;-5.147462711E-3
2.015888639E2;-2.589485608E-2;6.223484501E-2;-1.889795996E-2
2.016039409E2;-2.548303828E-2;4.459801316E-2;-1.533200592E-2
2.016190179E2;-2.440099604E-2;2.096379176E-2;3.511988791E-3
2.016340959E2;-3.552772477E-2;2.594088763E-2;1.748480462E-2
2.016491729E2;-4.791551456E-2;4.717325419E-2;1.047724765E-2
2.016642499E2;-6.225739419E-2;5.247215927E-2;-1.455242373E-2
2.016793269E2;-5.875507370E-2;2.765789069E-2;-3.267869726E-2
2.016944039E2;-4.667909816E-2;1.157695986E-2;-1.572051458E-2
2.017094819E2;-4.036910087E-2;3.146203235E-2;3.373568645E-3
2.017245589E2;-3.662197664E-2;5.156218261E-2;3.640353214E-3
2.017396359E2;-5.054657906E-2;1.529099140E-2;-1.334165223E-3
2.017547129E2;-4.692937061E-2;1.581965014E-2;1.839925162E-2
2.017697909E2;-4.639465734E-2;2.793343365E-2;2.384809032E-2
2.017848679E2;-4.561769962E-2;5.124603957E-2;2.472387441E-2
2.017999449E2;-2.582642063E-2;6.862716377E-2;4.526726902E-3
2.018150219E2;-1.803518645E-2;7.474621385E-2;-1.588334516E-2
2.018300989E2;-2.252496220E-2;5.667707324E-2;-3.523681313E-2
2.018451759E2;-1.586247049E-2;4.146637768E-2;-4.524642229E-2
2.018602539E2;4.577557556E-3;5.102739483E-2;-5.733504519E-2
2.018753309E2;1.614589058E-2;6.935308874E-2;-7.813647389E-2
2.018904079E2;1.858988963E-2;6.040900946E-2;-8.486932516E-2
2.019054849E2;1.572115161E-2;6.055082753E-2;-6.212177873E-2
2.019205629E2;1.219512615E-2;6.675598770E-2;-2.876915038E-2
2.019356399E2;1.024366356E-2;7.764035463E-2;-8.453832939E-3
2.019507169E2;1.776306890E-3;6.211942807E-2;-2.016581036E-2
2.019657939E2;1.863512327E-3;5.564384162E-2;-4.871191457E-3
2.019808709E2;-6.060990039E-3;4.498347640E-2;1.697605103E-2
2.019959489E2;-1.120759174E-2;4.106482118E-2;2.366645262E-2
2.020110259E2;1.398591674E-3;8.455806226E-2;5.421805196E-3
2.020261029E2;1.084167231E-2;1.116289049E-1;-2.959078178E-2
2.020411799E2;1.135992352E-2;9.026289731E-2;-5.774093047E-2
2.020562569E2;2.812988311E-2;4.580596834E-2;-5.771131814E-2
2.020713349E2;5.108699575E-2;3.677009046E-2;-2.600662597E-2
2.020864119E2;6.095794961E-2;7.025333494E-2;-9.169259109E-3
2.021014889E2;4.757103696E-2;1.043473855E-1;-2.870940417E-2
2.021165659E2;2.272917144E-2;1.092990264E-1;-4.975350946E-2
2.021316429E2;2.295769192E-2;9.042935073E-2;-5.303495750E-2
2.021467209E2;2.917299047E-2;8.385892212E-2;-3.434095159E-2
2.021617979E2;3.241246194E-2;6.998678297E-2;-2.075776458E-2
2.021768749E2;4.581123590E-2;5.118124932E-2;-8.729147725E-3
2.021919519E2;1.700801775E-2;3.920686245E-2;4.612342454E-3
2.022070289E2;3.396157920E-2;4.982871562E-2;-7.177903317E-4
2.022221069E2;2.211663872E-2;7.794823498E-2;-7.390873041E-3
2.022371839E2;1.453318167E-2;9.476845711E-2;-1.303664595E-2
2.022522609E2;1.248634607E-2;9.270320088E-2;-2.698938549E-2
2.022673410E2;7.270985283E-3;6.164786220E-2;-4.009558633E-2
2.022824180E2;1.618964598E-2;4.597569257E-2;-3.890674934E-2
2.022974960E2;2.076680772E-2;4.921720549E-2;-3.385781869E-2
2.023125730E2;1.898445189E-2;6.201286614E-2;-3.524805978E-2
2.023276500E2;1.946451701E-2;7.011976838E-2;-4.300284758E-2
2.023427270E2;-4.218396498E-4;6.794716418E-2;-5.755329132E-2
2.023578040E2;5.512300879E-3;6.008752435E-2;-5.443575978E-2
2.023728820E2;1.638569497E-2;6.566105038E-2;-4.352196306E-2
2.023879590E2;2.699476480E-2;5.849503726E-2;-3.954673558E-2
2.024030360E2;3.431915073E-3;4.705169797E-2;-4.570609331E-2
2.024181130E2;-9.074898437E-3;3.706955910E-2;-5.003009364E-2
2.024331910E2;-1.207827311E-2;4.252481461E-2;-5.701372772E-2
2.024482680E2;-2.159871394E-3;6.371365488E-2;-5.535372347E-2
2.024633450E2;4.947674461E-4;6.879309565E-2;-6.592461467E-2
2.024784220E2;1.403376274E-2;5.129493400E-2;-8.027622849E-2
2.024934990E2;1.645653509E-2;6.651166081E-2;-8.352556825E-2
2.025085770E2;2.048790827E-2;6.839275360E-2;-8.232323080E-2
2.025236540E2;4.206164181E-2;4.210522398E-2;-7.382588834E-2
2.025387310E2;4.834837094E-2;4.384376109E-2;-5.643189326E-2
2.025538080E2;3.511389717E-2;7.172735035E-2;-6.117931381E-2
2.025688850E2;1.677079685E-2;8.549448103E-2;-8.719386905E-2
2.025839630E2;7.364777848E-3;8.475145698E-2;-1.054069549E-1
2.025990400E2;1.038177032E-2;8.177454770E-2;-1.129297838E-1
2.026141170E2;1.681308029E-3;6.961683929E-2;-1.138274968E-1
2.026291940E2;-9.055986302E-4;5.007791519E-2;-1.227232665E-1
2.026442710E2;5.867086351E-3;4.489700496E-2;-1.088066548E-1
2.026593490E2;1.494693477E-2;5.268169940E-2;-1.138912812E-1
2.026744260E2;1.751699671E-2;7.105387747E-2;-1.341977417E-1
2.026895030E2;1.568332501E-2;8.366832137E-2;-1.629599184E-1
2.027045800E2;1.528065465E-2;7.225055993E-2;-1.647093445E-1
2.027196570E2;2.102683671E-2;6.583137810E-2;-1.395537555E-1
2.027347350E2;2.685643546E-2;5.448874831E-2;-8.520197868E-2
2.027498120E2;3.344567493E-2;5.128957331E-2;-7.830733061E-2
2.027648890E2;2.570386417E-2;6.006549299E-2;-8.417213708E-2
2.027799660E2;1.832570508E-2;6.438856572E-2;-9.853427112E-2
2.027950440E2;1.293970179E-2;4.538403824E-2;-1.143934950E-1
2.028101210E2;1.811650023E-2;4.733544216E-2;-1.226424575E-1
2.028251980E2;2.158819698E-2;5.893271044E-2;-1.050341651E-1
2.028402750E2;2.542456053E-2;5.686006695E-2;-8.725167811E-2
2.028553520E2;2.573883533E-2;3.773716465E-2;-8.758600801E-2
2.028704300E2;3.515992314E-2;3.550534695E-2;-8.591741323E-2
2.028855070E2;3.870778531E-2;4.609034210E-2;-9.883826971E-2
2.029005840E2;2.992695011E-2;3.925191239E-2;-1.381601393E-1
2.029156610E2;1.668678597E-2;5.955352634E-2;-1.384347677E-1
2.029307380E2;3.634049091E-3;5.833338201E-2;-1.344769746E-1
2.029458160E2;-3.787914524E-3;3.422804177E-2;-1.100475341E-1
2.029608930E2;5.870992783E-3;2.061760053E-3;-8.838658035E-2
2.029759700E2;4.130732641E-2;1.125028171E-2;-3.632685542E-2
2.029910470E2;1.809719577E-2;4.848542809E-2;-3.378691524E-2
2.030061250E2;2.385345520E-3;3.619068116E-2;-5.741927773E-2
2.030212020E2;1.101786271E-2;1.208172180E-2;-5.969342589E-2
2.030362790E2;2.871642262E-2;2.573434450E-2;-5.698307231E-2
2.030513560E2;3.360783309E-2;4.607489705E-2;-5.407665670E-2
2.030664330E2;3.332154080E-2;2.443058975E-2;-4.632765427E-2
2.030815110E2;7.947073318E-3;-1.272214111E-2;-6.096276641E-2
2.030965880E2;2.881302033E-3;-2.566169016E-2;-5.147873610E-2
2.031116650E2;-6.623107009E-3;-1.122485474E-2;-4.317401722E-2
2.031267420E2;-3.118121065E-3;1.766709611E-4;-2.821077779E-2
2.031418190E2;4.128703848E-3;1.472798176E-3;-1.791027561E-2
2.031568970E2;-1.369979605E-2;-1.793445647E-2;-1.924867928E-2
2.031719740E2;-2.721421234E-2;-8.063761517E-3;-1.584847458E-2
2.031870510E2;-1.742070355E-2;-2.104347572E-2;-2.975310571E-2
2.032021280E2;1.649228856E-2;-2.184322849E-2;-1.838983037E-2
2.032172050E2;2.637003921E-2;-3.027622774E-2;-1.716106571E-2
2.032322830E2;1.733919978E-2;-3.101734258E-2;-1.404504944E-2
2.032473600E2;-1.005186583E-3;5.761977285E-3;-2.925089747E-2
2.032624340E2;-8.060344495E-3;1.763158664E-2;-3.761776909E-2
2.032775110E2;-9.939017706E-3;2.019241452E-3;-4.472099245E-2
2.032925880E2;-5.048868712E-3;-2.628148720E-2;-5.762806535E-2
2.033076660E2;1.717760600E-2;-3.618418425E-2;-6.780160964E-2
2.033227430E2;3.106665052E-2;-2.016212791E-2;-6.823588908E-2
2.033378200E2;4.480614141E-2;2.831678838E-3;-6.723602116E-2
2.033528970E2;3.627853468E-2;1.232453808E-2;-7.092218101E-2
2.033679750E2;1.843855157E-2;1.797283627E-2;-8.090157807E-2
2.033830520E2;8.403814398E-3;1.534551568E-2;-9.508616477E-2
2.033981290E2;1.836570911E-2;-2.506747842E-4;-9.052887559E-2
2.034132060E2;3.819015995E-2;-1.533231791E-2;-6.831713021E-2
2.034282830E2;5.105482787E-2;-1.674299501E-2;-6.101287529E-2
2.034433610E2;5.330995098E-2;-2.404919267E-2;-6.185390055E-2
2.034584380E2;4.737943411E-2;8.201249875E-3;-5.949136615E-2
2.034735150E2;7.086241245E-2;4.464089125E-2;-8.448533714E-3
2.034885920E2;1.760930568E-2;2.081065997E-2;-4.625583440E-2
2.035036690E2;1.794458926E-2;-8.267668076E-3;-5.746635422E-2
2.035187470E2;1.052460074E-2;-7.741868962E-3;-6.550283730E-2
2.035338240E2;1.759823225E-2;-6.480791606E-3;-6.456705928E-2
2.035489010E2;5.651394278E-2;-3.612833098E-3;-1.882167533E-2
2.035639780E2;4.972072318E-2;-9.985454381E-3;-4.748324677E-2
2.035790560E2;3.313349932E-2;3.387678415E-3;-5.576653406E-2
2.035941330E2;1.779520884E-2;-8.427266032E-3;-7.424651086E-2
2.036092100E2;1.986182109E-2;-2.107035741E-2;-8.272415400E-2
2.036242870E2;2.558000945E-2;-1.434922777E-2;-8.549881727E-2
2.036393640E2;2.210755274E-2;-6.236907095E-3;-6.013695896E-2
2.036544420E2;3.845207021E-2;-4.074563831E-2;-3.895463049E-2
2.036695190E2;3.682514280E-2;-4.451747239E-2;-3.188313916E-2
2.036845960E2;3.347800672E-2;-7.943294942E-3;-3.399112448E-2
2.036996730E2;4.823672771E-2;-3.361735493E-3;-3.611158952E-2
2.037147510E2;4.852360114E-2;-2.442345768E-2;-2.761217207E-2
2.037298280E2;6.314222515E-2;-6.440842152E-2;-6.095163524E-3
2.037449050E2;7.116741687E-2;-5.595195293E-2;-3.108875826E-4
2.037599820E2;6.708370149E-2;-4.370215163E-2;-1.623642631E-2
2.037750590E2;4.365330189E-2;-1.988127083E-2;-2.647262253E-2
2.037901370E2;2.152190171E-2;-4.546226561E-2;-1.892336085E-2
2.038052140E2;2.650654875E-3;-6.720927358E-2;-8.519172668E-3
2.038202910E2;7.254994707E-4;-6.506481022E-2;-1.198528614E-2
2.038353680E2;1.375627611E-2;-4.158055037E-2;-1.594496705E-2
2.038504450E2;8.844075724E-3;-2.837766334E-2;-1.543470472E-2
2.038655230E2;6.116621196E-3;-4.774559662E-2;-2.086849138E-2
2.038806000E2;8.053067140E-3;-5.604511499E-2;-2.233627625E-2
2.038956770E2;2.262718044E-2;-3.895428777E-2;-2.916520089E-2
2.039107540E2;3.124090843E-2;-3.650072217E-2;-3.402253985E-2
2.039258320E2;3.278695792E-2;-3.778874129E-2;-2.892627940E-2
2.039409090E2;1.442223974E-2;-4.090033472E-2;-2.813290432E-2
2.039559860E2;-1.882601343E-2;-4.055159912E-2;-4.385583103E-2
2.039710630E2;-3.035803325E-2;-4.069194570E-2;-5.046153814E-2
2.039861400E2;-4.456925765E-2;-5.162497982E-2;-5.423085764E-2
2.040012180E2;-3.355716541E-2;-8.151617646E-2;-4.516921937E-2
2.040162950E2;-6.590873934E-3;-1.015277803E-1;-2.960872836E-2
2.040313720E2;9.458932094E-3;-8.046829700E-2;-2.563635446E-2
2.040464490E2;9.729061276E-3;-3.534648567E-2;-1.354210638E-2
2.040615270E2;9.595650481E-4;-2.213593200E-2;-8.615422994E-3
2.040766040E2;-1.448093727E-2;-3.924588487E-2;-7.801129948E-3
2.040916810E2;-1.599920541E-2;-4.909345880E-2;-7.972104475E-3
2.041067580E2;-1.199448109E-2;-6.390812248E-2;-1.751199830E-3
2.041218350E2;-5.197010934E-3;-7.487780601E-2;5.128167570E-3
2.041369130E2;1.642460003E-2;-8.828278631E-2;6.349077448E-3
2.041519900E2;1.404479891E-2;-5.969215557E-2;1.198059786E-2
2.041670670E2;-1.456199959E-2;-2.368399128E-2;-2.419606782E-3
2.041821440E2;-2.565237507E-2;-3.466185555E-2;-2.232036367E-2
2.041972220E2;-1.773147285E-2;-5.843140185E-2;-3.002938814E-2
2.042122990E2;-1.490715891E-3;-6.521686912E-2;-1.586350240E-2
2.042273760E2;3.769094590E-3;-5.962529033E-2;-1.764448173E-2
2.042424530E2;1.865694113E-2;-6.580108404E-2;-2.718114480E-2
2.042575300E2;2.179098874E-2;-4.266560823E-2;-3.014866449E-2
2.042726118E2;2.182028443E-2;-2.726268396E-2;-3.157372400E-2
2.042876888E2;2.054758556E-2;-9.233671241E-3;-1.944877766E-2
2.043027657E2;4.337857664E-2;-2.606823668E-2;-1.282005850E-2
2.043178427E2;3.938632086E-2;-2.855356410E-2;-5.920843687E-3
2.043329208E2;5.358602852E-2;-3.207639605E-2;-6.421518046E-3
2.043479978E2;4.192174971E-2;-2.360384539E-2;-1.099210232E-2
2.043630748E2;4.538973421E-2;-3.691711277E-2;-1.447443385E-3
2.043781518E2;4.272087663E-2;-4.512233287E-2;5.215061363E-3
2.043932288E2;5.154259875E-2;-3.585373610E-2;3.220353508E-3
2.044083068E2;3.629972041E-2;-7.577956188E-3;-9.094047360E-3
2.044233838E2;3.151852265E-2;2.784726210E-3;-2.160701156E-2
2.044384608E2;2.657192200E-2;-3.218106553E-2;-2.831577323E-2
2.044535378E2;4.038174450E-2;-6.557790190E-2;-6.160670426E-3
2.044686148E2;4.685244337E-2;-6.353618205E-2;5.430362187E-3
2.044836928E2;5.292310193E-2;-2.563075349E-2;-4.353715573E-3
2.044987698E2;3.515299782E-2;4.864326678E-3;-2.366783470E-2
2.045138468E2;3.583210334E-2;-6.867697462E-3;-2.658825554E-2
2.045289238E2;4.166869819E-2;-4.151267186E-2;-5.464700516E-3
2.045440018E2;5.748169497E-2;-5.166346580E-2;2.480698191E-2
2.045590788E2;5.878540874E-2;-2.041264623E-2;3.824607283E-2
2.045741558E2;6.302196532E-2;1.511293463E-3;2.558833361E-2
