activity_code,dominant_freq_Accelerometer_Accelerationx(m/s^2),dominant_freq_Accelerometer_Accelerationy(m/s^2),dominant_freq_Accelerometer_Accelerationz(m/s^2),dominant_freq_Gyroscope_Gyroscopex(rad/s),dominant_freq_Gyroscope_Gyroscopey(rad/s),dominant_freq_Gyroscope_Gyroscopez(rad/s),dominant_freq_LinearAcceleration_LinearAccelerationx(m/s^2),dominant_freq_LinearAcceleration_LinearAccelerationy(m/s^2),dominant_freq_LinearAcceleration_LinearAccelerationz(m/s^2),max_Accelerometer_Accelerationx(m/s^2),max_Accelerometer_Accelerationy(m/s^2),max_Accelerometer_Accelerationz(m/s^2),max_Gyroscope_Gyroscopex(rad/s),max_Gyroscope_Gyroscopey(rad/s),max_Gyroscope_Gyroscopez(rad/s),max_LinearAcceleration_LinearAccelerationx(m/s^2),max_LinearAcceleration_LinearAccelerationy(m/s^2),max_LinearAcceleration_LinearAccelerationz(m/s^2),mean_Accelerometer_Accelerationx(m/s^2),mean_Accelerometer_Accelerationy(m/s^2),mean_Accelerometer_Accelerationz(m/s^2),mean_Gyroscope_Gyroscopex(rad/s),mean_Gyroscope_Gyroscopey(rad/s),mean_Gyroscope_Gyroscopez(rad/s),mean_LinearAcceleration_LinearAccelerationx(m/s^2),mean_LinearAcceleration_LinearAccelerationy(m/s^2),mean_LinearAcceleration_LinearAccelerationz(m/s^2),median_Accelerometer_Accelerationx(m/s^2),median_Accelerometer_Accelerationy(m/s^2),median_Accelerometer_Accelerationz(m/s^2),median_Gyroscope_Gyroscopex(rad/s),median_Gyroscope_Gyroscopey(rad/s),median_Gyroscope_Gyroscopez(rad/s),median_LinearAcceleration_LinearAccelerationx(m/s^2),median_LinearAcceleration_LinearAccelerationy(m/s^2),median_LinearAcceleration_LinearAccelerationz(m/s^2),min_Accelerometer_Accelerationx(m/s^2),min_Accelerometer_Accelerationy(m/s^2),min_Accelerometer_Accelerationz(m/s^2),min_Gyroscope_Gyroscopex(rad/s),min_Gyroscope_Gyroscopey(rad/s),min_Gyroscope_Gyroscopez(rad/s),min_LinearAcceleration_LinearAccelerationx(m/s^2),min_LinearAcceleration_LinearAccelerationy(m/s^2),min_LinearAcceleration_LinearAccelerationz(m/s^2),range_Accelerometer_Accelerationx(m/s^2),range_Accelerometer_Accelerationy(m/s^2),range_Accelerometer_Accelerationz(m/s^2),range_Gyroscope_Gyroscopex(rad/s),range_Gyroscope_Gyroscopey(rad/s),range_Gyroscope_Gyroscopez(rad/s),range_LinearAcceleration_LinearAccelerationx(m/s^2),range_LinearAcceleration_LinearAccelerationy(m/s^2),range_LinearAcceleration_LinearAccelerationz(m/s^2),spectral_centroid_Accelerometer_Accelerationx(m/s^2),spectral_centroid_Accelerometer_Accelerationy(m/s^2),spectral_centroid_Accelerometer_Accelerationz(m/s^2),spectral_centroid_Gyroscope_Gyroscopex(rad/s),spectral_centroid_Gyroscope_Gyroscopey(rad/s),spectral_centroid_Gyroscope_Gyroscopez(rad/s),spectral_centroid_LinearAcceleration_LinearAccelerationx(m/s^2),spectral_centroid_LinearAcceleration_LinearAccelerationy(m/s^2),spectral_centroid_LinearAcceleration_LinearAccelerationz(m/s^2),std_Accelerometer_Accelerationx(m/s^2),std_Accelerometer_Accelerationy(m/s^2),std_Accelerometer_Accelerationz(m/s^2),std_Gyroscope_Gyroscopex(rad/s),std_Gyroscope_Gyroscopey(rad/s),std_Gyroscope_Gyroscopez(rad/s),std_LinearAcceleration_LinearAccelerationx(m/s^2),std_LinearAcceleration_LinearAccelerationy(m/s^2),std_LinearAcceleration_LinearAccelerationz(m/s^2),variance_Accelerometer_Accelerationx(m/s^2),variance_Accelerometer_Accelerationy(m/s^2),variance_Accelerometer_Accelerationz(m/s^2),variance_Gyroscope_Gyroscopex(rad/s),variance_Gyroscope_Gyroscopey(rad/s),variance_Gyroscope_Gyroscopez(rad/s),variance_LinearAcceleration_LinearAccelerationx(m/s^2),variance_LinearAcceleration_LinearAccelerationy(m/s^2),variance_LinearAcceleration_LinearAccelerationz(m/s^2)
1,0.4,0.4,0.4,0.4,0.4,0.4,2.2,9.8,0.2,-6.035000153,7.444918213,2.245929565,0.02494210191,0.03251479939,0.02300731093,0.02977577627,0.04918853223,0.05021764219,-6.111640278626667,7.38453577881,2.1806453246866666,0.0016016665189401333,0.002569661131282,0.0017422057354670665,-0.0037561948119509674,0.015298473769296432,0.018493881619053666,-6.112838287,7.384369125499999,2.1850811004999997,0.00023128790780000002,-0.0013430570255,-0.00089058722365,-0.004377810359,0.01458734125,0.018515500725,-6.15579895,7.332352295,2.105222168,-0.01675168984,-0.01960447803,-0.01743030362,-0.0594123888,-0.02659839928,-0.01302949682,0.12079879699999996,0.11256591800000049,0.1407073969999999,0.04169379175,0.05211927742,0.04043761455,0.08918816506999999,0.07578693151,0.06324713901000001,9.860571614280744,11.124948178872947,9.169833891811777,7.381337428105482,6.251051328851616,5.968710288795151,10.006284515507305,12.537160310992537,11.974155768875585,0.02012227895455506,0.025059887571646202,0.03520858886635872,0.009147503877068761,0.011529733002939418,0.01041729665487401,0.014212031892983234,0.011824653728505552,0.011708286471530324,0.00040490611032492955,0.0006279979651035478,0.001239644729960279,8.367682718098802e-05,0.00013293474311907043,0.00010852006959564926,0.00020198185052717262,0.00013982243579906025,0.00013708397209942
2,4.2,1.6,2.6,0.8,0.8,0.8,4.2,1.6,1.6,17.1071701,6.615777969,16.88570595,4.783166885,3.706984282,2.103629351,17.39933395,15.69922066,13.09843445,0.28920958161672,-10.116306223199967,1.1204524792260333,0.05624060003203,-0.022575599047146656,0.1753055565548,-0.13132175446504,-0.5587120707335663,-0.5284751439555366,-0.08230068162,-9.876680374500001,0.6557120085,-0.3930822909,0.10885662587,0.2291648388,-0.3907480836,0.03549146652,0.2282006815,-11.34971333,-36.73064423,-18.9243679,-4.718185902,-3.440668344,-2.212286234,-11.45452881,-27.70440292,-22.92314148,28.45688343,43.346422199,35.810073849999995,9.501352787,7.147652626,4.315915585,28.85386276,43.40362358,36.02157593,9.854103801245913,8.960927227567904,10.478171394564304,6.353301306437357,7.420990299257062,7.504481468008081,9.790956589910932,9.20095700988158,10.114309073779133,3.7740959023136145,5.647463997410582,4.692962615799526,1.817486616374749,1.471011598471889,0.8248107929523169,3.6730417921342746,5.5231485665401365,5.314151028754466,14.243799879860417,31.89384960204871,22.023898113291924,3.303257600701334,2.163875122838822,0.6803128441706298,13.491236006764963,30.50517008807437,28.240201156412148
0,4.6000000000000005,4.6000000000000005,4.6000000000000005,0.8,1.8,0.8,4.6000000000000005,4.6000000000000005,13.4,11.06064926,0.6228547668,7.120093689,2.398177862,4.725690842,1.326104522,7.037133393,9.418384486,10.15117568,4.532625357054667,-8.6253814270109,-0.2951607101215167,-0.023342100526069328,-0.005920010824463335,0.011824744908251,0.14681825822422,0.10415774077849999,-0.014999632835483325,4.3565405275,-8.655001831,-0.302820282,-0.020003220065,-0.043914951385,0.032925497740000004,0.08209549248,0.22634016305,-0.0004823952915000002,-0.9153465271,-22.21200989,-11.12696136,-1.860749722,-2.194054842,-1.44885242,-4.579303656,-15.4659275,-9.000246001,11.9759957871,22.8348646568,18.247055049,4.258927584,6.919745684,2.774956942,11.616437049,24.884311986,19.151421681000002,11.868187734076548,9.382573564830427,14.13031915275437,9.078121864915468,9.19882635826316,8.848306893480592,12.078648118433748,9.84305513503686,14.599837560380319,1.9475762172834261,3.1524660294785534,2.023426772848206,0.5574353881641282,0.9340305269759813,0.4294151702451917,1.9312347696133865,3.1111393950942987,2.08210969908545,3.7930531221280193,9.938042067016276,4.0942559050789065,0.3107342119776923,0.8724130253230293,0.18439738843670697,3.72966773536367,9.67918833570772,4.335180799025703
1,0.4,0.4,0.4,0.4,0.4,0.4,8.6,9.8,2.8000000000000003,-6.06688385,7.4464151,2.243833923,0.04650122672,0.07339087129,0.0540699698,0.04625615358,0.05643498659,0.06522481352,-6.11316909942,7.38396097414,2.1781939224199998,0.0005810366657034663,0.0038085601200031002,0.00127420760997819,-0.007460269492795801,0.011395124030195923,0.01991557168358267,-6.115757217500001,7.3786061095,2.1882245635,-0.0007706785108999999,0.00078577175735,-0.00086196465415,-0.0080527853965,0.01214729816,0.019678365735,-6.159541168,7.325316925,2.068099365,-0.0166877564,-0.01509863324,-0.01603526995,-0.06786220014,-0.06207638025,-0.01684290469,0.09265731799999966,0.1210981750000002,0.17573455799999982,0.06318898312,0.08848950453000001,0.07010523974999999,0.11411835372,0.11851136684,0.08206771821,9.672053626470428,10.528422049198102,8.721160200004974,9.231782457532313,8.59394632696618,8.310028980222768,10.34328348188142,11.824984596689989,11.804774599772959,0.019871799767697932,0.02436027544808922,0.03428811426627887,0.007129820316211715,0.011790294546473503,0.009490351939010518,0.015245439852427399,0.01410540404636852,0.012503028097319763,0.00039488842600747965,0.0005934230199067784,0.0011756747799373966,5.083433774146532e-05,0.00013901104549260285,9.00667799262807e-05,0.00023242343629398157,0.0001989624233113094,0.00015632571160236744
2,3.4000000000000004,1.6,2.6,0.8,0.8,0.8,3.4000000000000004,7.6000000000000005,1.6,13.60505104,2.324171305,15.78018379,4.875711918,3.317896843,2.196041107,13.80483341,10.81867218,12.2237196,0.22974759123591998,-9.634592881737767,1.1803693602076666,-0.03689008250389299,0.01620044026374,0.15639623839520003,-0.1164074206104,-0.6968536408647001,-0.7369983761501343,-0.200813666,-9.5070757865,0.7215525508,-0.4465452135,0.30819408595,0.1920803562,-0.50124377015,-0.1502313614,0.25916087625,-10.72781944,-31.62860107,-17.03534317,-4.031357288,-3.830554962,-2.010418892,-11.03532124,-22.49881363,-20.86637688,24.332870479999997,33.952772374999995,32.81552696,8.907069206,7.1484518050000005,4.206459999,24.840154650000002,33.31748581,33.09009648,9.863526995300754,9.164866004910765,10.203635122657333,6.044665193572788,7.471196191623134,7.693658440285167,9.61424853250837,9.715657528704678,9.80555757749504,3.4696163813285943,5.748513842690192,4.6833380469241135,1.7986039517420946,1.464455791605375,0.8000641918267523,3.7314363009791824,5.560144614814161,5.27172234228989,12.03823783358373,33.04541139960076,21.933655261766972,3.234976175222279,2.144630765566526,0.6401027110433942,13.923616868265205,30.915208137646907,27.791056454198404
0,3.6,3.8000000000000003,0.2,0.8,1.6,0.8,3.6,3.8000000000000003,24.8,7.91568924,-4.524790649,6.415209503,0.9762266278,2.415888071,0.6635689139,4.59142435,4.238852448,5.402738385,4.408349290497,-8.616978401229998,0.2897549514672566,-0.030291380502736668,0.03972750523693733,-0.036963971360490004,0.11946569190104,0.09408414010158668,-0.02820607720802666,4.324058075,-8.490643615500002,0.2678679657,-0.03338123113,0.08629511669,0.0005438160155000001,0.052002797125,0.1379390332,0.05890687874,0.4578977966,-13.11617477,-7.417824554,-1.844737053,-2.99411869,-0.8300993443,-3.926990032,-4.540069424,-7.034401574,7.4577914434,8.591384121,13.833034056999999,2.8209636808000003,5.410006761,1.4936682582,8.518414382,8.778921872000002,12.437139959,12.876163620597543,10.787524137548644,13.784582487331008,8.790950264778639,8.25852984559334,8.418930961380243,12.849737026144757,10.887095608359544,15.587134191629223,1.2659127240528962,1.5066858152606495,1.8902817207021732,0.4523248510710332,0.9472924222177908,0.3069641119233745,1.2097313953833506,1.4811590068430813,1.5956354333396348,1.6025350249190244,2.2701021459076483,3.573164983620768,0.20459777089643238,0.8973629331912492,0.09422696600890601,1.4634500489761486,2.1938320035523833,2.546052436128964
1,0.4,0.4,0.4,1.0,0.4,0.2,1.4000000000000001,1.8,2.0,-6.049220581,7.46048584,2.26763443,0.1798369139,0.09636223316,0.07082178444,0.2563027579,0.2204265815,0.3152660805,-6.1112166595433335,7.384780270413333,2.1812650360233334,0.004349318880441134,0.0030991679600882263,-0.0040137685405198685,-0.008525608796200217,0.009715137111532365,0.030472431569275003,-6.111491089,7.379728775,2.1913680265,0.00094108097255,0.0031403126200000003,-0.00035349768585,-0.0092029327155,0.009390043616500001,0.028256084915,-6.166127472,7.324119415,2.096390533,-0.1454267353,-0.1146426871,-0.1562635005,-0.4350889778,-0.2017271858,-0.2026820362,0.11690689100000018,0.1363664249999994,0.1712438970000001,0.3252636492,0.21100492026,0.22708528494000002,0.6913917357,0.4221537673,0.5179481167,9.635649427139093,10.623529373085164,8.658444136663801,4.5536822649295186,6.074714248904214,4.795904479419866,6.998796779137619,10.01387223331618,7.738439236466065,0.022419169208018886,0.027521355494244483,0.03692893246452764,0.04698940918548839,0.03120039598835872,0.03800942396561779,0.066537670905354,0.05187234841384087,0.06586894163736164,0.0005026191479777821,0.0007574250082405809,0.0013637460529696437,0.0022080045756012606,0.0009734647098303908,0.0014447163101980796,0.00442726164950919,0.0026907405299668994,0.0043387174724261535
2,3.4000000000000004,1.6,2.6,0.8,0.8,0.8,3.4000000000000004,1.6,2.6,11.23898125,2.903568029,16.3500042,4.605134487,3.544931173,1.943040848,9.558282852,11.07078362,12.50559235,0.2817516498322233,-9.949025349989666,1.3203503723785435,-0.0920414390878,0.14361041159291668,0.0979603123564,-0.3045662959504667,-0.5863311386580834,-0.5129545504974334,-0.09846154227500001,-9.623793124999999,0.7281365991,-0.61605527995,0.44834284485,0.20200061795000002,-0.63215467335,-0.24443674085,0.6898730993,-7.334038258,-31.20003891,-11.74715042,-3.819635868,-3.758116961,-1.565804362,-7.925290108,-22.12926102,-13.98818493,18.573019508,34.103606939,28.09715462,8.424770355,7.303048134,3.50884521,17.48357296,33.20004464,26.49377728,9.524992273990229,8.636528885627394,9.101319650186175,5.042292770950507,7.024633883764393,7.377965313935005,9.129199231274187,8.51220105883216,8.5341112680001,3.207848972282195,5.43240373769185,4.698879061894846,1.8246128082320068,1.4785914002076523,0.7935279108553921,3.246536859123842,4.9757682996640575,4.72608892275325,10.290295028971935,29.51101036928838,22.07946443831379,3.3292118999642897,2.186232528768026,0.6296865453065231,10.540001577649702,24.75827017194175,22.335916505770975
0,4.800000000000001,4.800000000000001,0.2,0.8,1.6,0.8,4.800000000000001,4.800000000000001,0.8,9.304800568,-3.472329254,7.991132355,1.243041873,3.692898989,0.7518671751,5.581912276,5.083758738,6.299290207,4.657253192121333,-8.336429804943334,1.9075237838995305,0.01969785029003134,0.02979945935122667,-0.002810177179540001,0.18589106743847997,0.06457326801389668,-0.03263582671126667,4.6479844665000005,-8.260572052,1.950893097,0.02178229205,-0.10115481166,0.012761600315,0.15482345315,0.13853749575000002,-0.01296256447,0.8057743835,-14.63132401,-6.043981476,-1.302503228,-2.658233881,-0.7055843472,-3.397805614,-6.217698745,-7.270785792,8.4990261845,11.158994756,14.035113831,2.545545101,6.351132870000001,1.4574515223,8.97971789,11.301457483,13.570075999,12.3564669991532,9.872516006622309,12.870997847131358,8.424385372908837,7.876903152087154,8.415808521128232,12.735248335511724,10.234499705353535,14.194117186006002,1.4510255845381292,1.7859472805860885,1.8757751517702297,0.4559783317756216,0.9959762101961379,0.2912870329223581,1.4099862465681299,1.722028513612378,1.5521060259777673,2.1054752469842195,3.1896076890328446,3.518532419998628,0.20791623904887885,0.9919686112766616,0.08484813554871092,1.9880612155112833,2.9653822016940565,2.4090331158764973
1,0.4,0.4,0.4,0.6000000000000001,0.6000000000000001,0.4,3.0,1.8,1.8,-6.046825562,7.468868408,2.242935791,0.1476385742,0.08425287902,0.05477398261,0.1327265328,0.1527631867,0.148665458,-6.106630696123333,7.3894645294300005,2.176110754423333,0.006504319032636567,0.006440718749881,-0.001368676897399667,-0.015322049743634724,0.005785533374510001,0.03557644174808857,-6.106326828,7.386689301,2.1838835905,-0.00028837687565,0.0017033196055,-0.002136496827,-0.01199205458,0.0051265463235,0.0304986383,-6.158044281,7.331603851,2.07453598,-0.04557672143,-0.02950251848,-0.1080952659,-0.2024317753,-0.08400987089,-0.09226409286,0.11121871899999913,0.13726455699999995,0.168399811,0.19321529563,0.11375539750000001,0.16286924851,0.3351583081,0.23677305759,0.24092955086,9.222551218889661,10.482071546947289,8.342984247304017,3.9039864166047717,4.711317376745661,4.691218127300298,6.381402581199634,8.966306842082174,7.74796284197123,0.02220180754758713,0.027129266127250196,0.03813256566914306,0.03298621697140478,0.020287181684164914,0.02195876169046236,0.05302397306421077,0.030826827901729248,0.03678544313919959,0.0004929202583800968,0.0007359970806031648,0.0014540925645115078,0.0010880905100845927,0.0004115697406863163,0.00048218721497851743,0.0028115417195141495,0.0009502933184828329,0.0013531688269472863
2,3.4000000000000004,1.6,3.4000000000000004,0.8,0.8,0.8,3.4000000000000004,1.6,2.6,10.28608894,2.211045265,16.86595345,4.575706959,3.338136673,2.387122631,10.08359432,10.57169533,13.20377445,0.07092025273749668,-9.893244429619267,1.1086929705600133,-0.004984547144673347,0.0687627670937,0.1439899092819,-0.21282561019013332,-0.8700413735704001,-0.5576546764285367,-0.1999158412,-9.919775963,0.62159460785,-0.53722575305,0.3397525251,0.23249379544999998,-0.46880361434999995,-1.0718917845,0.5911005437500001,-9.588777542,-29.80362129,-16.62713242,-3.810980558,-3.563839436,-2.710696459,-9.957561493,-20.77871323,-20.712183,19.874866482,32.014666555,33.49308587,8.386687516999999,6.901976109,5.09781909,20.041155813,31.35040856,33.91595745,8.958374188557993,8.732832294161435,9.403841052049206,6.004571587907466,6.990404750536511,7.478162200623647,8.680326596929378,8.775987285315706,9.061963272854932,3.4664892264473925,5.239088059085213,4.4253930217240285,1.7773081902902454,1.4373313999656487,0.8327341362834717,3.7551077867358833,5.0426348130264,4.952108453985282,12.016547557075842,27.448043690849264,19.58410339672373,3.1588244032727872,2.0659215533272115,0.6934461417317795,14.100834490004463,25.428165857545793,24.523378140032502
0,0.8,5.0,4.6000000000000005,2.6,2.6,0.8,5.2,5.0,0.8,7.881111145,-2.965632935,11.88932602,1.657656789,2.335324764,1.278507113,4.570535172,5.029401267,6.543488644,3.218465167240467,-7.847605819736667,4.838302697755666,0.03873577962915999,-0.01411286945065333,0.018071319000693333,0.21898504598893997,0.13739518173280668,0.08182398189244668,3.259397049,-7.6720708465000005,4.808226242,0.053328100595,0.00157867535,0.010407875292000001,0.1779442209,0.12237491455,0.1755407229,-0.7083270264,-18.18972427,-3.154091034,-2.630388975,-3.470211267,-0.9174808264,-3.387956271,-9.730224683,-8.733820544,8.5894381714,15.224091334999999,15.043417054,4.288045764,5.805536031,2.1959879394,7.958491443,14.75962595,15.277309188,11.565075068986975,10.45735879532386,11.338290727710751,6.761079994711511,7.946546584865148,8.42058484201136,12.51899201115467,10.322854662769505,11.324328194092631,1.1627753227624185,1.5703952499119593,1.4241184118312453,0.5518724480645844,0.7129449023851007,0.3328098080389509,1.0363657176965395,1.507562140926281,1.4037577108260597,1.3520464512252466,2.4661412409460453,2.0281132509167485,0.3045631989327974,0.5082904338369008,0.11076236832692335,1.0740539008166634,2.2727436087542316,1.9705357107036192
1,0.4,0.4,0.4,1.0,0.2,0.4,3.0,3.6,3.4000000000000004,-6.025719452,7.480244751,2.267933807,0.07246877253,0.05565361306,0.04924170673,0.173510862,0.2309755433,0.2195100304,-6.10011823885,7.392361006136667,2.1844723663366663,0.000636580333116,0.0016111691838360668,-0.0017717404802843665,-0.02010853759666483,-4.2513156191666586e-05,0.039929331761029335,-6.103632430999999,7.3908805845,2.188224564,-0.00032688531795,-0.0003078347072,-0.00070254085585,-0.02011968434,-0.001751533449,0.03957958348,-6.149212646,7.326215057,2.087259521,-0.0522008799,-0.03667069972,-0.05064531788,-0.2059067756,-0.1169554228,-0.1107975738,0.12349319399999992,0.1540296940000001,0.1806742859999999,0.12466965243,0.09232431278,0.09988702461,0.3794176376,0.3479309661,0.3303076042,9.119659192016222,10.766416971010043,8.930645859624425,5.5391277581918885,4.804559785838556,5.91108943402503,6.729623252625956,10.910173852443183,7.520358041521351,0.02492500573159127,0.03013657325153198,0.042649217267388836,0.018152419722701155,0.016399897306212954,0.01795260054302356,0.055213699242489866,0.03696034889552713,0.05311843249750567,0.0006212559107198576,0.0009082130473449527,0.0018189557335209384,0.00032951034178910985,0.0002689566316543309,0.00032229586625736977,0.003048552584040126,0.0013660673904790936,0.0028215678709920663
2,4.2,1.6,2.6,0.8,0.8,0.8,3.4000000000000004,1.6,2.6,11.5633955,1.856104851,17.01200104,4.591951847,3.039729834,3.141196251,11.27391624,10.34459877,13.29931545,-0.023383377613883406,-9.990979756604832,1.1427245431222832,0.11552961657178666,-0.02169365061184665,0.18945891452347835,-0.1559752583176667,-0.4709043693419333,-0.7869547968912334,-0.1394622475,-10.28758526,0.6838438511,-0.40320229529999996,0.18422403185000003,0.24674168975,-0.10962551086,-0.1776843071,0.2240336463,-11.34372807,-31.05219841,-11.25574112,-3.870635509,-3.857452869,-1.957555056,-11.53352737,-21.99010468,-14.80836964,22.90712357,32.908303261,28.26774216,8.462587356,6.897182703,5.098751307000001,22.80744361,32.33470345,28.10768509,8.766216343035849,8.503165514245131,8.979078072774277,5.317232605281157,7.813401019156485,6.94227190633569,8.603931570455552,8.572588245091053,8.502391956380958,3.4871280611247326,5.2734764969988275,4.327499910419694,1.8479791506366865,1.460609145956315,0.8519177513738584,3.7191131452101707,5.167997455766321,4.879896738169905,12.160062114683535,27.809554364399023,18.72725547468246,3.4150269411878895,2.133379077251236,0.7257638551058911,13.831802586875089,26.708197702807173,23.813392175201283
0,2.6,4.0,1.8,2.6,2.6,0.8,12.200000000000001,4.0,0.8,6.19561615,-4.203708344,10.02959335,1.408461928,2.516555548,0.7647935152,3.057820721,3.605762715,3.997046692,2.7644303375076666,-7.6433710281466665,5.38323550414,0.014871283131516666,0.005713827691036665,-0.01646464887146667,0.20603395545154002,0.03030089911731666,-0.09346239007088665,2.8173662569999998,-7.5866734314999995,5.307438126,0.01735519059,-0.06851974129999999,-0.030897401275,0.20758806935000002,0.058203184605,-0.106956684,-0.1727407837,-12.50125351,2.026785278,-1.618663669,-2.474970818,-0.7926431894,-2.450445288,-4.87174513,-3.393741506,6.3683569337,8.297545165999999,8.002808072,3.027125597,4.991526366,1.5574367046000002,5.508266009,8.477507845,7.390788198,12.151923908933556,11.26741064396894,10.924793562711912,6.992541303095496,7.041875476306382,6.998023428961034,13.272025037556467,11.465744802142988,10.507178945536008,1.0315423388215712,1.2048467850113145,1.1446491709529412,0.5093952625975656,0.7608546071848364,0.33136552439456246,0.8682060577998097,1.2023852042514291,1.1895624584572901,1.0640795967814773,1.4516557753521009,1.3102217245632557,0.25948353355684284,0.5788997332743917,0.10980311075728338,0.7537817588002866,1.4457301794027508,1.415058842570952
1,0.4,0.4,0.4,1.6,0.4,0.4,2.0,2.4000000000000004,2.4000000000000004,-5.968238983,7.608677673,2.268682251,0.03093164228,0.05384960398,0.07431437075,0.08430983305,0.1228283662,0.2232765144,-6.0984706650066665,7.400087438979999,2.1592887359633335,-0.0014808557847630001,0.0029879700999660003,0.004089141699051901,-0.024182834583098535,0.00020255924506369996,0.029461186319085,-6.0997405245,7.391554184,2.1912931825,-0.0004770826199,0.0022087730465,-0.001414800994,-0.023802553115,-0.0014781761169999998,0.03047890395,-6.16747467,7.327562256,1.738933868,-0.07599742711,-0.03332376108,-0.02324242517,-0.1979212332,-0.1037149876,-0.09106307477,0.19923568699999983,0.28111541699999965,0.529748383,0.10692906939,0.08717336506000001,0.09755679592,0.28223106625,0.2265433538,0.31433958917,9.388354432807185,10.236089954363973,6.142579022526732,6.192073035047826,5.615609044525967,4.773093058230698,7.442911541905378,9.904014667164155,8.13352453536505,0.02812376195586408,0.045774455864655346,0.111176911880739,0.016903282757566227,0.013250610505565847,0.016837736357778913,0.03453381658153523,0.03489397975027442,0.04233714060974296,0.0007909459865501078,0.0020953008097052803,0.012360305735337605,0.00028572096798223576,0.00017557867877021199,0.00028350936565406994,0.0011925844876871177,0.0012175898228125612,0.0017924334750091463
2,4.2,1.6,1.6,0.8,0.8,0.8,4.2,1.6,1.6,13.63617611,3.045424461,16.6552639,4.477968693,2.834400177,2.49098587,13.82032776,11.20518494,13.98167038,0.11158776352221998,-9.909652704109334,1.1234971066668735,-0.03505560481217333,-0.002510469191773339,0.17587680192544336,-0.16732934290378998,-0.7335519743024667,-0.42963842554633325,-0.1241992116,-10.120589729999999,0.69551557305,-0.5149218142,0.1676458642,0.25253406170000003,-0.24828305839999998,-0.42202711105,0.5967891216,-9.724648476,-32.07332611,-11.03846741,-3.918172836,-3.672762632,-1.818138719,-9.987545013,-23.28583908,-14.98062897,23.360824586,35.11875057100001,27.693731310000004,8.396141529000001,6.507162809,4.309124589,23.807872773,34.49102402,28.962299350000002,9.2642260275917,8.97908614707354,9.103352470406461,5.168363451485205,7.146950974566404,7.413952087341524,9.537542121055495,9.304610546745986,9.138949440950485,3.623029558663374,5.318816958812082,4.39215384115368,1.740091334085318,1.4410484135605082,0.7992641361655446,3.676751000534662,5.312127494886088,5.092316780831668,13.126343182948524,28.28981384134701,19.291015364361023,3.0279178509588216,2.0766205302252576,0.6388231593604542,13.518497919932638,28.218698521924743,25.9316901963398
0,1.8,5.0,1.8,1.8,1.8,1.0,4.0,5.0,0.8,10.68972061,-3.683540039,9.546996918,1.269744992,2.360775948,1.303893328,7.118854079,4.062924348,3.438251681,2.6781447692963334,-7.666363714606667,5.5413177704033325,-0.02210635443971367,0.005710405308872336,0.011642809176763328,0.14905594233582334,-0.018438058250505995,0.010984706987451022,2.6866880035,-7.691305847,5.4534594725000005,0.00160980038345,-0.0658468008,-0.03523060493,0.13233535405,0.0088620400425,0.045139627754999995,-1.117126923,-18.48655701,-3.603157196,-1.489631891,-2.667337179,-0.9000891447,-3.724082878,-7.110685519,-5.906670726,11.806847533000001,14.803016970999998,13.150154114,2.759376883,5.028113127,2.2039824727,10.842936957,11.173609867,9.344922407,12.839448414961934,12.386511157839314,11.425269965189154,7.016188712931825,7.81200895291869,7.529962939746467,14.310983709343825,10.983907224148089,10.933345336292367,1.0928159230758385,1.2821404943163466,1.2304505216754178,0.5283531769492164,0.7313911684539636,0.3748179170840864,0.9433577487129972,1.1436195370603677,1.1964232495353215,1.1942466417280968,1.6438842471657653,1.514008486291308,0.27915707959232994,0.5349330412924541,0.1404884709672531,0.8899238420568543,1.3078656455461695,1.4314285920286585
1,0.4,0.4,0.2,2.4000000000000004,0.4,0.6000000000000001,2.2,6.800000000000001,2.8000000000000003,-5.935307465,7.60912674,2.253713379,0.08227450401,0.0463924557,0.04028259963,0.08077051342,0.1414388841,0.1595941964,-6.096354565386667,7.428172535673332,2.0635178924299997,-0.00315656492401938,0.0008730938645917665,0.0017475644678388998,-0.023347401952824667,0.0028461575567376675,0.021932813818607032,-6.104081497,7.417525177,2.115625534,-0.0022470944094999997,0.001145235263,7.5781717905e-05,-0.02059447825,0.006043682098,0.02148033142,-6.271059265,7.300618286,1.675914917,-0.1269118935,-0.1070188358,-0.04091453552,-0.1364845383,-0.224390409,-0.1394065382,0.3357517999999997,0.30850845400000004,0.5777984620000001,0.20918639751,0.1534112915,0.08119713515,0.21725505172,0.3658292931,0.2990007346,7.468297194767855,8.88477627255002,6.241042885054946,5.445546274108118,4.584058544669872,6.392325697042955,8.24253373432126,10.506544733220244,8.293835611806857,0.052907720382040974,0.05968646859851336,0.1353022039821388,0.024253236186515214,0.019989007401411706,0.013891076022015796,0.029365833915790195,0.030273218789270306,0.03429660931020649,0.002799226876024234,0.0035624745337613215,0.018306686402424298,0.0005882194655188911,0.0003995604168936919,0.0001929619930494222,0.0008623522015697736,0.0009164677758630287,0.0011762574101769428
