"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
2.738783082E2;-2.294444799E0;1.637976050E0;7.776424289E-1
2.738949742E2;-2.330264330E0;1.779656053E0;7.846998572E-1
2.739116402E2;-2.227466345E0;1.784716129E0;8.177229762E-1
2.739283062E2;-2.015478849E0;1.680852890E0;8.562056422E-1
2.739449722E2;-1.722131848E0;1.482980132E0;8.849677444E-1
2.739616382E2;-1.381513834E0;1.272990108E0;8.688556552E-1
2.739783042E2;-1.035436273E0;1.062866807E0;8.346340656E-1
2.739949702E2;-7.246456146E-1;8.877640963E-1;7.933551073E-1
2.740116362E2;-4.719117880E-1;8.163914084E-1;7.452850938E-1
2.740283022E2;-3.062632978E-1;8.532761931E-1;6.998782158E-1
2.740449681E2;-1.816274524E-1;9.384972453E-1;6.400902867E-1
2.740616341E2;-1.265000552E-2;1.004543662E0;5.688507557E-1
2.740783001E2;2.278332561E-1;9.908283353E-1;4.719117880E-1
2.740949661E2;4.925512671E-1;8.843019605E-1;3.713775277E-1
2.741116321E2;7.507445216E-1;7.400919199E-1;2.619217038E-1
2.741282981E2;9.704551697E-1;5.491434336E-1;1.739042848E-1
2.741449641E2;1.112401605E0;3.169159293E-1;1.247690022E-1
2.741616301E2;1.158474207E0;7.283740491E-2;1.253016293E-1
2.741782961E2;1.089764714E0;-1.295626909E-1;1.276984811E-1
2.741949620E2;8.539419770E-1;-2.004027218E-1;3.555317223E-2
2.742116280E2;5.098618269E-1;-9.813741595E-2;-1.575258672E-1
2.742282940E2;1.163800508E-1;9.760478139E-2;-3.814975321E-1
2.742449600E2;-3.014696240E-1;2.419480085E-1;-5.479449630E-1
2.742616260E2;-5.355613232E-1;3.077280223E-1;-5.954823494E-1
2.742782920E2;-5.359607935E-1;1.888179779E-1;-4.544681013E-1
2.742949580E2;-3.295659423E-1;-1.584579647E-1;-2.016011477E-1
2.743116240E2;1.689774394E-1;-6.404897571E-1;-7.856319658E-3
2.743282900E2;8.090677261E-1;-1.125850558E0;-2.037316747E-2
2.743449560E2;1.293895841E0;-1.457546949E0;-3.585943878E-1
2.743616219E2;1.467400670E0;-1.691372395E0;-9.322388172E-1
2.743782879E2;1.329582214E0;-1.776593447E0;-1.490836501E0
2.743949539E2;9.258472323E-1;-1.710946560E0;-1.822133422E0
2.744116199E2;4.703139067E-1;-1.631051779E0;-1.910816669E0
2.744282859E2;1.541969180E-1;-1.706019759E0;-1.842772961E0
2.744449519E2;-2.636527456E-2;-1.750760794E0;-1.572062850E0
2.744616179E2;-1.436774284E-1;-1.798031926E0;-1.415735364E0
2.744782839E2;-8.415582776E-2;-1.808817625E0;-1.306412697E0
2.744949499E2;3.502054140E-2;-1.870070338E0;-1.263003230E0
2.745116158E2;1.215732098E-1;-1.897234559E0;-1.276319027E0
2.745282818E2;1.692437679E-1;-1.818005562E0;-1.352485299E0
2.745449478E2;1.892174482E-1;-1.628521800E0;-1.477387547E0
2.745616138E2;1.780321896E-1;-1.399223804E0;-1.624393940E0
2.745782798E2;9.933583438E-2;-1.160871029E0;-1.747964501E0
2.745949458E2;-6.644582003E-2;-9.771130681E-1;-1.813478231E0
2.746116118E2;-2.511359155E-1;-8.362319469E-1;-1.811480880E0
2.746282778E2;-4.040012360E-1;-6.992124319E-1;-1.778857112E0
2.746449438E2;-5.126581192E-1;-5.499423742E-1;-1.770468116E0
2.746616098E2;-5.788376331E-1;-3.408843577E-1;-1.773131371E0
2.746782757E2;-5.562008023E-1;-9.560741484E-2;-1.708017111E0
2.746949417E2;-4.494080842E-1;6.191844866E-2;-1.655552864E0
2.747116077E2;-3.370227814E-1;1.652490199E-1;-1.574060202E0
2.747282737E2;-2.358227372E-1;2.769685388E-1;-1.475123882E0
2.747449397E2;-1.129179448E-1;3.988080621E-1;-1.387106419E0
2.747616057E2;5.579318479E-2;4.954807460E-1;-1.298955798E0
2.747782717E2;2.199769467E-1;5.404881239E-1;-1.156343699E0
2.747949377E2;3.154512048E-1;5.320991874E-1;-9.440898895E-1
2.748116037E2;3.174485564E-1;5.213133693E-1;-6.395576596E-1
2.748282697E2;2.660495937E-1;5.428850055E-1;-2.556632757E-1
2.748449356E2;2.428801060E-1;6.278397441E-1;1.860216707E-1
2.748616016E2;3.386206925E-1;7.411571741E-1;6.448839903E-1
2.748782676E2;5.830987096E-1;8.406261802E-1;1.064997315E0
2.748949336E2;9.009467363E-1;7.940208912E-1;1.385508537E0
2.749115996E2;9.596694112E-1;4.857602119E-1;1.592569113E0
2.749282656E2;5.973466039E-1;1.511342824E-1;1.757551908E0
2.749449316E2;-1.691105962E-2;4.261054564E-3;1.993774056E0
2.749615976E2;-5.133239031E-1;1.503353268E-1;2.373008013E0
2.749782636E2;-6.685860753E-1;5.034702420E-1;2.825478554E0
2.749949295E2;-4.803007543E-1;8.896282911E-1;3.235471964E0
2.750115955E2;-1.418132186E-1;1.153147936E0;3.357844114E0
2.750282615E2;1.583248079E-1;1.281112671E0;3.138133526E0
2.750449275E2;4.169175625E-1;1.229713678E0;2.673678637E0
2.750615935E2;7.372955680E-1;1.026647806E0;2.128263712E0
2.750782595E2;1.055809379E0;7.438203096E-1;1.613208652E0
2.750949255E2;1.171523690E0;4.689823091E-1;1.176450491E0
2.751115915E2;8.853672147E-1;2.834932804E-1;8.286419511E-1
2.751282575E2;2.737727463E-1;1.933453530E-1;5.862944722E-1
2.751449235E2;-5.150549412E-1;1.849564016E-1;4.617917836E-1
2.751615894E2;-1.222922683E0;2.684464455E-1;4.279696643E-1
2.751782554E2;-1.743969679E0;4.604602158E-1;4.460791349E-1
2.751949214E2;-2.096305609E0;7.811045647E-1;4.932170510E-1
2.752115874E2;-2.275802612E0;1.125983715E0;5.625923872E-1
2.752282534E2;-2.281262159E0;1.341566443E0;6.663224101E-1
2.752449194E2;-2.113216639E0;1.465669632E0;7.736477256E-1
2.752615854E2;-1.803358197E0;1.547029138E0;8.171903491E-1
2.752782514E2;-1.458745360E0;1.568600655E0;8.315714002E-1
2.752949174E2;-1.153680563E0;1.500690103E0;8.307724595E-1
2.753115833E2;-8.862993717E-1;1.391367435E0;8.314382434E-1
2.753282493E2;-6.123934388E-1;1.226384759E0;8.748477697E-1
2.753449153E2;-3.167827725E-1;9.902957082E-1;9.424920082E-1
2.753615813E2;-9.853689000E-3;7.500787377E-1;9.878988862E-1
2.753782473E2;2.624543309E-1;5.692502856E-1;9.824393988E-1
2.753949133E2;4.384891391E-1;4.609928429E-1;9.092025161E-1
2.754115793E2;5.546028614E-1;4.103928208E-1;7.744466662E-1
2.754282453E2;6.293044686E-1;3.845601678E-1;6.363618970E-1
2.754449113E2;6.508761048E-1;3.886880577E-1;5.038697124E-1
2.754615773E2;6.419544816E-1;4.419512451E-1;4.087949097E-1
2.754782432E2;6.408892274E-1;4.910865426E-1;3.651190996E-1
2.754949092E2;6.187850237E-1;4.791023135E-1;3.693801761E-1
2.755115752E2;5.724460483E-1;4.206459820E-1;3.783017397E-1
2.755282412E2;5.049349666E-1;3.362238407E-1;3.484743834E-1
2.755449072E2;4.127896726E-1;2.414153665E-1;2.364885211E-1
2.755615732E2;2.396843135E-1;1.169126853E-1;4.474107176E-2
2.755782392E2;8.202529699E-2;6.671213359E-2;-1.272990108E-1
2.755949052E2;7.203845680E-2;1.997369342E-2;-1.765674502E-1
2.756115712E2;2.026664019E-1;-1.701758653E-1;-5.765739456E-2
2.756282372E2;4.387554526E-1;-5.398223400E-1;9.534109384E-2
2.756449031E2;7.898929715E-1;-9.408941269E-1;1.548627019E-1
2.756615691E2;1.162602067E0;-1.305480599E0;-3.262370080E-2
2.756782351E2;1.397892237E0;-1.603621244E0;-4.565986395E-1
2.756949011E2;1.388837457E0;-1.819736600E0;-9.602020383E-1
2.757115671E2;1.186304212E0;-1.883119822E0;-1.417333245E0
2.757282331E2;8.223835230E-1;-2.194442987E0;-1.563141227E0
2.757448991E2;3.930822909E-1;-2.074068308E0;-1.576723337E0
2.757615651E2;1.239700541E-1;-2.130926847E0;-1.603754401E0
2.757782311E2;4.301001877E-2;-2.252100468E0;-1.540371180E0
2.757948970E2;3.941475600E-2;-2.304431677E0;-1.458479047E0
2.758115630E2;1.053279415E-1;-2.371809483E0;-1.419730067E0
2.758282290E2;1.735048145E-1;-2.400571585E0;-1.367399096E0
2.758448950E2;1.856221855E-1;-2.361822605E0;-1.348490596E0
2.758615610E2;1.322258562E-1;-2.239317417E0;-1.371526957E0
2.758782270E2;3.355580568E-2;-2.078861952E0;-1.428518534E0
2.758948930E2;-9.534109384E-2;-1.909085631E0;-1.509611726E0
2.759115590E2;-2.376869470E-1;-1.737444997E0;-1.575125456E0
2.759282250E2;-3.759049177E-1;-1.570864439E0;-1.607482791E0
2.759448910E2;-5.171855092E-1;-1.410542250E0;-1.615871787E0
2.759615569E2;-6.656566262E-1;-1.237436891E0;-1.610412359E0
2.759782229E2;-8.242477179E-1;-1.020788908E0;-1.612942338E0
2.759948889E2;-9.973530769E-1;-7.748461366E-1;-1.655686021E0
2.760115549E2;-1.096955180E0;-5.170523524E-1;-1.642503381E0
2.760282209E2;-1.040762544E0;-2.548643351E-1;-1.632250190E0
2.760448869E2;-8.922914863E-1;-6.404897571E-2;-1.655952334E0
2.760615529E2;-6.715155840E-1;1.278316379E-1;-1.663542390E0
2.760782189E2;-4.344944060E-1;3.671164811E-1;-1.633848071E0
2.760948849E2;-2.267680019E-1;5.428850055E-1;-1.569399714E0
2.761115508E2;-7.057371736E-2;6.278397441E-1;-1.485110641E0
2.761282168E2;3.142527863E-2;6.648576856E-1;-1.338237405E0
2.761448828E2;1.087900475E-1;7.049382329E-1;-1.098153710E0
2.761615488E2;2.222406268E-1;7.821698189E-1;-7.729819417E-1
2.761782148E2;4.310323000E-1;8.885630369E-1;-4.114580750E-1
2.761948808E2;7.311703563E-1;9.881651998E-1;-4.181159660E-2
2.762115468E2;1.031175256E0;1.023984671E0;2.928143442E-1
2.762282128E2;1.130244732E0;9.635309577E-1;5.864276290E-1
2.762448788E2;9.056072235E-1;8.652604222E-1;8.733830452E-1
2.762615448E2;3.776359558E-1;8.101329803E-1;1.249820590E0
2.762782107E2;-2.129195631E-1;8.649940491E-1;1.757951379E0
2.762948767E2;-5.982787013E-1;9.668599367E-1;2.331462622E0
2.763115427E2;-6.635261178E-1;1.100683689E0;2.795651197E0
2.763282087E2;-4.757733643E-1;1.235705853E0;3.063032389E0
2.763448747E2;-2.169143111E-1;1.258209467E0;3.156642437E0
2.763615407E2;2.157158963E-2;1.172056317E0;3.050915003E0
2.763782067E2;3.197122514E-1;1.038632035E0;2.812162876E0
2.763948727E2;7.053377032E-1;8.828372359E-1;2.491518497E0
2.764115387E2;1.080310464E0;6.592650414E-1;2.122005224E0
2.764282047E2;1.239434242E0;4.170507193E-1;1.752624989E0
2.764448706E2;1.098020554E0;2.776343226E-1;1.401620626E0
2.764615366E2;6.659229398E-1;2.636527419E-1;1.107075214E0
2.764782026E2;6.311687082E-2;3.572627902E-1;9.104009271E-1
2.764948686E2;-5.386239290E-1;5.137233734E-1;7.335671782E-1
2.765115346E2;-9.989509583E-1;7.201182246E-1;5.573992133E-1
2.765282006E2;-1.299355268E0;9.415599108E-1;4.122570157E-1
2.765448666E2;-1.524525404E0;1.162602067E0;3.285006881E-1
2.765615326E2;-1.669933915E0;1.353417397E0;3.135869801E-1
2.765781986E2;-1.721599221E0;1.459677458E0;3.760380745E-1
2.765948645E2;-1.715740204E0;1.476055980E0;4.615254700E-1
2.766115305E2;-1.646098614E0;1.407346487E0;5.492765903E-1
2.766281965E2;-1.480050683E0;1.279381633E0;6.434192657E-1
2.766448625E2;-1.216797352E0;1.100683689E0;7.411571741E-1
2.766615285E2;-8.776440620E-1;8.744482994E-1;8.210519552E-1
2.766781945E2;-4.924181104E-1;6.459492445E-1;8.595346212E-1
2.766948605E2;-1.291632205E-1;4.792354703E-1;8.578035235E-1
2.767115265E2;1.229047924E-1;4.338286221E-1;8.247803450E-1
2.767281925E2;2.645848691E-1;4.920186400E-1;7.520761490E-1
2.767448585E2;3.624559641E-1;5.599291921E-1;6.568682194E-1
2.767615244E2;4.499407411E-1;5.824328661E-1;5.527386665E-1
2.767781904E2;5.439502597E-1;5.563339591E-1;4.470112622E-1
2.767948564E2;6.310355663E-1;4.565986395E-1;3.526022732E-1
2.768115224E2;6.868287325E-1;3.083938360E-1;2.928143442E-1
2.768281884E2;6.998782158E-1;1.703090221E-1;2.840259075E-1
2.768448544E2;6.338318586E-1;1.904158667E-2;3.028011918E-1
2.768615204E2;4.908202291E-1;-1.149153188E-1;3.181143403E-1
2.768781864E2;3.149185777E-1;-1.683116555E-1;2.480732650E-1
2.768948524E2;1.141163707E-1;-2.087916732E-1;7.563371956E-2
2.769115183E2;-1.302284747E-1;-2.155827284E-1;-1.592569202E-1
2.769281843E2;-2.460758984E-1;-7.363634557E-2;-2.976080179E-1
2.769448503E2;-1.797632426E-1;-5.605949834E-2;-2.448774725E-1
2.769615163E2;-2.130527282E-3;-3.041327596E-1;-1.065263674E-1
2.769781823E2;2.936132848E-1;-6.964160800E-1;-4.993423447E-2
2.769948483E2;6.628602743E-1;-1.046488404E0;-1.548627019E-1
2.770115143E2;1.035702586E0;-1.321193218E0;-4.608596861E-1
2.770281803E2;1.284175277E0;-1.569266558E0;-9.265130758E-1
2.770448463E2;1.307611108E0;-1.787379265E0;-1.370461702E0
2.770615123E2;1.149818897E0;-1.913746119E0;-1.698696017E0
2.770781782E2;9.242493510E-1;-1.976330400E0;-1.871135592E0
2.770948442E2;7.487471700E-1;-2.124535084E0;-1.950764060E0
2.771115102E2;5.793702602E-1;-2.179129839E0;-1.911615610E0
2.771281762E2;4.388886094E-1;-2.225069523E0;-1.926795602E0
2.771448422E2;3.755054474E-1;-2.229197264E0;-1.906156182E0
2.771615082E2;3.653854430E-1;-2.180860996E0;-1.853292465E0
2.771781742E2;3.548659384E-1;-2.069674015E0;-1.779522896E0
2.771948402E2;3.050648868E-1;-1.889777660E0;-1.740108132E0
2.772115062E2;2.239716798E-1;-1.664607644E0;-1.734915018E0
2.772281722E2;1.134505793E-1;-1.461808085E0;-1.753290772E0
2.772448381E2;-5.858949851E-3;-1.290167451E0;-1.777658701E0
2.772615041E2;-1.197090000E-1;-1.149685740E0;-1.776060820E0
2.772781701E2;-2.326269448E-1;-1.034371018E0;-1.752491832E0
2.772948361E2;-3.713775277E-1;-9.375651479E-1;-1.742771268E0
2.773115021E2;-4.601939023E-1;-7.474156022E-1;-1.591903329E0
2.773281681E2;-5.277049541E-1;-4.930838943E-1;-1.449424386E0
2.773448341E2;-6.404897571E-1;-3.387538493E-1;-1.348756909E0
2.773615001E2;-7.904255986E-1;-2.383527458E-1;-1.277384281E0
2.773781661E2;-8.956204057E-1;-1.482048035E-1;-1.231711030E0
2.773948320E2;-8.801741004E-1;-6.711161137E-2;-1.183641076E0
2.774114980E2;-7.906919122E-1;2.969422378E-2;-1.123054147E0
2.774281640E2;-6.611292362E-1;1.014663652E-1;-1.030642629E0
2.774448300E2;-5.077312589E-1;1.486042738E-1;-8.909598589E-1
2.774614960E2;-3.747064769E-1;1.685779691E-1;-7.105308771E-1
2.774781620E2;-2.643185556E-1;1.928127259E-1;-5.054675937E-1
2.774948280E2;-1.472726911E-1;3.181143403E-1;-2.773680091E-1
2.775114940E2;-1.904158667E-2;4.964128435E-1;7.057371549E-3
2.775281600E2;1.093226820E-1;6.651239991E-1;3.633880615E-1
2.775448260E2;2.294311523E-1;7.828356028E-1;7.716503739E-1
2.775614919E2;3.107906580E-1;8.114646077E-1;1.191364169E0
2.775781579E2;2.415485233E-1;7.314366698E-1;1.581250668E0
2.775948239E2;-6.870950758E-2;6.519413590E-1;1.988580942E0
2.776114899E2;-5.169191957E-1;6.225134134E-1;2.363686800E0
2.776281559E2;-9.041424990E-1;5.800360441E-1;2.631467581E0
2.776448219E2;-1.089631557E0;5.998765826E-1;2.855572462E0
2.776614879E2;-1.058206320E0;7.564703226E-1;3.009103537E0
2.776781539E2;-8.182556629E-1;1.004809976E0;3.101781368E0
2.776948199E2;-4.589954615E-1;1.183374763E0;3.143859386E0
2.777114858E2;-3.701791167E-2;1.209873199E0;3.097520351E0
2.777281518E2;4.193144143E-1;1.055809379E0;2.977545023E0
2.777448178E2;8.845682740E-1;7.728487849E-1;2.772082329E0
2.777614838E2;1.289767981E0;4.984102249E-1;2.428268433E0
2.777781498E2;1.503353357E0;3.151848912E-1;1.963946700E0
2.777948158E2;1.429450631E0;1.829590350E-1;1.476588607E0
2.778114818E2;1.067660451E0;1.733716577E-1;1.092427850E0
2.778281478E2;4.728438854E-1;3.126548827E-1;8.526104093E-1
2.778448138E2;-2.042642981E-1;5.709813237E-1;7.097318769E-1
2.778614798E2;-7.815040350E-1;8.518114686E-1;5.996102691E-1
2.778781457E2;-1.142228961E0;1.150351524E0;4.723112583E-1
2.778948117E2;-1.407745957E0;1.491102815E0;3.664506972E-1
2.779114777E2;-1.675127029E0;1.761546612E0;3.167827725E-1
2.779281437E2;-1.902161360E0;1.923466682E0;3.242396116E-1
2.779448097E2;-2.018940926E0;2.021870375E0;3.551322520E-1
2.779614757E2;-2.004426718E0;2.048102617E0;3.767038584E-1
2.779781417E2;-1.869537711E0;1.967675090E0;3.791007102E-1
2.779948077E2;-1.671132326E0;1.730520844E0;3.748396337E-1
2.780114737E2;-1.422925949E0;1.425189614E0;3.502054214E-1
2.780281397E2;-1.118127346E0;1.135038376E0;3.130543530E-1
2.780448056E2;-8.106656075E-1;9.114661813E-1;2.937464416E-1
2.780614716E2;-5.616602302E-1;7.880287766E-1;2.898848653E-1
2.780781376E2;-3.925496638E-1;8.072035313E-1;3.073285520E-1
2.780948036E2;-2.552638054E-1;8.856335878E-1;3.290333152E-1
2.781114696E2;-9.720530361E-2;8.877640963E-1;3.195790946E-1
2.781281356E2;1.006674170E-1;7.784414291E-1;2.523343265E-1
2.781448016E2;3.491401672E-1;5.844302773E-1;1.861548275E-1
2.781614676E2;6.094639897E-1;3.691138625E-1;1.595232338E-1
2.781781336E2;8.438219428E-1;1.629853398E-1;1.440769136E-1
2.781947995E2;9.849693775E-1;-4.886896908E-2;1.611211300E-1
2.782114655E2;9.599357247E-1;-2.604569495E-1;1.777658761E-1
2.782281315E2;7.145255804E-1;-4.932170510E-1;1.263668984E-1
2.782447975E2;3.438138366E-1;-5.925529003E-1;1.198421605E-2
2.782614635E2;8.575372398E-2;-5.440834165E-1;-7.390266657E-2
2.782781295E2;5.219791830E-2;-4.169175625E-1;-6.604634225E-2
2.782947955E2;2.348906398E-1;-3.869570196E-1;-6.870950758E-2
2.783114615E2;5.126581192E-1;-5.587307811E-1;-1.813611388E-1
2.783281275E2;8.098666668E-1;-8.173235059E-1;-4.773712754E-1
2.783447935E2;1.058472633E0;-1.064464688E0;-9.068056941E-1
2.783614594E2;1.189499974E0;-1.330114841E0;-1.276185870E0
2.783781254E2;1.184440017E0;-1.578987002E0;-1.502554417E0
2.783947914E2;1.041694641E0;-1.808151841E0;-1.575258613E0
2.784114574E2;8.333024979E-1;-2.013215065E0;-1.549958587E0
2.784281234E2;6.239781976E-1;-2.182458878E0;-1.496562243E0
2.784447894E2;5.093291998E-1;-2.255296230E0;-1.414137483E0
2.784614554E2;4.539354742E-1;-2.234124184E0;-1.307477951E0
2.784781214E2;5.126581192E-1;-2.169675827E0;-1.211337924E0
2.784947874E2;6.382260919E-1;-2.119741440E0;-1.085104227E0
2.785114533E2;7.841671705E-1;-2.059554100E0;-1.007473111E0
2.785281193E2;8.851009011E-1;-1.979526162E0;-9.877657294E-1
2.785447853E2;8.805735707E-1;-1.881255627E0;-1.008405209E0
2.785614513E2;7.819035053E-1;-1.780987620E0;-1.032906294E0
2.785781173E2;6.115944982E-1;-1.704288721E0;-1.042094111E0
2.785947833E2;4.079959691E-1;-1.649028063E0;-1.027047276E0
2.786114493E2;1.748363972E-1;-1.570065498E0;-1.003877878E0
2.786281153E2;-1.078579426E-1;-1.445962191E0;-9.897630811E-1
2.786447813E2;-4.191812575E-1;-1.281378984E0;-9.764472842E-1
2.786614473E2;-7.314366698E-1;-1.088699460E0;-9.556746483E-1
2.786781132E2;-1.032906294E0;-8.756467104E-1;-9.502151608E-1
2.786947792E2;-1.205878496E0;-6.223802567E-1;-9.400951862E-1
2.787114452E2;-1.210139513E0;-3.712443709E-1;-9.912278056E-1
2.787281112E2;-1.133041024E0;-1.455416381E-1;-1.092294693E0
2.787447772E2;-1.076448917E0;5.246423557E-2;-1.170325279E0
2.787614432E2;-1.034371018E0;2.809632719E-1;-1.160604715E0
2.787781092E2;-9.908283353E-1;5.093291998E-1;-1.077114701E0
2.787947752E2;-9.085367322E-1;6.739124060E-1;-9.632646441E-1
2.788114412E2;-7.444861531E-1;7.837677002E-1;-8.214514256E-1
2.788281072E2;-4.800344408E-1;8.592683077E-1;-6.657897830E-1
2.788447731E2;-9.534109384E-2;9.539436102E-1;-5.129244328E-1
2.788614391E2;3.611243665E-1;1.108673096E0;-3.387538493E-1
2.788781051E2;7.843003273E-1;1.267131090E0;-1.476721764E-1
2.788947711E2;1.011467814E0;1.306545854E0;7.443529367E-2
2.789114371E2;9.514135718E-1;1.275786400E0;3.415501416E-1
2.789281031E2;6.507429481E-1;1.303882718E0;6.593981981E-1
2.789447691E2;2.910832763E-1;1.328650117E0;1.015728831E0
2.789614351E2;1.271658540E-1;1.382312775E0;1.428518534E0
2.789781011E2;1.942774504E-1;1.426787496E0;1.868206143E0
2.789947670E2;3.755054474E-1;1.389236927E0;2.170607805E0
2.790114330E2;5.394228697E-1;1.276851654E0;2.259290934E0
2.790280990E2;6.898913383E-1;1.114398956E0;2.109887838E0
2.790447650E2;8.568714261E-1;8.483493328E-1;1.758750319E0
2.790614310E2;1.021055222E0;5.177181363E-1;1.373923779E0
2.790780970E2;1.096156240E0;2.186453640E-1;1.013598323E0
2.790947630E2;8.913593292E-1;5.392897129E-2;7.048050761E-1
2.791114290E2;3.400854170E-1;5.739107728E-2;4.482096732E-1
2.791280950E2;-4.423507154E-1;2.572611570E-1;2.483395934E-1
2.791447610E2;-1.249287963E0;5.587307811E-1;1.133174226E-1
2.791614269E2;-1.847433448E0;7.928224802E-1;3.834949061E-2
2.791780929E2;-2.232259989E0;1.052746773E0;9.187898599E-3
2.791947589E2;-2.398840666E0;1.331579566E0;-4.527370445E-3
2.792114249E2;-2.409626245E0;1.519598603E0;4.593949392E-2
2.792280909E2;-2.337987423E0;1.564739108E0;1.752358675E-1
2.792447569E2;-2.192578793E0;1.477254391E0;3.548659384E-1
2.792614229E2;-1.953427196E0;1.314135909E0;5.311670899E-1
2.792780889E2;-1.612942338E0;1.094957829E0;7.109303474E-1
2.792947549E2;-1.202016830E0;7.917572260E-1;8.781766891E-1
2.793114208E2;-7.861645818E-1;4.532696903E-1;1.015462518E0
2.793280868E2;-4.138549268E-1;1.376853287E-1;1.111469507E0
2.793447528E2;-1.330247968E-1;-6.564687192E-2;1.215732098E0
2.793614188E2;3.275685757E-2;-9.028109163E-2;1.337305307E0
2.793780848E2;1.511342824E-1;-1.824264042E-2;1.418265343E0
2.793947508E2;2.605901062E-1;3.848264739E-2;1.430249572E0
2.794114168E2;3.677822649E-1;8.269108832E-2;1.354882240E0
2.794280828E2;4.552670419E-1;1.408811212E-1;1.232243776E0
2.794447488E2;4.876244366E-1;1.830921918E-1;1.117062092E0
2.794614148E2;4.659196734E-1;1.499358565E-1;1.065663099E0
2.794780807E2;4.279696643E-1;8.295740932E-2;1.064597845E0
2.794947467E2;3.877559602E-1;1.597895473E-2;1.084038854E0
2.795114127E2;3.573959470E-1;-6.325002760E-2;1.048485756E0
2.795280787E2;3.262369931E-1;-1.296958476E-1;9.073383212E-1
2.795447447E2;2.283658981E-1;-1.965411454E-1;6.812360883E-1
2.795614107E2;4.314317927E-2;-2.087916732E-1;4.293012619E-1
2.795780767E2;-5.046686530E-2;-1.478053331E-1;2.747048736E-1
2.795947427E2;6.072002649E-2;-1.769669205E-1;2.982738316E-1
2.796114087E2;3.621896505E-1;-4.366249442E-1;3.403517306E-1
2.796280747E2;7.942872047E-1;-7.909582257E-1;2.334259003E-1
2.796447406E2;1.282577395E0;-1.098952651E0;-1.351553202E-1
2.796614066E2;1.615472317E0;-1.347159028E0;-7.733814120E-1
2.796780726E2;1.653954983E0;-1.597096562E0;-1.397492766E0
2.796947386E2;1.446361661E0;-1.783517599E0;-1.804822922E0
2.797114046E2;1.175651550E0;-1.939711928E0;-1.983121395E0
2.797280706E2;9.339699149E-1;-2.106159449E0;-1.959552526E0
2.797447366E2;7.676556110E-1;-2.260356188E0;-1.832919240E0
2.797614026E2;7.617966533E-1;-2.489521027E0;-1.757685065E0
2.797780686E2;8.082687855E-1;-2.631201267E0;-1.672996521E0
2.797947345E2;8.126630187E-1;-2.705103874E0;-1.715607047E0
2.798114005E2;7.870966792E-1;-2.616687059E0;-1.760880828E0
2.798280665E2;6.800376773E-1;-2.422409534E0;-1.825196147E0
2.798447325E2;5.195823312E-1;-2.139848232E0;-1.899631381E0
2.798613985E2;3.328948915E-1;-1.784849286E0;-1.939978242E0
2.798780645E2;1.358211190E-1;-1.448092818E0;-1.954891920E0
2.798947305E2;-4.593949392E-2;-1.216264725E0;-1.956090331E0
2.799113965E2;-1.929458827E-1;-1.089098930E0;-1.951163530E0
2.799280625E2;-3.320959508E-1;-9.978857040E-1;-1.950231433E0
2.799447285E2;-4.612591565E-1;-8.968188167E-1;-1.941309810E0
2.799613944E2;-5.796365738E-1;-7.707182169E-1;-1.931722403E0
2.799780604E2;-7.562040091E-1;-6.440850496E-1;-1.959951997E0
2.799947264E2;-9.178577662E-1;-4.711128473E-1;-1.830522418E0
2.800113924E2;-9.294425249E-1;-1.998700947E-1;-1.611344457E0
2.800280584E2;-8.763124943E-1;3.488738462E-2;-1.389103770E0
2.800447244E2;-7.591335177E-1;2.609896064E-1;-1.169925809E0
2.800613904E2;-6.214481592E-1;4.519380927E-1;-9.779120088E-1
2.800780564E2;-4.986765385E-1;5.020055175E-1;-8.556730151E-1
2.800947224E2;-3.534012139E-1;4.538023174E-1;-7.671229839E-1
2.801113883E2;-1.721732318E-1;4.731102288E-1;-6.499440074E-1
2.801280543E2;2.210422046E-2;5.218459964E-1;-4.643217921E-1
2.801447203E2;2.211753577E-1;5.487439036E-1;-2.024000883E-1
2.801613863E2;4.427502155E-1;5.621928573E-1;8.189214021E-2
2.801780523E2;6.957502961E-1;5.403549671E-1;3.378217220E-1
2.801947183E2;8.759130239E-1;4.565986395E-1;5.522060394E-1
2.802113843E2;8.278430104E-1;3.712443709E-1;7.524756193E-1
2.802280503E2;5.297023654E-1;3.455449045E-1;9.878988862E-1
2.802447163E2;9.547425061E-2;4.091944098E-1;1.274055362E0
2.802613823E2;-2.822948694E-1;5.984118581E-1;1.660612822E0
2.802780482E2;-4.518049359E-1;8.455530405E-1;2.055825710E0
2.802947142E2;-4.107922912E-1;1.056208849E0;2.340783596E0
2.803113802E2;-2.245043069E-1;1.165797949E0;2.469547510E0
2.803280462E2;1.731053460E-3;1.140098453E0;2.412555933E0
2.803447122E2;2.660495937E-1;9.629983306E-1;2.245309353E0
2.803613782E2;5.593965650E-1;7.045387626E-1;2.063948393E0
2.803780442E2;7.499455810E-1;4.351601899E-1;1.901628733E0
2.803947102E2;7.633945346E-1;2.070606202E-1;1.752758145E0
2.804113762E2;5.748428702E-1;5.179844424E-2;1.616670728E0
2.804280422E2;2.613890767E-1;-2.596580051E-2;1.487773776E0
2.804447081E2;-7.643266767E-2;7.190529723E-3;1.375521660E0
2.804613741E2;-3.775027990E-1;1.577921808E-1;1.275653243E0
