sensor,axis,start_time,end_time,start_idx,end_idx,mean,std,min,max,range,median,variance,dominant_freq,spectral_centroid,activity
Accelerometer,Acceleration y (m/s^2),1431.6086372,1434.3146861,94680,94860,-9.478309753433335,3.058510664723994,-19.65532654,-3.688779144,15.966547396000001,-9.2586215975,9.35448748623041,1.3333333333333333,7.005509205857046,stairs
Accelerometer,Acceleration y (m/s^2),1434.3298031,1437.0358532,94860,95040,-9.33458280167778,3.9211415059596684,-18.86437134,-2.163600769,16.700770571000003,-8.504265289500001,15.375350709759655,1.6666666666666665,7.609681669609105,stairs
Accelerometer,Acceleration y (m/s^2),1437.0509711999998,1439.7570206,95040,95220,-9.230360366833333,4.002174683345559,-17.0919072,-2.421813812,14.670093388000002,-9.170005875000001,16.017402196012128,1.6666666666666665,6.183776236881622,stairs
Accelerometer,Acceleration y (m/s^2),1439.7721385999998,1442.4781911,95220,95400,-9.221841415305557,2.583115213777506,-17.5310939,-3.112627258,14.418466641999999,-9.048458633500001,6.672484207648811,1.3333333333333333,5.973340762617646,stairs
Accelerometer,Acceleration y (m/s^2),1442.4933081,1445.1993593,95400,95580,-9.271533081194445,3.4758016631451674,-23.00880295,-3.666325836,19.342477114,-8.362884292499999,12.081197201522713,1.6666666666666665,7.921902351078304,stairs
Accelerometer,Acceleration y (m/s^2),1445.2144773,1447.9205290999998,95580,95760,-9.344129615861112,3.87889094676711,-24.82288055,-2.458936615,22.363943935,-8.6616629795,15.045794976911848,1.6666666666666665,8.966408250109557,stairs
Accelerometer,Acceleration y (m/s^2),1447.9356471,1450.6416988,95760,95940,-9.697116409461112,3.850039178585433,-26.57947769,-2.55668335,24.02279434,-8.88739357,14.822801676642793,1.6666666666666665,8.78702286060921,stairs
Accelerometer,Acceleration y (m/s^2),1450.6568158,1453.3628691,95940,96120,-9.420735313427778,3.215848264541629,-18.68564301,-2.373913422,16.311729588,-8.872050476,10.341680060555406,1.6666666666666665,6.67179176966054,stairs
Accelerometer,Acceleration y (m/s^2),1453.3779871000002,1456.0840402,96120,96300,-9.52966462698889,3.747126317525353,-23.15639603,-2.214794312,20.941601718,-8.6496878815,14.040955639491111,1.6666666666666665,8.19841586682797,stairs
Accelerometer,Acceleration y (m/s^2),1456.0991583,1458.8052122,96300,96480,-9.293412582327779,3.913329730729996,-23.14307373,-1.498533783,21.644539947000002,-8.686361618,15.314149581415304,1.6666666666666665,8.012330378198861,stairs
Accelerometer,Acceleration y (m/s^2),1458.8203302,1461.5263861,96480,96660,-9.568231094483332,3.474442506289395,-19.83510269,-3.450774078,16.384328612,-9.095685425,12.071750729510534,1.6666666666666665,7.122583281312157,stairs
Accelerometer,Acceleration y (m/s^2),1461.5415031,1464.2475606,96660,96840,-9.627632568283333,3.4647733015963516,-16.07312576,-2.896327057,13.176798703,-10.068961484999999,12.004654031454884,1.6666666666666665,5.668842186451789,stairs
Accelerometer,Acceleration y (m/s^2),1464.2626786,1466.9687386,96840,97020,-9.012343734616666,3.6985196653841697,-18.39464813,-1.79611496,16.59853317,-8.254734192,13.67904771523343,1.6666666666666665,6.812798373376112,stairs
Accelerometer,Acceleration y (m/s^2),1466.9838566,1469.6899185,97020,97200,-9.300503669727778,2.536805951769959,-17.80352737,-5.042713623,12.760813747,-8.8013225555,6.435384436935488,1.3333333333333333,6.9362523679365085,stairs
Accelerometer,Acceleration y (m/s^2),1469.7050365,1472.4111015,97200,97380,-9.353211562766667,3.5224226217582544,-19.0201973,-3.704795837,15.315401463,-8.948840789999998,12.407461126274294,1.6666666666666665,5.755572119709715,stairs
Accelerometer,Acceleration y (m/s^2),1472.4262195,1475.1322847,97380,97560,-9.613840416033334,3.879540356779266,-19.23050995,-1.896256714,17.334253236,-9.3030791475,15.050833379878997,1.6666666666666665,6.3435096653358025,stairs
Accelerometer,Acceleration y (m/s^2),1475.1474027,1477.8534685,97560,97740,-9.039449867094444,3.308841722416647,-17.53573425,-2.495011597,15.040722653000001,-8.6335214995,10.948433544005164,1.3333333333333333,5.243910326050701,stairs
Accelerometer,Acceleration y (m/s^2),1477.8685865,1480.5746537,97740,97920,-9.35762405395,3.2860658707416257,-26.33503601,-3.66587677,22.66915924,-9.215885467500001,10.798228906852918,1.6666666666666665,8.734696044967478,stairs
Accelerometer,Acceleration y (m/s^2),1480.5897717,1483.2958387,97920,98100,-9.613820457288888,4.184270663509598,-25.15893173,-2.762205963,22.396725767,-8.8553601835,17.508120985507052,1.6666666666666665,9.476411037016566,stairs
Accelerometer,Acceleration y (m/s^2),1483.3109557,1486.017024,98100,98280,-9.326079650833334,4.137176224509676,-24.24672867,-2.531685333,21.715043337,-8.6260370635,17.116227112648136,1.6666666666666665,8.6914375130093,stairs
Accelerometer,Acceleration y (m/s^2),1486.032141,1488.7382074,98280,98460,-9.90812095627222,3.297921853541658,-30.67361389,-4.64993042,26.023683469999998,-9.4062895205,10.876288552067646,2.0,9.01296556978968,stairs
Accelerometer,Acceleration y (m/s^2),1488.7533244,1491.4593913,98460,98640,-9.522282478486666,3.9409558636732216,-27.53553955,-0.8746311951,26.6609083549,-8.948466568,15.53113311942035,1.6666666666666665,8.9256363663735,stairs
Accelerometer,Acceleration y (m/s^2),1491.4745093,1494.1805717,98640,98820,-9.436322898844443,3.9618076325779277,-23.02766373,-3.851790161,19.175873569,-8.5695295715,15.695919717552723,1.6666666666666665,8.577209579767201,stairs
Accelerometer,Acceleration y (m/s^2),1494.1956898,1496.9017531,98820,99000,-9.740105346772221,2.9785368635205915,-18.90583511,-2.645748138,16.260086972000003,-9.6204940795,8.871681847351084,1.6666666666666665,7.147053948047999,stairs
Accelerometer,Acceleration y (m/s^2),1496.9168711,1499.6229316,99000,99180,-9.023059784005556,3.730731888577603,-18.49179611,-3.103795624,15.388000486,-8.5074087525,13.91836042444981,1.6666666666666665,6.583623843664872,stairs
Accelerometer,Acceleration y (m/s^2),1499.6380496000002,1502.344111,99180,99360,-9.319238044755556,3.608995770610176,-22.47306702,-2.821782074,19.651284945999997,-9.031768341,13.024850472282136,1.6666666666666665,6.4701835776716905,stairs
Accelerometer,Acceleration y (m/s^2),1502.359229,1505.0652885,99360,99540,-9.499147255066667,3.751381047051027,-22.39433075,-0.7583230591,21.6360076909,-9.371636581499999,14.07285976017366,1.6666666666666665,6.383843426784907,stairs
Accelerometer,Acceleration y (m/s^2),1505.0804065,1507.7864642,99540,99720,-9.459143775855555,2.823815606038001,-17.60923141,-3.758833466,13.850397944,-9.1738977815,7.973934576903763,1.6666666666666665,6.79894177488799,stairs
Accelerometer,Acceleration y (m/s^2),1507.8015822,1510.507638,99720,99900,-9.160256981055555,3.717387279448986,-17.47451157,-2.01256485,15.46194672,-8.4059198,13.818968185409135,1.6666666666666665,5.624169282019452,stairs
Accelerometer,Acceleration y (m/s^2),1510.5227559999998,1513.2288103,99900,100080,-9.673761642416666,3.6292262092729106,-17.50893997,-2.065404968,15.443535002,-9.69241951,13.17128287807342,1.6666666666666665,5.993728266508499,stairs
Accelerometer,Acceleration y (m/s^2),1513.2439283,1515.9499805,100080,100260,-9.29076725015,2.639208353013123,-16.37714355,-2.672692108,13.704451442,-9.212292938000001,6.965420730614241,1.3333333333333333,6.4558503980702,stairs
Accelerometer,Acceleration y (m/s^2),1515.9650984999998,1518.6711492,100260,100440,-9.233560379122222,3.5212549109365066,-22.48818558,-4.345164185,18.143021394999998,-8.504564666499999,12.399236147794465,1.6666666666666665,7.53017937443059,stairs
Accelerometer,Acceleration y (m/s^2),1518.6862663,1521.3923165,100440,100620,-9.519623008694445,3.597584601868755,-20.05574387,-2.756966858,17.298777012000002,-9.05526947,12.942614967603168,1.6666666666666665,8.21466587353868,stairs
Accelerometer,Acceleration y (m/s^2),1521.4074345,1524.1134808,100620,100800,-9.793699729755556,3.0701191822452873,-22.37442215,-4.361180878,18.013241272000002,-9.171727295,9.42563179319047,1.3333333333333333,7.924872497320802,stairs
Accelerometer,Acceleration y (m/s^2),1524.1285988,1526.8346443,100800,100980,-9.497787582333332,3.5859334431223564,-22.95716034,-3.796255646,19.160904694000003,-8.3995580295,12.858918658503358,1.6666666666666665,7.485893316533554,stairs
Accelerometer,Acceleration y (m/s^2),1526.8497622999998,1529.5558068,100980,101160,-9.386940589788889,3.6242950270447327,-22.82708084,-2.942431183,19.884649657,-8.610619125500001,13.13551444306118,1.6666666666666665,8.160268082331145,stairs
Accelerometer,Acceleration y (m/s^2),1529.5709247999998,1532.2769691,101160,101340,-9.260456947344444,4.168522323428679,-26.50987244,-1.425485687,25.084386753,-8.4903442385,17.37657836092323,1.6666666666666665,8.203157114301305,stairs
Accelerometer,Acceleration y (m/s^2),1532.2920861,1534.9981293,101340,101520,-9.84312445063889,2.701983425463839,-18.83293671,-4.666396179,14.166540530999999,-9.519154816,7.300714431481301,1.6666666666666665,7.102240664938853,stairs
Accelerometer,Acceleration y (m/s^2),1535.0132473,1537.7192881,101520,101700,-9.178974723833333,3.730910291029498,-17.29443604,-2.309846649,14.984589391,-8.779243469499999,13.919691599709813,1.6666666666666665,6.587400204034944,stairs
Accelerometer,Acceleration y (m/s^2),1537.7344061,1540.4404458,101700,101880,-9.347360397372224,3.608550840171801,-18.84251678,-2.469115448,16.373401332,-8.5372716525,13.021639166104611,1.6666666666666665,6.226749058552605,stairs
Accelerometer,Acceleration y (m/s^2),1540.4555638,1543.1616026000002,101880,102060,-9.372920578055556,3.15454349828272,-18.18448517,-3.600911865,14.583573304999998,-8.938512268,9.95114468255778,1.3333333333333333,6.524018507860546,stairs
Accelerometer,Acceleration y (m/s^2),1543.1767206,1545.8827586,102060,102240,-9.628914070177776,3.3359535281627446,-16.6048201,-3.486549683,13.118270417000002,-9.413474578999999,11.128585942061463,1.6666666666666665,5.968614884014485,stairs
Accelerometer,Acceleration y (m/s^2),1545.8978766,1548.6039145999998,102240,102420,-9.017390739405556,3.999368727867661,-18.83682861,-2.308948517,16.527880093,-8.4979035185,15.994950221445793,1.6666666666666665,5.596873164323529,stairs
Accelerometer,Acceleration y (m/s^2),1548.6190316,1551.3250690999998,102420,102600,-9.198331970077778,3.351293852258584,-22.14988907,-2.532134399,19.617754671,-8.3876577755,11.231170484186178,1.3333333333333333,6.718984176625503,stairs
Accelerometer,Acceleration y (m/s^2),1551.3401871,1554.0462232,102600,102780,-9.322045539622222,2.8712317054148375,-19.08995224,-2.324665833,16.765286406999998,-8.6940705875,8.243971506179395,1.3333333333333333,7.000014673634483,stairs
Accelerometer,Acceleration y (m/s^2),1554.0613402,1556.7673745,102780,102960,-9.357970001377778,3.7693669389749247,-24.48697906,-3.435206451,21.051772609,-9.0501052095,14.208127120637194,1.6666666666666665,8.570617140986798,stairs
Accelerometer,Acceleration y (m/s^2),1556.7824925,1559.4885273,102960,103140,-9.577337989927777,3.898739325208408,-27.85243057,-2.84917511,25.00325546,-8.739501114,15.200168325926512,1.6666666666666665,9.376091673725346,stairs
Accelerometer,Acceleration y (m/s^2),1559.5036453,1562.2096823,103140,103320,-9.408547325372222,2.8049207815719357,-19.12587753,-3.300935669,15.824941861000001,-9.0406748195,7.867580590894118,2.333333333333333,6.681178520914364,stairs
Accelerometer,Acceleration y (m/s^2),1562.2248003,1564.9308435,103320,103500,-9.507078262394446,3.911213204595967,-19.47989136,-3.204536133,16.275355227,-8.743243331999999,15.297588731805854,1.6666666666666665,7.144201189564075,stairs
Accelerometer,Acceleration y (m/s^2),1564.9459615,1567.6520105,103500,103680,-9.322474647549999,3.719988225407293,-22.89204575,-2.383343811,20.508701939,-8.7993766025,13.8383123971689,1.6666666666666665,7.8115836342269755,stairs
Accelerometer,Acceleration y (m/s^2),1567.6671275,1570.3731753,103680,103860,-9.646570686311112,3.70961892822308,-28.22665237,-3.013383636,25.213268734,-9.143286438,13.761272592630952,1.6666666666666665,8.26470488317691,stairs
Accelerometer,Acceleration y (m/s^2),1570.3882933,1573.094341,103860,104040,-9.320630981255555,3.787469008443696,-22.03582626,-3.446283417,18.589542843,-8.6428022,14.344921489921473,1.6666666666666665,6.3126503674202095,stairs
Accelerometer,Acceleration y (m/s^2),1573.109458,1575.8155047,104040,104220,-9.669888862616668,3.9211051343870404,-28.29775452,-2.061812439,26.235942081,-9.17816391,15.375065474916411,1.6666666666666665,6.835073863582908,stairs
Accelerometer,Acceleration y (m/s^2),1575.8306226999998,1578.5366695,104220,104400,-9.017015686077778,3.5574632329205973,-20.46574127,-2.274071045,18.191670225,-8.6368146515,12.655544653581867,1.3333333333333333,6.244493522016477,stairs
Accelerometer,Acceleration y (m/s^2),1578.5517865,1581.2578303,104400,104580,-9.327282150327779,3.250249846544359,-18.39315125,-3.281027069,15.112124180999999,-8.898246002,10.564124064961627,1.3333333333333333,6.921417328289315,stairs
Accelerometer,Acceleration y (m/s^2),1581.2729473,1583.9789926,104580,104760,-9.139792038222224,3.38396186126814,-17.50938904,-3.175047455,14.334341584999999,-8.797655181500001,11.451197878517334,1.3333333333333333,6.334701979016982,stairs
Accelerometer,Acceleration y (m/s^2),1583.9941096,1586.7001549,104760,104940,-9.433216026216666,3.277874328449463,-16.68505325,-2.357896729,14.327156521,-9.337133331,10.744460113108017,1.3333333333333333,6.565977956809872,stairs
Accelerometer,Acceleration y (m/s^2),1586.7152729,1589.4213201,104940,105120,-9.384838295116667,2.3610258396665116,-18.73489059,-4.301006012,14.433884577999999,-9.3433454135,5.574443015572956,1.3333333333333333,7.313419479048397,stairs
Accelerometer,Acceleration y (m/s^2),1589.4364371,1592.1424866,105120,105300,-9.277558052027777,3.1833984365076304,-24.41946945,-4.120780792,20.298688658000003,-8.710386657499999,10.134025605559225,1.6666666666666665,8.346293249842828,stairs
Accelerometer,Acceleration y (m/s^2),1592.1576046,1594.8636556,105300,105480,-9.595234107927778,3.8591419189387657,-28.12246902,-2.398162994,25.724306026,-8.90318573,14.892976350510379,1.6666666666666665,9.240414173612779,stairs
Accelerometer,Acceleration y (m/s^2),1594.8787736,1597.5848284,105480,105660,-9.575194946338888,3.5139264799670826,-23.98791687,-3.823948059,20.163968811,-8.9531069185,12.347679306613852,1.6666666666666665,8.62602126838224,stairs
Accelerometer,Acceleration y (m/s^2),1597.5999454,1600.306,105660,105840,-9.225226043516667,3.3087873069569,-22.31559448,-3.989054718,18.326539762000003,-8.69841156,10.948073442679094,1.3333333333333333,8.11120135326398,stairs
Accelerometer,Acceleration y (m/s^2),1600.321117,1603.027173,105840,106020,-9.467821563805556,4.204520720265265,-24.52140747,-1.199605408,23.321802062,-8.942179641500001,17.677994487139944,1.6666666666666665,8.845106590295957,stairs
Accelerometer,Acceleration y (m/s^2),1603.042291,1605.7483481,106020,106200,-9.312860473505555,3.7534761731423902,-23.06807968,-3.583547974,19.484531706,-8.459059296,14.088583382347643,1.6666666666666665,8.51072978754393,stairs
Accelerometer,Acceleration y (m/s^2),1605.7634661,1608.4695243,106200,106380,-9.772967842094445,2.9917454088286495,-19.38049805,-3.657194824,15.723303226,-9.500294037,8.950540591247304,2.0,7.00570179712527,stairs
Accelerometer,Acceleration y (m/s^2),1608.4846423,1611.1907019,106380,106560,-9.519952323811111,3.869740321741059,-18.6405867,-2.027683411,16.612903289000002,-9.3051747895,14.974890157708595,1.6666666666666665,6.336529339997488,stairs
Accelerometer,Acceleration y (m/s^2),1611.2058198999998,1613.9118804,106560,106740,-9.170084045455555,3.742111308372156,-18.74357254,-3.003055115,15.740517424999998,-8.3339195255,14.00339704424677,1.6666666666666665,5.768674639378861,stairs
Accelerometer,Acceleration y (m/s^2),1613.9269984,1616.6330589,106740,106920,-9.25739664462222,2.8535294221626915,-17.21270599,-3.267555084,13.945150906,-9.1512947845,8.142630163148143,1.3333333333333333,6.379207922908316,stairs
Accelerometer,Acceleration y (m/s^2),1616.6481758999998,1619.3542366,106920,107100,-9.676783691388891,3.6285516710679118,-20.31350784,-2.52390152,17.78960632,-9.777966613499999,13.166387229609736,1.6666666666666665,6.233664978460111,stairs
Accelerometer,Acceleration y (m/s^2),1619.3693536,1622.0754125,107100,107280,-8.950317718383333,3.5849109306982956,-17.51432877,-3.230731659,14.283597110999999,-8.5139202115,12.85158638104012,1.6666666666666665,6.780224909228738,stairs
Accelerometer,Acceleration y (m/s^2),1622.0905305,1624.7965892,107280,107460,-9.443883842266668,3.017809036458117,-17.53064484,-3.725303192,13.805341648,-9.103020172499999,9.10717138052827,1.3333333333333333,6.125008967578203,stairs
Accelerometer,Acceleration y (m/s^2),1624.8117072,1627.5177625,107460,107640,-9.52062592325,3.31811340102873,-26.56151505,-3.327580261,23.233934789,-9.144334259,11.009876542086447,1.6666666666666665,8.491495421950034,stairs
Accelerometer,Acceleration y (m/s^2),1627.5328795,1630.238934,107640,107820,-9.47006107317778,4.032580884657078,-28.01648941,-2.94392807,25.07256134,-8.8357509615,16.261708591301662,1.6666666666666665,9.390425931395589,stairs
Accelerometer,Acceleration y (m/s^2),1630.254052,1632.9601038,107820,108000,-9.412277068883334,4.4844707956651755,-30.65879471,-1.735940094,28.922854616,-8.864715729,20.110478317173854,1.6666666666666665,8.451417181239158,stairs
Accelerometer,Acceleration y (m/s^2),1632.9752218,1635.6812734,108000,108180,-9.423369003327778,2.766844918695343,-21.71534271,-3.748205566,17.967137144000002,-9.2047336575,7.655430804110241,1.3333333333333333,8.083656212777495,stairs
Accelerometer,Acceleration y (m/s^2),1635.6963904,1638.4024395,108180,108360,-9.604232063216667,4.577709883015107,-25.34409668,-1.080153809,24.263942871,-9.090895386,20.955427773054186,1.6666666666666665,8.969982003992122,stairs
Accelerometer,Acceleration y (m/s^2),1638.4175575,1641.123606,108360,108540,-9.324299186600001,3.777268668718052,-25.09097305,-2.943329315,22.147643735,-8.5585274505,14.267758595679043,1.6666666666666665,8.466553622723254,stairs
Accelerometer,Acceleration y (m/s^2),1641.138723,1643.8447697,108540,108720,-9.676788681205554,3.1622548546130975,-20.76601685,-3.098556519,17.667460331,-9.3681937405,9.999855765524103,1.6666666666666665,7.700447334957536,stairs
Accelerometer,Acceleration y (m/s^2),1643.8598867,1646.5659323,108720,108900,-9.649659263544443,3.862274076236126,-20.82888611,-2.197280731,18.631605379,-9.577608261,14.917161039965622,1.6666666666666665,6.726572212247644,stairs
Accelerometer,Acceleration y (m/s^2),1646.5810502,1649.2870971,108900,109080,-8.900311706594444,3.5323388097197017,-17.64096542,-3.227737885,14.413227535,-8.491541748,12.477417466651998,1.6666666666666665,5.945891843677661,stairs
Accelerometer,Acceleration y (m/s^2),1649.3022141,1652.0082592,109080,109260,-9.35245397201111,3.4751411021230996,-17.74544815,-2.805316315,14.940131835000003,-9.1446336365,12.07660567966535,1.3333333333333333,7.0848016016715905,stairs
Accelerometer,Acceleration y (m/s^2),1652.0233763,1654.7294215,109260,109440,-9.551490074183333,3.1568181004561326,-18.27190338,-3.331023102,14.940880278000002,-9.317973175,9.965500519367465,1.6666666666666665,6.511257651322654,stairs
Accelerometer,Acceleration y (m/s^2),1654.7445385,1657.4505832999998,109440,109620,-9.155545943977778,3.6235583133680955,-17.56507324,-2.784509583,14.780563657,-8.5755919645,13.130174850379037,1.6666666666666665,6.864070038317183,stairs
Accelerometer,Acceleration y (m/s^2),1657.4657013,1660.1717448,109620,109800,-9.025068107366668,3.860352265066596,-19.42720093,-2.788700867,16.638500063000002,-8.284297714000001,14.902319610404799,1.3333333333333333,7.999544686457824,stairs
Accelerometer,Acceleration y (m/s^2),1660.1868618,1662.8929045,109800,109980,-9.509864967277776,2.802701420712862,-25.15623734,-2.228116608,22.928120732,-9.099876709,7.855135253665896,1.3333333333333333,8.409961462462483,stairs
Accelerometer,Acceleration y (m/s^2),1662.9080225,1665.6140643,109980,110160,-9.431119552616668,3.6471534576666755,-22.35526199,-2.43962677,19.91563522,-8.949065323,13.301728343769987,1.6666666666666665,8.631040430234538,stairs
Accelerometer,Acceleration y (m/s^2),1665.6291823,1668.3352237,110160,110340,-9.143634879894446,3.8293372393933596,-26.02937164,-2.646646271,23.382725369,-8.3363145445,14.663823693004755,1.6666666666666665,8.646312863282953,stairs
Accelerometer,Acceleration y (m/s^2),1668.3503417,1671.0563831,110340,110520,-9.593748031605555,3.091716356337736,-22.32277954,-3.225193176,19.097586363999998,-9.116866379000001,9.558710028046288,1.6666666666666665,8.756980681064512,stairs
Accelerometer,Acceleration y (m/s^2),1671.0715001,1673.7775411,110520,110700,-9.50860591888889,4.394901912769738,-24.08506485,-2.130519562,21.954545288,-8.737180939,19.315162822867098,1.6666666666666665,8.387359040026203,stairs
Accelerometer,Acceleration y (m/s^2),1673.7926581000002,1676.4986976,110700,110880,-9.352066444883333,3.7288226250317558,-19.5111763,-1.604663086,17.906513214,-9.052949295000001,13.904118168948713,1.6666666666666665,7.470501160642297,stairs
Accelerometer,Acceleration y (m/s^2),1676.5138146,1679.2198545,110880,111060,-9.511602188305556,3.3927294005474837,-23.24635895,-2.804567871,20.441791079,-9.053398361500001,11.510612785339287,1.6666666666666665,8.195590717680492,stairs
Accelerometer,Acceleration y (m/s^2),1679.2349715,1681.941012,111060,111240,-9.355121757522223,3.6523579062472535,-18.82066223,-2.538720703,16.281941527,-8.8793852235,13.339718275326822,1.6666666666666665,5.664556398823767,stairs
Accelerometer,Acceleration y (m/s^2),1681.956129,1684.6621675,111240,111420,-9.63713447561667,3.761409325325028,-20.72919342,-3.295995941,17.433197479,-8.986562347500001,14.14820011264208,1.6666666666666665,6.6505531279407295,stairs
Accelerometer,Acceleration y (m/s^2),1684.6772855,1687.3833245,111420,111600,-8.967432960433333,3.484792824382164,-20.0885257,-3.376977539,16.711548161000003,-8.565338287,12.14378102886542,1.3333333333333333,6.171433415572005,stairs
Accelerometer,Acceleration y (m/s^2),1687.3984425,1690.1044816,111600,111780,-9.257088119766667,3.137097349878307,-17.54785904,-3.342249756,14.205609283999998,-8.9286328125,9.841379782613497,1.6666666666666665,6.870189318576422,stairs
Accelerometer,Acceleration y (m/s^2),1690.1195996,1692.8256387,111780,111960,-9.246110115111112,3.410668906922029,-18.78294067,-3.102598114,15.680342556,-8.6149600985,11.632662392644706,1.6666666666666665,5.968973211386109,stairs
Accelerometer,Acceleration y (m/s^2),1692.8407557,1695.546795,111960,112140,-9.468789550911112,3.349859200417389,-18.42473557,-3.871698761,14.553036808999998,-9.2514365385,11.221556662621028,1.3333333333333333,5.670255272832206,stairs
Accelerometer,Acceleration y (m/s^2),1695.5619116,1698.2679506,112140,112320,-8.944488174461112,2.2682811010063757,-18.77006744,-3.970493317,14.799574123,-8.7131558995,5.145099153182697,1.3333333333333333,7.915532454729728,stairs
Accelerometer,Acceleration y (m/s^2),1698.2830686,1700.9891063,112320,112500,-9.46891013323889,3.638528715362939,-22.55120453,-3.061433716,19.489770814,-8.8277426145,13.238891212520679,1.6666666666666665,9.167202182475167,stairs
Accelerometer,Acceleration y (m/s^2),1701.0042243,1703.710262,112500,112680,-9.536699165294445,3.8313451441548207,-21.61160843,-2.511627045,19.099981385,-9.0093898775,14.679205613638725,1.6666666666666665,8.607063080020474,stairs
Accelerometer,Acceleration y (m/s^2),1703.72538,1706.4314167,112680,112860,-9.606056602505557,3.2402793163259562,-26.01215744,-3.555556183,22.456601257,-8.965231705,10.499410047809807,1.6666666666666665,9.116804372378907,stairs
Accelerometer,Acceleration y (m/s^2),1706.4465347,1709.1525718,112860,113040,-9.033473129072222,3.4095686103257203,-21.25519958,-2.984194336,18.271005244,-8.446934509,11.625158108518463,1.6666666666666665,7.073076325834417,stairs
Accelerometer,Acceleration y (m/s^2),1709.1676898,1711.8737263,113040,113220,-9.534912048311112,4.162936821399294,-22.0168158,-2.508333893,19.508481907,-8.9423293305,17.330042978962055,1.6666666666666665,7.938687669845984,stairs
Accelerometer,Acceleration y (m/s^2),1711.8888443,1714.5948810999998,113220,113400,-9.573917602544443,3.694013447205783,-25.77055984,-4.589755554,21.180804286,-8.5271676635,13.645735348137153,1.6666666666666665,8.462745532864087,stairs
Accelerometer,Acceleration y (m/s^2),1714.6099991,1717.3160346,113400,113580,-9.621185142711111,3.9177050026846607,-35.0237178,-4.053271179,30.970446621,-9.062080307,15.348412488060417,1.6666666666666665,8.296389563127466,stairs
Accelerometer,Acceleration y (m/s^2),1717.3311516,1720.037188,113580,113760,-9.23005766321111,3.319056801621334,-18.03314987,-4.13036087,13.902788999999999,-8.419840851,11.016138052388838,1.6666666666666665,6.283267833908986,stairs
Accelerometer,Acceleration y (m/s^2),1720.052306,1722.7583411,113760,113940,-9.410444213933333,3.67262645227138,-19.14369049,-3.243155823,15.900534667,-9.2197773745,13.488185057923463,1.6666666666666665,6.754246867432044,stairs
Accelerometer,Acceleration y (m/s^2),1722.7734591,1725.4794943,113940,114120,-9.282455368033332,2.911314833383192,-17.21914261,-4.489164734,12.729977876,-8.837322693,8.475754059077005,1.3333333333333333,6.772367890654165,stairs
Accelerometer,Acceleration y (m/s^2),1725.4946113,1728.2006493,114120,114300,-9.27493683658889,3.382769041369377,-16.47069901,-2.911445618,13.559253392,-8.6054548645,11.443126387247094,1.6666666666666665,7.2411195227434915,stairs
Accelerometer,Acceleration y (m/s^2),1728.2157663,1730.9218062999998,114300,114480,-9.265188773877778,3.6904731446083607,-20.35557037,-2.223326569,18.132243800999998,-8.9987619785,13.619592031075523,1.6666666666666665,6.576114035109061,stairs
Accelerometer,Acceleration y (m/s^2),1730.9369243,1733.6429671,114480,114660,-9.04749646766111,3.049098615649825,-17.87717422,-3.257975006,14.619199214,-8.6035837555,9.29700236795768,1.3333333333333333,6.039260902231992,stairs
Accelerometer,Acceleration y (m/s^2),1733.6580851,1736.3641292,114660,114840,-9.321595642005555,2.645114917725593,-18.14601517,-2.763553162,15.382462007999997,-9.338330841,6.996632927974469,1.6666666666666665,7.285248372580271,stairs
Accelerometer,Acceleration y (m/s^2),1736.3792472,1739.0852936,114840,115020,-9.445713370977778,3.91708993713717,-22.9935347,-3.277883606,19.715651094000002,-8.640482025,15.343593575621279,1.6666666666666665,8.005852671170567,stairs
Accelerometer,Acceleration y (m/s^2),1739.1004106,1741.8064608,115020,115200,-9.623692428722222,3.721153662689269,-21.82311859,-4.045936432,17.777182158,-9.138271866,13.84698458134576,1.6666666666666665,8.660803747174784,stairs
Accelerometer,Acceleration y (m/s^2),1741.8215788,1744.527632,115200,115380,-9.342415679877778,2.909095712503496,-18.93981445,-3.153492279,15.786322171,-8.846154327499999,8.462837864506222,1.6666666666666665,7.144037746276152,stairs
Accelerometer,Acceleration y (m/s^2),1744.54275,1747.2488053,115380,115560,-9.32712165072778,3.8335500468710384,-20.92109436,-1.935026093,18.986068267,-8.611143036000001,14.69610596186494,1.6666666666666665,7.753828992005571,stairs
Accelerometer,Acceleration y (m/s^2),1747.2639233,1749.9699805,115560,115740,-9.647048858705555,3.576572997967322,-22.35481293,-3.713777161,18.641035769000002,-8.7691394805,12.791874409788958,1.6666666666666665,8.035093743832793,stairs
Accelerometer,Acceleration y (m/s^2),1749.9850984999998,1752.6911556,115740,115920,-9.7363706131,3.4630654467871413,-22.09285767,-4.315825195,17.777032475,-8.713230743,11.992822288731022,1.6666666666666665,7.628534874530371,stairs
Accelerometer,Acceleration y (m/s^2),1752.7062736,1755.4123326,115920,116100,-9.269869041272223,3.640958384501366,-24.95505569,-3.547173615,21.407882074999996,-8.697513427499999,13.256577957670798,1.6666666666666665,6.851378332082871,stairs
Accelerometer,Acceleration y (m/s^2),1755.4274506000002,1758.1335104,116100,116280,-9.112669273544444,3.430477989532003,-19.23709625,-3.724704437,15.512391813,-8.721313934,11.768179236663533,1.3333333333333333,5.938080078869531,stairs
Accelerometer,Acceleration y (m/s^2),1758.1486284,1760.8546863,116280,116460,-9.49737676981111,3.5277963231015215,-19.53916809,-2.826572113,16.712595977,-9.246496811,12.445346897288614,1.6666666666666665,6.438067729721679,stairs
