"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
3.885838305E2;-7.161021233E-1;3.235614777E0;-2.289539337E0
3.886004965E2;-1.873068810E-1;3.039355278E0;-6.943424344E-1
3.886171625E2;1.538643837E-1;2.930284977E0;4.335914254E-1
3.886338285E2;3.744616508E-1;2.823447227E0;1.188765526E0
3.886504945E2;6.223363876E-1;2.626742363E0;1.628072023E0
3.886671604E2;1.029393196E0;2.303848267E0;1.834017277E0
3.886838264E2;1.473692417E0;2.162206173E0;1.963980675E0
3.887004924E2;2.052000523E0;2.269298553E0;1.926779509E0
3.887171584E2;2.777863503E0;2.441236019E0;1.264182568E0
3.887338244E2;3.436800957E0;2.710194111E0;3.858052492E-1
3.887504904E2;3.692215443E0;3.197001934E0;-5.586256385E-1
3.887671564E2;3.785093784E0;3.484611988E0;-1.520466328E0
3.887838224E2;3.821769238E0;3.526401043E0;-2.417305470E0
3.888004884E2;3.695962429E0;3.589859009E0;-3.196057320E0
3.888171543E2;3.465573311E0;3.523254871E0;-3.757243633E0
3.888338203E2;3.486875057E0;3.213797092E0;-3.858811617E0
3.888504863E2;3.834927082E0;2.510323048E0;-3.439096212E0
3.888671523E2;4.267027378E0;1.930288792E0;-2.547218084E0
3.888838183E2;4.298426628E0;1.880002975E0;-1.737128615E0
3.889004843E2;4.007841110E0;2.074730873E0;-1.395984650E0
3.889171503E2;3.970341682E0;1.838088512E0;-1.287800789E0
3.889338163E2;4.411070824E0;6.637740135E-1;-1.243256450E0
3.889504823E2;4.868144035E0;-6.316080093E-1;-8.975820541E-1
3.889671483E2;5.288139343E0;-1.735548973E0;-5.995142460E-1
3.889838142E2;5.579698563E0;-2.242442608E0;-4.422197938E-1
3.890004802E2;5.641773701E0;-1.905690670E0;2.608251572E-2
3.890171462E2;5.584697723E0;-9.032425880E-1;5.738243461E-1
3.890338122E2;5.428292274E0;6.152486801E-2;6.932364702E-1
3.890504782E2;5.147001743E0;6.428756714E-1;4.860762656E-1
3.890671442E2;4.419597149E0;7.716746330E-1;2.495690584E-1
3.890838102E2;3.169968128E0;5.242147446E-1;8.453667164E-2
3.891004762E2;1.986793041E0;2.943134308E-2;8.044743538E-2
3.891171422E2;9.841876030E-1;-3.703393936E-1;4.679183960E-1
3.891338082E2;6.683936119E-1;-8.425550461E-1;3.040549755E-1
3.891504741E2;6.382803917E-1;-1.261394978E0;9.846773148E-1
3.891671401E2;7.588853836E-1;-1.549592018E0;1.451872110E0
3.891838061E2;1.116366386E0;-2.051237106E0;1.478804111E0
3.892004721E2;9.085283279E-1;-1.788300514E0;1.596059799E0
3.892171381E2;1.087334633E0;-1.645878315E0;1.517684698E0
3.892338041E2;9.677257538E-1;-1.820308208E0;1.506254435E0
3.892504701E2;7.170190811E-1;-2.339526176E0;1.724174976E0
3.892671361E2;4.625205994E-1;-3.083377838E0;2.413381577E0
3.892838021E2;5.113220215E-2;-3.833611488E0;3.277616024E0
3.893004680E2;-6.370458603E-1;-4.569256783E0;3.953886986E0
3.893171340E2;-1.241721153E0;-5.050059319E0;4.734501839E0
3.893338000E2;-1.535023212E0;-5.463183403E0;5.598069191E0
3.893504660E2;-2.099876881E0;-5.462057114E0;5.665716648E0
3.893671320E2;-2.278293133E0;-5.537086487E0;5.228022575E0
3.893837980E2;-2.496747017E0;-5.450538635E0;5.204676628E0
3.894004640E2;-2.912011623E0;-5.191676140E0;5.531238556E0
3.894171300E2;-3.129685879E0;-5.181067944E0;5.860829353E0
3.894337960E2;-3.382431507E0;-5.426537037E0;5.886836052E0
3.894504620E2;-3.846239567E0;-5.537203312E0;5.586874962E0
3.894671279E2;-4.448469639E0;-5.730268478E0;4.988186359E0
3.894837939E2;-5.129698753E0;-5.829009533E0;4.110621929E0
3.895004599E2;-5.626771450E0;-5.704264164E0;3.213381767E0
3.895171259E2;-6.045246124E0;-5.346179008E0;2.277952194E0
3.895337919E2;-5.910095215E0;-5.112504959E0;1.434604883E0
3.895504579E2;-5.255275726E0;-5.020828247E0;6.783902645E-1
3.895671239E2;-4.241186142E0;-5.133734703E0;-3.664648533E-1
3.895837899E2;-3.263387680E0;-5.407585621E0;-1.776833534E0
3.896004559E2;-2.395886898E0;-5.872673035E0;-3.415524483E0
3.896171218E2;-1.941605091E0;-6.187048912E0;-4.385671616E0
3.896337878E2;-1.680987358E0;-6.463826180E0;-3.686111689E0
3.896504538E2;-9.068174362E-1;-7.069456100E0;-2.132521868E0
3.896671198E2;3.051824570E-1;-7.698141575E0;-5.811381340E-1
3.896837858E2;1.518936157E0;-7.487161636E0;1.131603241E0
3.897004518E2;2.935809135E0;-6.377318859E0;2.244640589E0
3.897171178E2;4.788314819E0;-5.186589241E0;2.302237511E0
3.897337838E2;6.260172844E0;-3.805518627E0;1.940886259E0
3.897504498E2;7.079291344E0;-2.022953033E0;1.665785789E0
3.897671158E2;7.347321033E0;-2.677936554E-1;1.106811047E0
3.897837817E2;7.555251598E0;1.058616638E0;-3.849458694E-2
3.898004477E2;7.574460030E0;1.903793812E0;-1.465681195E0
3.898171137E2;7.128743649E0;2.351550102E0;-2.820359945E0
3.898337797E2;5.951382160E0;2.380113125E0;-3.484634161E0
3.898504457E2;4.242466927E0;2.174294949E0;-3.319471121E0
3.898671117E2;2.428053856E0;1.822150230E0;-2.407835245E0
3.898837777E2;6.557612419E-1;1.749690533E0;-1.096411943E0
3.899004437E2;-7.568287849E-1;1.991421700E0;-1.866054535E-2
3.899171097E2;-1.525708199E0;2.179214001E0;9.426287413E-1
3.899337757E2;-1.622920513E0;2.149790287E0;1.576860428E0
3.899504416E2;-1.350420475E0;2.022525311E0;1.936860204E0
3.899671076E2;-1.153055191E0;2.017914772E0;2.239003897E0
3.899837736E2;-9.968872070E-1;2.016649723E0;2.456423044E0
3.900004396E2;-8.051290512E-1;1.842110634E0;2.705286264E0
3.900171056E2;-2.448296547E-1;1.668629646E0;2.877667427E0
3.900337716E2;4.280018806E-1;1.672458649E0;2.506206274E0
3.900504376E2;9.305458069E-1;1.882452965E0;1.596065283E0
3.900671036E2;1.388044357E0;2.082909107E0;1.151086092E0
3.900837696E2;1.745478153E0;2.459088326E0;1.069459677E0
3.901004355E2;2.168010712E0;2.527095795E0;9.259857535E-1
3.901171015E2;2.598824978E0;2.509445667E0;9.578192830E-1
3.901337675E2;3.017217636E0;2.503630161E0;1.079178572E0
3.901504335E2;3.474277973E0;2.392501354E0;1.060774565E0
3.901670995E2;3.851808071E0;2.204339981E0;5.464750528E-1
3.901837655E2;4.116004467E0;1.918941021E0;-2.963911295E-1
3.902004315E2;4.172317028E0;1.686785698E0;-9.841054678E-1
3.902170975E2;3.929097652E0;1.766351700E0;-1.681153774E0
3.902337635E2;3.767470360E0;2.053063393E0;-2.108316422E0
3.902504295E2;4.199447155E0;2.023377895E0;-2.502157688E0
3.902670954E2;4.773261547E0;1.622268677E0;-2.798804998E0
3.902837614E2;4.931266785E0;1.445777893E0;-2.601828814E0
3.903004274E2;5.035343647E0;1.203171730E0;-2.415115595E0
3.903170934E2;5.393284321E0;8.950781822E-1;-2.142984629E0
3.903337594E2;6.279841423E0;7.838082314E-1;-1.990873575E0
3.903504254E2;7.265322685E0;9.425692558E-1;-1.951043606E0
3.903670914E2;7.716396332E0;1.456781864E0;-2.040357590E0
3.903837574E2;7.287296772E0;2.142142773E0;-2.379777193E0
3.904004234E2;6.288637638E0;2.558197498E0;-2.712492704E0
3.904170893E2;5.313793659E0;2.212405682E0;-2.923839092E0
3.904337553E2;4.241335392E0;1.463522434E0;-2.531589508E0
3.904504213E2;3.155307293E0;4.884524345E-1;-1.617497087E0
3.904670873E2;2.244277477E0;-4.998922348E-1;-5.276653767E-1
3.904837533E2;1.423809052E0;-9.293012619E-1;6.798386574E-1
3.905004193E2;1.032855511E0;-1.270413876E0;8.256475925E-1
3.905170853E2;7.644872665E-1;-1.421463013E0;1.442918777E0
3.905337513E2;2.846651077E-1;-1.303437233E0;1.875902295E0
3.905504173E2;7.073116302E-2;-1.410149097E0;2.214712381E0
3.905670833E2;1.444816589E-2;-1.755065918E0;2.424145937E0
3.905837492E2;-1.022577286E-1;-2.090244770E0;2.703357935E0
3.906004152E2;-2.872285843E-1;-2.428498268E0;2.892955780E0
3.906170812E2;-5.069513321E-1;-2.758831263E0;3.062464714E0
3.906337472E2;-7.472605705E-1;-3.039055586E0;3.226871490E0
3.906504132E2;-8.296856880E-1;-3.324877739E0;3.361220837E0
3.906670792E2;-1.365373611E0;-3.602729082E0;3.418268681E0
3.906837452E2;-2.114784718E0;-3.442409992E0;3.662571192E0
3.907004112E2;-2.566615105E0;-3.363002777E0;4.262419224E0
3.907170772E2;-2.719238758E0;-3.474971533E0;4.661695480E0
3.907337432E2;-2.617474556E0;-3.757149696E0;4.901945591E0
3.907504091E2;-2.559984684E0;-3.969128609E0;5.141595364E0
3.907670751E2;-2.472659588E0;-4.219837189E0;5.336224079E0
3.907837411E2;-2.577685833E0;-4.524257660E0;5.269306660E0
3.908004071E2;-3.012057304E0;-4.698598862E0;4.984205246E0
3.908170731E2;-3.461181164E0;-4.933562279E0;4.623769283E0
3.908337391E2;-3.895813942E0;-5.157002449E0;4.165339470E0
3.908504051E2;-4.266889095E0;-5.244692326E0;3.563016415E0
3.908670711E2;-4.583707809E0;-5.293663979E0;2.941816807E0
3.908837371E2;-4.748418331E0;-5.276248455E0;2.557745934E0
3.909004030E2;-4.444843292E0;-5.247904778E0;2.280913830E0
3.909170690E2;-3.571296215E0;-5.332780838E0;1.843228340E0
3.909337350E2;-2.386805058E0;-5.443607807E0;7.753784657E-1
3.909504010E2;-1.430071831E0;-5.742078781E0;-1.076570749E0
3.909670670E2;-1.094469547E0;-5.872641563E0;-2.826020241E0
3.909837330E2;-8.191351891E-1;-6.111153603E0;-3.684408188E0
3.910003990E2;-3.600645065E-1;-6.408153534E0;-3.123926878E0
3.910170650E2;1.870956421E-1;-6.178827763E0;-1.467347145E0
3.910337310E2;9.699048996E-1;-5.407210350E0;2.921802998E-1
3.910503970E2;2.166595459E0;-4.334680557E0;1.241277456E0
3.910670629E2;3.311454773E0;-3.320034504E0;1.255911708E0
3.910837289E2;4.248329639E0;-2.283743858E0;7.900645733E-1
3.911003949E2;4.707683086E0;-1.134700298E0;5.511605740E-2
3.911170609E2;4.768358707E0;-1.394705772E-1;-8.563243151E-1
3.911337269E2;4.584299088E0;5.255942345E-1;-1.981038570E0
3.911503929E2;4.334057808E0;9.955806732E-1;-2.907438993E0
3.911670589E2;3.890196800E0;1.598266602E0;-3.469012260E0
3.911837249E2;3.407220840E0;2.149536610E0;-3.627002001E0
3.912003909E2;2.785535336E0;2.425425053E0;-3.400211811E0
3.912170568E2;1.951223850E0;2.627938271E0;-2.587304831E0
3.912337228E2;1.022864819E0;2.867195129E0;-1.367697716E0
3.912503888E2;3.715891838E-1;2.973814487E0;-3.859134912E-1
3.912670548E2;-5.281782150E-2;2.873315811E0;4.668273926E-1
3.912837208E2;-6.005954742E-2;2.643865585E0;1.295235634E0
3.913003868E2;1.219015121E-1;2.430719376E0;2.052968264E0
3.913170528E2;2.947921753E-1;2.485649586E0;2.384110451E0
3.913337188E2;6.837511063E-1;2.444271564E0;2.057265043E0
3.913503848E2;8.918075562E-1;2.408285141E0;1.188382983E0
3.913670508E2;1.053697586E0;2.387081146E0;6.414827108E-1
3.913837167E2;1.145412445E0;2.347579002E0;3.358969688E-1
3.914003827E2;1.187931538E0;2.329113960E0;3.627417088E-1
3.914170487E2;1.344258785E0;2.347426414E0;6.863647699E-1
3.914337147E2;1.449887753E0;2.329507828E0;7.977858782E-1
3.914503807E2;1.387053013E0;2.438205719E0;8.298467398E-1
3.914670467E2;1.218439102E0;2.562804222E0;7.626338005E-1
3.914837127E2;1.111831665E0;2.527301311E0;5.985863209E-1
3.915003787E2;1.423970222E0;2.141812801E0;3.427673578E-1
3.915170447E2;1.927413464E0;1.703643322E0;1.867494583E-1
3.915337106E2;2.467864513E0;1.413010597E0;-2.071331739E-1
3.915503766E2;2.955116272E0;1.384498119E0;-9.221457243E-1
3.915670426E2;3.328108311E0;1.783175468E0;-1.645792961E0
3.915837086E2;3.710656166E0;2.436489582E0;-2.233109474E0
3.916003746E2;4.677828789E0;2.379203320E0;-2.797040462E0
3.916170406E2;5.818029404E0;1.473437786E0;-3.163312912E0
3.916337066E2;6.258650303E0;7.401099205E-1;-2.814863920E0
3.916503726E2;6.582533360E0;1.911091805E-1;-2.319967985E0
3.916670386E2;7.084751606E0;-1.416974068E-1;-1.919472814E0
3.916837046E2;7.439690113E0;2.454371452E-1;-1.645514011E0
3.917003705E2;7.466709137E0;8.927850723E-1;-1.832404852E0
3.917170365E2;7.167178631E0;1.659983635E0;-2.063043118E0
3.917337025E2;6.619681835E0;2.085401535E0;-2.292511225E0
3.917503685E2;5.886787415E0;2.057770252E0;-2.415759563E0
3.917670345E2;5.443231583E0;1.421845913E0;-2.414238691E0
3.917837005E2;4.448686123E0;8.980169296E-1;-2.468190670E0
3.918003665E2;3.449430466E0;4.194750786E-1;-2.372173786E0
3.918170325E2;2.807660580E0;-2.561941147E-1;-1.947765946E0
3.918336985E2;2.218833923E0;-7.995634079E-1;-1.005876541E0
3.918503645E2;1.823080063E0;-1.568548203E0;1.298768520E-1
3.918670304E2;1.241102219E0;-2.066060543E0;1.277591705E0
3.918836964E2;6.793050766E-1;-2.562829494E0;2.196646214E0
3.919003624E2;1.882457733E-1;-2.847311020E0;3.006119013E0
3.919170284E2;-1.295948029E-1;-3.015065670E0;3.623108387E0
3.919336944E2;-3.064060211E-2;-3.391763449E0;3.728507519E0
3.919503604E2;-2.464132309E-1;-3.653121471E0;3.400483370E0
3.919670264E2;-4.463882446E-1;-3.927787304E0;3.083163977E0
3.919836924E2;-4.182729721E-1;-4.458786488E0;2.732089043E0
3.920003584E2;-8.841600418E-1;-4.984035969E0;2.882148266E0
3.920170243E2;-1.354595184E0;-5.041940689E0;3.548136234E0
3.920336903E2;-1.725517273E0;-5.048560143E0;4.290745258E0
3.920503563E2;-2.127441883E0;-5.008228302E0;4.617151260E0
3.920670223E2;-2.541683197E0;-5.005114555E0;4.582050800E0
3.920836883E2;-2.984371662E0;-4.960971355E0;4.337693691E0
3.921003543E2;-3.418219090E0;-4.885678768E0;4.193732738E0
3.921170203E2;-3.848178387E0;-4.917713165E0;4.101595402E0
3.921336863E2;-4.304046631E0;-4.859586716E0;4.011541367E0
3.921503523E2;-4.609483719E0;-4.974648476E0;3.873704433E0
3.921670183E2;-4.815435410E0;-5.181991577E0;3.661817551E0
3.921836842E2;-4.992761612E0;-5.344209671E0;3.393285751E0
3.922003502E2;-5.260542870E0;-5.324880123E0;3.122377872E0
3.922170162E2;-5.526985168E0;-5.181565285E0;2.789523602E0
3.922336822E2;-5.807398796E0;-4.987579823E0;2.492991447E0
3.922503482E2;-5.893726349E0;-4.904790878E0;2.125216246E0
3.922670142E2;-5.356062889E0;-5.197023392E0;1.757093668E0
3.922836802E2;-4.216635704E0;-5.735879421E0;1.500404835E0
3.923003462E2;-2.665144444E0;-6.294994354E0;1.627302647E0
3.923170122E2;-7.159943581E-1;-7.068167686E0;1.399278879E0
3.923336781E2;7.284345627E-1;-7.806185722E0;8.268213272E-1
3.923503441E2;1.638176918E0;-8.359348297E0;4.664208889E-1
3.923670101E2;1.821189880E0;-8.274991989E0;9.618527889E-1
3.923836761E2;2.083597183E0;-7.730351448E0;1.836863279E0
3.924003421E2;2.861296654E0;-6.838468075E0;2.462250948E0
3.924170081E2;4.352670670E0;-5.802494049E0;1.998877645E0
3.924336741E2;5.946910858E0;-4.419960022E0;9.251003265E-1
3.924503401E2;7.007982731E0;-2.767412186E0;2.639787197E-1
3.924670061E2;7.332984924E0;-1.152190685E0;4.590356350E-2
3.924836721E2;7.296839714E0;3.634033203E-1;-1.854500771E-1
3.925003380E2;7.077250481E0;1.660098553E0;-9.231557846E-1
3.925170040E2;6.781668186E0;2.379851341E0;-2.254026651E0
3.925336700E2;6.244764805E0;2.939726353E0;-3.348185062E0
3.925503360E2;5.152122974E0;3.454364777E0;-4.227164745E0
3.925670020E2;3.915318012E0;3.659595490E0;-4.621156216E0
3.925836680E2;2.622060776E0;3.775539875E0;-4.695476532E0
3.926003340E2;1.707284927E0;3.690845490E0;-4.313521862E0
3.926170000E2;1.121721745E0;3.613322258E0;-3.134675741E0
3.926336660E2;9.475436211E-1;3.568423748E0;-1.878979087E0
3.926503320E2;1.031219006E0;3.338198185E0;-8.748921156E-1
3.926669979E2;1.034253597E0;3.250578403E0;5.043113232E-2
3.926836639E2;1.315896988E0;3.042468548E0;8.781133890E-1
3.927003299E2;1.819374561E0;2.903262615E0;1.454587698E0
3.927169959E2;2.200164795E0;2.852360249E0;1.385814786E0
3.927336619E2;2.430679798E0;2.973130226E0;8.238827586E-1
3.927503279E2;2.633317947E0;3.207688332E0;5.556001067E-1
3.927669939E2;2.758073807E0;3.619875908E0;5.894263983E-1
3.927836599E2;3.025043011E0;3.865938663E0;6.054228544E-1
3.928003259E2;3.345037937E0;4.150602341E0;4.721039534E-1
3.928169918E2;3.584261417E0;4.470702171E0;-4.471051693E-2
3.928336578E2;3.736000538E0;4.444090843E0;-8.464300632E-1
3.928503238E2;3.623670578E0;4.246938705E0;-1.860689640E0
3.928669898E2;3.652544975E0;3.690221310E0;-2.876590490E0
3.928836558E2;3.780968189E0;3.036839008E0;-3.640796423E0
3.929003218E2;3.957389355E0;2.580412388E0;-3.923192739E0
3.929169878E2;4.199701309E0;2.464672565E0;-3.856862068E0
3.929336538E2;4.532386303E0;2.362212658E0;-3.480199099E0
3.929503198E2;5.178112984E0;1.665225983E0;-3.164082289E0
3.929669858E2;5.627117634E0;4.062623978E-1;-2.914869070E0
3.929836517E2;5.746045113E0;-7.633137703E-1;-2.179220200E0
3.930003177E2;5.956149101E0;-1.760849476E0;-1.490927458E0
3.930169837E2;6.053085804E0;-1.894151688E0;-9.042200446E-1
3.930336497E2;6.127228260E0;-1.484373569E0;-2.220928073E-1
3.930503157E2;6.343371868E0;-9.962830544E-1;2.374539971E-1
3.930669817E2;6.367341995E0;-5.738267899E-1;6.896361709E-1
3.930836477E2;6.574170589E0;-5.238370895E-1;1.025638700E0
3.931003137E2;6.473189831E0;-8.506121635E-1;8.678902984E-1
3.931169797E2;5.509685993E0;-1.275008678E0;6.734862328E-1
3.931336456E2;4.315534592E0;-2.117412567E0;2.447599173E-1
3.931503116E2;3.520499706E0;-3.405697823E0;8.832976818E-1
3.931669776E2;2.702558517E0;-4.342452049E0;1.780675650E0
3.931836436E2;1.650805473E0;-4.475251675E0;2.811402321E0
3.932003096E2;6.339864731E-1;-4.059887886E0;3.836405993E0
3.932169756E2;-1.988792419E-2;-3.762403488E0;4.445080757E0
3.932336416E2;-4.879388809E-1;-3.828667402E0;4.599567890E0
3.932503076E2;-1.153632164E0;-3.983221054E0;4.371127605E0
3.932669736E2;-1.918972015E0;-4.194986820E0;3.582503796E0
3.932836396E2;-2.331606388E0;-4.908343315E0;2.716324568E0
3.933003055E2;-3.152018547E0;-5.290686131E0;1.834786415E0
3.933169715E2;-4.165348530E0;-5.317203999E0;1.430263281E0
3.933336375E2;-4.940430164E0;-5.385995865E0;1.004066944E0
3.933503035E2;-5.340302467E0;-5.298023224E0;9.098061323E-1
3.933669695E2;-5.226728916E0;-5.237798691E0;1.257261515E0
3.933836355E2;-4.845514297E0;-5.224044323E0;1.842950344E0
3.934003015E2;-4.443843365E0;-5.316036224E0;2.425168037E0
3.934169675E2;-4.303759098E0;-5.257355213E0;2.931698084E0
3.934336335E2;-4.552001476E0;-5.057293892E0;2.980932474E0
3.934502995E2;-4.862308025E0;-4.842452049E0;2.797898293E0
3.934669654E2;-5.118643761E0;-4.596335888E0;2.666424990E0
3.934836314E2;-5.351333141E0;-4.378507614E0;2.775224686E0
3.935002974E2;-5.415749550E0;-4.207794189E0;3.047897100E0
3.935169634E2;-5.006145477E0;-4.253243923E0;3.361702681E0
3.935336294E2;-4.294085503E0;-4.468523026E0;2.979594707E0
3.935502954E2;-3.806128025E0;-4.421271801E0;2.046965599E0
3.935669614E2;-3.717629433E0;-4.213239670E0;9.961751699E-1
3.935836274E2;-3.637644768E0;-3.965640068E0;-1.443891525E-1
3.936002934E2;-3.426676750E0;-3.636064053E0;-1.256262541E0
3.936169593E2;-2.932103157E0;-3.385433435E0;-1.847237587E0
3.936336253E2;-1.978249550E0;-3.304878712E0;-2.003935575E0
3.936502913E2;-5.885190964E-1;-3.652986526E0;-2.224782705E0
3.936669573E2;6.884908676E-1;-4.626966476E0;-3.122541904E0
3.936836233E2;1.346986771E0;-5.436981201E0;-3.430975199E0
3.937002893E2;2.086577415E0;-6.425060272E0;-2.402826548E0
3.937169553E2;2.503211975E0;-6.696851254E0;-2.475690842E-1
3.937336213E2;2.971008301E0;-5.603366375E0;1.977044463E0
3.937502873E2;3.750666618E0;-4.007904530E0;2.972246885E0
3.937669533E2;4.951071739E0;-2.707570076E0;2.735740185E0
3.937836192E2;6.082175255E0;-1.580179214E0;2.129413128E0
3.938002852E2;6.530970097E0;-1.905641556E-1;1.791241050E0
3.938169512E2;6.716791630E0;1.072747231E0;1.764972806E0
3.938336172E2;6.971179962E0;2.035922050E0;9.145503044E-1
3.938502832E2;7.255153656E0;2.362406731E0;-1.168602347E0
3.938669492E2;7.058436871E0;2.263557911E0;-3.078597546E0
3.938836152E2;5.714282036E0;2.422461987E0;-2.964456081E0
3.939002812E2;3.968872070E0;2.610123634E0;-1.523865461E0
3.939169472E2;2.618084431E0;2.380208015E0;-1.961783171E-1
3.939336132E2;1.507670403E0;2.206968784E0;6.690686941E-1
3.939502791E2;3.240022659E-1;2.333385468E0;1.140518427E0
3.939669451E2;-7.816085815E-1;2.460854530E0;6.728212833E-1
3.939836111E2;-9.129657745E-1;2.000111103E0;2.787731886E-1
3.940002771E2;-1.594402790E0;2.141983986E0;1.518094838E-1
3.940169431E2;-1.953319073E0;2.131738186E0;2.164672911E-1
3.940336091E2;-1.729740143E0;2.149489403E0;2.848265171E-1
3.940502751E2;-1.060700893E0;2.013987064E0;5.712103248E-1
3.940669411E2;-1.491780281E-1;1.749181271E0;7.265161872E-1
3.940836071E2;5.741991997E-1;1.614345074E0;5.348968506E-1
3.941002730E2;8.427529335E-1;1.565159321E0;5.025416613E-1
3.941169390E2;7.606821060E-1;1.830854416E0;6.140807271E-1
3.941336050E2;8.909697533E-1;1.946946621E0;6.097983122E-1
3.941502710E2;1.183730125E0;2.024699688E0;3.834083378E-1
3.941669370E2;1.723147392E0;1.904823780E0;-1.154312789E-1
3.941836030E2;2.176191330E0;1.731097698E0;-6.152716875E-1
3.942002690E2;2.471697330E0;1.553151131E0;-1.053348303E0
3.942169350E2;2.545846939E0;1.303453922E0;-1.434401512E0
3.942336010E2;2.617423058E0;1.243376255E0;-1.886837363E0
3.942502670E2;2.662033081E0;1.194807529E0;-2.264049292E0
3.942669329E2;2.759876251E0;1.107440948E0;-2.545770168E0
3.942835989E2;2.745614529E0;1.073202610E0;-2.496842861E0
3.943002649E2;2.589188576E0;1.376423359E0;-2.406952858E0
3.943169309E2;2.334592819E0;1.704133034E0;-2.502517462E0
3.943335969E2;2.208020210E0;1.568283081E0;-1.542967319E0
3.943502629E2;2.063355923E0;2.181829453E0;-2.251701832E0
3.943669289E2;3.309213161E0;1.242544174E0;-3.803518295E0
3.943835949E2;4.248524189E0;8.484601974E-2;-4.436596870E0
3.944002609E2;4.219513893E0;-1.411892414E0;-3.191630125E0
3.944169268E2;3.535554886E0;-2.868290901E0;-8.258211017E-1
3.944335928E2;2.796044827E0;-3.683369160E0;1.370196581E0
3.944502588E2;1.569163322E0;-2.588582516E0;1.913746953E0
3.944669248E2;1.289661884E0;-1.709842682E0;2.540646791E0
3.944835908E2;1.136967659E0;-3.130350113E-1;3.519088268E0
3.945002568E2;1.297915459E0;3.987283707E-1;3.432252407E0
3.945169228E2;1.376007080E0;6.004319191E-1;2.498575211E0
3.945335888E2;7.665863037E-1;4.676747322E-1;1.043858409E0
3.945502548E2;-2.367930412E-1;2.138819695E-1;5.441862345E-1
3.945669208E2;-1.303808689E0;-1.476860046E-1;7.980602384E-1
3.945835867E2;-1.742589474E0;-1.093346596E0;1.347304583E0
3.946002527E2;-1.917133331E0;-2.258042812E0;1.852668047E0
3.946169187E2;-2.356988907E0;-2.893486023E0;2.584057093E0
3.946335847E2;-2.908056259E0;-2.779548168E0;3.331999302E0
3.946502507E2;-2.593171120E0;-2.901632309E0;3.851953268E0
3.946669167E2;-2.805842400E0;-2.942348957E0;4.642558098E0
3.946835827E2;-2.243195534E0;-2.805082083E0;4.306653500E0
3.947002487E2;-2.230770588E0;-3.119619608E0;2.646166801E0
3.947169147E2;-2.760829449E0;-3.021081448E0;1.349940538E0
3.947335806E2;-3.401478291E0;-2.830389261E0;3.241494894E-1
3.947502466E2;-3.888489246E0;-2.581191778E0;-1.431200504E-1
3.947669126E2;-4.330787659E0;-2.141361475E0;-1.149637699E-1
3.947835786E2;-4.580851078E0;-1.839197159E0;-7.026731968E-2
3.948002446E2;-4.039793015E0;-1.995119333E0;5.093561411E-1
3.948169106E2;-3.277255058E0;-2.385366917E0;1.250925541E0
3.948335766E2;-2.883504391E0;-2.313587666E0;1.576823831E0
3.948502426E2;-2.165029049E0;-2.113914013E0;1.234148145E0
3.948669086E2;-1.158744812E0;-1.583067894E0;5.241640210E-1
3.948835746E2;-8.888597488E-1;-9.822292328E-1;-3.458082676E-2
3.949002405E2;-1.163152218E0;-8.342676163E-1;-7.331939936E-1
3.949169065E2;-1.657280445E0;-8.616461754E-1;-1.380549788E0
3.949335725E2;-2.025621414E0;-9.705543518E-1;-1.668914199E0
3.949502385E2;-2.109554768E0;-1.194005489E0;-1.909732938E0
3.949669045E2;-2.247906208E0;-1.284248829E0;-1.929565310E0
3.949835705E2;-1.943070412E0;-1.310461521E0;-1.529734612E0
3.950002365E2;-1.520507336E0;-1.255026817E0;-1.162245750E0
3.950169025E2;-8.689308167E-1;-1.226485729E0;-5.918982029E-1
3.950335685E2;-1.183347702E-1;-1.123711109E0;2.308224440E-1
3.950502345E2;7.464852333E-1;-1.242827892E0;7.190719843E-1
3.950669004E2;1.410778046E0;-1.176120758E0;9.927002788E-1
3.950835664E2;2.149735928E0;-1.018476963E0;8.736152053E-1
3.951002324E2;3.265545368E0;-1.300400734E0;9.225702286E-2
3.951168984E2;4.482314110E0;-1.665854931E0;-7.783763409E-1
3.951335644E2;5.646039963E0;-2.094940186E0;-1.176747799E0
3.951502304E2;6.105760098E0;-2.214275837E0;-9.843596220E-1
3.951668964E2;5.576938629E0;-9.250693321E-1;-1.022922993E-1
3.951835624E2;5.023107529E0;8.507113457E-1;4.797261953E-1
3.952002284E2;5.318933010E0;2.154926777E0;1.846777201E-1
3.952168943E2;5.613157272E0;3.167182446E0;-4.451031685E-1
3.952335603E2;5.466733932E0;3.790201187E0;-1.085397482E0
3.952502263E2;5.094351292E0;3.801816463E0;-1.823433638E0
3.952668923E2;4.608368874E0;3.491587162E0;-2.596876144E0
3.952835583E2;3.671010017E0;3.137257099E0;-3.595865250E0
3.953002243E2;2.842754364E0;2.746720791E0;-4.640194893E0
3.953168903E2;2.280023575E0;2.217283249E0;-5.219562054E0
3.953335563E2;1.795221806E0;1.757879734E0;-4.966525078E0
3.953502223E2;1.466794491E0;1.253028870E0;-3.773465633E0
3.953668883E2;1.323989391E0;5.751228333E-1;-2.260820389E0
3.953835542E2;1.353540897E0;-5.493650436E-1;-1.050333500E0
3.954002202E2;4.843750000E-1;-1.164720535E0;2.475160360E-1
