"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
3.334360721E2;5.122394562E0;-8.322843552E0;-1.744774461E0
3.334527381E2;5.002085686E0;-8.165425301E0;-1.792060018E0
3.334694041E2;4.805761337E0;-7.911040783E0;-1.852513552E0
3.334860701E2;4.585494995E0;-7.532757282E0;-1.758541107E0
3.335027361E2;4.612429619E0;-7.387907982E0;-1.657386184E0
3.335194021E2;4.783016682E0;-7.368155956E0;-1.706467271E0
3.335360681E2;4.734533787E0;-7.231686115E0;-1.875258446E0
3.335527341E2;4.718372822E0;-7.120954514E0;-2.012925148E0
3.335694000E2;4.859032154E0;-7.058106422E0;-1.993172884E0
3.335860660E2;5.214571476E0;-7.136516571E0;-1.987785935E0
3.336027320E2;5.378573895E0;-7.232284546E0;-1.978209138E0
3.336193980E2;5.459977150E0;-7.365162849E0;-1.926135302E0
3.336360640E2;5.723339081E0;-7.468113422E0;-1.893214941E0
3.336527300E2;6.075885296E0;-7.620744228E0;-1.883638144E0
3.336693960E2;6.382941723E0;-7.697358608E0;-1.853710651E0
3.336860620E2;6.661866188E0;-7.825448036E0;-1.839944005E0
3.337027280E2;6.947973251E0;-7.865550995E0;-1.838148355E0
3.337193940E2;7.389703751E0;-7.984662533E0;-1.990778685E0
3.337360599E2;7.888894558E0;-8.253412247E0;-2.283469915E0
3.337527259E2;8.209118843E0;-8.410231590E0;-2.397194386E0
3.337693919E2;8.258798599E0;-8.148066521E0;-2.230797529E0
3.337860579E2;8.454524994E0;-8.000225067E0;-2.149993181E0
3.338027239E2;8.567650795E0;-8.114547729E0;-2.075772762E0
3.338193899E2;8.315661430E0;-8.243835449E0;-1.552639842E0
3.338360559E2;7.705738068E0;-8.108562469E0;-5.315127969E-1
3.338527219E2;7.039551735E0;-7.603984833E0;4.680664241E-1
3.338693879E2;6.441000938E0;-6.794146061E0;1.015141487E0
3.338860538E2;6.341641903E0;-6.331466198E0;8.074445128E-1
3.339027198E2;6.324283600E0;-6.171054840E0;5.626374111E-2
3.339193858E2;6.133944988E0;-6.209362030E0;-8.026561141E-1
3.339360518E2;5.542576790E0;-6.248866558E0;-1.766920805E0
3.339527178E2;5.169680119E0;-6.423643112E0;-2.459443808E0
3.339693838E2;5.249885559E0;-6.627150536E0;-2.941276789E0
3.339860498E2;5.959766388E0;-6.887519836E0;-2.920926094E0
3.340027158E2;6.702567577E0;-7.104793549E0;-2.797026157E0
3.340193818E2;7.070676327E0;-7.156269073E0;-2.871845007E0
3.340360478E2;7.204153061E0;-7.302913666E0;-3.053804159E0
3.340527137E2;7.304709435E0;-7.440580368E0;-2.871246338E0
3.340693797E2;7.474099159E0;-7.555501938E0;-2.488174200E0
3.340860457E2;7.563881874E0;-7.528567314E0;-2.177526474E0
3.341027117E2;7.578247070E0;-7.400477409E0;-2.148796082E0
3.341193777E2;7.457938194E0;-7.138910770E0;-2.370259762E0
3.341360437E2;7.338228226E0;-6.983886242E0;-2.699462414E0
3.341527097E2;7.195773125E0;-6.851606846E0;-3.169324398E0
3.341693757E2;7.091026783E0;-6.740276337E0;-3.609259129E0
3.341860417E2;6.934206486E0;-6.636727333E0;-4.138976097E0
3.342027077E2;6.898892403E0;-6.584054470E0;-4.654926777E0
3.342193736E2;6.825869083E0;-6.566098213E0;-4.967968464E0
3.342360396E2;6.809708118E0;-6.672041416E0;-4.871602058E0
3.342527056E2;6.828861713E0;-6.830657482E0;-4.426280499E0
3.342693716E2;6.782773495E0;-7.059902191E0;-3.880402327E0
3.342860376E2;6.663661957E0;-7.312490463E0;-3.408146143E0
3.343027036E2;6.649895191E0;-7.436988831E0;-3.113060713E0
3.343193696E2;6.644508362E0;-7.386710644E0;-3.085527420E0
3.343360356E2;6.682217121E0;-7.408857346E0;-3.370437384E0
3.343527016E2;6.567295074E0;-7.486668587E0;-3.644573450E0
3.343693675E2;6.394314289E0;-7.629123688E0;-3.570951939E0
3.343860335E2;6.356605530E0;-7.754220963E0;-3.341108561E0
3.344026995E2;6.323086739E0;-7.741651058E0;-3.143586874E0
3.344193655E2;6.232705593E0;-7.554305077E0;-3.035249233E0
3.344360315E2;6.153098583E0;-7.386710644E0;-3.007715940E0
3.344526975E2;6.127360821E0;-7.366958618E0;-2.886808634E0
3.344693635E2;6.105813026E0;-7.429207802E0;-2.700659513E0
3.344860295E2;6.081272125E0;-7.429207802E0;-2.488772631E0
3.345026955E2;6.151302814E0;-7.460930824E0;-2.317587137E0
3.345193615E2;6.173449039E0;-7.530363083E0;-2.227206230E0
3.345360274E2;6.149507046E0;-7.546523571E0;-2.103306293E0
3.345526934E2;6.129755020E0;-7.511209488E0;-2.078166962E0
3.345693594E2;6.108207226E0;-7.453149796E0;-2.048838139E0
3.345860254E2;6.056133270E0;-7.416638374E0;-1.912368655E0
3.346026914E2;6.024410248E0;-7.354987621E0;-1.637035370E0
3.346193574E2;5.975927353E0;-7.261015415E0;-1.400607944E0
3.346360234E2;6.051344872E0;-7.330447197E0;-1.264737010E0
3.346526894E2;5.913678169E0;-7.284957409E0;-1.112705231E0
3.346693554E2;5.755661011E0;-7.184999466E0;-9.337386489E-1
3.346860214E2;5.664082527E0;-7.155071735E0;-9.325415492E-1
3.347026873E2;5.588665485E0;-7.123947144E0;-1.051653147E0
3.347193533E2;5.528211594E0;-7.137115479E0;-1.298255920E0
3.347360193E2;5.389348030E0;-7.183802128E0;-1.553238392E0
3.347526853E2;5.306149483E0;-7.205948353E0;-1.650802016E0
3.347693513E2;5.401319027E0;-7.168240070E0;-1.594538331E0
3.347860173E2;5.555146694E0;-7.133523941E0;-1.726219416E0
3.348026833E2;5.578489780E0;-7.172429562E0;-2.324171305E0
3.348193493E2;5.379771233E0;-7.110180378E0;-3.186682463E0
3.348360153E2;4.896740913E0;-6.872556210E0;-4.493916512E0
3.348526812E2;4.641160011E0;-6.821080685E0;-4.830900669E0
3.348693472E2;4.866214752E0;-6.989871979E0;-3.983951569E0
3.348860132E2;5.622184277E0;-7.537545681E0;-2.489969730E0
3.349026792E2;5.966350555E0;-7.728483200E0;-1.097741485E0
3.349193452E2;6.268020153E0;-7.769184589E0;-1.101332754E-1
3.349360112E2;6.576871872E0;-7.737461567E0;2.813187055E-2
3.349526772E2;6.770204067E0;-7.771578789E0;-7.146692276E-1
3.349693432E2;6.630143166E0;-7.717709064E0;-1.612494826E0
3.349860092E2;6.403292656E0;-7.609970093E0;-2.331353903E0
3.350026752E2;6.412270546E0;-7.611167431E0;-2.888604403E0
3.350193411E2;6.423044682E0;-7.448959827E0;-3.329137564E0
3.350360071E2;6.415263653E0;-7.213729858E0;-3.662529945E0
3.350526731E2;6.460753441E0;-7.046734333E0;-3.739144564E0
3.350693391E2;6.565499783E0;-6.977900982E0;-3.353677988E0
3.350860051E2;6.423643112E0;-6.847416878E0;-2.659958124E0
3.351026711E2;6.731297970E0;-7.173028469E0;-2.239177227E0
3.351193371E2;6.771999359E0;-7.362170219E0;-2.064998865E0
3.351360031E2;6.633734226E0;-7.331644058E0;-2.011129379E0
3.351526691E2;6.694786549E0;-7.313088894E0;-2.050633669E0
3.351693350E2;6.833650112E0;-7.286752701E0;-2.000954151E0
3.351860010E2;6.959345818E0;-7.323863029E0;-2.132036686E0
3.352026670E2;6.881534100E0;-7.261015415E0;-2.501342297E0
3.352193330E2;6.739078999E0;-7.187992096E0;-2.920926094E0
3.352359990E2;6.593631268E0;-7.129333973E0;-2.893392801E0
3.352526650E2;6.497264862E0;-7.093420982E0;-2.548627615E0
3.352693310E2;6.461351871E0;-7.115567684E0;-2.243965626E0
3.352859970E2;6.410475254E0;-7.204751492E0;-2.054224968E0
3.353026630E2;6.291962147E0;-7.321468830E0;-1.936310649E0
3.353193290E2;6.260239124E0;-7.377732754E0;-1.910573006E0
3.353359949E2;6.295553207E0;-7.353191853E0;-1.920149803E0
3.353526609E2;6.329071999E0;-7.311892033E0;-1.902193308E0
3.353693269E2;6.356007099E0;-7.340023994E0;-1.938106298E0
3.353859929E2;6.342838764E0;-7.435791969E0;-1.991975784E0
3.354026589E2;6.281188011E0;-7.512406349E0;-2.019509077E0
3.354193249E2;6.218938828E0;-7.446565628E0;-1.952471495E0
3.354359909E2;6.251260757E0;-7.405265808E0;-1.999158382E0
3.354526569E2;6.129156113E0;-7.349001884E0;-2.097919226E0
3.354693229E2;5.947795391E0;-7.281964302E0;-2.076371431E0
3.354859888E2;5.843647957E0;-7.233481884E0;-1.941697598E0
3.355026548E2;5.846042156E0;-7.202357292E0;-1.641225219E0
3.355193208E2;5.963357925E0;-7.220912457E0;-1.775300503E0
3.355359868E2;5.963956356E0;-7.245452881E0;-2.376245260E0
3.355526528E2;6.109404087E0;-7.323264599E0;-2.678513050E0
3.355693188E2;6.105214119E0;-7.384915352E0;-2.754528999E0
3.355859848E2;5.984905720E0;-7.389703751E0;-2.450465441E0
3.356026508E2;6.025008678E0;-7.465120792E0;-2.172139406E0
3.356193168E2;6.080673695E0;-7.475296021E0;-1.997362733E0
3.356359828E2;6.071096897E0;-7.472303391E0;-1.902791858E0
3.356526487E2;5.980117321E0;-7.433996201E0;-1.953070045E0
3.356693147E2;5.910685539E0;-7.454945564E0;-2.024896145E0
3.356859807E2;5.864596844E0;-7.429207802E0;-2.044648170E0
3.357026467E2;5.886145115E0;-7.413645744E0;-2.044648170E0
3.357193127E2;5.886145115E0;-7.316082001E0;-2.054823637E0
3.357359787E2;5.905897141E0;-7.308899403E0;-2.111685991E0
3.357526447E2;5.862801552E0;-7.248445511E0;-2.214038134E0
3.357693107E2;5.886145115E0;-7.226897717E0;-2.210446835E0
3.357859767E2;5.959167957E0;-7.228693485E0;-2.104503393E0
3.358026427E2;6.050746441E0;-7.271190643E0;-1.938704848E0
3.358193086E2;6.120178223E0;-7.319074631E0;-1.828571558E0
3.358359746E2;6.204573631E0;-7.349600792E0;-1.805826664E0
3.358526406E2;6.269217014E0;-7.350797653E0;-1.798644066E0
3.358693066E2;6.339846134E0;-7.320271492E0;-1.781286120E0
3.358859726E2;6.347627163E0;-7.293935299E0;-1.793257117E0
3.359026386E2;6.308721542E0;-7.216722488E0;-1.886032343E0
3.359193046E2;6.274604321E0;-7.163451672E0;-2.155380011E0
3.359359706E2;6.271611214E0;-7.159860134E0;-2.318784237E0
3.359526366E2;6.215946198E0;-7.141903877E0;-2.315791607E0
3.359693025E2;6.260239124E0;-7.144896507E0;-2.085948229E0
3.359859685E2;6.354809761E0;-7.171232700E0;-1.837549806E0
3.360026345E2;6.411672115E0;-7.230489254E0;-1.735796213E0
3.360193005E2;6.429029942E0;-7.311892033E0;-1.837549806E0
3.360359665E2;6.466140270E0;-7.377732754E0;-2.008136749E0
3.360526325E2;6.494870663E0;-7.465719223E0;-2.032677174E0
3.360692985E2;6.408081055E0;-7.416039944E0;-1.796249866E0
3.360859645E2;6.387730122E0;-7.366360188E0;-1.626860023E0
3.361026305E2;6.347627163E0;-7.290344238E0;-1.655590534E0
3.361192965E2;6.305130005E0;-7.252635479E0;-1.847126603E0
3.361359624E2;6.276998520E0;-7.316680431E0;-2.109291792E0
3.361526284E2;6.112396717E0;-7.359776020E0;-2.151788712E0
3.361692944E2;6.063914299E0;-7.387309551E0;-2.025494576E0
3.361859604E2;6.165069580E0;-7.410054207E0;-1.886032343E0
3.362026264E2;6.168062210E0;-7.389703751E0;-1.891419291E0
3.362192924E2;6.132149220E0;-7.345410824E0;-2.031480074E0
3.362359584E2;6.144120216E0;-7.249044418E0;-2.210446835E0
3.362526244E2;6.156091213E0;-7.138910770E0;-2.296039343E0
3.362692904E2;6.129156113E0;-7.139509678E0;-2.258330822E0
3.362859564E2;6.090848923E0;-7.215525150E0;-2.078166962E0
3.363026223E2;6.056731701E0;-7.210736752E0;-1.790862918E0
3.363192883E2;6.124367714E0;-7.293336868E0;-1.651400566E0
3.363359543E2;6.156091213E0;-7.599195957E0;-1.654393315E0
3.363526203E2;5.972336292E0;-7.735665798E0;-1.493981838E0
3.363692863E2;5.893926144E0;-7.844601631E0;-1.319803715E0
3.363859523E2;5.804741859E0;-7.839214802E0;-1.322796464E0
3.364026183E2;5.710769653E0;-7.747038364E0;-1.507748485E0
3.364192843E2;5.856815815E0;-7.678205013E0;-1.786074519E0
3.364359503E2;6.043563843E0;-7.588422298E0;-1.984793186E0
3.364526162E2;6.117185116E0;-7.492654324E0;-2.190694571E0
3.364692822E2;6.096236229E0;-7.353191853E0;-2.460042238E0
3.364859482E2;6.102819920E0;-7.225101948E0;-2.669534922E0
3.365026142E2;6.077082634E0;-7.127538681E0;-2.719813108E0
3.365192802E2;6.059125900E0;-7.126341343E0;-2.558803082E0
3.365359462E2;6.007650852E0;-7.196371555E0;-2.241571426E0
3.365526122E2;5.993884087E0;-7.333439827E0;-1.940500498E0
3.365692782E2;5.995080948E0;-7.413046837E0;-1.686715126E0
3.365859442E2;6.122572422E0;-7.450755596E0;-1.519719481E0
3.366026102E2;6.244078159E0;-7.445967197E0;-1.507748485E0
3.366192761E2;6.325480938E0;-7.418434143E0;-1.526902080E0
3.366359421E2;6.381145954E0;-7.378331184E0;-1.534084797E0
3.366526081E2;6.414066315E0;-7.335834026E0;-1.583165884E0
3.366692741E2;6.426635742E0;-7.302315235E0;-1.693299174E0
3.366859401E2;6.385934353E0;-7.252037048E0;-1.847126603E0
3.367026061E2;6.302137375E0;-7.220313549E0;-2.012925148E0
3.367192721E2;6.237493992E0;-7.246051311E0;-2.097919226E0
3.367359381E2;6.174646378E0;-7.278971672E0;-2.091933727E0
3.367526041E2;6.212953568E0;-7.338228226E0;-1.998559833E0
3.367692700E2;6.258443356E0;-7.372345448E0;-1.932120800E0
3.367859360E2;6.187814236E0;-7.396287441E0;-1.896806240E0
3.368026020E2;6.085462093E0;-7.392097950E0;-1.829768658E0
3.368192680E2;6.049549103E0;-7.434594631E0;-1.686116576E0
3.368359340E2;6.054337502E0;-7.469909191E0;-1.628057122E0
3.368526000E2;6.075286865E0;-7.483077526E0;-1.666364431E0
3.368692660E2;6.116586685E0;-7.425017834E0;-1.747767210E0
3.368859320E2;6.159682274E0;-7.383718014E0;-1.880645394E0
3.369025980E2;6.142324448E0;-7.349001884E0;-1.977610588E0
3.369192640E2;6.135740280E0;-7.377732754E0;-2.030282974E0
3.369359299E2;6.115988255E0;-7.393294811E0;-1.997961283E0
3.369525959E2;6.118382454E0;-7.396886349E0;-1.962646842E0
3.369692619E2;6.140528679E0;-7.398083210E0;-1.942296147E0
3.369859279E2;6.153697014E0;-7.396287441E0;-1.904587507E0
3.370025939E2;6.157288074E0;-7.357980251E0;-1.863885999E0
3.370192599E2;6.200383663E0;-7.353790283E0;-1.927930951E0
3.370359259E2;6.226121426E0;-7.344213486E0;-1.950077295E0
3.370525919E2;6.261435986E0;-7.372345448E0;-2.005742550E0
3.370692579E2;6.254253387E0;-7.344812393E0;-1.966238141E0
3.370859238E2;6.285377979E0;-7.351396084E0;-1.953070045E0
3.371025898E2;6.283582211E0;-7.390900612E0;-1.912368655E0
3.371192558E2;6.230909824E0;-7.348403454E0;-1.830367208E0
3.371359218E2;6.246472359E0;-7.328651428E0;-1.848922253E0
3.371525878E2;6.232705593E0;-7.275979042E0;-1.853710651E0
3.371692538E2;6.244676590E0;-7.280169010E0;-1.877652645E0
3.371859198E2;6.238092422E0;-7.296928406E0;-1.880645394E0
3.372025858E2;6.259041786E0;-7.349001884E0;-1.871068597E0
3.372192518E2;6.328473568E0;-7.366360188E0;-1.853112102E0
3.372359178E2;6.344036102E0;-7.352593422E0;-1.843535304E0
3.372525837E2;6.303334713E0;-7.275979042E0;-1.860893250E0
3.372692497E2;6.360196590E0;-7.267599106E0;-1.836352706E0
3.372859157E2;6.358999729E0;-7.290344238E0;-1.824381709E0
3.373025817E2;6.341641903E0;-7.340023994E0;-1.851915002E0
3.373192477E2;6.303334713E0;-7.395689011E0;-1.794454217E0
3.373359137E2;6.278195381E0;-7.457938194E0;-1.743577361E0
3.373525797E2;6.239888191E0;-7.465120792E0;-1.757942557E0
3.373692457E2;6.217741966E0;-7.425017834E0;-1.762132406E0
3.373859117E2;6.184223175E0;-7.378929615E0;-1.729810715E0
3.374025777E2;6.087856293E0;-7.331045628E0;-1.714846969E0
3.374192436E2;6.025607109E0;-7.305906296E0;-1.798644066E0
3.374359096E2;6.016030312E0;-7.286752701E0;-1.856703401E0
3.374525756E2;6.023212910E0;-7.302315235E0;-1.856703401E0
3.374692416E2;6.117784023E0;-7.401075840E0;-1.859696150E0
3.374859076E2;6.210559368E0;-7.518990517E0;-1.972223639E0
3.375025736E2;6.218938828E0;-7.583633900E0;-2.069188833E0
3.375192396E2;6.245873451E0;-7.575852871E0;-1.994369984E0
3.375359056E2;6.294954777E0;-7.581239700E0;-1.832162857E0
3.375525716E2;6.287173748E0;-7.462726593E0;-1.613691926E0
3.375692375E2;6.295553207E0;-7.342418194E0;-1.620275974E0
3.375859035E2;6.254851818E0;-7.174823761E0;-1.684320927E0
3.376025695E2;6.227318764E0;-7.040150166E0;-1.830367208E0
3.376192355E2;6.211756229E0;-6.871957302E0;-1.878251195E0
3.376359015E2;6.264428616E0;-6.817489147E0;-1.951274395E0
3.376525675E2;6.322488308E0;-6.843825340E0;-1.990778685E0
3.376692335E2;6.390722752E0;-6.943783283E0;-1.975216389E0
3.376858995E2;6.506841660E0;-7.074267387E0;-1.767519355E0
3.377025655E2;6.673837185E0;-7.273584843E0;-1.534084797E0
3.377192315E2;6.769605160E0;-7.457339764E0;-1.333570361E0
3.377358974E2;6.792948723E0;-7.532757282E0;-1.167173386E0
3.377525634E2;6.811503887E0;-7.509413719E0;-1.039682031E0
3.377692294E2;6.794146061E0;-7.380725384E0;-8.882488012E-1
3.377858954E2;6.666056156E0;-7.307103634E0;-8.158242106E-1
3.378025614E2;6.538564682E0;-7.250839710E0;-7.517793179E-1
3.378192274E2;6.412270546E0;-7.184400558E0;-8.601169586E-1
3.378358934E2;6.241683960E0;-7.241861820E0;-1.234210968E0
3.378525594E2;6.046556473E0;-7.354987621E0;-1.647210717E0
3.378692254E2;5.908889771E0;-7.538144112E0;-1.938704848E0
3.378858914E2;5.589862347E0;-7.579443932E0;-2.024896145E0
3.379025573E2;5.352836609E0;-7.500435352E0;-1.929128051E0
3.379192233E2;5.363610268E0;-7.328651428E0;-1.693897724E0
3.379358893E2;5.439027786E0;-7.153275967E0;-1.465251446E0
3.379525553E2;5.480926037E0;-7.011419773E0;-1.502361536E0
3.379692213E2;5.531803131E0;-6.963535786E0;-1.722628117E0
3.379858873E2;5.567716122E0;-6.894702435E0;-1.933916450E0
3.380025533E2;5.783194065E0;-6.894104004E0;-2.149394512E0
3.380192193E2;6.025607109E0;-6.836642742E0;-2.407968283E0
3.380358853E2;6.276998520E0;-6.810905457E0;-2.684498549E0
3.380525512E2;6.525396824E0;-6.876147270E0;-2.867655039E0
3.380692172E2;6.643909931E0;-7.015609741E0;-2.696469545E0
3.380858832E2;6.819284916E0;-7.350199223E0;-2.276885748E0
3.381025492E2;6.860584736E0;-7.625532627E0;-1.841141105E0
3.381192152E2;6.873753071E0;-7.743446827E0;-1.607706428E0
3.381358812E2;6.764218330E0;-7.502231121E0;-1.657386184E0
3.381525472E2;6.662464619E0;-7.009624004E0;-1.966238141E0
3.381692132E2;6.561908245E0;-6.520009995E0;-2.334945202E0
3.381858792E2;6.546346188E0;-6.343437195E0;-2.572569609E0
3.382025452E2;6.531980991E0;-6.430825710E0;-2.663549423E0
3.382192111E2;6.590638638E0;-6.769605160E0;-2.445677042E0
3.382358771E2;6.803123951E0;-7.050325394E0;-2.048239470E0
3.382525431E2;7.038354397E0;-7.262212276E0;-1.787271619E0
3.382692091E2;7.258022308E0;-7.365761757E0;-1.556231141E0
3.382858751E2;7.490260124E0;-7.371747017E0;-1.301847219E0
3.383025411E2;7.753023624E0;-7.408857346E0;-1.064821243E0
3.383192071E2;7.869740963E0;-7.397484779E0;-8.828618526E-1
3.383358731E2;7.837419033E0;-7.334038258E0;-7.428010702E-1
3.383525391E2;7.780557156E0;-7.401075840E0;-6.883329749E-1
3.383692050E2;7.599195957E0;-7.482479095E0;-7.176619768E-1
3.383858710E2;7.220912457E0;-7.587823868E0;-8.134300113E-1
3.384025370E2;6.821080685E0;-7.524377346E0;-9.223662019E-1
3.384192030E2;6.534375191E0;-7.405864239E0;-1.149216771E0
3.384358690E2;6.357203960E0;-7.357980251E0;-1.394023895E0
3.384525350E2;6.195595264E0;-7.440580368E0;-1.575384736E0
3.384692010E2;6.036381245E0;-7.551311970E0;-1.599925280E0
3.384858670E2;6.027402878E0;-7.787739754E0;-1.710657120E0
3.385025330E2;6.009446144E0;-8.097788811E0;-1.856104851E0
3.385191990E2;5.634155273E0;-8.037933350E0;-1.692700624E0
3.385358649E2;5.357625008E0;-7.733271599E0;-1.538274646E0
3.385525309E2;5.333084106E0;-7.469909191E0;-1.373673201E0
3.385691969E2;5.474342346E0;-7.209539890E0;-1.110311031E0
3.385858629E2;5.578489780E0;-6.990470409E0;-9.169792533E-1
3.386025289E2;5.461772442E0;-6.877943039E0;-8.858546019E-1
3.386191949E2;5.271433830E0;-6.901885033E0;-8.391677141E-1
3.386358609E2;5.145738125E0;-7.025186539E0;-7.284358740E-1
3.386525269E2;5.070919037E0;-7.193378925E0;-6.823474765E-1
3.386691929E2;5.034407616E0;-7.214926720E0;-5.003881454E-1
3.386858588E2;5.035006046E0;-7.086238384E0;-5.009866953E-1
3.387025248E2;5.174468517E0;-6.962338448E0;-7.278373241E-1
3.387191908E2;5.462371349E0;-6.870162010E0;-1.046864748E0
3.387358568E2;5.801749229E0;-6.892308235E0;-1.364694953E0
3.387525228E2;6.118382454E0;-7.044938564E0;-1.611896276E0
3.387691888E2;6.532579422E0;-7.419631004E0;-1.826177359E0
3.387858548E2;7.111976147E0;-7.916428089E0;-1.891419291E0
3.388025208E2;7.585429668E0;-8.243835449E0;-1.716044068E0
3.388191868E2;7.970297337E0;-8.395866394E0;-1.669955730E0
3.388358528E2;8.467094421E0;-8.339603424E0;-1.742978811E0
3.388525187E2;9.134477615E0;-8.141483307E0;-1.590348482E0
3.388691847E2;9.766547203E0;-7.940370083E0;-1.215057373E0
3.388858507E2;9.935936928E0;-7.561487675E0;-8.613140583E-1
3.389025167E2;9.785101891E0;-7.277774811E0;-9.708487988E-1
3.389191827E2;9.299677849E0;-7.097610950E0;-1.183932781E0
3.389358487E2;8.459911346E0;-6.921637058E0;-1.317409515E0
3.389525147E2;7.776367188E0;-6.835445881E0;-1.464652896E0
3.389691807E2;7.236474514E0;-6.728903770E0;-1.354519606E0
3.389858467E2;6.717531204E0;-6.496666431E0;-1.165377736E0
3.390025127E2;6.433818340E0;-6.411073685E0;-1.036689281E0
3.390191786E2;6.257246017E0;-6.558317184E0;-9.588778019E-1
3.390358446E2;6.138134480E0;-6.919841290E0;-9.223662019E-1
3.390525106E2;6.030993938E0;-7.299921036E0;-7.422025204E-1
3.390691766E2;5.963357925E0;-7.659649849E0;-4.519055784E-1
3.390858426E2;6.005855083E0;-7.945158482E0;-9.337386489E-2
3.391025086E2;6.059724331E0;-7.939172745E0;1.657984704E-1
3.391191746E2;6.309918404E0;-7.805696011E0;8.140286058E-2
3.391358406E2;6.792948723E0;-7.662044048E0;-3.776853085E-1
3.391525066E2;7.032967567E0;-7.388506413E0;-8.643068075E-1
3.391691725E2;6.963535786E0;-6.958148479E0;-1.359906554E0
3.391858385E2;7.007229805E0;-6.573879242E0;-1.887827992E0
3.392025045E2;7.090428352E0;-6.180033207E0;-2.306214809E0
3.392191705E2;7.132925510E0;-5.858013153E0;-2.759317398E0
3.392358365E2;7.093420982E0;-5.682039261E0;-3.062782526E0
3.392525025E2;6.976703644E0;-5.612607479E0;-3.169923067E0
3.392691685E2;6.884527206E0;-5.650316238E0;-3.013701439E0
3.392858345E2;6.985682011E0;-5.814917564E0;-2.527079821E0
3.393025005E2;7.069478989E0;-6.069301128E0;-1.923142552E0
3.393191665E2;7.121552944E0;-6.357203960E0;-1.276109457E0
3.393358324E2;7.202357292E0;-6.682815552E0;-6.979097724E-1
3.393524984E2;7.282563210E0;-6.997653008E0;-3.202244639E-1
3.393691644E2;7.182605267E0;-7.134122372E0;7.422025502E-2
3.393858304E2;6.983886242E0;-7.117362976E0;4.967968464E-1
3.394024964E2;6.946776390E0;-7.090428352E0;8.918401599E-1
3.394191624E2;7.076063156E0;-7.117961884E0;1.207874775E0
3.394358284E2;7.317278862E0;-7.226299286E0;1.306037068E0
3.394524944E2;7.760804653E0;-7.636904716E0;1.114500880E0
3.394691604E2;8.140285492E0;-7.954735279E0;9.385270476E-1
3.394858264E2;8.369530678E0;-8.002618790E0;7.110779285E-1
3.395024923E2;8.500613213E0;-7.794922352E0;3.597288132E-1
3.395191583E2;8.623315811E0;-7.575852871E0;8.978256024E-3
3.395358243E2;8.874707222E0;-7.532757282E0;-3.812766075E-1
3.395524903E2;9.148842812E0;-7.771578789E0;-7.984662652E-1
3.395691563E2;9.153033257E0;-8.201337814E0;-1.213261724E0
3.395858223E2;9.047688484E0;-8.743624687E0;-1.319205165E0
3.396024883E2;9.141061783E0;-9.430760384E0;-1.264737010E0
3.396191543E2;8.756793022E0;-9.531316757E0;-1.170764685E0
3.396358203E2;7.900865555E0;-8.729858398E0;-7.739257216E-1
3.396524862E2;7.425017834E0;-7.730278969E0;-3.992331326E-1
3.396691522E2;6.988674641E0;-6.832453251E0;-2.801215947E-1
3.396858182E2;6.885724068E0;-6.044162273E0;-3.477577865E-1
3.397024842E2;6.840234280E0;-5.589862347E0;-9.115923047E-1
3.397191502E2;6.785766125E0;-5.577292919E0;-1.817797661E0
3.397358162E2;6.751648903E0;-5.673060894E0;-2.888604403E0
3.397524822E2;6.612784863E0;-6.015431881E0;-3.849277735E0
3.397691482E2;6.444592476E0;-6.486490726E0;-4.906916618E0
3.397858142E2;6.628347397E0;-7.117362976E0;-5.766434669E0
3.398024802E2;7.185597897E0;-7.879317760E0;-6.078877926E0
3.398191461E2;7.374739647E0;-8.403049469E0;-5.384559631E0
3.398358121E2;7.068282127E0;-8.501212120E0;-4.256890774E0
3.398524781E2;6.746860504E0;-8.304288864E0;-3.129221678E0
3.398691441E2;6.276998520E0;-7.672219276E0;-2.243965626E0
3.398858101E2;5.968146324E0;-7.113771915E0;-1.619677424E0
3.399024761E2;5.578489780E0;-6.880935669E0;-1.050456047E0
3.399191421E2;4.862623692E0;-6.651690960E0;-4.961982965E-1
3.399358081E2;4.014477730E0;-6.372766495E0;-3.166331649E-1
3.399524741E2;3.550601006E0;-6.287173748E0;-3.716998100E-1
3.399691400E2;3.430292368E0;-6.348225594E0;-7.823054194E-1
3.399858060E2;3.499724388E0;-6.199186802E0;-1.625662923E0
3.400024720E2;3.691859007E0;-5.913678169E0;-2.857479811E0
3.400191380E2;3.522469282E0;-5.547365189E0;-4.177283287E0
3.400358040E2;3.259705544E0;-5.231929302E0;-4.656123638E0
3.400524700E2;3.392583847E0;-5.259462357E0;-4.119822502E0
3.400691360E2;3.748122692E0;-5.494094372E0;-3.035847664E0
3.400858020E2;4.054580688E0;-5.759850502E0;-2.209848166E0
3.401024680E2;4.417302132E0;-6.102819920E0;-1.846528053E0
3.401191340E2;4.926070213E0;-6.556521416E0;-1.896806240E0
3.401357999E2;5.553949356E0;-7.168838501E0;-2.121861219E0
3.401524659E2;6.116586685E0;-7.728483200E0;-2.297236443E0
3.401691319E2;6.904279232E0;-8.380903244E0;-2.411559582E0
3.401857979E2;7.768586159E0;-8.841787338E0;-2.504933596E0
3.402024639E2;8.499416351E0;-8.971672058E0;-2.482188702E0
3.402191299E2;8.720281601E0;-8.502408981E0;-2.365471363E0
