"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
5.276974901E2;5.790433884E-1;1.172849059E0;1.566246152E-1
5.277126071E2;7.231776714E-1;9.301135540E-1;3.453563750E-1
5.277277251E2;8.630461097E-1;4.994904101E-1;4.909793735E-1
5.277428431E2;9.617375135E-1;9.854513407E-2;5.971886516E-1
5.277579611E2;9.509173036E-1;-2.564552426E-1;7.399689555E-1
5.277730781E2;8.444139361E-1;-6.165927649E-1;9.009134173E-1
5.277881961E2;8.357513547E-1;-9.737656116E-1;1.011420965E0
5.278033141E2;1.017236829E0;-1.216240525E0;9.786050320E-1
5.278184321E2;1.322551131E0;-1.305167913E0;8.409891725E-1
5.278335491E2;1.526594639E0;-1.351409316E0;6.655558944E-1
5.278486671E2;1.542334199E0;-1.347883701E0;5.792390704E-1
5.278637851E2;1.412783623E0;-1.439771295E0;4.614972472E-1
5.278789031E2;1.262993336E0;-1.639387727E0;3.009954691E-1
5.278940201E2;1.115348458E0;-1.902941227E0;3.080749884E-4
5.279091381E2;1.121160746E0;-1.811620951E0;-2.665604353E-1
5.279242561E2;8.625977039E-1;-1.702139497E0;-4.077316821E-1
5.279393741E2;5.892141461E-1;-1.568103909E0;-3.869132698E-1
5.279544911E2;6.215696931E-1;-9.300638437E-1;-4.054352939E-1
5.279696091E2;7.661461830E-1;6.460509449E-2;-4.871544242E-1
5.279847271E2;6.433877945E-1;4.342028499E-1;-5.536586046E-1
5.279998451E2;2.792646587E-1;7.111104131E-1;-4.944118857E-1
5.280149621E2;-1.145788655E-1;5.765454769E-1;-2.526964992E-2
5.280300801E2;-4.070058465E-1;-2.139071822E-1;3.715918958E-1
5.280451981E2;-2.417588383E-1;-6.633419394E-1;6.400020719E-1
5.280603161E2;7.669074088E-2;-5.602363944E-1;3.670230508E-1
5.280754331E2;7.691089064E-2;-2.228790075E-1;-1.185554937E-1
5.280905511E2;-9.469969571E-2;-1.628370732E-1;-7.645371556E-1
5.281056691E2;-1.948909461E-2;-5.760121346E-1;-6.969024539E-1
5.281207871E2;-8.125451207E-1;-3.777896762E-1;-4.621179700E-1
5.281359041E2;-1.051664948E0;-4.116120934E-1;-2.690907121E-1
5.281510221E2;-2.635332048E-1;-1.497721314E0;-2.339503616E-1
5.281661401E2;1.683921069E-1;-2.248279810E0;-1.271123290E-1
5.281812581E2;4.700322747E-1;-2.253317833E0;9.080784768E-2
5.281963751E2;9.498654604E-1;-1.937855124E0;3.542591631E-1
5.282114931E2;1.294721365E0;-1.393500924E0;5.462614298E-1
5.282266111E2;1.242395043E0;-8.285704255E-1;4.759862423E-1
5.282417291E2;1.012388229E0;-3.673302531E-1;3.438671231E-1
5.282568461E2;6.379196644E-1;-7.093419135E-2;1.721161902E-1
5.282719641E2;2.393358946E-1;1.428151280E-1;1.039586961E-1
5.282870821E2;-2.671344578E-1;1.393932253E-1;-2.395798825E-2
5.283022001E2;-5.069670677E-1;-1.659168154E-1;-9.690029919E-2
5.283173171E2;-4.375057817E-1;-6.687015295E-1;-3.156137094E-2
5.283324351E2;-3.345372975E-1;-1.000470996E0;7.068467885E-2
5.283475531E2;-4.308430552E-1;-1.155588627E0;1.839039177E-1
5.283626711E2;-5.322923064E-1;-1.156531096E0;1.976147294E-1
5.283777881E2;-5.603781343E-1;-1.081649423E0;1.779630035E-1
5.283929061E2;-6.996821165E-1;-1.005482435E0;2.099549919E-1
5.284080241E2;-8.056144118E-1;-1.204276443E0;2.150288373E-1
5.284231421E2;-7.862138748E-1;-1.519281030E0;2.292980850E-1
5.284382591E2;-7.373911738E-1;-1.911742687E0;1.907640547E-1
5.284533771E2;-5.849826932E-1;-2.195355892E0;1.452636123E-1
5.284684951E2;-2.356052399E-1;-2.281522036E0;1.172343716E-1
5.284836131E2;-1.031771675E-1;-2.364002228E0;7.423523813E-2
5.284987301E2;-1.860716343E-1;-2.415225744E0;-5.518459529E-2
5.285138481E2;-5.500755906E-1;-2.181797981E0;-2.795599103E-1
5.285289661E2;-9.040381908E-1;-1.779450893E0;-5.371541381E-1
5.285440841E2;-1.118525624E0;-1.460092068E0;-8.061717153E-1
5.285592011E2;-1.187530637E0;-1.041847229E0;-1.002890706E0
5.285743191E2;-1.202576995E0;-4.391767681E-1;-1.192956209E0
5.285894371E2;-1.170513630E0;2.369474992E-2;-1.273579121E0
5.286045551E2;-1.095011234E0;3.715303242E-1;-1.284595847E0
5.286196721E2;-9.948494434E-1;2.496602386E-1;-1.176412940E0
5.286347901E2;-7.340216041E-1;-1.965207607E-1;-1.123479843E0
5.286499081E2;-3.204440773E-1;-3.707895279E-1;-1.107436657E0
5.286650261E2;5.279327929E-2;4.864189029E-2;-1.274615884E0
5.286801431E2;8.860811591E-2;1.901556402E-1;-1.132808089E0
5.286952611E2;1.473987699E-1;2.084166259E-1;-8.036296368E-1
5.287103791E2;2.727231383E-1;5.119533539E-1;-5.454742908E-1
5.287254971E2;3.888548911E-1;5.669432878E-1;-2.026149929E-1
5.287406141E2;4.956804216E-1;4.587664306E-1;5.718028173E-2
5.287557321E2;6.306248307E-1;1.466791928E-1;2.300335169E-1
5.287708501E2;7.999558449E-1;-2.305128425E-1;3.208425343E-1
5.287859681E2;9.374825954E-1;-5.784876943E-1;3.885515630E-1
5.288010851E2;1.055295587E0;-7.965391278E-1;4.200496674E-1
5.288162031E2;1.197218418E0;-9.018377066E-1;4.845117033E-1
5.288313211E2;1.350507855E0;-9.807402492E-1;5.597984791E-1
5.288464391E2;1.530532479E0;-9.332438111E-1;6.140881181E-1
5.288615561E2;1.702123880E0;-7.432307005E-1;6.053899527E-1
5.288766741E2;1.819590330E0;-6.123039722E-1;5.731003881E-1
5.288917921E2;1.733923435E0;-8.251885772E-1;4.532562494E-1
5.289069101E2;1.513501406E0;-1.021484494E0;2.037324309E-1
5.289220271E2;1.167254448E0;-1.119312048E0;1.379234251E-3
5.289371451E2;2.045369446E-1;-1.196790338E0;-1.260160059E-1
5.289522631E2;-6.099490523E-1;-8.942759633E-1;-3.788767457E-1
5.289673811E2;-3.943801522E-1;1.640938222E-2;-6.422871351E-1
5.289824981E2;-1.241650581E-1;6.805815697E-1;-8.372638822E-1
5.289976161E2;-8.365997672E-2;9.368634224E-1;-7.808355093E-1
5.290127341E2;-4.453082085E-1;3.945614696E-1;-5.307183266E-1
5.290278521E2;-1.074712873E0;-6.723823547E-1;1.589653641E-1
5.290429702E2;-5.787994266E-1;-1.992509365E0;1.652143896E-1
5.290580872E2;1.161084473E-1;-2.625872850E0;3.581310809E-1
5.290732052E2;3.447834253E-1;-1.794719934E0;8.203461170E-1
5.290883232E2;4.182010889E-1;-1.338245153E0;9.829975367E-1
5.291034412E2;8.314428926E-1;-8.158414364E-1;4.390296638E-1
5.291185582E2;6.028645635E-1;-3.452222347E-1;-2.224320918E-1
5.291336762E2;7.137644887E-1;7.328615785E-1;-5.962299109E-1
5.291487942E2;5.576403141E-1;7.176186442E-1;-7.193748355E-1
5.291639122E2;-2.998677492E-1;-2.798972428E-1;-1.537378132E-1
5.291790292E2;1.229065657E-1;-8.724202514E-1;1.740043610E-1
5.291941472E2;3.462158144E-1;-1.279835105E0;2.131581604E-1
5.292092652E2;7.495548129E-1;-1.329626679E0;2.328854352E-1
5.292243832E2;1.147726536E0;-9.743333459E-1;3.432761729E-1
5.292395002E2;1.217836261E0;-4.094091356E-1;4.503482580E-1
5.292546182E2;1.063084722E0;-4.381598905E-2;4.568913877E-1
5.292697362E2;9.173588157E-1;2.135402858E-1;4.033290446E-1
5.292848542E2;7.955375314E-1;3.852832913E-1;4.199327826E-1
5.292999712E2;7.725064158E-1;3.082093894E-1;4.737334251E-1
5.293150892E2;7.953448892E-1;1.636540592E-1;5.788933635E-1
5.293302072E2;7.598620057E-1;9.807593375E-2;6.694189906E-1
5.293453252E2;6.497474909E-1;6.101154163E-2;7.250376344E-1
5.293604422E2;5.347234607E-1;-2.952896431E-2;7.972741127E-1
5.293755602E2;4.538795352E-1;-1.583881527E-1;8.223325610E-1
5.293906782E2;4.203236401E-1;-2.763522267E-1;7.884011865E-1
5.294057962E2;3.995758593E-1;-3.823986351E-1;7.417040467E-1
5.294209132E2;3.892875910E-1;-4.557342231E-1;6.622805595E-1
5.294360312E2;3.423983753E-1;-5.120733976E-1;5.617305040E-1
5.294511492E2;3.555768132E-1;-6.318244338E-1;5.229957104E-1
5.294662672E2;3.973766565E-1;-7.946146131E-1;4.895775616E-1
5.294813842E2;3.825764954E-1;-9.815179706E-1;4.325075448E-1
5.294965022E2;3.160224855E-1;-1.305201173E0;3.333138525E-1
5.295116202E2;1.625552773E-1;-1.789805293E0;1.042246148E-1
5.295267382E2;-5.435406417E-2;-2.052234411E0;-3.238163888E-1
5.295418552E2;-2.160217017E-1;-2.317697763E0;-5.777488947E-1
5.295569732E2;-6.933262348E-1;-2.297462463E0;-5.842653513E-1
5.295720912E2;-1.172222972E0;-1.983923912E0;-5.245220065E-1
5.295872092E2;-1.477598667E0;-1.665106416E0;-5.674105287E-1
5.296023262E2;-1.697144032E0;-1.393712759E0;-5.697036386E-1
5.296174442E2;-1.799547315E0;-1.006227016E0;-5.476316810E-1
5.296325622E2;-1.858053565E0;-5.589890480E-1;-6.172556281E-1
5.296476802E2;-1.886409044E0;-1.671709418E-1;-7.080634236E-1
5.296627972E2;-1.879950166E0;-2.260922641E-2;-8.500589728E-1
5.296779152E2;-1.788192511E0;-1.879289448E-1;-9.971010685E-1
5.296930332E2;-1.594237089E0;-7.869698405E-1;-1.064126849E0
5.297081512E2;-1.360670328E0;-1.390826225E0;-1.037962556E0
5.297232682E2;-1.094685555E0;-2.034051895E0;-1.010021091E0
5.297383862E2;-9.566153884E-1;-2.628689528E0;-1.005945921E0
5.297535042E2;-9.091214538E-1;-2.977010012E0;-1.011412501E0
5.297686222E2;-8.362843990E-1;-3.108563423E0;-9.513519406E-1
5.297837392E2;-7.550987005E-1;-2.967138529E0;-9.647959471E-1
5.297988572E2;-6.584097147E-1;-2.685174465E0;-1.076570630E0
5.298139752E2;-5.402047038E-1;-2.386027098E0;-1.254856467E0
5.298290932E2;-4.288687706E-1;-2.167771816E0;-1.396685600E0
5.298442102E2;-2.760219872E-1;-2.086170197E0;-1.478355169E0
5.298593282E2;-4.569478706E-2;-2.112716675E0;-1.466882825E0
5.298744462E2;1.891938895E-1;-2.149344921E0;-1.376469851E0
5.298895642E2;4.021770954E-1;-2.190063715E0;-1.222281694E0
5.299046812E2;5.032814145E-1;-2.135837793E0;-1.013553858E0
5.299197992E2;6.298582554E-1;-2.124282837E0;-8.299829960E-1
5.299349172E2;6.992195845E-1;-2.141417980E0;-6.328814626E-1
5.299500352E2;7.069806457E-1;-2.119489908E0;-4.630140066E-1
5.299651522E2;7.226027846E-1;-2.139004230E0;-2.976807654E-1
5.299802702E2;7.988514900E-1;-2.185162544E0;-1.459010988E-1
5.299953882E2;6.896947026E-1;-2.276262999E0;-7.132009417E-2
5.300105062E2;4.678438604E-1;-2.280067205E0;-1.756048799E-1
5.300256232E2;-3.926510923E-3;-1.984103084E0;-3.021666110E-1
5.300407413E2;-5.014465451E-1;-1.682747483E0;-4.245188832E-1
5.300558593E2;-7.287397981E-1;-1.217644095E0;-6.966238618E-1
5.300709773E2;-4.403696358E-1;-8.069868088E-1;-8.509560227E-1
5.300860943E2;1.038325671E-2;-6.663194895E-1;-7.525866628E-1
5.301012123E2;5.519821048E-1;-6.564186811E-1;-5.692999363E-1
5.301163303E2;4.435438216E-1;-1.123019814E0;-2.191681713E-1
5.301314483E2;5.161629319E-1;-1.838691354E0;-1.091567278E-1
5.301465653E2;6.553770304E-1;-1.783384681E0;3.756761253E-1
5.301616833E2;3.414635956E-1;-1.195846915E0;6.662586927E-1
5.301768013E2;-7.565231062E-3;-7.264549732E-1;5.698465109E-1
5.301919193E2;-1.070817187E-1;-6.884345412E-1;3.754497468E-1
5.302070363E2;2.026599497E-1;-1.024591804E0;1.749505550E-1
5.302221543E2;5.273796916E-1;-1.597533107E0;7.372087985E-2
5.302372723E2;7.394375801E-1;-2.199863195E0;5.458426848E-2
5.302523903E2;9.412862659E-1;-2.464764357E0;3.936372697E-3
5.302675083E2;1.203410506E0;-2.216166019E0;-1.098175645E-1
5.302826253E2;1.363517880E0;-1.717585564E0;-1.805455238E-1
5.302977433E2;1.272355437E0;-1.322192430E0;-2.103476226E-1
5.303128613E2;1.097521901E0;-8.944975734E-1;-2.189305574E-1
5.303279793E2;9.236385822E-1;-5.273000598E-1;-1.861593276E-1
5.303430963E2;7.328057885E-1;-3.753028214E-1;-1.857971400E-1
5.303582143E2;6.461112499E-1;-4.743451178E-1;-1.869269013E-1
5.303733323E2;5.854335427E-1;-7.648783922E-1;-1.928540319E-1
5.303884503E2;5.393289924E-1;-1.027422190E0;-1.909305900E-1
5.304035673E2;5.516106486E-1;-1.212323308E0;-1.973213702E-1
5.304186853E2;6.071718931E-1;-1.269738793E0;-1.968986094E-1
5.304338033E2;6.446788907E-1;-1.275945067E0;-1.664534509E-1
5.304489213E2;6.482809186E-1;-1.292353511E0;-1.215321943E-1
5.304640383E2;6.272635460E-1;-1.226138592E0;-1.018732712E-1
5.304791563E2;6.280534267E-1;-1.094987988E0;-8.175811917E-2
5.304942743E2;6.516853571E-1;-1.080138206E0;-7.026575506E-2
5.305093923E2;6.986297965E-1;-1.201596975E0;-6.484488398E-2
5.305245093E2;7.342391610E-1;-1.429939389E0;-7.919346541E-2
5.305396273E2;6.528993249E-1;-1.667151451E0;-9.449492395E-2
5.305547453E2;3.553913534E-1;-1.788683057E0;-1.173215210E-1
5.305698633E2;-6.949007511E-2;-1.850451708E0;-1.346039027E-1
5.305849803E2;-4.503785670E-1;-2.003168344E0;-7.345665991E-2
5.306000983E2;-7.597925663E-1;-2.234765291E0;1.259453967E-2
5.306152163E2;-1.093757391E0;-2.397888422E0;2.208012156E-2
5.306303343E2;-1.305530787E0;-2.160921574E0;-2.619256377E-1
5.306454513E2;-1.465669036E0;-1.703741670E0;-7.775732875E-1
5.306605693E2;-1.605598211E0;-1.449512482E0;-1.121484637E0
5.306756873E2;-1.804171920E0;-1.132488728E0;-1.114547849E0
5.306908053E2;-1.789527535E0;-6.536263227E-1;-1.002715111E0
5.307059223E2;-1.492947340E0;-5.396372080E-1;-9.750450850E-1
5.307210403E2;-1.272790551E0;-7.042815685E-1;-8.406736851E-1
5.307361583E2;-9.957288504E-1;-8.369407654E-1;-7.011693716E-1
5.307512763E2;-6.777068973E-1;-7.245539427E-1;-6.211895347E-1
5.307663933E2;-5.122001767E-1;-6.633358598E-1;-6.090761423E-1
5.307815113E2;-4.634147286E-1;-7.105628252E-1;-6.497231722E-1
5.307966293E2;-4.341907799E-1;-6.226555109E-1;-7.426035404E-1
5.308117473E2;-3.403211534E-1;-5.736239552E-1;-7.611187696E-1
5.308268643E2;-1.578136533E-1;-7.083077431E-1;-6.863164306E-1
5.308419823E2;6.465804577E-2;-9.180057049E-1;-5.702221394E-1
5.308571003E2;2.648994625E-1;-9.923951626E-1;-5.744218230E-1
5.308722183E2;3.814870715E-1;-9.927061200E-1;-5.809593201E-1
5.308873353E2;4.300577939E-1;-9.355597496E-1;-6.181524992E-1
5.309024533E2;4.531871676E-1;-8.915381432E-1;-6.212850809E-1
5.309175713E2;5.223619938E-1;-8.851934075E-1;-5.639957786E-1
5.309326893E2;6.465851665E-1;-8.988053203E-1;-4.347074926E-1
5.309478063E2;7.767492533E-1;-9.357414842E-1;-3.567042947E-1
5.309629243E2;8.427731395E-1;-9.053286314E-1;-2.757103145E-1
5.309780423E2;9.312227964E-1;-8.456913829E-1;-2.239388525E-1
5.309931603E2;1.038176417E0;-8.661730886E-1;-1.786724031E-1
5.310082773E2;9.789556265E-1;-9.923930764E-1;-1.261109412E-1
5.310233953E2;8.534962535E-1;-1.026627421E0;-9.866844863E-2
5.310385135E2;9.237635136E-1;-9.552724361E-1;-1.023869365E-1
5.310536315E2;9.286959767E-1;-1.055461407E0;-9.345752746E-2
5.310687485E2;9.336721301E-1;-1.183576226E0;-1.396559179E-1
5.310838665E2;9.730616808E-1;-1.363272905E0;-1.246937066E-1
5.310989845E2;9.324584603E-1;-1.520358562E0;-2.804173157E-2
5.311141025E2;9.389786124E-1;-1.495069265E0;2.468692511E-2
5.311292195E2;9.988605976E-1;-1.206743240E0;-3.712664172E-2
5.311443375E2;9.960687160E-1;-8.211352825E-1;-1.666500419E-1
5.311594555E2;9.252460599E-1;-4.955993295E-1;-2.669262588E-1
5.311745735E2;8.474176526E-1;-3.321673572E-1;-3.397964537E-1
5.311896905E2;8.208145499E-1;-3.536249697E-1;-4.086290598E-1
5.312048085E2;8.468990922E-1;-6.234647632E-1;-3.990678787E-1
5.312199265E2;8.022497892E-1;-9.343600273E-1;-3.962220252E-1
5.312350445E2;7.081763148E-1;-1.144316316E0;-3.147720993E-1
5.312501625E2;6.082372069E-1;-1.196380258E0;-5.844764039E-2
5.312652795E2;4.657357931E-2;-7.906541228E-1;8.956062794E-2
5.312803975E2;-4.164874852E-1;-2.472390383E-1;1.933004409E-1
5.312955155E2;-5.166125298E-1;6.284963340E-2;2.677923143E-1
5.313106335E2;-5.954743028E-1;9.709309042E-2;3.107081056E-1
5.313257505E2;-2.657443285E-1;1.421990544E-1;1.593428105E-1
5.313408685E2;-5.876667053E-2;1.265804768E-1;-1.480505615E-1
5.313559865E2;-5.103823915E-2;-1.857364774E-1;-3.080272973E-1
5.313711045E2;-3.181122839E-1;-6.393327117E-1;-3.648940623E-1
5.313862215E2;-6.569631696E-1;-1.092040896E0;-1.689402312E-1
5.314013395E2;-3.703254163E-1;-1.979169369E0;-9.917271137E-2
5.314164575E2;-5.744399130E-2;-2.572291374E0;-9.110835195E-2
5.314315755E2;1.170359328E-1;-2.589544773E0;-8.924520016E-2
5.314466925E2;3.626088798E-1;-2.246648550E0;2.412628382E-2
5.314618105E2;5.173667073E-1;-1.745074034E0;-3.151630051E-3
5.314769285E2;5.041386485E-1;-1.150673151E0;-2.874483913E-2
5.314920465E2;3.564498425E-1;-7.091146111E-1;-8.027248085E-2
5.315071635E2;9.354197234E-2;-4.458850622E-1;-1.500954330E-1
5.315222815E2;-1.658437848E-1;-2.754912376E-1;-1.521924138E-1
5.315373995E2;-3.388422430E-1;-1.535136104E-1;-1.300720274E-1
5.315525175E2;-3.975066245E-1;-2.064306289E-1;-1.028132364E-1
5.315676345E2;-3.876633942E-1;-4.500784278E-1;-5.851555988E-2
5.315827525E2;-3.150942028E-1;-7.368592024E-1;-5.072081462E-2
5.315978705E2;-3.495379686E-1;-8.528696299E-1;-3.284611180E-2
5.316129885E2;-5.138398409E-1;-7.957906127E-1;1.297596842E-2
5.316281055E2;-6.391046047E-1;-1.216074944E0;1.984327883E-1
5.316432235E2;-6.157575846E-1;-2.043851376E0;2.548913956E-1
5.316583415E2;-4.513923526E-1;-2.368681669E0;8.071892709E-2
5.316734595E2;-3.781961501E-1;-2.400487900E0;-8.356375247E-2
5.316885765E2;-3.800017238E-1;-2.415747643E0;-1.547974348E-1
5.317036945E2;-4.143105447E-1;-2.490523577E0;-1.859514713E-1
5.317188125E2;-6.113009453E-1;-2.250598907E0;-2.528324127E-1
5.317339305E2;-8.414593339E-1;-2.122781277E0;-4.981460571E-1
5.317490475E2;-1.125148773E0;-1.942552090E0;-7.810192704E-1
5.317641655E2;-1.425890803E0;-1.403438926E0;-8.709900379E-1
5.317792835E2;-1.410040498E0;-8.562449217E-1;-7.629836798E-1
5.317944015E2;-1.198750615E0;-2.870547473E-1;-6.387972832E-1
5.318095185E2;-1.018651843E0;3.528397977E-1;-7.026970387E-1
5.318246365E2;-7.921288610E-1;9.352074862E-1;-6.463027596E-1
5.318397545E2;-5.454027057E-1;7.569754720E-1;-5.749140382E-1
5.318548725E2;-2.844520509E-1;5.754376054E-1;-4.919704497E-1
5.318699895E2;8.513864875E-2;6.037796140E-1;-5.299677849E-1
5.318851075E2;4.494745731E-1;5.970814228E-1;-5.324829221E-1
5.319002255E2;5.743371248E-1;3.794667423E-1;-3.523519039E-1
5.319153435E2;5.877517462E-1;4.890401065E-1;-1.758008450E-1
5.319304605E2;6.490843892E-1;6.366045475E-1;4.227813333E-2
5.319455785E2;7.333531976E-1;6.124157906E-1;2.205093056E-1
5.319606965E2;7.921301126E-1;3.773208261E-1;3.050880730E-1
5.319758145E2;9.307076931E-1;2.308473177E-2;3.917699754E-1
5.319909315E2;1.060343862E0;-2.187374979E-1;5.051868558E-1
5.320060495E2;1.153334975E0;-3.210625648E-1;5.566943288E-1
5.320211675E2;1.179180622E0;-5.273657441E-1;6.647733450E-1
5.320362850E2;1.311512470E0;-4.623816907E-1;5.683591366E-1
5.320514020E2;1.438227057E0;-5.286558867E-1;3.862078786E-1
5.320665200E2;1.587832928E0;-1.045734167E0;2.054279000E-1
5.320816380E2;1.650265813E0;-1.845101237E0;2.037056386E-1
5.320967560E2;1.519045830E0;-2.445466518E0;1.235538051E-1
5.321118730E2;1.366098523E0;-2.710498333E0;-1.094544008E-1
5.321269910E2;9.729666710E-1;-2.809723139E0;-1.830945015E-1
5.321421090E2;6.101620197E-1;-2.677900553E0;-1.911175698E-1
5.321572270E2;4.947057366E-1;-1.872831941E0;-2.985593379E-1
5.321723440E2;5.185981393E-1;-4.724969268E-1;-3.605908453E-1
5.321874620E2;6.415678859E-1;-1.301673986E-2;-2.519557476E-1
5.322025800E2;7.165345550E-1;3.296184167E-2;-2.075187564E-1
5.322176980E2;3.311826289E-1;4.327039421E-1;4.112142697E-2
5.322328150E2;-2.269509137E-1;-8.457148075E-2;2.068990469E-1
5.322479330E2;-1.525564492E-1;-6.948944330E-1;2.203234732E-1
5.322630510E2;-1.737819314E-1;-6.354698539E-1;1.258639060E-2
5.322781690E2;-1.753651798E-1;-4.138036445E-2;-3.127562702E-1
5.322932860E2;-6.633685529E-2;4.464468956E-1;-5.619154572E-1
5.323084040E2;-4.159199595E-1;5.563735962E-1;-7.879503965E-1
5.323235220E2;-4.310837388E-1;1.532171667E-1;-7.297340035E-1
5.323386400E2;-3.428055346E-1;-4.919826090E-1;-4.183793366E-1
5.323537570E2;-3.373560607E-1;-1.000006676E0;-2.033316344E-1
5.323688750E2;-4.120469987E-1;-1.573087692E0;-3.934808448E-2
5.323839930E2;-2.097051293E-1;-2.251683474E0;-6.006663665E-2
5.323991110E2;-2.249050140E-2;-2.568054199E0;-9.507842362E-2
5.324142290E2;1.760103852E-1;-2.429467201E0;-3.743186966E-2
5.324293460E2;3.523262143E-1;-2.042895079E0;9.739924967E-2
5.324444640E2;3.992397487E-1;-1.589504480E0;2.389547825E-1
5.324595820E2;2.990375161E-1;-1.194763899E0;3.395559788E-1
5.324747000E2;9.388618916E-2;-8.682625294E-1;2.931150496E-1
5.324898170E2;-1.242808551E-1;-4.778548181E-1;1.678151786E-1
5.325049350E2;-4.714143872E-1;3.197874501E-2;4.490576684E-3
5.325200530E2;-7.323405743E-1;2.220679969E-1;-3.926942125E-2
5.325351710E2;-7.282223105E-1;-7.774203271E-2;9.459210932E-2
5.325502880E2;-6.238316894E-1;-4.287872612E-1;1.796891987E-1
5.325654060E2;-5.440490842E-1;-6.047390103E-1;2.105053812E-1
5.325805240E2;-4.225738049E-1;-7.877535224E-1;2.261421382E-1
5.325956420E2;-2.728897929E-1;-1.080664039E0;2.758676410E-1
5.326107590E2;-2.083016634E-1;-1.444229007E0;2.430939823E-1
5.326258770E2;-2.822228074E-1;-1.764908314E0;1.462124139E-1
5.326409950E2;-3.748480976E-1;-1.978596449E0;-3.080926836E-3
5.326561130E2;-5.751453638E-1;-1.983233571E0;-1.080917269E-1
5.326712300E2;-8.517917395E-1;-1.696559668E0;-2.131430060E-1
5.326863480E2;-1.060098171E0;-1.465601087E0;-4.712118208E-1
5.327014660E2;-1.128561616E0;-1.130030751E0;-9.148704410E-1
5.327165840E2;-1.070520878E0;-4.198136330E-1;-1.087246180E0
5.327317010E2;-1.020283937E0;3.717554808E-1;-9.811503887E-1
5.327468190E2;-9.018681645E-1;8.086581230E-1;-8.881900311E-1
5.327619370E2;-7.915526032E-1;9.703895450E-1;-7.866463661E-1
5.327770550E2;-6.393172741E-1;8.720918298E-1;-6.769616008E-1
5.327921720E2;-4.016822577E-1;7.365775108E-1;-5.415517688E-1
5.328072900E2;-1.212426834E-2;9.306812882E-1;-5.230221152E-1
5.328224080E2;3.361708522E-1;7.776286602E-1;-5.714378357E-1
5.328375260E2;5.375334024E-1;4.179889262E-1;-3.802991509E-1
5.328526430E2;6.243179440E-1;2.683460712E-1;-1.445663124E-1
5.328677610E2;6.378029585E-1;2.165602446E-1;8.549588174E-2
5.328828790E2;6.370388865E-1;1.655777544E-1;2.949137986E-1
5.328979970E2;6.506498456E-1;1.583665162E-1;3.861071765E-1
5.329131140E2;6.589064002E-1;5.583360419E-2;3.924312592E-1
5.329282320E2;6.794957519E-1;-8.940885216E-2;4.000544846E-1
5.329433500E2;7.570369244E-1;-1.273967177E-1;3.958227038E-1
5.329584680E2;9.618390203E-1;-1.004600897E-1;3.411216438E-1
5.329735850E2;1.272191048E0;-2.631261349E-1;3.436670601E-1
5.329887030E2;1.542483091E0;-5.220433474E-1;4.269865155E-1
5.330038210E2;1.581825137E0;-7.880212665E-1;5.359052420E-1
5.330189390E2;1.533573508E0;-1.039988160E0;5.671447515E-1
5.330340563E2;1.459797502E0;-1.157050252E0;4.172597826E-1
5.330491743E2;1.337158322E0;-1.378057718E0;1.859694719E-1
5.330642923E2;1.055700064E0;-1.602993846E0;-4.912608303E-3
5.330794103E2;7.129569054E-1;-1.557901740E0;-1.085557491E-1
5.330945273E2;3.584183455E-1;-1.347418785E0;-1.648696214E-1
5.331096453E2;1.379434764E-1;-8.438419104E-1;-2.271324545E-1
5.331247633E2;4.666679725E-2;1.500612684E-2;-3.655965626E-1
5.331398813E2;2.245814912E-2;7.674635649E-1;-4.719562531E-1
5.331549983E2;-8.652185649E-2;1.389436245E0;-5.903263688E-1
5.331701163E2;-1.234065890E-1;1.735046029E0;-6.059420109E-1
5.331852343E2;9.983661771E-2;1.384679794E0;-5.197677016E-1
5.332003523E2;-2.062505782E-1;5.929179788E-1;-1.953897029E-1
5.332154693E2;-1.485753506E-1;2.077544332E-1;8.926017582E-2
5.332305873E2;-1.949785948E-1;-4.554264247E-2;3.500683606E-1
5.332457053E2;-3.085376620E-1;1.190135479E-1;4.205433428E-1
5.332608233E2;-2.905725539E-1;5.216731429E-1;3.892984092E-1
5.332759403E2;-2.963742316E-1;5.136256218E-1;1.718162596E-1
5.332910583E2;-2.337399721E-1;5.325506330E-1;-2.997459099E-2
5.333061763E2;-8.599871397E-2;3.925107121E-1;-2.252170593E-1
5.333212943E2;1.679210514E-1;1.782824099E-1;-5.532948375E-1
5.333364113E2;7.367170453E-1;3.322031200E-1;-6.356430650E-1
5.333515293E2;1.388377398E-1;1.408015490E-1;-5.160705447E-1
5.333666473E2;-5.678690672E-1;-5.050795898E-2;-4.493181407E-2
5.333817653E2;-4.229272306E-1;-7.847161293E-1;-2.519693971E-1
5.333968823E2;-1.848339885E-1;-1.391503930E0;-4.265435934E-1
5.334120003E2;-1.599746644E-1;-1.563259840E0;-4.360911548E-1
5.334271183E2;-4.697435349E-2;-1.427576065E0;-2.367884219E-1
5.334422363E2;2.235245705E-1;-1.216588497E0;-5.226781219E-2
5.334573533E2;4.414049387E-1;-6.475141048E-1;4.148671404E-2
5.334724713E2;2.554070055E-1;-1.601278484E-1;1.032773405E-1
5.334875893E2;-1.676292121E-1;1.226354018E-1;1.186203510E-1
5.335027073E2;-5.830098987E-1;2.853805125E-1;6.567442417E-2
5.335178243E2;-7.011095285E-1;3.695192337E-1;5.591026321E-2
