"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
5.147175882E2;5.583930969E0;6.016685486E0;-1.301239014E0
5.147326652E2;5.680679321E0;5.747436523E0;-1.070922852E0
5.147477432E2;5.639591217E0;5.913810730E0;-1.587860107E0
5.147628212E2;5.431579590E0;6.044410706E0;-1.459655762E0
5.147778982E2;5.495471954E0;5.658439636E0;-1.509490967E0
5.147929762E2;5.370597839E0;5.892906189E0;-1.759796143E0
5.148080532E2;5.406059265E0;5.882133484E0;-1.522216797E0
5.148231312E2;5.305049896E0;5.907333374E0;-1.505279541E0
5.148382082E2;5.420211792E0;5.522651672E0;-1.484802246E0
5.148532862E2;5.193759918E0;5.690231323E0;-1.254241943E0
5.148683642E2;5.159065247E0;5.522087097E0;-1.491149902E0
5.148834412E2;5.131179810E0;5.950248718E0;-1.551086426E0
5.148985192E2;5.234691620E0;5.748962402E0;-1.236419678E0
5.149135962E2;5.295322418E0;5.549781799E0;-1.820312500E0
5.149286742E2;4.960037231E0;5.924446106E0;-1.760894775E0
5.149437522E2;5.225109100E0;5.581359863E0;-1.928771973E0
5.149588292E2;5.335914612E0;5.763717651E0;-1.969146729E0
5.149739072E2;5.688278198E0;5.738075256E0;-1.388549805E0
5.149889852E2;5.577693939E0;5.594932556E0;-1.719451904E0
5.150040622E2;5.338134766E0;5.647796631E0;-1.080535889E0
5.150191417E2;5.356498718E0;5.457611084E0;-1.137145996E0
5.150342187E2;5.042091370E0;5.630683899E0;-9.698181152E-1
5.150492967E2;5.244674683E0;5.541320801E0;-1.050628662E0
5.150643737E2;5.126464844E0;5.533363342E0;-1.154144287E0
5.150794517E2;4.989627838E0;5.906471252E0;-8.490600586E-1
5.150945297E2;5.050197601E0;5.464065552E0;-1.468597412E0
5.151096067E2;5.181175232E0;5.733001709E0;-1.426696777E0
5.151246847E2;5.290779114E0;5.478179932E0;-1.784362793E0
5.151397617E2;4.918525696E0;5.647102356E0;-1.203643799E0
5.151548397E2;5.236480713E0;5.174491882E0;-1.362854004E0
5.151699177E2;4.751041412E0;5.367332458E0;-1.339202881E0
5.151849947E2;4.967414856E0;4.895561218E0;-1.281768799E0
5.152000727E2;4.786838531E0;5.614212036E0;-1.787811279E0
5.152151497E2;4.849166870E0;5.296302795E0;-1.126556396E0
5.152302277E2;4.874732971E0;5.517478943E0;-1.703887939E0
5.152453057E2;4.652477264E0;5.642814636E0;-1.581390381E0
5.152603827E2;4.502712250E0;5.279663086E0;-1.687530518E0
5.152754607E2;4.535850525E0;5.637649536E0;-1.094879150E0
5.152905377E2;4.651195526E0;5.161460876E0;-1.550964355E0
5.153056157E2;4.706039429E0;5.241897583E0;-1.004882812E0
5.153206937E2;4.826278687E0;5.217445374E0;-1.391326904E0
5.153357707E2;4.625297546E0;5.652153015E0;-1.137695312E0
5.153508487E2;4.617160797E0;5.479629517E0;-1.063812256E0
5.153659257E2;4.544975281E0;5.371398926E0;-5.815124512E-1
5.153810037E2;4.780742645E0;5.085205078E0;-1.289337158E0
5.153960807E2;4.433055878E0;5.184280396E0;-1.227966309E0
5.154111587E2;4.670787811E0;4.860671997E0;-1.413360596E0
5.154262367E2;4.381877899E0;5.108779907E0;-1.172790527E0
5.154413137E2;4.434886932E0;5.000930786E0;-1.656524658E0
5.154563917E2;4.527565002E0;5.227256775E0;-1.128967285E0
5.154714687E2;4.494823456E0;4.845870972E0;-1.347869873E0
5.154865467E2;4.234779358E0;4.991218567E0;-8.526306152E-1
5.155016247E2;4.311271667E0;4.890129089E0;-9.604492188E-1
5.155167017E2;4.710952759E0;4.909469604E0;-4.011840820E-1
5.155317797E2;4.505752563E0;5.060676575E0;-9.061889648E-1
5.155468567E2;4.519920349E0;4.528022766E0;-6.560668945E-1
5.155619347E2;4.290897369E0;4.888038635E0;-4.427185059E-1
5.155770127E2;4.506633759E0;4.481788635E0;-7.202758789E-1
5.155920897E2;4.377193451E0;4.835830688E0;-6.942749023E-2
5.156071677E2;4.569240570E0;4.356002808E0;-1.038818359E0
5.156222447E2;4.589515686E0;4.418212891E0;-7.197570801E-1
5.156373227E2;4.754722595E0;4.554496765E0;-8.099670410E-1
5.156523997E2;4.909667969E0;4.236717224E0;-1.020690918E0
5.156674777E2;4.480854034E0;4.743690491E0;-6.633300781E-1
5.156825557E2;4.530136108E0;4.785766602E0;-8.944091797E-1
5.156976327E2;4.274822235E0;4.932151794E0;-8.854370117E-1
5.157127107E2;4.748241425E0;4.560455322E0;-8.263244629E-1
5.157277877E2;4.694568634E0;4.738876343E0;-5.899047852E-1
5.157428657E2;4.647975922E0;4.517845154E0;-1.235504150E0
5.157579437E2;4.892967224E0;4.478805542E0;-1.307525635E0
5.157730207E2;4.497909546E0;4.979560852E0;-5.101318359E-1
5.157880987E2;4.513912201E0;4.617843628E0;-1.099670410E0
5.158031757E2;4.665405273E0;4.394287109E0;-1.252441406E-1
5.158182537E2;4.489593506E0;4.810348511E0;-4.149780273E-1
5.158333317E2;5.097827911E0;4.417694092E0;-2.479553223E-1
5.158484087E2;4.898105621E0;4.315528870E0;3.414916992E-2
5.158634867E2;4.873950958E0;4.390327454E0;-7.599182129E-1
5.158785637E2;5.017581940E0;4.121551514E0;-6.411743164E-2
5.158936417E2;4.889369965E0;4.716781616E0;-3.618469238E-1
5.159087187E2;4.978229523E0;4.455047607E0;-7.152709961E-1
5.159237967E2;4.864189148E0;4.390922546E0;-9.707641602E-2
5.159388747E2;4.810935974E0;4.695144653E0;-1.666564941E-1
5.159539517E2;4.867431641E0;4.133316040E0;-6.709594727E-1
5.159690297E2;5.239700317E0;4.230552673E0;-1.668090820E-1
5.159841067E2;4.965545654E0;4.480293274E0;-2.001953125E-1
5.159991847E2;4.934108734E0;4.183319092E0;-9.617919922E-1
5.160142627E2;4.679866791E0;4.643600464E0;-1.636657715E-1
5.160293390E2;4.835159302E0;4.771392822E0;-3.240966797E-1
5.160444170E2;4.925651550E0;3.985992432E0;-6.971130371E-1
5.160594940E2;4.850894928E0;4.327293396E0;-1.593017578E-2
5.160745720E2;4.876911163E0;4.521400452E0;-3.077087402E-1
5.160896500E2;4.909011841E0;4.298950195E0;-6.155090332E-1
5.161047270E2;5.316242218E0;4.565605164E0;2.660827637E-1
5.161198050E2;4.731601715E0;4.556114197E0;4.200134277E-1
5.161348820E2;4.857067108E0;4.251098633E0;-3.814697266E-1
5.161499600E2;4.836547852E0;3.972587585E0;-2.574768066E-1
5.161650370E2;4.721828461E0;4.354438782E0;1.505126953E-1
5.161801150E2;4.889801025E0;4.528633118E0;-7.855529785E-1
5.161951930E2;5.038169861E0;4.118003845E0;-4.815063477E-1
5.162102700E2;5.070365906E0;4.573226929E0;2.018127441E-1
5.162253480E2;4.880573273E0;4.694030762E0;-2.857971191E-1
5.162404250E2;5.149177551E0;4.228233337E0;-4.373168945E-1
5.162555030E2;5.186832428E0;4.113021851E0;-3.149414062E-2
5.162705810E2;4.677360535E0;4.637657166E0;-1.058654785E-1
5.162856580E2;4.945384979E0;4.631149292E0;-1.497802734E-1
5.163007360E2;5.044342041E0;4.077445984E0;-2.402343750E-1
5.163158130E2;4.888221741E0;4.204360962E0;-9.338378906E-3
5.163308910E2;4.825340271E0;4.818321228E0;1.484069824E-1
5.163459680E2;4.755088806E0;4.760932922E0;-4.313354492E-1
5.163610460E2;5.011688232E0;4.318496704E0;-2.356872559E-1
5.163761240E2;4.876396179E0;4.685798645E0;7.302856445E-2
5.163912010E2;4.920505524E0;4.683624268E0;1.203613281E-1
5.164062790E2;4.840194702E0;4.535835266E0;-2.101745605E-1
5.164213560E2;4.866481781E0;3.986679077E0;2.122192383E-1
5.164364340E2;5.019897461E0;3.925025940E0;5.697021484E-1
5.164515120E2;4.711643219E0;4.448913574E0;4.984436035E-1
5.164665890E2;4.749660492E0;4.792198181E0;-7.095336914E-2
5.164816670E2;4.970352173E0;4.202171326E0;-2.536926270E-1
5.164967440E2;5.241222382E0;4.094795227E0;-2.519226074E-1
5.165118220E2;5.239440918E0;4.549804688E0;5.445861816E-1
5.165268990E2;5.036327362E0;4.822898865E0;1.885681152E-1
5.165419770E2;4.913040161E0;4.523048401E0;-1.410827637E-1
5.165570550E2;5.113445282E0;4.198585510E0;-1.010131836E-2
5.165721320E2;5.064945221E0;4.206924438E0;1.698303223E-1
5.165872100E2;5.140316010E0;4.540443420E0;4.844360352E-1
5.166022870E2;5.061115265E0;4.648262024E0;1.106262207E-1
5.166173650E2;4.977035522E0;4.401107788E0;-1.224670410E-1
5.166324430E2;5.120426178E0;4.082199097E0;-3.625183105E-1
5.166475200E2;5.279129028E0;3.769004822E0;4.319763184E-1
5.166625980E2;5.267166138E0;3.958862305E0;9.632568359E-1
5.166776750E2;5.060581207E0;4.675346375E0;5.761108398E-1
5.166927530E2;5.322399139E0;4.824768066E0;1.472778320E-1
5.167078310E2;5.460002899E0;4.499763489E0;-2.700805664E-1
5.167229080E2;5.291233063E0;4.369445801E0;8.789062500E-3
5.167379860E2;5.454536438E0;4.207046509E0;2.770690918E-1
5.167530630E2;5.591896057E0;4.193511963E0;5.518188477E-1
5.167681410E2;5.477123260E0;4.583976746E0;5.995178223E-1
5.167832190E2;5.500213623E0;4.361030579E0;6.729125977E-2
5.167982960E2;5.112262726E0;4.608634949E0;-5.014038086E-2
5.168133740E2;5.289405823E0;4.481483459E0;-3.575134277E-1
5.168284510E2;5.405433655E0;4.035858154E0;9.512329102E-2
5.168435290E2;5.594276428E0;4.070648193E0;5.245666504E-1
5.168586060E2;5.769763947E0;4.414047241E0;5.535888672E-1
5.168736840E2;5.492103577E0;4.644218445E0;8.007812500E-1
5.168887620E2;5.455673218E0;4.982948303E0;7.577514648E-1
5.169038390E2;5.309955597E0;4.841636658E0;4.153747559E-1
5.169189170E2;5.558761597E0;5.114494324E0;-1.414794922E-1
5.169339940E2;5.608398438E0;5.021919250E0;3.967285156E-4
5.169490720E2;5.660186768E0;4.470672607E0;-3.033447266E-1
5.169641500E2;5.888385773E0;4.254447937E0;6.167602539E-2
5.169792270E2;5.724433899E0;4.069435120E0;4.400634766E-2
5.169943050E2;5.465370178E0;4.030555725E0;5.266113281E-1
5.170093820E2;5.559646606E0;4.681632996E0;1.001068115E0
5.170244591E2;5.427520752E0;4.562316895E0;1.221191406E0
5.170395371E2;5.590568542E0;4.779098511E0;8.780517578E-1
5.170546141E2;5.712135315E0;4.922302246E0;8.915405273E-1
5.170696921E2;5.432613373E0;4.736099243E0;-2.239990234E-2
5.170847691E2;5.377994537E0;4.552856445E0;-8.056640625E-3
5.170998471E2;5.185237885E0;4.449562073E0;-3.073425293E-1
5.171149241E2;5.289966583E0;4.481697083E0;-6.512451172E-1
5.171300021E2;5.315956116E0;4.497222900E0;-4.074707031E-1
5.171450801E2;5.606544495E0;3.954055786E0;-1.164550781E-1
5.171601571E2;5.591114044E0;3.889938354E0;-3.856506348E-1
5.171752351E2;5.498626709E0;4.237358093E0;-4.943847656E-2
5.171903121E2;5.608169556E0;4.052032471E0;1.444396973E-1
5.172053901E2;5.754299164E0;4.089973450E0;4.616394043E-1
5.172204681E2;5.585025787E0;4.128654480E0;9.798583984E-1
5.172355451E2;5.502216339E0;4.335510254E0;1.231353760E0
5.172506231E2;5.589038849E0;4.448707581E0;1.348297119E0
5.172657001E2;5.407768250E0;4.336769104E0;1.415344238E0
5.172807781E2;5.646408081E0;4.398529053E0;1.273620605E0
5.172958551E2;5.419712067E0;4.661338806E0;1.111877441E0
5.173109331E2;5.566825867E0;4.523040771E0;1.256927490E0
5.173260111E2;5.399215698E0;4.767173767E0;6.832885742E-1
5.173410881E2;5.250308990E0;4.868881226E0;8.082580566E-1
5.173561661E2;5.240657806E0;4.801483154E0;9.720764160E-1
5.173712431E2;5.339591980E0;4.741172791E0;9.617919922E-1
5.173863211E2;5.523971558E0;4.694023132E0;6.039123535E-1
5.174013991E2;5.628646851E0;4.498596191E0;5.246582031E-1
5.174164761E2;5.805084229E0;4.306747437E0;9.741210938E-1
5.174315541E2;5.624336243E0;4.175857544E0;7.636108398E-1
5.174466311E2;5.610420227E0;4.280639648E0;9.425048828E-1
5.174617091E2;5.459980011E0;4.347366333E0;9.889221191E-1
5.174767861E2;5.399639130E0;3.943664551E0;7.997436523E-1
5.174918641E2;5.598957062E0;4.073005676E0;7.239379883E-1
5.175069421E2;5.667575836E0;4.166313171E0;4.784545898E-1
5.175220191E2;5.567539215E0;3.760299683E0;1.098937988E-1
5.175370971E2;5.956283569E0;4.633789062E0;2.076721191E-1
5.175521741E2;5.841789246E0;4.686607361E0;5.838623047E-1
5.175672521E2;5.954971313E0;4.433059692E0;4.180297852E-1
5.175823291E2;5.468437195E0;4.750717163E0;-1.770019531E-2
5.175974071E2;5.637947083E0;4.861938477E0;4.012451172E-1
5.176124851E2;5.863601685E0;4.799339294E0;2.379150391E-1
5.176275621E2;5.713298798E0;4.768844604E0;3.522338867E-1
5.176426401E2;5.736911774E0;4.814376831E0;2.874145508E-1
5.176577171E2;5.497566223E0;4.683326721E0;3.140869141E-1
5.176727951E2;5.817871094E0;4.422210693E0;3.460083008E-1
5.176878731E2;5.829505920E0;4.651229858E0;-3.576660156E-2
5.177029501E2;5.573337555E0;4.534072876E0;2.265625000E-1
5.177180281E2;5.501670837E0;4.605285645E0;2.440795898E-1
5.177331051E2;5.561943054E0;4.783447266E0;-3.652954102E-2
5.177481831E2;5.858524323E0;4.640457153E0;2.211608887E-1
5.177632601E2;5.646671295E0;4.816871643E0;2.431335449E-1
5.177783381E2;5.782867432E0;4.865341187E0;5.380249023E-1
5.177934161E2;5.693473816E0;4.847534180E0;5.707092285E-1
5.178084931E2;5.602909088E0;4.762237549E0;4.785461426E-1
5.178235711E2;5.640533447E0;4.966697693E0;2.824707031E-1
5.178386481E2;5.595199585E0;4.862716675E0;1.388549805E-1
5.178537261E2;5.656967163E0;4.761146545E0;2.525634766E-1
5.178688031E2;5.748802185E0;4.862594604E0;5.874633789E-2
5.178838811E2;5.649642944E0;4.969566345E0;4.149475098E-1
5.178989591E2;5.781967163E0;5.093185425E0;6.119689941E-1
5.179140361E2;5.580856323E0;4.849578857E0;4.162597656E-2
5.179291141E2;5.821914673E0;5.138092041E0;4.114685059E-1
5.179441911E2;5.639579773E0;5.016151428E0;4.988098145E-1
5.179592691E2;5.468280792E0;4.720397949E0;4.216918945E-1
5.179743461E2;5.253093719E0;5.043998718E0;-1.160583496E-1
5.179894241E2;5.483627319E0;4.993057251E0;-1.248168945E-2
5.180045021E2;5.765457153E0;4.914222717E0;-1.008911133E-1
5.180195791E2;5.431934357E0;5.084716797E0;-2.201843262E-1
5.180346573E2;5.325927734E0;4.956665039E0;2.654113770E-1
5.180497343E2;5.552951813E0;5.113792419E0;3.552551270E-1
5.180648123E2;5.422557831E0;4.953475952E0;5.401611328E-2
5.180798893E2;5.313419342E0;5.238204956E0;-1.977539062E-2
5.180949673E2;5.430271149E0;5.257850647E0;-2.324218750E-1
5.181100453E2;5.506206512E0;5.519744873E0;-1.629943848E-1
5.181251223E2;5.338005066E0;5.170249939E0;8.746337891E-2
5.181402003E2;5.413333893E0;5.037033081E0;1.191406250E-1
5.181552773E2;5.340751648E0;5.132133484E0;-3.887939453E-2
5.181703553E2;5.424465179E0;4.972946167E0;1.525878906E-4
5.181854323E2;5.562564850E0;4.929023743E0;1.548767090E-1
5.182005103E2;5.703834534E0;4.799102783E0;-8.221435547E-2
5.182155883E2;5.597202301E0;4.675613403E0;3.171997070E-1
5.182306653E2;5.729351044E0;4.754653931E0;3.497314453E-1
5.182457433E2;5.655170441E0;5.154640198E0;2.325439453E-2
5.182608203E2;5.710086823E0;5.045043945E0;-1.841430664E-1
5.182758983E2;5.377952576E0;4.888435364E0;1.311645508E-1
5.182909753E2;5.551151276E0;5.018127441E0;-2.072143555E-1
5.183060533E2;5.650680542E0;5.156608582E0;2.431945801E-1
5.183211313E2;5.427433014E0;5.188255310E0;1.343078613E-1
5.183362083E2;5.392150879E0;5.216934204E0;1.337585449E-1
5.183512863E2;5.461612701E0;4.975265503E0;-2.355957031E-1
5.183663633E2;5.461948395E0;4.984794617E0;-9.066772461E-2
5.183814413E2;5.458995819E0;5.303977966E0;-6.036376953E-2
5.183965183E2;5.636886597E0;5.153869629E0;2.863159180E-1
5.184115963E2;5.721549988E0;5.114379883E0;3.618469238E-1
5.184266733E2;5.388149261E0;5.213844299E0;6.151123047E-1
5.184417513E2;5.696384430E0;5.238662720E0;5.569763184E-1
5.184568293E2;5.743598938E0;5.193893433E0;1.839599609E-1
5.184719063E2;5.849967957E0;4.985824585E0;2.151184082E-1
5.184869843E2;5.485797882E0;5.285224915E0;-2.284240723E-1
5.185020613E2;5.608631134E0;5.600822449E0;-2.517395020E-1
5.185171393E2;5.543006897E0;5.361122131E0;8.563232422E-2
5.185322163E2;5.624687195E0;5.145797729E0;3.811645508E-2
5.185472943E2;5.432552338E0;4.998596191E0;8.996582031E-2
5.185623723E2;5.446929932E0;5.051551819E0;4.120178223E-1
5.185774493E2;5.568061829E0;4.851394653E0;1.970825195E-1
5.185925273E2;5.477016449E0;4.879470825E0;-2.975463867E-1
5.186076043E2;5.564147949E0;4.984596252E0;2.841796875E-1
5.186226823E2;5.627975464E0;5.096763611E0;2.430114746E-1
5.186377593E2;5.563156128E0;4.944656372E0;4.494934082E-1
5.186528373E2;5.378959656E0;4.858177185E0;5.291442871E-1
5.186679153E2;5.807472229E0;4.967239380E0;7.085266113E-1
5.186829923E2;5.760200500E0;5.000617981E0;2.919616699E-1
5.186980703E2;5.488578796E0;4.882438660E0;4.390258789E-1
5.187131473E2;5.593368530E0;4.857559204E0;2.984619141E-1
5.187282253E2;5.609531403E0;5.003890991E0;2.795410156E-2
5.187433023E2;5.511753082E0;5.311241150E0;-1.791381836E-2
5.187583803E2;5.372764587E0;4.862426758E0;9.631347656E-2
5.187734583E2;5.643356323E0;4.694000244E0;7.037353516E-2
5.187885353E2;5.722614288E0;4.719154358E0;1.307678223E-1
5.188036133E2;5.696151733E0;4.748565674E0;2.389526367E-2
5.188186903E2;5.789646149E0;4.924209595E0;2.407836914E-2
5.188337683E2;5.848831177E0;4.967559814E0;3.661499023E-1
5.188488453E2;5.508735657E0;4.940834045E0;2.407531738E-1
5.188639233E2;5.507167816E0;4.857246399E0;6.652832031E-2
5.188790003E2;5.624076843E0;4.740570068E0;2.634887695E-1
5.188940783E2;5.576858521E0;4.820007324E0;-1.712036133E-2
5.189091563E2;5.698436737E0;4.898468018E0;1.068420410E-1
5.189242333E2;5.521812439E0;4.708763123E0;4.931640625E-1
5.189393113E2;5.546760559E0;4.961433411E0;2.744445801E-1
5.189543883E2;5.714160919E0;4.973434448E0;4.007873535E-1
5.189694663E2;5.766979218E0;4.900146484E0;2.546997070E-1
5.189845433E2;5.615608215E0;4.982200623E0;-1.181030273E-2
5.189996213E2;5.528232574E0;4.988121033E0;1.643066406E-1
5.190146993E2;5.728942871E0;5.294586182E0;4.332885742E-1
5.190297766E2;5.739334106E0;5.220016479E0;3.362731934E-1
5.190448546E2;5.871948242E0;5.054244995E0;2.466125488E-1
5.190599316E2;5.821689606E0;5.224472046E0;2.226562500E-1
5.190750096E2;5.721263885E0;5.191879272E0;1.805114746E-1
5.190900866E2;5.865596771E0;5.257278442E0;2.637023926E-1
5.191051646E2;5.452178955E0;5.011558533E0;1.968994141E-1
5.191202416E2;5.571075439E0;5.207504272E0;1.528015137E-1
5.191353196E2;5.412910461E0;5.144996643E0;2.402038574E-1
5.191503976E2;5.587833405E0;5.095062256E0;3.345336914E-1
5.191654746E2;5.583576202E0;5.304809570E0;3.170166016E-1
5.191805526E2;5.459850311E0;5.044967651E0;3.389892578E-1
5.191956296E2;5.701049805E0;5.343154907E0;-8.126831055E-2
5.192107076E2;5.671085358E0;5.275604248E0;9.686279297E-2
5.192257846E2;5.700347900E0;5.129730225E0;2.024536133E-1
5.192408626E2;5.385158539E0;5.217735291E0;2.601623535E-1
5.192559396E2;5.609466553E0;5.347541809E0;1.837158203E-2
5.192710176E2;5.641929626E0;5.212348938E0;3.948974609E-1
5.192860956E2;5.928546906E0;5.239593506E0;3.014221191E-1
5.193011726E2;5.649639130E0;5.361663818E0;3.603515625E-1
5.193162506E2;5.755790710E0;5.132530212E0;-6.170654297E-2
5.193313276E2;5.723789215E0;4.868911743E0;1.478271484E-1
5.193464056E2;5.903011322E0;5.001838684E0;2.070922852E-1
5.193614826E2;5.816341400E0;5.193962097E0;3.431396484E-1
5.193765606E2;6.036594391E0;5.097328186E0;6.430053711E-2
5.193916386E2;5.965217590E0;5.185684204E0;-1.567077637E-1
5.194067156E2;5.869445801E0;5.133033752E0;1.037597656E-1
5.194217936E2;5.646503448E0;4.931541443E0;5.468750000E-1
5.194368706E2;5.724548340E0;5.292427063E0;5.250854492E-1
5.194519486E2;5.600822449E0;5.169830322E0;3.162231445E-1
5.194670256E2;5.980617523E0;4.850311279E0;6.684265137E-1
5.194821036E2;5.642959595E0;5.294044495E0;6.938171387E-1
5.194971806E2;5.654705048E0;5.171485901E0;6.172180176E-1
5.195122586E2;5.707881927E0;5.025344849E0;3.562011719E-1
5.195273366E2;5.873096466E0;5.126831055E0;7.536010742E-1
5.195424136E2;5.727340698E0;4.934486389E0;5.558166504E-1
5.195574916E2;5.922180176E0;5.149864197E0;5.657653809E-1
5.195725686E2;5.647628784E0;5.202079773E0;4.859924316E-1
5.195876466E2;5.800266266E0;4.985641479E0;5.269775391E-1
5.196027236E2;6.059799194E0;4.821998596E0;4.073181152E-1
5.196178016E2;6.156635284E0;4.808410645E0;2.830200195E-1
5.196328796E2;5.873180389E0;4.926422119E0;3.005065918E-1
5.196479566E2;6.074802399E0;4.880783081E0;-4.608154297E-2
5.196630346E2;6.145942688E0;4.915405273E0;6.142883301E-1
5.196781116E2;5.879585266E0;4.967048645E0;4.952697754E-1
5.196931896E2;5.762001038E0;5.012054443E0;5.786132812E-2
5.197082666E2;5.850906372E0;4.924728394E0;1.890258789E-1
5.197233446E2;5.989772797E0;4.683982849E0;1.900634766E-1
5.197384216E2;6.031223297E0;4.544631958E0;4.772338867E-1
5.197534996E2;5.703281403E0;4.766342163E0;4.777526855E-1
5.197685776E2;5.797866821E0;4.906173706E0;3.555908203E-1
5.197836546E2;6.047157288E0;4.810935974E0;5.913696289E-1
5.197987326E2;5.931278229E0;4.792091370E0;3.791198730E-1
5.198138096E2;5.862739563E0;4.947875977E0;3.598937988E-1
5.198288876E2;5.809268951E0;4.875938416E0;2.608032227E-1
5.198439646E2;5.863590240E0;4.814506531E0;1.084899902E-1
5.198590426E2;5.962268829E0;4.875869751E0;4.309692383E-1
5.198741206E2;5.940063477E0;5.001533508E0;3.231506348E-1
5.198891976E2;5.944255829E0;4.961807251E0;3.836364746E-1
5.199042756E2;5.835372925E0;5.081405640E0;4.550781250E-1
5.199193526E2;5.876022339E0;4.950920105E0;2.752685547E-1
5.199344306E2;5.886272430E0;4.914146423E0;5.375976562E-1
5.199495076E2;5.884284973E0;4.955657959E0;6.787414551E-1
5.199645856E2;5.838966370E0;4.958396912E0;9.261169434E-1
5.199796636E2;5.898574829E0;5.027053833E0;6.572570801E-1
5.199947406E2;6.118358612E0;4.995254517E0;7.617187500E-1
5.200098186E2;5.949073792E0;5.195205688E0;4.279174805E-1
5.200248957E2;5.821876526E0;4.875228882E0;2.754211426E-1
5.200399737E2;5.731895447E0;4.665885925E0;5.726623535E-1
5.200550507E2;5.738670349E0;4.459053040E0;6.613159180E-1
5.200701287E2;5.613372803E0;4.829627991E0;7.924499512E-1
5.200852057E2;5.868587494E0;4.869926453E0;5.882568359E-1
5.201002837E2;6.011665344E0;4.946037292E0;6.947631836E-1
5.201153617E2;5.842113495E0;5.089012146E0;7.471923828E-1
5.201304387E2;5.827156067E0;4.915191650E0;8.136291504E-1
5.201455167E2;6.019096375E0;5.195281982E0;9.581909180E-1
5.201605937E2;6.184207916E0;4.924880981E0;1.131439209E0
5.201756717E2;6.099517822E0;4.951179504E0;9.774475098E-1
5.201907487E2;6.076438904E0;5.133110046E0;1.083007812E0
5.202058267E2;6.113178253E0;5.261627197E0;1.020843506E0
5.202209047E2;5.927848816E0;5.240653992E0;1.005218506E0
5.202359817E2;5.970897675E0;5.104339600E0;7.033386230E-1
5.202510597E2;6.122184753E0;5.209831238E0;1.075683594E0
5.202661367E2;6.135997772E0;5.201438904E0;7.920837402E-1
5.202812147E2;6.041896820E0;5.177360535E0;6.027221680E-1
5.202962917E2;6.237709045E0;5.462242126E0;6.333618164E-1
5.203113697E2;6.090831757E0;5.155685425E0;6.234741211E-1
5.203264467E2;6.102706909E0;5.117485046E0;7.841491699E-1
5.203415247E2;6.057819366E0;4.990829468E0;9.543762207E-1
5.203566027E2;5.826889038E0;4.966850281E0;6.421813965E-1
5.203716797E2;5.938591003E0;5.375213623E0;5.087890625E-1
5.203867577E2;6.065509796E0;5.301162720E0;3.462524414E-1
5.204018347E2;6.020553589E0;5.300727844E0;5.734863281E-1
5.204169127E2;6.071865082E0;5.311035156E0;5.234069824E-1
5.204319897E2;6.127418518E0;5.203483582E0;2.653198242E-1
5.204470677E2;6.172950745E0;5.480476379E0;3.485107422E-1
5.204621457E2;6.390686035E0;5.708694458E0;4.504089355E-1
5.204772227E2;6.062694550E0;5.764129639E0;5.176391602E-1
5.204923007E2;6.191452026E0;5.539863586E0;5.226135254E-1
5.205073777E2;5.902481079E0;5.398345947E0;4.422607422E-1
5.205224557E2;6.032413483E0;5.505310059E0;4.364624023E-1
5.205375327E2;5.866500854E0;5.496162415E0;6.169738770E-1
5.205526107E2;6.038089752E0;5.387168884E0;4.964294434E-1
5.205676877E2;6.134105682E0;5.453292847E0;2.585754395E-1
5.205827657E2;6.043624878E0;5.575889587E0;1.375732422E-1
5.205978427E2;5.770599365E0;5.361717224E0;2.792358398E-2
5.206129207E2;5.624675751E0;5.576309204E0;-8.810424805E-2
5.206279987E2;5.897674561E0;5.485771179E0;-1.821899414E-2
5.206430757E2;5.890163422E0;5.646385193E0;1.809997559E-1
5.206581537E2;6.115108490E0;5.538497925E0;-2.438964844E-1
5.206732307E2;6.097591400E0;5.403732300E0;-3.735351562E-2
5.206883087E2;6.058303833E0;5.598731995E0;-2.128906250E-1
5.207033857E2;5.949459076E0;5.424018860E0;-2.382202148E-1
5.207184637E2;6.296508789E0;5.294418335E0;-2.381591797E-1
5.207335417E2;6.008655548E0;5.424964905E0;-6.399536133E-2
5.207486187E2;5.998626709E0;5.597763062E0;1.545410156E-1
5.207636967E2;6.255115509E0;5.771110535E0;3.399658203E-2
5.207787737E2;6.287990570E0;5.664520264E0;-1.618347168E-1
5.207938517E2;5.984138489E0;5.668785095E0;2.709960938E-2
5.208089287E2;6.191852570E0;5.432884216E0;2.937622070E-1
5.208240067E2;6.177993774E0;5.555747986E0;5.853271484E-2
5.208390837E2;6.265026093E0;5.543266296E0;3.808593750E-2
5.208541617E2;6.119056702E0;5.731147766E0;-5.795593262E-1
5.208692387E2;6.117324829E0;5.769569397E0;-4.928283691E-1
5.208843167E2;6.045967102E0;5.968772888E0;-1.752014160E-1
5.208993947E2;6.189823151E0;5.874343872E0;-1.492614746E-1
5.209144717E2;6.102554321E0;5.489151001E0;-1.571350098E-1
5.209295497E2;6.020072937E0;5.664146423E0;-2.799072266E-1
5.209446267E2;5.908149719E0;6.038154602E0;-2.192687988E-1
5.209597047E2;6.079483032E0;5.816574097E0;-2.561645508E-1
5.209747817E2;6.232673645E0;6.067062378E0;-3.286132812E-1
5.209898597E2;6.235385895E0;6.124153137E0;-8.523559570E-2
5.210049367E2;6.221836090E0;6.053512573E0;-2.467651367E-1
5.210200147E2;6.524513245E0;6.143135071E0;7.077026367E-2
5.210350936E2;6.165149689E0;5.768264771E0;-3.465881348E-1
