"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
7.974122166E2;-1.954612136E-2;-9.642951190E-3;-3.363345750E-3
7.974272946E2;-5.116314627E-3;-5.687624216E-3;-6.937041879E-3
7.974423726E2;2.974765934E-2;3.975815326E-2;-6.507207640E-3
7.974574506E2;4.394230619E-2;6.054785103E-2;2.280194499E-2
7.974725286E2;6.401722133E-2;6.971256435E-2;6.056779623E-2
7.974876066E2;1.007478014E-1;9.203918278E-2;6.775593013E-2
7.975026846E2;1.304208636E-1;1.203360111E-1;6.842072308E-2
7.975177626E2;9.888343513E-2;9.456220269E-2;7.941851020E-2
7.975328406E2;3.332047164E-2;3.212842718E-2;7.488454133E-2
7.975479186E2;1.067721099E-2;2.313733101E-2;4.207093269E-2
7.975629966E2;1.116180792E-2;2.424128912E-2;2.135754097E-3
7.975780756E2;1.555443509E-3;8.481964469E-3;-1.129414421E-2
7.975931536E2;1.937315613E-2;2.758825943E-2;-1.405853964E-2
7.976082316E2;5.568429455E-2;8.811232448E-2;-1.009495743E-2
7.976233096E2;6.707182527E-2;9.505109489E-2;1.951272413E-2
7.976383876E2;1.890561730E-2;2.147971466E-2;6.406694651E-2
7.976534656E2;4.148338339E-4;-3.496742807E-3;6.014756858E-2
7.976685436E2;1.680126414E-2;2.927212045E-2;1.789811812E-2
7.976836216E2;3.775017709E-2;6.621537358E-2;-1.429775730E-4
7.976986996E2;1.885090582E-2;3.638230637E-2;1.860876381E-2
7.977137776E2;7.494580932E-3;-2.985531464E-4;4.017918929E-2
7.977288556E2;2.996020950E-2;-4.179843701E-3;4.442746192E-2
7.977439336E2;6.007409841E-2;7.821403444E-3;4.067650437E-2
7.977590116E2;5.199987441E-2;2.750387788E-2;4.787999392E-2
7.977740896E2;1.251989603E-2;3.257601708E-2;4.856025428E-2
7.977891676E2;-4.165013134E-2;4.808302969E-3;2.040212229E-2
7.978042456E2;-5.874522775E-2;-2.376342192E-2;-2.937820740E-3
7.978193236E2;-4.351032898E-2;-2.266973071E-2;-1.482401695E-2
7.978344016E2;-6.533000618E-3;1.413980406E-2;-1.193616912E-2
7.978494796E2;1.467241906E-2;3.822729737E-2;-2.189532854E-3
7.978645576E2;2.384755574E-2;4.730116948E-2;1.436593477E-2
7.978796356E2;1.859788410E-2;3.845937550E-2;1.967666484E-2
7.978947136E2;1.959898695E-2;2.970309928E-2;9.655215777E-3
7.979097916E2;1.907860674E-2;3.748672083E-2;-1.254915632E-2
7.979248696E2;4.364880733E-3;3.487424925E-2;-2.448130772E-2
7.979399486E2;-2.142441832E-2;1.138488762E-3;-2.252467163E-2
7.979550266E2;-2.920886129E-2;-2.194598131E-2;-2.687283605E-2
7.979701046E2;-2.676727436E-2;-1.750888862E-2;-3.950367495E-2
7.979851826E2;-3.181315958E-2;-1.918377727E-2;-3.341932222E-2
7.980002606E2;-4.542235658E-2;-1.631126367E-2;-1.400057971E-2
7.980153386E2;-7.261853665E-2;-2.794775181E-2;-3.171609715E-3
7.980304166E2;-1.071126014E-1;-5.735437572E-2;-1.074483991E-2
7.980454946E2;-1.124309823E-1;-7.124926150E-2;-2.125488594E-2
7.980605726E2;-9.046926349E-2;-5.592988059E-2;-2.574566938E-2
7.980756506E2;-6.866097450E-2;-3.982867301E-2;-1.445652544E-2
7.980907286E2;-7.414602488E-2;-5.337750912E-2;9.849879891E-3
7.981058066E2;-6.961995363E-2;-5.701334774E-2;2.209548280E-2
7.981208846E2;-4.175676778E-2;-3.666265681E-2;6.929663941E-3
7.981359626E2;-1.670923270E-2;-1.786250994E-2;1.016581524E-2
7.981510406E2;-2.689502388E-2;-1.809553616E-2;3.458034247E-2
7.981661186E2;-3.969747573E-2;-4.288261384E-2;3.710426018E-2
7.981811966E2;-2.702709101E-2;-5.940658599E-2;7.871357724E-3
7.981962746E2;1.499331649E-2;-2.072891593E-2;-5.216408521E-3
7.982113526E2;3.635719419E-2;1.410230156E-2;4.208251834E-3
7.982264306E2;1.489043050E-2;-7.639772259E-3;3.237966448E-2
7.982415086E2;-1.461916324E-2;-4.401721805E-2;4.985652864E-2
7.982565866E2;7.945987396E-3;-3.320723400E-2;2.234399877E-2
7.982716646E2;2.478302456E-2;-6.555649918E-3;-3.642430529E-4
7.982867426E2;1.291178353E-2;1.637399197E-3;1.729040034E-2
7.983018216E2;-1.533929538E-2;-2.767441608E-2;4.081836343E-2
7.983169003E2;-6.091591902E-3;-2.707430720E-2;2.632971480E-2
7.983319783E2;2.469401620E-2;-2.887746319E-3;2.650750801E-3
7.983470563E2;5.076877400E-2;2.680538781E-2;1.129236910E-2
7.983621343E2;4.352894798E-2;3.053974360E-2;3.135367110E-2
7.983772123E2;2.265207097E-2;1.667399332E-2;3.808973730E-2
7.983922903E2;3.918595612E-3;-3.737537190E-3;3.491578251E-2
7.984073683E2;-1.135191694E-2;-1.461833064E-2;1.644769311E-2
7.984224463E2;-3.595281392E-3;-1.419399865E-3;-5.449169315E-3
7.984375243E2;3.201983869E-3;6.541843526E-3;-1.032276265E-2
7.984526023E2;8.438291959E-3;5.153537728E-3;8.409645408E-3
7.984676803E2;1.298444346E-2;-2.245279029E-4;2.369674668E-2
7.984827583E2;2.962619811E-2;8.169407956E-3;2.741717920E-2
7.984978363E2;4.576841742E-2;2.997270599E-2;2.342084050E-2
7.985129143E2;5.623874441E-2;4.187885299E-2;2.157612890E-2
7.985279923E2;3.583935276E-2;3.181481361E-2;2.486480772E-2
7.985430703E2;1.335599273E-2;1.017578319E-2;2.511014417E-2
7.985581483E2;4.369865172E-3;-1.124697365E-2;6.901275832E-3
7.985732263E2;8.025852032E-3;-1.370081026E-2;-4.308235832E-3
7.985883043E2;8.198712603E-4;-2.217019349E-2;3.493670374E-4
7.986033823E2;-4.414735828E-3;-5.141966976E-3;-3.185215406E-3
7.986184603E2;-1.511971466E-2;-6.162345409E-3;-3.010161221E-3
7.986335383E2;-3.220895305E-2;-3.178248554E-2;-2.744910307E-3
7.986486163E2;-1.176748984E-2;-5.309365690E-3;-1.203513704E-3
7.986636943E2;1.721506193E-2;2.871358767E-2;1.477894373E-3
7.986787723E2;2.067490481E-2;3.223603219E-2;2.003674954E-2
7.986938503E2;-4.489038140E-3;2.208092250E-3;4.129277170E-2
7.987089283E2;-2.278098091E-2;-2.426499128E-2;3.440288082E-2
7.987240063E2;-1.215587649E-2;-1.037096232E-2;5.264909938E-3
7.987390843E2;-1.949015446E-2;3.216850571E-3;-1.494511962E-2
7.987541633E2;-4.505996034E-2;-2.334605157E-2;-9.740239009E-3
7.987692413E2;-5.653556436E-2;-3.514671326E-2;-3.937790170E-3
7.987843193E2;-4.188621789E-2;-2.794446051E-2;-1.692323014E-2
7.987993973E2;-2.426899038E-2;-4.485134035E-3;-2.680557966E-2
7.988144753E2;-3.758799285E-2;-6.501679774E-3;-2.085980400E-2
7.988295533E2;-4.847648740E-2;-1.438173559E-2;-9.758189321E-3
7.988446313E2;-4.651946574E-2;-2.299878001E-2;-1.298319362E-2
7.988597093E2;-4.034037516E-2;-2.408491075E-2;-2.111157030E-2
7.988747873E2;-3.698692098E-2;-9.737130255E-3;-1.380758453E-2
7.988898653E2;-4.681475833E-2;-7.339849602E-3;-1.381758414E-2
7.989049433E2;-5.263456702E-2;-1.825428382E-2;-1.728688553E-2
7.989200213E2;-5.602864921E-2;-3.600884974E-2;-2.010887861E-2
7.989350993E2;-4.128565639E-2;-1.968394034E-2;-2.518806048E-2
7.989501773E2;-3.811047599E-2;-4.056996666E-3;-2.492553368E-2
7.989652553E2;-5.636139959E-2;-9.842396714E-3;-2.128545195E-2
7.989803333E2;-7.129032165E-2;-2.409788966E-2;-1.509791147E-2
7.989954113E2;-7.661238313E-2;-3.376809508E-2;-1.982102916E-2
7.990104893E2;-7.517348230E-2;-2.944815904E-2;-2.223102003E-2
7.990255673E2;-8.177050948E-2;-1.712992042E-2;-3.208158165E-2
7.990406453E2;-7.746984065E-2;-1.582151651E-2;-3.408359364E-2
7.990557233E2;-6.524859369E-2;-9.586788714E-3;-3.232590854E-2
7.990708013E2;-4.776142538E-2;-4.471602850E-3;-3.432042897E-2
7.990858793E2;-3.972665593E-2;-2.158427611E-3;-3.151112795E-2
7.991009573E2;-4.049221426E-2;-8.889287710E-5;-2.616816759E-2
7.991160353E2;-4.196494445E-2;2.514879219E-3;-2.911735326E-2
7.991311133E2;-3.758139163E-2;9.937239811E-4;-2.389375865E-2
7.991461913E2;-6.001130864E-2;-3.201225027E-2;-1.131605543E-2
7.991612693E2;-4.963592812E-2;-2.206976153E-2;-1.490995008E-2
7.991763473E2;-1.956165209E-2;-6.958453450E-3;-2.096704394E-2
7.991914253E2;-1.024481189E-2;6.104753353E-3;-3.825018182E-3
7.992065033E2;-2.396301366E-2;-8.849718608E-3;2.500513010E-2
7.992215813E2;-2.957010642E-2;-1.360586938E-2;2.776404470E-2
7.992366593E2;-2.414471470E-2;-4.687625915E-4;1.455156971E-2
7.992517373E2;-2.484531887E-2;-1.270894893E-3;1.056573726E-2
7.992668153E2;-4.533888772E-2;-8.382555097E-3;1.047659200E-2
7.992818933E2;-6.087822095E-2;-1.323304605E-2;2.994349226E-3
7.992969713E2;-5.174943432E-2;-2.856379747E-2;-7.485455833E-3
7.993120522E2;-1.644865237E-2;-8.175892755E-3;-2.051183954E-3
7.993271302E2;1.421294175E-2;2.160972357E-2;6.242090836E-3
7.993422083E2;4.263914376E-2;5.741199106E-2;1.583234780E-2
7.993572863E2;4.462027177E-2;4.962038249E-2;2.421118505E-2
7.993723653E2;4.752243683E-2;3.211374581E-2;3.743046895E-2
7.993874433E2;2.661653422E-2;9.824390523E-3;3.583424538E-2
7.994025213E2;1.230034884E-2;1.593821310E-2;2.785048820E-2
7.994175992E2;-2.541800216E-2;-1.494806446E-2;8.216067217E-3
7.994326772E2;-3.599095345E-2;-2.792261168E-2;2.892314456E-3
7.994477552E2;-1.877928153E-2;-1.736592501E-2;2.318136394E-4
7.994628332E2;2.994041657E-3;1.273251511E-2;6.559375674E-3
7.994779112E2;1.375667378E-2;9.956702590E-3;3.598863631E-2
7.994929893E2;1.802103035E-2;1.800820790E-2;5.363976210E-2
7.995080673E2;4.733816162E-2;4.722951725E-2;4.701095819E-2
7.995231453E2;5.405797437E-2;4.325731099E-2;3.988245875E-2
7.995382233E2;5.483002588E-2;3.877281398E-2;4.136876762E-2
7.995533013E2;4.558820650E-2;3.996758908E-2;3.416423500E-2
7.995683792E2;2.928951755E-2;2.377733216E-2;2.362289280E-2
7.995834572E2;3.771262476E-3;-2.851191163E-2;2.134077623E-2
7.995985352E2;7.903423160E-3;-1.189831551E-2;1.190466434E-2
7.996136132E2;1.379273180E-2;8.467165753E-3;4.180332646E-3
7.996286912E2;8.856828324E-3;1.469150558E-2;3.267135005E-3
7.996437693E2;1.201744936E-2;2.041337267E-2;1.392188109E-2
7.996588473E2;2.379954234E-2;3.407192603E-2;3.200767189E-2
7.996739253E2;3.430185467E-2;3.359294683E-2;4.206741229E-2
7.996890033E2;3.909981623E-2;3.784650564E-2;4.647593945E-2
7.997040813E2;3.679654002E-2;5.846738070E-2;3.554598615E-2
7.997191592E2;3.088431992E-2;6.342965364E-2;1.859070361E-2
7.997342372E2;2.081385814E-2;3.187033162E-2;1.388945803E-2
7.997493152E2;1.730003767E-2;2.067636512E-2;1.338491216E-2
7.997643932E2;2.429169975E-2;1.611261256E-2;1.035494171E-2
7.997794712E2;4.198760539E-2;2.584540099E-2;1.904803142E-2
7.997945493E2;4.860421270E-2;4.546443745E-2;1.139647234E-2
7.998096273E2;4.324885830E-2;4.733958840E-2;1.598393358E-2
7.998247053E2;1.871317625E-2;5.213093013E-3;3.505975753E-2
7.998397833E2;2.459370531E-3;-1.447192859E-2;3.715140373E-2
7.998548613E2;-1.037185732E-2;-2.222031727E-2;2.823365480E-2
7.998699392E2;-2.771733887E-2;-1.569114253E-2;2.794018015E-2
7.998850172E2;-3.960589692E-2;-1.103268843E-2;2.377385274E-2
7.999000952E2;-2.692418918E-2;-1.937194727E-3;1.162211597E-2
7.999151732E2;-9.707576595E-3;2.309232950E-2;1.444852166E-2
7.999302512E2;1.361383498E-2;4.333443567E-2;2.284674905E-2
7.999453293E2;3.538217396E-2;4.598713294E-2;3.003020771E-2
7.999604073E2;3.278106451E-2;5.107377470E-2;3.295142949E-2
7.999754853E2;2.977004647E-2;3.911687061E-2;3.531552106E-2
7.999905633E2;-2.880941844E-3;-3.358125687E-3;2.078359947E-2
8.000056413E2;-1.978194341E-2;-5.708723329E-3;9.445445612E-4
8.000207193E2;-4.316955805E-2;-1.805433817E-2;-9.372275323E-3
8.000357972E2;-5.546756089E-2;-3.222835436E-2;-1.947562769E-2
8.000508752E2;-5.626453087E-2;-4.492449760E-2;-3.265263140E-2
8.000659532E2;-2.257727832E-2;-1.888876036E-2;-2.545455471E-2
8.000810312E2;-4.463522695E-3;2.612537704E-3;-1.991704293E-2
8.000961093E2;3.654820903E-4;2.163606510E-2;-3.306065686E-3
8.001111873E2;-2.888684720E-2;-1.772467047E-2;2.323192731E-2
8.001262653E2;-3.577976301E-2;-2.599421889E-2;2.397842519E-2
8.001413433E2;-1.425982453E-2;-6.549946032E-3;-3.003391437E-3
8.001564213E2;-5.877790973E-3;1.145169139E-2;-9.551838972E-3
8.001714993E2;-1.043955889E-2;1.248300914E-2;9.619828314E-3
8.001865772E2;-9.325761348E-3;-1.373380423E-3;1.621836796E-2
8.002016552E2;3.414801322E-3;-7.367357612E-3;1.220232062E-2
8.002167332E2;2.727863938E-2;1.598393172E-2;8.754347451E-3
8.002318123E2;4.130317271E-2;4.895684123E-2;1.238142140E-3
8.002468903E2;1.781943068E-2;5.489325523E-2;6.112722680E-3
8.002619683E2;-1.643574610E-2;3.037699126E-2;2.248690277E-2
8.002770463E2;-2.200618386E-2;1.341882162E-3;1.206331234E-2
8.002921243E2;-1.123226155E-2;1.045945194E-2;-1.229384448E-2
8.003072023E2;1.852674969E-2;5.517694354E-2;-1.292517968E-2
8.003222761E2;2.230178006E-2;5.591783673E-2;1.397301350E-2
8.003373541E2;1.790047996E-2;4.698635265E-2;3.276209906E-2
8.003524321E2;3.644818440E-2;4.639051855E-2;2.793899737E-2
8.003675101E2;5.341035128E-2;5.712259561E-2;2.326468378E-2
8.003825881E2;5.913348496E-2;7.220087945E-2;2.049313113E-2
8.003976661E2;3.440024704E-2;5.964974314E-2;2.161911502E-2
8.004127441E2;1.992986538E-3;3.442892432E-2;2.827171609E-2
8.004278221E2;-2.109804563E-2;-3.582568839E-3;2.061711997E-2
8.004429001E2;-1.057270169E-2;-4.036105238E-3;-4.649621435E-3
8.004579781E2;1.165644452E-2;3.539756685E-2;-1.607102156E-2
8.004730561E2;1.281504333E-2;3.868114203E-2;1.841290295E-2
8.004881341E2;-5.092584062E-3;8.916588500E-3;4.966297001E-2
8.005032121E2;5.486557260E-3;2.025313303E-2;4.454650357E-2
8.005182901E2;3.704476729E-2;5.200646818E-2;4.192199185E-2
8.005333681E2;5.322946608E-2;6.565342844E-2;5.001312122E-2
8.005484461E2;3.988515213E-2;7.026340067E-2;5.668973550E-2
8.005635241E2;1.549698785E-2;6.044726074E-2;6.223869696E-2
8.005786021E2;-1.062394027E-2;1.007162035E-3;5.715760216E-2
8.005936801E2;-1.954542287E-2;-7.952284068E-3;2.610775828E-2
8.006087581E2;-8.242607117E-3;3.657791018E-2;1.498817373E-2
8.006238361E2;-1.997356676E-2;3.373338282E-2;2.468634024E-2
8.006389141E2;-5.425762758E-2;-1.123371720E-2;1.235832088E-2
8.006539921E2;-4.044711590E-2;1.285302546E-2;-1.448442508E-2
8.006690701E2;-1.008279249E-2;2.556871995E-2;-1.001168229E-2
8.006841481E2;1.626466028E-2;1.620824262E-2;-1.083220169E-2
8.006992261E2;4.167719558E-2;3.637041897E-2;5.979952868E-3
8.007143041E2;7.006727904E-2;8.052298427E-2;2.716636658E-2
8.007293821E2;1.050542817E-1;9.040202200E-2;5.169814080E-2
8.007444601E2;1.171141416E-1;8.572711051E-2;6.129058078E-2
8.007595381E2;1.043149754E-1;6.228335947E-2;5.254605785E-2
8.007746161E2;7.133270055E-2;5.215188116E-2;5.550224707E-2
8.007896941E2;2.376905084E-2;4.704910144E-2;3.516503423E-2
8.008047721E2;-3.393791988E-2;-5.570968613E-3;1.009589899E-2
8.008198501E2;-6.235467270E-2;-2.697604150E-2;-1.756435633E-2
8.008349281E2;-6.624688208E-2;-1.568532549E-2;-2.907363698E-2
8.008500061E2;-7.807359099E-2;-1.039661840E-2;-2.320211753E-2
8.008650841E2;-7.468605042E-2;-1.293114852E-2;-4.322170280E-3
8.008801621E2;-3.820585832E-2;1.296374295E-2;-4.319188185E-3
8.008952401E2;8.431905881E-3;5.885355920E-2;-2.344259061E-3
8.009103181E2;2.174983546E-2;6.235643476E-2;2.193515003E-2
8.009253961E2;1.019065175E-2;2.223245427E-2;4.723784328E-2
8.009404741E2;1.366539672E-2;2.068640664E-2;2.897163853E-2
8.009555521E2;2.799757384E-2;3.526850045E-2;4.796476569E-3
8.009706301E2;1.496044919E-3;4.874821752E-3;7.248063572E-3
8.009857081E2;-5.259541795E-2;-5.258926749E-2;3.263677657E-2
8.010007861E2;-9.684389830E-2;-7.643269002E-2;1.992725395E-2
8.010158641E2;-1.089167595E-1;-7.436616719E-2;-1.415436622E-2
8.010309421E2;-9.879269451E-2;-4.528836906E-2;-2.374020778E-2
8.010460201E2;-8.521962911E-2;-2.613518015E-2;-8.427299559E-3
8.010610981E2;-6.901567429E-2;9.036278352E-3;4.120979924E-3
8.010761761E2;-3.170797974E-2;2.994981594E-2;2.853497490E-2
8.010912541E2;-9.575181641E-3;2.083384246E-2;6.010288745E-2
8.011063321E2;8.773731068E-3;3.050857410E-2;5.613211542E-2
8.011214101E2;8.108559065E-3;4.251733795E-2;3.715904430E-2
8.011364881E2;-1.393736061E-2;2.791311592E-2;1.485789940E-2
8.011515661E2;-3.059027158E-2;-7.067255210E-3;4.322707187E-3
8.011666441E2;-3.872143477E-2;-2.846468985E-2;-1.368185878E-2
8.011817221E2;-3.493915126E-2;-2.958823368E-2;-3.002047725E-2
8.011968001E2;-2.009284496E-2;-8.596073836E-3;-2.323770151E-2
8.012118781E2;-2.457336709E-2;-3.327999264E-3;-5.058037117E-3
8.012269561E2;-2.092563547E-2;-9.988032281E-3;7.112875581E-3
8.012420341E2;1.500966027E-2;1.605811715E-2;2.220202796E-2
8.012571131E2;1.773376018E-2;5.103836954E-2;1.956896484E-2
8.012721901E2;1.753799804E-2;5.939384550E-2;5.317312852E-2
8.012872681E2;-1.875422895E-2;-2.392900549E-2;7.195614278E-2
8.013023471E2;1.040727366E-2;1.848534495E-2;1.306277979E-2
8.013174290E2;5.335099623E-2;6.349521875E-2;-4.379547387E-2
8.013325070E2;4.260383919E-2;5.097853392E-2;-1.150201913E-2
8.013475850E2;1.907107979E-2;7.461149246E-3;4.773254320E-2
8.013626630E2;1.858361065E-2;-2.144314162E-2;2.705677226E-2
8.013777410E2;6.964023411E-2;3.505528346E-2;-3.696746379E-2
8.013928190E2;7.591570169E-2;6.665105373E-2;-2.920418233E-2
8.014078970E2;2.467887662E-2;3.313330188E-2;3.874131292E-2
8.014229750E2;-1.031825505E-2;-2.101781592E-2;3.804223239E-2
8.014380530E2;-1.693591475E-3;7.969567552E-3;-1.447740197E-2
8.014531310E2;2.095494606E-2;3.216110915E-2;-3.210933506E-2
8.014682090E2;1.095823757E-2;2.358280122E-2;-1.038965955E-2
8.014832870E2;1.646393212E-3;1.945970953E-2;7.718230598E-3
8.014983650E2;-2.233921550E-2;-3.412516788E-3;1.606772467E-2
8.015134430E2;-2.476393431E-2;-1.976270229E-2;2.186949551E-2
8.015285210E2;3.422184091E-4;-1.319401618E-2;1.008820441E-2
8.015435990E2;2.386320196E-2;3.256054223E-2;6.217286922E-3
8.015586770E2;2.038664557E-2;4.827316105E-2;2.299693227E-2
8.015737550E2;-1.519104652E-2;-1.969287544E-2;3.591186926E-2
8.015888330E2;-2.556538954E-2;-3.268457204E-2;1.228456944E-2
8.016039110E2;3.804161912E-3;-5.481595173E-3;-1.927508041E-2
8.016189890E2;1.597749256E-2;-4.239760339E-3;-2.064745873E-2
8.016340670E2;-2.615578659E-2;-2.709789202E-2;-3.995899111E-3
8.016491450E2;-7.068996131E-2;-4.904686660E-2;3.117670305E-3
8.016642230E2;-7.589291036E-2;-5.077283457E-2;-1.837389544E-3
8.016793010E2;-3.887007013E-2;-3.494802862E-2;-2.646905184E-2
8.016943790E2;-9.809755720E-4;1.900960132E-2;-2.601458877E-2
8.017094570E2;6.643654313E-3;4.486197233E-2;-6.360461004E-3
8.017245350E2;9.191469289E-4;3.265944123E-2;1.025119051E-2
8.017396130E2;8.873418905E-3;7.912225090E-3;5.578901619E-4
8.017546910E2;2.875974402E-2;3.265656158E-2;-3.196470439E-2
8.017697690E2;3.986486048E-2;5.221162364E-2;-5.471848696E-2
8.017848470E2;1.584754325E-2;4.053271934E-2;-4.481720179E-2
8.017999250E2;-1.904049329E-2;-1.773729920E-3;-2.594409138E-2
8.018150030E2;-2.078713104E-2;-2.157125995E-2;-3.206581622E-2
8.018300810E2;3.341338306E-4;-7.595257834E-3;-5.636635795E-2
8.018451590E2;1.820965298E-2;1.588789746E-2;-6.195495650E-2
8.018602370E2;1.007021312E-2;2.872653306E-2;-4.235582799E-2
8.018753150E2;-1.291992143E-2;1.943569258E-2;-2.702995017E-2
8.018903930E2;-2.687169053E-2;-1.328523830E-2;-1.325102244E-2
8.019054710E2;-2.845156752E-2;-3.992300108E-2;-1.871244237E-2
8.019205490E2;-5.209831521E-3;-1.209833659E-3;-3.228391707E-2
8.019356270E2;-5.328987725E-3;2.240766957E-2;-3.089049086E-2
8.019507050E2;-3.800996765E-2;-1.781058870E-2;1.669051591E-3
8.019657830E2;-4.380374402E-2;-4.410434887E-2;-2.327762544E-3
8.019808610E2;-1.851863461E-3;-5.915860645E-3;-2.608652040E-2
8.019959390E2;2.531842329E-2;2.848679759E-2;-3.157318383E-2
8.020110170E2;1.507803611E-2;2.314263396E-2;-1.469247229E-2
8.020260950E2;-2.102402737E-3;8.827696554E-3;-7.952690125E-3
8.020411730E2;-8.654616773E-3;-1.277066395E-2;-2.356814966E-2
8.020562510E2;-4.102407256E-4;-1.708242670E-2;-4.081762955E-2
8.020713290E2;-4.400721285E-3;-5.693152547E-3;-4.077848420E-2
8.020864070E2;-2.450043336E-2;-2.018513903E-2;-3.319541365E-2
8.021014850E2;-2.219701372E-2;-3.003077209E-2;-3.865218163E-2
8.021165630E2;1.219300926E-2;3.593768924E-4;-5.278044567E-2
8.021316410E2;2.641375735E-2;1.613754034E-2;-4.421092570E-2
8.021467190E2;2.039915323E-2;9.003822692E-3;-1.544653345E-2
8.021617970E2;1.026488561E-2;-2.115249634E-3;-8.792910725E-3
8.021768750E2;-3.839311190E-3;-8.097244427E-3;-1.634820551E-2
8.021919530E2;2.120044315E-3;-1.306297444E-2;-2.344686165E-2
8.022070310E2;-1.130378922E-3;-2.423613891E-2;-2.179321274E-2
8.022221090E2;1.410281518E-3;-1.140691061E-2;-2.275557816E-2
8.022371870E2;6.319678389E-3;-1.297508739E-2;-1.121931709E-2
8.022522650E2;8.538357913E-3;-6.965931039E-3;8.265168406E-3
8.022673430E2;1.018056832E-2;3.347930498E-3;6.941576023E-3
8.022824210E2;-1.813475043E-3;-8.299267851E-3;9.892912582E-3
8.022974990E2;-2.640172653E-2;-2.605114691E-2;1.300963294E-2
8.023125733E2;-2.746699005E-2;-2.222711407E-2;-6.551550701E-3
8.023276513E2;-6.073733792E-3;-5.681380630E-3;-2.575855702E-2
8.023427293E2;5.641773343E-3;-1.614184119E-3;-2.686653659E-2
8.023578072E2;5.643923301E-3;-1.787604950E-2;-1.072737481E-2
8.023728852E2;2.278775722E-2;-1.384349074E-2;2.504275646E-3
8.023879632E2;2.786441892E-2;-2.360868268E-2;4.387249239E-3
8.024030412E2;3.149920702E-2;-1.509086136E-2;-3.082491457E-5
8.024181192E2;1.969919540E-2;-3.100844100E-3;-6.959715858E-3
8.024331973E2;-7.653324865E-4;-1.608189009E-2;-1.388127171E-2
8.024482753E2;-1.249969751E-2;-3.983766958E-2;-1.728036441E-2
8.024633533E2;-6.293560378E-3;-3.505011648E-2;-2.090499178E-2
8.024784313E2;-7.709398051E-5;-2.661489323E-2;-2.400380000E-2
8.024935093E2;-1.172070019E-2;-2.565642074E-2;-1.659435406E-2
8.025085872E2;-1.655738242E-2;-2.886918746E-2;-1.792944223E-2
8.025236652E2;-7.507720031E-3;-1.524569839E-2;-1.669131406E-2
8.025387432E2;3.349866485E-3;1.063057221E-3;-1.021252014E-2
8.025538212E2;7.348070387E-3;-5.390848033E-3;-2.723178826E-3
8.025688992E2;1.169011369E-2;-1.724094152E-2;5.723007023E-3
8.025839773E2;1.547295880E-2;-2.144552022E-2;7.608863525E-3
8.025990553E2;5.254017189E-3;-3.219499812E-2;-1.132180914E-4
8.026141333E2;-1.124639623E-2;-3.866488114E-2;-9.184211493E-3
8.026292113E2;-2.764240839E-2;-4.947626591E-2;-1.338711102E-2
8.026442893E2;-2.675626613E-2;-4.352094606E-2;-1.509302668E-2
8.026593672E2;-1.749481447E-2;-3.131103888E-2;-1.602821052E-2
8.026744452E2;-1.493418589E-2;-2.644358017E-2;-1.351445448E-2
8.026895232E2;1.060372451E-3;-1.355486084E-2;-2.270736732E-3
8.027046012E2;1.861333288E-2;-1.480110548E-2;-2.334664576E-3
8.027196792E2;3.058600985E-2;5.991787650E-3;-7.946193218E-4
8.027347573E2;3.747320920E-2;1.521244925E-2;-7.275422104E-3
8.027498353E2;3.541097417E-2;7.590690628E-3;-9.095218964E-3
8.027649133E2;3.893472254E-2;5.556208082E-3;-1.561689284E-2
8.027799913E2;3.941184282E-2;1.148661319E-2;-9.573952295E-3
8.027950693E2;2.175268903E-2;-8.064184338E-3;-1.452343818E-2
8.028101472E2;-2.186658676E-4;-2.970926091E-2;-2.153441496E-2
8.028252252E2;7.689612685E-4;-1.655521989E-2;-3.626677766E-2
8.028403032E2;7.233120967E-3;-8.481986821E-3;-5.263784155E-2
8.028553812E2;1.935294596E-3;-1.185967401E-2;-3.929141164E-2
8.028704592E2;-5.509947427E-3;-1.935296692E-2;-2.249762043E-2
8.028855373E2;1.208971604E-3;-1.082669757E-2;-4.008282907E-3
8.029006153E2;5.650179461E-3;-7.321799640E-3;-2.325817011E-3
8.029156933E2;1.117091253E-2;1.523356885E-3;-5.439585075E-3
8.029307713E2;1.014236733E-2;7.674846798E-3;-8.622507565E-3
8.029458493E2;-6.183963269E-3;-5.432198755E-3;-8.426999673E-3
8.029609273E2;-1.695780270E-2;-3.549681604E-2;-9.674295783E-3
8.029760052E2;-2.403249033E-2;-4.163540527E-2;-1.643685997E-2
8.029910832E2;-1.430928335E-2;-3.981754929E-2;-2.450400591E-2
8.030061612E2;-2.331715450E-2;-4.523576796E-2;-2.916124091E-2
8.030212392E2;-2.226188779E-2;-3.914573789E-2;-1.993057877E-2
8.030363173E2;-2.140328474E-2;-3.473021835E-2;-1.383380499E-2
8.030513953E2;-5.847766995E-3;-2.630395815E-2;-4.697133787E-3
8.030664733E2;4.367610905E-3;-2.053803951E-2;-1.649704762E-3
8.030815513E2;1.148743648E-2;-4.119241610E-3;-8.048666641E-4
8.030966293E2;1.737808250E-2;2.314689569E-3;2.276403829E-4
8.031117073E2;8.053949103E-3;-1.679013669E-2;6.691114046E-3
8.031267852E2;2.788005397E-3;-1.728600450E-2;-2.049371600E-3
8.031418632E2;1.785570756E-2;-3.479637206E-3;-1.880715601E-2
8.031569412E2;3.846377879E-2;1.990398020E-2;-2.002928033E-2
