"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
3.918101958E0;-1.193019104E0;8.169561310E0;4.797972565E0
3.933178958E0;-1.067729645E0;8.102949829E0;4.573289795E0
3.948255958E0;-1.049916687E0;8.165519714E0;4.706063690E0
3.963331958E0;-1.077609100E0;8.325087891E0;4.834496613E0
3.978408958E0;-1.008452911E0;8.504115601E0;4.832550659E0
3.993485958E0;-9.171427917E-1;8.700207825E0;4.903503113E0
4.008562958E0;-9.659413147E-1;8.944350128E0;5.136269073E0
4.023638958E0;-1.196761322E0;8.918004913E0;5.199138336E0
4.038715958E0;-1.023870850E0;8.746761017E0;5.080135803E0
4.053792958E0;-9.141490173E-1;8.602012024E0;5.071154480E0
4.068868958E0;-1.010398865E0;8.497978363E0;5.052742767E0
4.083945958E0;-1.146166534E0;8.391100616E0;4.901407471E0
4.099022958E0;-1.113085327E0;8.225245514E0;4.795278168E0
4.114098958E0;-1.055604858E0;8.236322479E0;4.707111511E0
4.129175958E0;-1.096619568E0;8.278085632E0;4.697381744E0
4.144252958E0;-1.097068634E0;8.358618164E0;4.657265167E0
4.159328958E0;-1.040037231E0;8.515042877E0;4.714446259E0
4.174405958E0;-1.007704468E0;8.704399109E0;4.801714783E0
4.189482958E0;-9.892927551E-1;8.775052185E0;4.879103851E0
4.204558958E0;-9.666897583E-1;8.843160553E0;5.000351715E0
4.219635958E0;-9.616003418E-1;8.781339111E0;5.117707672E0
4.234712958E0;-1.123413849E0;8.779093781E0;5.070256348E0
4.249789958E0;-1.174457703E0;8.732390900E0;4.873116302E0
4.264865958E0;-1.156495056E0;8.701555023E0;4.893623657E0
4.279942958E0;-1.260977783E0;8.538693695E0;4.803511047E0
4.295019958E0;-1.361269226E0;8.366701355E0;4.733756104E0
4.310095958E0;-1.392554169E0;8.160430298E0;4.629572754E0
4.325172958E0;-1.427431641E0;8.098159790E0;4.534221039E0
4.340249958E0;-1.601369934E0;8.127648468E0;4.529131622E0
4.355325958E0;-1.532513123E0;8.364006958E0;4.659211121E0
4.370402958E0;-1.610800323E0;8.730444946E0;4.841382294E0
4.385479958E0;-1.467697906E0;8.768166504E0;4.828509064E0
4.400556958E0;-1.166374512E0;8.764274597E0;4.810995483E0
4.415632958E0;-1.057999878E0;8.592881012E0;4.953349457E0
4.430709958E0;-1.119521942E0;8.290809174E0;4.794230347E0
4.445786958E0;-1.286574554E0;8.249495087E0;4.887785797E0
4.460862958E0;-1.344354401E0;8.352630615E0;4.749623108E0
4.475939958E0;-1.496587830E0;8.420888672E0;4.927004242E0
4.491016958E0;-1.305734711E0;8.198451233E0;4.796325989E0
4.506092583E0;-1.395697632E0;7.929161224E0;4.706063690E0
4.521169583E0;-1.539997559E0;7.826774139E0;4.655319214E0
4.536246583E0;-1.677711182E0;7.891888733E0;4.759652252E0
4.551322583E0;-1.535806274E0;8.171357574E0;4.843028870E0
4.566399583E0;-1.582658844E0;8.364755402E0;4.957540741E0
4.581476583E0;-1.365909576E0;8.420888672E0;4.896018677E0
4.596553583E0;-1.308728485E0;8.439599762E0;4.900209961E0
4.611629583E0;-1.304686890E0;8.341104584E0;4.889731750E0
4.626706583E0;-1.189426575E0;8.318501587E0;4.849315796E0
4.641783583E0;-1.191522217E0;8.378377075E0;4.881498871E0
4.656859583E0;-1.318308563E0;8.350834351E0;5.124443665E0
4.671936583E0;-1.475631409E0;8.233777771E0;5.087769928E0
4.687013583E0;-1.389261017E0;8.072712708E0;4.934937744E0
4.702089583E0;-1.507964172E0;7.955356750E0;5.032385101E0
4.717166583E0;-1.772913208E0;8.050409088E0;5.108426971E0
4.732243583E0;-1.783092041E0;8.231532440E0;5.055586853E0
4.747320583E0;-1.743125153E0;8.384813690E0;4.986730042E0
4.762396583E0;-1.631906433E0;8.250991974E0;4.877157898E0
4.777473583E0;-1.377285919E0;8.039930878E0;4.724325714E0
4.792550583E0;-1.179846497E0;7.955955505E0;4.752167816E0
4.807626583E0;-1.022823029E0;8.185877380E0;4.826862488E0
4.822703583E0;-1.087937622E0;8.447233887E0;4.993765411E0
4.837780583E0;-1.032403107E0;8.700956268E0;5.072202301E0
4.852856583E0;-8.402027893E-1;8.825197906E0;5.168751526E0
4.867933583E0;-6.884184265E-1;8.765023041E0;5.288801880E0
4.883010583E0;-9.078620911E-1;8.662486267E0;5.297932892E0
4.898087583E0;-1.031804352E0;8.467591553E0;5.066663818E0
4.913163583E0;-1.122964783E0;8.280929718E0;5.076094208E0
