sensor,axis,start_time,end_time,start_idx,end_idx,mean,std,min,max,range,median,variance,dominant_freq,spectral_centroid
Gyroscope,Gyroscope y (rad/s),920.5854248,925.5685556,55200,55500,-0.11478482176766831,1.5678947279713542,-3.739474773,3.642802238,7.382277010999999,0.15765901655,2.458293878000367,0.8,7.308274848704833
Gyroscope,Gyroscope y (rad/s),925.5852216,930.5683525,55500,55800,0.10875187457278997,1.5200855826738977,-3.659846306,2.934268713,6.594115019,0.33316120505,2.310660178653043,0.8,7.689809926584719
Gyroscope,Gyroscope y (rad/s),930.5850185,935.5681494,55800,56100,0.10011880270429999,1.5262199429728236,-3.979558706,3.568899632,7.548458338,0.5267062783,2.329347314327969,0.8,7.208667791171401
Gyroscope,Gyroscope y (rad/s),935.5848154,940.5679463,56100,56400,0.017259051040896676,1.464488270646483,-3.960783482,3.062899351,7.0236828330000005,0.25173511355,2.1447258948611267,0.8,7.584854025038634
Gyroscope,Gyroscope y (rad/s),940.5846123,945.5677431,56400,56700,-0.022575599047146656,1.471011598471889,-3.440668344,3.706984282,7.147652626,0.10885662587,2.163875122838822,0.8,7.420990299257062
Gyroscope,Gyroscope y (rad/s),945.5844091,950.56754,56700,57000,0.01620044026374,1.464455791605375,-3.830554962,3.317896843,7.1484518050000005,0.30819408595,2.144630765566526,0.8,7.471196191623134
Gyroscope,Gyroscope y (rad/s),950.584206,955.5673369,57000,57300,0.14361041159291668,1.4785914002076523,-3.758116961,3.544931173,7.303048134,0.44834284485,2.186232528768026,0.8,7.024633883764393
Gyroscope,Gyroscope y (rad/s),955.5840029,960.5671338,57300,57600,0.0687627670937,1.4373313999656487,-3.563839436,3.338136673,6.901976109,0.3397525251,2.0659215533272115,0.8,6.990404750536511
Gyroscope,Gyroscope y (rad/s),960.5837998,965.5669306,57600,57900,-0.02169365061184665,1.460609145956315,-3.857452869,3.039729834,6.897182703,0.18422403185000003,2.133379077251236,0.8,7.813401019156485
Gyroscope,Gyroscope y (rad/s),965.5835966,970.5667275,57900,58200,-0.002510469191773339,1.4410484135605082,-3.672762632,2.834400177,6.507162809,0.1676458642,2.0766205302252576,0.8,7.146950974566404
Gyroscope,Gyroscope y (rad/s),970.5833935,975.5665242,58200,58500,0.08240968513392664,1.4802695023652128,-3.44333148,3.262503147,6.705834627,0.36491937934999996,2.191197799632555,0.8,8.017056578944961
Gyroscope,Gyroscope y (rad/s),975.5831901,980.566321,58500,58800,0.13001764330820303,1.4409632756127932,-4.44175005,3.220425129,7.662175179,0.44987414775,2.0763751616647506,0.8,7.601810604499075
Gyroscope,Gyroscope y (rad/s),980.582987,985.5661179,58800,59100,-0.017106358715593347,1.5002019996258962,-4.053195,2.714424849,6.767619848999999,0.27883276344999997,2.2506060396815375,0.8,7.1146777880505905
Gyroscope,Gyroscope y (rad/s),985.5827839,990.5659148,59100,59400,0.01372059495393333,1.4410559369063696,-3.938679218,3.946668625,7.885347843,0.13422322275,2.0766422132930944,0.8,7.313045093794639
Gyroscope,Gyroscope y (rad/s),990.5825808,995.5657117,59400,59700,0.08870583443337667,1.3677360781229055,-3.371692657,3.757184744,7.1288774010000004,0.26059012115,1.8707019793990267,0.8,7.519858335189207
Gyroscope,Gyroscope y (rad/s),995.5823776,1000.565509,59700,60000,0.034936653751399996,1.5084014914810517,-4.122170925,3.065961838,7.1881327630000005,0.4144541323,2.2752750595022615,0.8,7.270321488149949
Gyroscope,Gyroscope y (rad/s),1000.582175,1005.565305,60000,60300,0.14592913868206664,1.444909057264459,-3.321225643,3.889277458,7.2105031010000005,0.2584595829,2.0877621837648674,0.8,7.000392343832045
Gyroscope,Gyroscope y (rad/s),1005.581971,1010.565102,60300,60600,0.04077385468348667,1.4779662545511092,-3.539205313,3.077546597,6.61675191,0.2160487846,2.1843842495918344,0.8,6.956552487088017
Gyroscope,Gyroscope y (rad/s),1010.581768,1015.564899,60600,60900,-0.2914583528371467,1.1985142518287895,-6.644848347,2.883136034,9.527984381,-0.0065247400195,1.436436411836723,1.0,5.875398377021353
Gyroscope,Gyroscope y (rad/s),1015.581565,1020.564696,60900,61200,0.18537140496478,1.4124956874082708,-4.04573822,3.868904352,7.914642572,0.1858885065,1.9951440669469636,1.0,5.675642880940977
Gyroscope,Gyroscope y (rad/s),1020.581362,1025.564493,61200,61500,0.035053824588498365,1.9306652943552263,-4.44135046,5.122187138,9.563537598,0.4291680902,3.727468478827752,0.8,6.758995777520217
Gyroscope,Gyroscope y (rad/s),1025.581159,1030.56429,61500,61800,0.1642658749442333,1.7064458157732645,-3.948666096,3.973300219,7.921966315000001,0.48635943235,2.911957322170082,0.8,6.841958565073877
Gyroscope,Gyroscope y (rad/s),1030.580956,1035.564086,61800,62100,0.14989014161378333,1.6003138727769897,-3.883152246,3.583413839,7.466566085,0.3358909339,2.5610044914024868,0.8,6.643740913393059
Gyroscope,Gyroscope y (rad/s),1035.580752,1040.563883,62100,62400,-0.013412561334433354,1.598372408504436,-3.976629257,3.648794174,7.625423431,0.18968351185,2.5547943562682716,0.8,7.061139553807507
Gyroscope,Gyroscope y (rad/s),1040.580549,1045.56368,62400,62700,0.02470834586834668,1.464438116462784,-3.507114172,3.217229366,6.724343538,0.1344895363,2.1445789969490665,0.8,7.173777955602079
Gyroscope,Gyroscope y (rad/s),1045.580346,1050.563477,62700,63000,0.04020038509543335,1.6118608487540769,-3.838943958,3.412438869,7.2513828270000005,0.2739724964,2.5980953957462134,0.8,7.080447975510034
Gyroscope,Gyroscope y (rad/s),1050.580143,1055.563274,63000,63300,0.016591482152833344,1.5814206750859234,-3.922700167,3.879290819,7.801990986,0.1795635,2.5008913515892175,0.8,7.766320450633977
Gyroscope,Gyroscope y (rad/s),1055.57994,1060.563071,63300,63600,0.16600091795123334,1.5898186984438705,-3.829756021,4.524440765,8.354196786,0.470713377,2.5275234939217626,0.8,6.8859870660217135
Gyroscope,Gyroscope y (rad/s),1060.579737,1065.562868,63600,63900,0.046025604617103325,1.5774064556579046,-3.749328613,3.466101646,7.215430259,0.22137510030000002,2.4882111263512328,0.8,7.1473564969758625
Gyroscope,Gyroscope y (rad/s),1065.579534,1070.562664,63900,64200,-0.03317408737559,1.6150218965385374,-3.838677645,3.329082012,7.167759657,0.09068056568499999,2.6082957262989344,0.8,6.66073397785742
Gyroscope,Gyroscope y (rad/s),1070.57933,1075.562461,64200,64500,0.10661424864293333,1.6343352336578647,-4.222039223,3.628421068,7.850460291000001,0.2357561588,2.6710516559755075,0.8,6.543696748189801
Gyroscope,Gyroscope y (rad/s),1075.579127,1080.562258,64500,64800,0.12317732290037665,1.5940183703512631,-3.869303942,3.906987667,7.776291609,0.28209511935,2.5408945650172967,0.8,6.8440729618073535
Gyroscope,Gyroscope y (rad/s),1080.578924,1085.562055,64800,65100,-0.010985532432699993,1.685329860039576,-4.012448788,3.643601179,7.656049967,0.11671294645,2.8403367371410173,0.8,7.1650948135732
Gyroscope,Gyroscope y (rad/s),1085.578721,1090.561852,65100,65400,0.048854761998933335,1.6649119691052905,-3.60937953,3.365167856,6.974547385999999,0.19520956275,2.7719318648700555,0.8,7.339457917646725
Gyroscope,Gyroscope y (rad/s),1090.578518,1095.56165,65400,65700,0.15806071080207,1.6160028752009548,-3.763842821,3.208707333,6.972550154,0.3595930636,2.6114652926577526,0.8,6.534539030553094
Gyroscope,Gyroscope y (rad/s),1095.578316,1100.561446,65700,66000,0.07324353199243332,1.5735138306724168,-4.232958317,3.447193146,7.680151463,0.34760884940000003,2.4759457753173835,0.8,6.856896790625484
Gyroscope,Gyroscope y (rad/s),1100.578112,1105.561243,66000,66300,-0.013267416778466642,1.6823532700744075,-4.024965286,3.53853941,7.563504695999999,0.1101882085,2.8303125253300525,0.8,6.648229207608631
Gyroscope,Gyroscope y (rad/s),1105.577909,1110.56104,66300,66600,0.002321387702133323,1.6461012216078676,-4.187684536,3.57063055,7.758315086,0.098203994315,2.709649231778914,0.8,7.345652511678317
Gyroscope,Gyroscope y (rad/s),1110.577706,1115.560837,66600,66900,-0.1414954175040667,1.7404554882868506,-5.388236523,3.751192808,9.139429330999999,-0.26178853215,3.029185306707819,0.8,6.196877741583101
Gyroscope,Gyroscope y (rad/s),1115.577503,1120.560634,66900,67200,0.19714212923282665,0.9514827758009998,-2.87341547,3.387005806,6.260421276,0.1629187614,0.9053194726459757,0.4,5.680623365086454
Gyroscope,Gyroscope y (rad/s),1120.5773,1125.560431,67200,67500,-0.012816454770666657,1.9516908733481406,-5.878257751,5.039895535,10.918153285999999,0.33702278134999997,3.8090972651104282,0.8,6.701252264339514
Gyroscope,Gyroscope y (rad/s),1125.577097,1130.560228,67500,67800,-0.01772066687226666,1.9516284856079236,-4.373972416,4.783033848,9.157006264,0.49208521845,3.8088537458362772,0.8,6.62502015250603
Gyroscope,Gyroscope y (rad/s),1130.576894,1135.560025,67800,68100,0.17666154319660002,2.043892455055079,-4.120439529,4.354531288,8.474970817,0.71166267995,4.177496367831077,0.8,7.460436324592402
Gyroscope,Gyroscope y (rad/s),1135.576691,1140.559821,68100,68400,0.019238660054390008,1.9237849293511309,-4.215914249,4.253997326,8.469911575000001,0.6113281548,3.7009484543985356,0.8,6.690167203743956
Gyroscope,Gyroscope y (rad/s),1140.576487,1145.641252,68400,68700,-0.022130410033593294,1.6040846949936938,-4.559861183,4.527770042,9.087631224999999,0.10299767555,2.5730877087130115,0.8,7.036065118284076
Gyroscope,Gyroscope y (rad/s),1145.657918,1150.641049,68700,69000,0.06671657436081666,1.7299769458968783,-3.736145973,4.608596802,8.344742775,0.07217160985,2.9928202333346907,0.8,7.044342582238863
Gyroscope,Gyroscope y (rad/s),1150.657715,1155.640845,69000,69300,-0.046419752203300024,1.9976259690164226,-3.944005489,4.828041077,8.772046566,0.385292545,3.990509512088802,0.8,6.286119061703792
Gyroscope,Gyroscope y (rad/s),1155.657511,1160.640642,69300,69600,0.13947008890827667,1.987564972886366,-4.000464439,4.60699892,8.607463359,0.77983954545,3.950414521444781,0.8,7.078859925819015
Gyroscope,Gyroscope y (rad/s),1160.657308,1165.640439,69600,69900,0.09282751472079999,1.7925999998177093,-4.45080471,4.375703335,8.826508045,0.47337652745000003,3.2134147593464513,0.8,6.872298951630937
Gyroscope,Gyroscope y (rad/s),1165.657105,1170.640236,69900,70200,-0.09387280798854998,1.6104196330487335,-3.981156588,3.721631765,7.702788353000001,0.002330264222,2.5934513945088176,0.8,7.29196098218507
Gyroscope,Gyroscope y (rad/s),1170.656902,1175.640033,70200,70500,0.06510891439066666,1.6633729161143769,-4.071171284,3.474756956,7.54592824,0.18801903725,2.766809458062846,0.8,7.22794333115319
Gyroscope,Gyroscope y (rad/s),1175.656699,1180.63983,70500,70800,0.15789382033956834,1.6799251165851188,-3.624160051,4.391283035,8.015443086,0.29754145445,2.822148397333525,0.8,6.998449894262058
Gyroscope,Gyroscope y (rad/s),1180.656496,1185.639627,70800,71100,0.09341296526598668,1.6124059511441182,-3.963979244,3.664640188,7.628619432,0.3322291076,2.599852951284969,0.8,7.539688856121074
Gyroscope,Gyroscope y (rad/s),1185.656293,1190.639424,71100,71400,0.04009962634542332,1.5754552141313365,-3.707516909,3.385407925,7.092924834,0.21897825594999998,2.482059131733615,0.8,7.172417544128712
Gyroscope,Gyroscope y (rad/s),1190.65609,1195.639221,71400,71700,-0.018290574747886684,1.6323238486380538,-4.095539093,3.72229743,7.817836523,0.099602151675,2.6644811468325478,0.8,6.484181939117446
Gyroscope,Gyroscope y (rad/s),1195.655887,1200.639017,71700,72000,0.12122966131121002,1.700549444700544,-4.044806004,3.488072634,7.532878638,0.20406456295,2.891868413871329,0.8,6.652947983706014
Gyroscope,Gyroscope y (rad/s),1200.655683,1205.638814,72000,72300,0.11114250968895666,1.6274086625522521,-4.023367405,3.836014271,7.859381676,0.3776359558,2.64845895495011,0.8,6.841047649505123
Gyroscope,Gyroscope y (rad/s),1205.65548,1210.638611,72300,72600,0.08847768917696666,1.5628091603272727,-4.027096272,3.623893738,7.650990009999999,0.2988730222,2.4423724716028348,0.8,7.162405904258796
Gyroscope,Gyroscope y (rad/s),1210.655277,1215.638408,72600,72900,-0.022310616385500005,1.7226692700050092,-5.997700691,3.628421068,9.626121759,0.10319741439999999,2.9675894138195917,0.8,7.116955762380734
Gyroscope,Gyroscope y (rad/s),1215.655074,1220.638204,72900,73200,0.01387860891856666,1.6898386462283819,-3.732816935,4.300469398,8.033286333,-0.043875547125,2.8555546502869706,0.8,7.266998028515259
Gyroscope,Gyroscope y (rad/s),1220.65487,1225.638001,73200,73500,0.16012111046200667,1.6376669687216832,-3.807119131,3.781020164,7.5881392949999995,0.4451470375,2.6819531004420663,0.8,7.209142883759321
Gyroscope,Gyroscope y (rad/s),1225.654667,1230.637798,73500,73800,0.07234027765706001,1.6127535285845453,-3.748130083,3.558513165,7.306643248,0.20779298995,2.600973943961902,0.8,6.8856481376251475
Gyroscope,Gyroscope y (rad/s),1230.654464,1235.637595,73800,74100,-0.048712729379753336,1.6998717741719613,-4.001263618,3.516035795,7.517299413,0.013515532484999999,2.8895640486265317,0.8,7.268120828482208
Gyroscope,Gyroscope y (rad/s),1235.654261,1240.637392,74100,74400,0.1218719325017633,1.6620880785916716,-3.912713289,3.437073231,7.34978652,0.343880415,2.762536780996555,0.8,6.667928368738702
Gyroscope,Gyroscope y (rad/s),1240.654058,1245.637188,74400,74700,0.06730735106324168,1.623860425480221,-4.018174648,3.530816317,7.548990965,0.27716827395,2.636922681440804,0.8,6.958781908160919
Gyroscope,Gyroscope y (rad/s),1245.653854,1250.636985,74700,75000,-0.03730242104046668,1.7330332807120201,-3.758782864,4.295808792,8.054591656,0.026698169765,3.0034043520554676,0.8,7.012238295501754
Gyroscope,Gyroscope y (rad/s),1250.653651,1255.636782,75000,75300,0.18698350738646663,1.6875345666165404,-4.383693218,3.681151628,8.064844846,0.3856254369,2.847772913525675,0.8,7.128207886149514
Gyroscope,Gyroscope y (rad/s),1255.653448,1260.636579,75300,75600,-0.02515886383536667,1.729822460049578,-4.359724522,3.446660519,7.8063850409999995,0.101466361415,2.992285743291974,0.8,8.183520919796349
Gyroscope,Gyroscope y (rad/s),1260.653245,1265.636376,75600,75900,-0.10983090081007335,1.574582022855095,-6.069206238,2.946119785,9.015326023,0.20905798675,2.479308546698443,0.8,7.401130516991356
Gyroscope,Gyroscope y (rad/s),1265.653042,1270.636173,75900,76200,0.19358725687249967,1.8064178301656615,-3.899930239,4.707000732,8.606930971,0.29847355185,3.2631453771404164,1.0,7.3893752879265024
Gyroscope,Gyroscope y (rad/s),1270.652839,1275.63597,76200,76500,0.09693233537806668,1.6207435330339417,-3.859317064,4.228031158,8.087348222,0.28842012585,2.6268095998713434,0.8,6.711079629517025
Gyroscope,Gyroscope y (rad/s),1275.652636,1280.635767,76500,76800,0.07696751468912333,1.7336710421610626,-5.253347874,4.761062622,10.014410496,0.17323850094999999,3.0056152824278253,0.8,6.918541381901207
Gyroscope,Gyroscope y (rad/s),1280.652433,1285.635564,76800,77100,-0.262101460791971,0.9505640781572179,-4.530433178,1.371127486,5.901560664,-0.085354249925,0.9035720666828815,0.4,5.828212697462055
Gyroscope,Gyroscope y (rad/s),1285.65223,1290.635361,77100,77400,0.19574219398445336,1.341426313884906,-4.087949276,3.710845947,7.798795223,0.33202935754999996,1.7994245555828463,0.8,6.610881639100452
Gyroscope,Gyroscope y (rad/s),1290.652027,1295.635158,77400,77700,0.005143441345670011,1.8602096261175656,-4.099667072,4.471311092,8.570978164,0.23635536429999998,3.460379853100453,0.8,7.033651076967987
Gyroscope,Gyroscope y (rad/s),1295.651824,1300.634955,77700,78000,-0.06912185196659999,1.6895762423240819,-4.000331402,3.956255913,7.956587315,0.17516928910000001,2.8546678786259645,0.8,6.963614857300777
Gyroscope,Gyroscope y (rad/s),1300.651621,1305.634751,78000,78300,0.21734440822124967,1.7134805735077343,-4.363053322,4.385956764,8.749010086,0.44095256925000004,2.9360156757883944,0.8,6.58136685701111
Gyroscope,Gyroscope y (rad/s),1305.651417,1310.634548,78300,78600,0.09362868726096667,1.60250096100479,-3.80179286,3.401386738,7.203179598,0.2587259039,2.5680093300212756,0.8,6.656319162230692
Gyroscope,Gyroscope y (rad/s),1310.651214,1315.634345,78600,78900,-0.06342846243093335,1.6831441359265655,-3.849995852,3.529884338,7.37988019,-0.051199233159999996,2.832974182303985,0.8,6.708390715550888
Gyroscope,Gyroscope y (rad/s),1315.651011,1320.634142,78900,79200,0.06963494766756999,1.6694830320954097,-4.213916779,3.289534092,7.503450871,0.1333576925,2.7871735944544827,0.8,7.047468995363063
Gyroscope,Gyroscope y (rad/s),1320.650808,1325.633939,79200,79500,0.09981475775759333,1.6213115282885422,-3.730153799,3.763975859,7.494129658,0.2812961787,2.628651071761328,0.8,7.213918273273512
Gyroscope,Gyroscope y (rad/s),1325.650605,1330.633736,79500,79800,0.09104275890323332,1.6283102141697487,-4.222704887,3.758250237,7.980955123999999,0.110654261,2.6513941535695333,0.8,7.209101971170676
Gyroscope,Gyroscope y (rad/s),1330.650402,1335.633533,79800,80100,0.020465049888836677,1.6652417134707154,-3.815641165,4.26584816,8.081489325,0.2478735372,2.773029964282884,0.8,7.583557582762407
Gyroscope,Gyroscope y (rad/s),1335.650199,1340.63333,80100,80400,0.058778144160263335,1.6538968109856382,-3.993407011,4.250401974,8.243808985,0.1306945309,2.735374661388464,0.8,7.74053019246115
Gyroscope,Gyroscope y (rad/s),1340.649996,1345.633127,80400,80700,0.1370914421335333,1.6635524956201744,-3.782751083,4.297273636,8.080024719,0.34075121585,2.7674069056841106,0.8,7.163103906011926
Gyroscope,Gyroscope y (rad/s),1345.649793,1350.632923,80700,81000,0.11941560890854,1.67868574985694,-4.072636127,3.723628998,7.796265125,0.09953556953,2.8179858467727574,0.8,7.148596971754112
Gyroscope,Gyroscope y (rad/s),1350.649589,1355.63272,81000,81300,-0.003413285066400012,1.7286726415851819,-4.052395821,4.083421707,8.135817528,0.07170556113000001,2.9883091017650907,0.8,7.280229218856356
Gyroscope,Gyroscope y (rad/s),1355.649386,1360.632517,81300,81600,0.13761386822266336,1.668776662836233,-3.661710501,4.053594589,7.71530509,0.33103068175,2.784815550426835,0.8,8.31096518731481
Gyroscope,Gyroscope y (rad/s),1360.649183,1365.632314,81600,81900,0.1914305425495,1.5445664577538332,-3.529351711,3.284740448,6.814092158999999,0.4485425651,2.3856855424182237,0.8,7.084846371853237
Gyroscope,Gyroscope y (rad/s),1365.64898,1370.632111,81900,82200,-0.004391547006836659,1.5455002328648217,-3.780354261,3.337737322,7.118091583,0.09700557218,2.388570969785218,0.8,6.747500243495415
Gyroscope,Gyroscope y (rad/s),1370.648777,1375.631908,82200,82500,-0.07940209033019666,1.6102945002724554,-3.819103241,3.681684256,7.500787497,0.03362238407,2.5930483776077167,0.8,7.575415886319649
Gyroscope,Gyroscope y (rad/s),1375.648574,1380.631705,82500,82800,0.11031248668977334,1.5492187852366655,-3.793270588,3.488605261,7.281875849,0.41605202855,2.400078844530169,0.8,6.981208932959193
Gyroscope,Gyroscope y (rad/s),1380.648371,1385.631502,82800,83100,0.13867335402103334,1.5323164906093998,-3.791805983,3.373956203,7.165762186,0.30146960915,2.347993827393507,0.8,6.620050475294451
Gyroscope,Gyroscope y (rad/s),1385.648168,1390.631298,83100,83400,0.038831079887269984,1.4935111203871134,-3.485808849,3.543066978,7.028875827,0.1837579757,2.2305754667199706,0.8,7.069498809700708
Gyroscope,Gyroscope y (rad/s),1390.647964,1395.631095,83400,83700,-0.05897211136056669,1.59088112798155,-4.164648056,3.507780075,7.672428131,0.12217242645000001,2.530902763367849,0.8,7.258713314723186
Gyroscope,Gyroscope y (rad/s),1395.647761,1400.630892,83700,84000,0.06497353664100998,1.6034722317624304,-4.693684578,3.275552511,7.969237089,0.2268345803,2.571123198033189,0.8,7.299245541447772
Gyroscope,Gyroscope y (rad/s),1400.647558,1405.630689,84000,84300,0.15296253503709334,1.6873701507319536,-3.902992725,4.912596226,8.815588950999999,0.28848670425,2.847218025581176,0.8,7.474275116491171
Gyroscope,Gyroscope y (rad/s),1405.647355,1410.630485,84300,84600,-0.012221681681496677,1.6413770506156442,-3.4952631,3.595664263,7.0909273630000005,0.07024082169000001,2.694118622287711,0.8,7.113712554295775
Gyroscope,Gyroscope y (rad/s),1410.647151,1415.630282,84600,84900,0.048084223929366655,1.5423355814094886,-3.237069845,3.214166641,6.451236486,0.15173348785000002,2.378799045681745,0.8,7.2333293137966574
Gyroscope,Gyroscope y (rad/s),1415.646948,1420.630079,84900,85200,0.1636919622463667,1.6008706788400626,-3.746399164,4.273038864,8.019438028,0.19680745900000002,2.562786930369843,0.8,7.124333191721508
Gyroscope,Gyroscope y (rad/s),1420.646745,1425.629876,85200,85500,-0.07504737785111665,1.6185047558941121,-3.283808231,3.017359257,6.301167488,0.048536073415,2.61955764485186,0.8,6.980474277954466
Gyroscope,Gyroscope y (rad/s),1425.646542,1430.629673,85500,85800,0.05996901537309998,1.6146743453395567,-3.481947422,3.733882189,7.215829611,0.19640798125,2.607173241497726,0.8,7.627478143788535
Gyroscope,Gyroscope y (rad/s),1430.646339,1435.62947,85800,86100,0.17697846131636666,1.597266527357751,-3.358376741,3.408311129,6.76668787,0.2653838098,2.5512603594174896,0.8,6.683246067751114
Gyroscope,Gyroscope y (rad/s),1435.646136,1440.629267,86100,86400,-0.045148534476300003,1.5485019525228654,-3.551855326,2.928676128,6.480531454,0.07643266395000001,2.3978582969671267,0.8,6.690291096836406
Gyroscope,Gyroscope y (rad/s),1440.645933,1445.629064,86400,86700,0.038137325651503344,1.5817778898194048,-3.803657055,3.249054193,7.052711248,0.1181111075,2.502021292721529,0.8,7.337263374067472
Gyroscope,Gyroscope y (rad/s),1445.64573,1450.62886,86700,87000,0.1372627716684,1.531678762553998,-3.333343029,3.301784754,6.635127783,0.30826066435,2.346039831658947,0.8,7.149320480159147
Gyroscope,Gyroscope y (rad/s),1450.645526,1455.628657,87000,87300,-0.05133727783659668,1.5760682556236665,-3.22322154,3.789009571,7.012231111,-0.09407609329,2.4839911463846267,0.8,6.9776230571321465
Gyroscope,Gyroscope y (rad/s),1455.645323,1460.628454,87300,87600,0.05387571202219335,1.5654611099870854,-3.363037348,3.996070147,7.359107495,0.15319822724999999,2.4506684868819977,0.8,7.583082677921789
Gyroscope,Gyroscope y (rad/s),1460.64512,1465.628251,87600,87900,0.13858502546582668,1.5830973758824591,-3.460642099,3.40990901,6.870551109,0.1662477106,2.506197301525928,0.8,6.707338789068528
Gyroscope,Gyroscope y (rad/s),1465.644917,1470.628048,87900,88200,0.07059502013432668,1.4843889343001369,-3.332011461,4.03295517,7.364966631,0.1724395454,2.203410508272696,0.8,7.932968520255829
Gyroscope,Gyroscope y (rad/s),1470.644714,1475.627845,88200,88500,-0.13621171165251333,1.6685100463193854,-4.605800629,4.141079426,8.746880055,-0.18502297995,2.7839257746687176,0.8,7.601571358570087
Gyroscope,Gyroscope y (rad/s),1475.644511,1480.627642,88500,88800,0.15375083162652667,1.6435870308499994,-3.372358322,3.179811954,6.552170276,0.35872752965,2.701378327978317,0.8,6.888291118339168
Gyroscope,Gyroscope y (rad/s),1480.644308,1485.627439,88800,89100,-0.013234127719461657,1.5787754926278124,-3.809915304,3.51789999,7.3278152940000005,0.19154772165,2.4925320561221915,0.8,6.719279079545302
Gyroscope,Gyroscope y (rad/s),1485.644105,1490.627236,89100,89400,0.060009406374149976,1.558804343515034,-3.266231537,3.6707654,6.936996937,0.091878991575,2.429870981361336,0.8,7.379752789090949
Gyroscope,Gyroscope y (rad/s),1490.643902,1495.627033,89400,89700,0.1273558180250577,1.5495487136638701,-3.394728899,3.428550959,6.823279857999999,0.2069274634,2.4011012160173544,0.8,6.917762880380678
Gyroscope,Gyroscope y (rad/s),1495.643699,1500.626829,89700,90000,-0.01759682413180001,1.561743613251757,-3.503385782,3.339734554,6.843120336,0.19074876610000002,2.4390431135326534,0.8,7.281985701874398
Gyroscope,Gyroscope y (rad/s),1500.643495,1505.626626,90000,90300,-0.000968499480566661,1.5859580227337884,-3.698195934,4.643617153,8.341813087,0.10599372905,2.5152628498736678,0.8,7.498051763055083
Gyroscope,Gyroscope y (rad/s),1505.643292,1510.626423,90300,90600,0.09679828529803833,1.585280811302848,-3.535210609,3.02588129,6.561091899,0.2498043254,2.5131152506850163,0.8,6.899729940718344
Gyroscope,Gyroscope y (rad/s),1510.643089,1515.62622,90600,90900,0.12072943828471665,1.498115391455511,-3.210970879,3.489936829,6.700907708,0.23762037605,2.244349726115899,0.8,7.072662417378694
Gyroscope,Gyroscope y (rad/s),1515.642886,1520.626017,90900,91200,0.036851461017603324,1.4808978367738115,-3.136535645,3.799529076,6.936064720999999,0.18222666535,2.1930584029613547,0.8,7.127369924659063
Gyroscope,Gyroscope y (rad/s),1520.642683,1525.625814,91200,91500,-0.07143968710526669,1.5335063900394124,-3.640139103,3.470762014,7.110901117,-0.017110797575,2.35164184829171,0.8,6.544708204924835
Gyroscope,Gyroscope y (rad/s),1525.64248,1530.62561,91500,91800,0.13679671658604,1.5711527362645161,-3.426686764,3.551056385,6.977743149,0.2465419546,2.468520920671476,0.8,7.8979974425310315
Gyroscope,Gyroscope y (rad/s),1530.642276,1535.625407,91800,92100,0.08694592789914,1.4613806233223674,-3.00071454,3.969838142,6.970552682,0.2727740705,2.135633326222071,0.8,7.600796763389887
Gyroscope,Gyroscope y (rad/s),1535.642073,1540.625204,92100,92400,0.01738155336261667,1.418943105426644,-3.013897181,3.118958712,6.132855893,0.050067391244999995,2.013399536437808,0.8,6.905064309257189
Gyroscope,Gyroscope y (rad/s),1540.64187,1545.625001,92400,92700,0.008789753670170005,1.4798390293910495,-3.198454142,3.110170364,6.308624506,0.14054822174999998,2.1899235529090437,0.8,7.054661650515895
Gyroscope,Gyroscope y (rad/s),1545.641667,1550.624798,92700,93000,0.06811118235263335,1.4145301356345186,-3.232808828,3.161169767,6.393978595,0.16804533454999998,2.0008955046182093,0.8,7.594211950473504
Gyroscope,Gyroscope y (rad/s),1550.641464,1555.624595,93000,93300,0.01255324578753999,1.3712805715739294,-2.533196926,3.036400795,5.569597721,0.052131338045,1.8804104059761224,0.8,7.250749919350214
Gyroscope,Gyroscope y (rad/s),1555.641261,1560.624392,93300,93600,0.05183484209435,1.332261767333694,-2.627872229,3.049849749,5.677721977999999,0.085886880755,1.7749214166990979,0.8,8.244804666913751
Gyroscope,Gyroscope y (rad/s),1560.641058,1565.624189,93600,93900,0.16339324311268,1.4499408678000492,-4.212451935,5.054543018,9.266994953000001,0.3627222776,2.10232852011676,0.8,10.129317960784718
Gyroscope,Gyroscope y (rad/s),1565.640855,1570.623985,93900,94200,0.03571784494123333,1.3875336150850108,-3.018557787,2.686594963,5.70515275,0.13156006485,1.9252495329908788,0.8,7.122637797758613
Gyroscope,Gyroscope y (rad/s),1570.640651,1575.623782,94200,94500,0.08546254891556665,1.4130611295931068,-2.961965561,3.201250315,6.163215876,0.2287653685,1.9967417559669471,0.8,6.558922378282364
Gyroscope,Gyroscope y (rad/s),1575.640448,1580.62358,94500,94800,0.03681950493813334,1.376113353081257,-3.062899351,2.9216187,5.984518051,0.02809632849,1.8936879605285404,0.8,7.221235213650433
Gyroscope,Gyroscope y (rad/s),1580.640246,1585.623377,94800,95100,0.03726114591986666,1.4771809409913748,-3.553453207,3.32095933,6.8744125369999995,0.1477387473,2.182063532428163,0.8,6.855323443596837
Gyroscope,Gyroscope y (rad/s),1585.640043,1590.623174,95100,95400,-0.008961973798666655,1.5400199804894983,-3.585411072,3.099917173,6.685328245,0.12610058485,2.3716615403068744,0.8,6.77794361886784
