Time (s);Acceleration x (m/s^2);Acceleration y (m/s^2);Acceleration z (m/s^2)
609.6779255;-6.061794434;7.174430695;2.657723236
609.6930055;-6.089786224;7.225474548;2.712808685
609.7080845;-6.085295563;7.454049225;2.712060242
609.7231645;-6.230942688;7.423512726;2.685565338
609.7382435;-5.946085052;7.31304245;2.66191452
609.7533235;-5.807323608;7.128326569;2.569855957
609.7684035;-5.705984344;6.783443756;2.52973938
609.7834825;-5.785019989;6.768474884;2.534529419
609.7985625;-5.95102478;6.878346405;2.685864716
609.8136425;-6.075865173;7.20421875;2.730322266
609.8287215;-6.37584137;7.272177429;2.754272461
609.8438015;-6.192921753;7.313641205;2.706821136
609.8588805;-6.049519958;7.150630188;2.634371796
609.8739605;-5.930068359;6.941964111;2.683170319
609.8890405;-5.978717194;7.003935242;2.612517242
609.9041195;-6.061345367;7.045548706;2.597248993
609.9191995;-6.05865097;7.241341553;2.588567047
609.9342795;-6.330934753;7.342830505;2.61161911
609.9493585;-6.384373627;7.41602829;2.546205139
609.9644385;-6.467600555;7.364984436;2.520907745
609.9795175;-6.305188293;7.472610626;2.63856308
609.9945975;-6.447991333;7.416477356;2.63616806
610.0096775;-6.354435883;7.391329651;2.69125351
610.0247565;-6.369554443;7.38085144;2.600542145
610.0398365;-6.279441833;7.221582642;2.613714752
610.0549155;-6.310128021;7.257058868;2.512674866
610.0699955;-6.452182617;7.116351471;2.498454437
610.0850755;-6.434669037;7.153773651;2.514022064
610.1001545;-6.577621765;7.20182373;2.544857941
610.1152345;-6.412215729;7.355703735;2.498604126
610.1303145;-6.453529816;7.292834473;2.589315491
610.1453935;-6.415059814;7.344477081;2.58003479
610.1604735;-6.555617523;7.32591568;2.579136658
610.1755525;-6.523733826;7.375612335;2.641556854
610.1906325;-6.601871338;7.425458679;2.584226074
610.2057125;-6.476881256;7.227420502;2.523602142
610.2207915;-6.268364868;7.160659332;2.451601868
610.2358715;-6.283184052;7.137607269;2.553390198
610.2509515;-6.402336273;7.188651123;2.481838989
610.2660305;-6.584806824;7.076234894;2.520009613
610.2811105;-6.339916077;7.09779007;2.387834473
610.2961895;-6.282734985;7.064708862;2.520758057
610.3112695;-6.455176392;7.271878052;2.575693817
610.3263495;-6.704258423;7.35166214;2.582878876
610.3414285;-6.483317871;7.326813812;2.504441986
610.3565085;-6.296506348;7.136559448;2.452799377
610.3715885;-6.248156891;6.996151428;2.439177704
610.3866675;-6.414910126;6.937922516;2.506986694
610.4017475;-6.54783371;6.98657135;2.568059692
610.4168265;-6.587052155;7.173532562;2.463427277
610.4319065;-6.429429932;7.154971161;2.430046692
610.4469865;-6.431525574;6.993307343;2.448009338
610.4620655;-6.513704681;6.865323486;2.440375214
610.4771455;-6.496939545;6.995552673;2.4325914
610.4922245;-6.647825775;7.012766876;2.476001129
610.5073045;-6.628815308;7.061565399;2.448308716
610.5223845;-6.5665448;7.047045593;2.382745056
610.5374635;-6.398743744;7.015461273;2.371069336
610.5525435;-6.494544525;7.036717072;2.448159027
610.5676235;-6.415059814;7.071893921;2.34831665
610.5827025;-6.383325806;6.85903656;2.315834198
610.5977825;-6.372847595;6.750512238;2.373015289
610.6128615;-6.535559235;6.896907806;2.339634705
610.6279415;-6.588399353;7.003186798;2.346969452
610.6430255;-6.720873871;7.103927307;2.426603851
610.6581045;-6.540948029;7.124434662;2.373164978
610.6731845;-6.435118103;6.91876236;2.283202057
610.6882645;-6.333030396;6.760242004;2.365081787
610.7033435;-6.550827484;6.853647766;2.435435486
610.7184235;-6.735094299;6.965614929;2.515968018
610.7335025;-6.786437531;7.158414001;2.313139801
610.7485825;-6.669979706;7.061864777;2.308798828
610.7636625;-6.406527557;6.917115784;2.186203766
610.7787415;-6.443949738;6.648574219;2.201322327
610.7938215;-6.511609039;6.716383209;2.195634155
610.8089005;-6.73030426;6.807393951;2.2547612
610.8239805;-6.855593719;6.886878662;2.218985596
610.8390605;-7.018754425;6.870412903;2.291135559
610.8541395;-6.890770569;7.183561707;2.141895905
610.8692195;-6.879394226;7.050039368;2.232607269
610.8842995;-6.913223877;7.044949951;2.337239685
610.8993785;-6.957681427;7.047344971;2.226769409
610.9144585;-6.768325195;7.010371857;2.09564209
610.9295375;-6.835086365;6.818321228;2.263293457
610.9446175;-6.894961853;6.948849792;2.23724762
610.9596975;-6.998845825;7.087760925;2.211650848
610.9747765;-6.694828033;7.211852875;2.166145477
610.9898565;-6.684200134;6.905140686;2.219584351
611.0049365;-6.671177216;6.64722702;2.124232635
611.0200155;-6.764582977;6.521189117;2.006876678
611.0350955;-6.866371307;6.690636749;2.098935242
611.0501745;-7.229366455;6.980583801;2.195933533
611.0652545;-7.538024597;7.225474548;2.260449371
611.0803345;-7.607031097;7.3774086;2.110760651
611.0954135;-7.19838089;7.430548096;2.064955902
611.1104935;-6.919660492;7.163503418;2.03007843
611.1255735;-6.83793045;6.744973755;2.072140961
611.1406525;-7.058272247;6.5267276;2.058070221
611.1557325;-7.032825165;6.583459625;2.028731232
611.1708115;-7.034471741;6.731651459;1.904788971
611.1858915;-6.976841583;6.67177597;1.987117767
611.2009715;-6.926097107;6.602170715;1.978136444
611.2160505;-6.954837341;6.55950943;1.889221344
611.2311305;-6.98776886;6.54199585;1.948797455
611.2462095;-7.197482758;6.712940369;1.983674927
611.2612895;-7.252418518;6.902146912;1.889820099
611.2763695;-7.2685849;7.087012482;1.903441772
611.2914485;-7.265291748;7.178322601;1.889520721
611.3065285;-7.13521225;7.145091705;1.82769928
611.3216085;-6.977290649;6.904242554;1.770069122
611.3366875;-6.853348389;6.720574493;1.68609375
611.3517675;-6.962920532;6.571634216;1.697470093
611.3668465;-7.020251312;6.723867645;1.726360016
611.3819265;-7.299271088;6.702162781;1.857487335
611.3970065;-7.260801086;6.807393951;1.738933868
611.4120855;-6.989415436;6.669380951;1.658251648
611.4271655;-6.992558899;6.520141296;1.830094299
611.4422455;-7.240742798;6.696324921;1.858984222
611.4573245;-7.255262604;6.883435822;1.741328888
611.4724045;-7.281607819;6.867419128;1.82530426
611.4874835;-7.099137268;6.953490143;1.70480484
611.5025635;-6.998396759;6.947352905;1.631756744
611.5176435;-7.08955719;6.935826874;1.706301727
611.5327225;-7.134763184;6.883884888;1.61708725
611.5478025;-6.946305084;6.611152039;1.497336273
611.5628815;-6.901697845;6.566245422;1.546434174
611.5779615;-7.189698944;6.760391693;1.603166199
611.5930415;-7.522606659;6.888974304;1.707050171
611.6081205;-7.608078918;7.073390808;1.696422272
611.6232005;-7.428452454;7.051087189;1.557960205
611.6382764;-6.975644073;6.878795471;1.514999542
611.6533554;-6.899153137;6.536607056;1.540446625
611.6684354;-7.00767746;6.304290161;1.484612732
611.6835144;-7.00064209;6.300248566;1.324296112
611.6985944;-7.040758667;6.524631958;1.384920044
611.7136744;-7.424410858;6.803502045;1.633253632
611.7287534;-7.890391846;7.22412735;1.551224213
611.7438334;-7.963889008;7.379354553;1.475182343
611.7589134;-7.731721802;7.413333893;1.424737244
611.7739924;-7.247179413;7.163353729;1.368454285
611.7890724;-7.113208008;7.006180573;1.601968689
611.8041514;-7.43937973;7.170538788;1.510059814
611.8192314;-7.616012421;7.152426453;1.492546234
611.8343114;-7.152276764;7.001989288;1.319955139
611.8493904;-6.642736359;6.704857178;1.302740936
611.8644704;-6.856491852;6.797963562;1.518891449
611.8795494;-7.792495422;6.999743958;1.794618073
611.8946294;-8.113128662;7.38324646;1.474583588
611.9097094;-7.64654892;7.095544739;1.250948639
611.9247884;-6.894063721;6.858587494;1.279838562
611.9398684;-6.857090607;6.631958771;1.350940704
611.9549484;-7.175628204;6.609355774;1.375040588
611.9700274;-7.428452454;6.515800323;1.445693665
611.9851074;-7.201224976;6.521189117;1.205592957
612.0001864;-6.778953094;6.151008911;1.151555328
612.0152664;-6.730004883;6.193520508;1.322050781
612.0303464;-7.279512177;6.208339691;1.572180634
612.0454254;-7.599247284;6.521039429;1.518292694
612.0605054;-7.34702179;6.74557251;1.510059814
612.0755844;-6.945556641;6.762637024;1.367705841
612.0906644;-6.909481659;6.497687988;1.434616699
612.1057444;-6.960525513;6.390211487;1.300345917
612.1208234;-6.832841034;6.313720551;1.406624908
612.1359034;-6.941964111;6.452032928;1.451531525
612.1509834;-7.314689026;6.705156555;1.572779388
612.1660624;-7.635771332;7.001390533;1.501976624
612.1811424;-7.472610626;7.060517578;1.465602264
612.1962224;-7.084018707;6.850953369;1.498084717
612.2113014;-6.789880371;6.627767487;1.463806
612.2263814;-6.934479675;6.406527557;1.568737793
612.2414604;-7.153025208;6.422095184;1.450334015
612.2565404;-7.055128784;6.345304871;1.415306854
612.2716204;-6.881190491;6.385870514;1.385219421
612.2866994;-7.110812988;6.363566895;1.578617249
612.3017794;-7.395970001;6.664291534;1.582958221
612.3168584;-7.538174286;6.639892273;1.49883316
612.3319384;-7.354206848;6.596632233;1.464255066
612.3470184;-7.306156769;6.707551575;1.378633118
612.3620974;-7.292235718;6.740483093;1.420545959
612.3771774;-7.527696075;6.843468933;1.469045105
612.3922574;-7.512278137;6.829697571;1.316512299
612.4073364;-6.973997498;6.664890289;1.162781982
612.4224164;-6.645430756;6.28572876;1.271755371
612.4374954;-6.740932159;6.141129456;1.321152649
612.4525754;-6.924151154;5.951473846;1.269809418
612.4676554;-6.733298035;5.993386688;1.132544861
612.4827344;-6.883735199;5.99203949;1.293609924
612.4978144;-7.440427551;6.517147522;1.389410706
612.5128934;-8.184829559;7.114405518;1.432820435
612.5279734;-8.253087616;7.514822845;1.201102295
612.5430534;-7.886799316;7.422315216;1.192719727
612.5581324;-7.442223816;7.193291473;1.097368011
612.5732124;-7.089257813;6.964417419;1.089883575
612.5882924;-7.128027191;6.799161072;1.217268677
612.6033714;-7.271578674;6.772516479;1.203197937
612.6184514;-7.291487274;6.741381226;1.119521942
612.6335299;-7.091054077;6.737788696;1.224154358
612.6486099;-7.41602829;6.70815033;1.391506348
612.6636899;-7.602989502;6.75605072;1.242865448
612.6787689;-7.508086853;6.524182892;1.121916962
612.6938489;-7.166197815;6.445296936;1.115180969
612.7089279;-7.132218475;6.519243164;1.171613617
612.7240079;-7.342381439;6.757547607;1.145867157
612.7390879;-7.561226349;7.008425903;1.095122681
612.7541669;-7.471113739;7.054829407;1.004261627
612.7692469;-7.232210541;6.91516983;1.060394897
612.7843269;-7.182663574;6.807244263;0.9171427917
612.7994059;-7.003785553;6.639892273;0.9970765686
612.8144859;-7.023095398;6.684798889;1.027613068
612.8295649;-6.992558899;6.734944611;1.08703949
612.8446449;-6.936425629;6.718927917;1.096619568
612.8597249;-6.718329163;6.530619507;1.001716919
612.8748039;-6.588848419;6.224356384;0.9949809265
612.8898839;-6.675069122;6.154451752;1.075812836
612.9049629;-7.003935242;6.232888641;1.069226532
612.9200429;-7.36797821;6.483168182;1.056952057
612.9351229;-7.541317749;6.836433563;1.012943573
612.9502019;-7.242539063;7.034771118;0.8592132568
612.9652819;-7.034920807;6.797664185;0.9089099121
612.9803619;-6.899153137;6.663393402;0.8872050476
612.9954409;-6.921905823;6.497089233;0.8686436462
613.0105209;-7.062164154;6.448440399;0.938997345
613.0255999;-7.21709198;6.727310486;0.9910890198
613.0406799;-7.371121674;6.933581543;1.029858398
613.0557599;-7.389683075;7.003635864;1.002615051
613.0708389;-7.348818054;6.984026642;1.041534119
613.0859189;-7.414980469;6.813082123;1.025068359
613.1009989;-7.420818329;6.653663635;0.9816586304
613.1160779;-7.319179688;6.717730408;1.00276474
613.1311579;-7.353009338;6.784641266;0.9598040771
613.1462369;-7.356452179;6.73614212;1.120120697
613.1613169;-7.26394455;6.717281342;0.9581575012
613.1763969;-6.931934967;6.313271484;0.9845027161
613.1914759;-6.755002899;6.117778015;0.9340576172
613.2065559;-6.687642975;5.868246918;0.9262738037
613.2216349;-6.670279083;5.845045166;0.9776170349
613.2367149;-7.032825165;5.989794159;1.16891922
613.2517949;-7.380701752;6.373146973;1.146166534
613.2668739;-7.490273895;6.737788696;1.080303497
613.2819539;-7.476951599;6.794969788;1.207239532
613.2970329;-7.429949341;6.854246521;1.019829254
613.3121129;-7.263345795;6.584208069;0.9559121704
613.3271929;-7.126380615;6.546336823;0.9928852844
613.3422719;-7.018754425;6.540948029;0.9939331055
613.3573519;-7.082222443;6.517895966;0.9903405762
613.3724319;-7.172933807;6.534661102;1.020577698
613.3875109;-7.23116272;6.5267276;1.057401123
613.4025909;-7.280709686;6.498885498;1.158141632
613.4176699;-7.34926712;6.560108185;1.162332916
613.4327499;-7.435637512;6.600374451;1.174607391
613.4478299;-7.442523193;6.604266357;1.136736145
613.4629089;-7.348518677;6.603517914;1.088087311
613.4779889;-7.304959259;6.669380951;1.069525909
613.4930689;-7.461533661;6.755451965;1.087937622
613.5081479;-7.649243317;6.838229828;1.029259644
613.5232279;-7.629783783;6.897955627;1.017284546
613.5383069;-7.696245575;6.871610413;1.044527893
613.5533869;-7.673193512;6.972949677;1.169218597
613.5684669;-7.827372894;7.138954468;1.206042023
613.5835459;-7.901468811;7.06500824;1.264570312
613.5986259;-7.828271027;6.935228119;1.11982132
613.6137049;-7.270530853;6.494095459;1.014889526
613.6287849;-6.985074463;6.140680389;1.076261902
613.6438658;-7.174879761;6.145769806;1.29645401
613.6589448;-7.801776123;6.285130005;1.301244049
613.6740248;-7.857610016;6.475983124;1.056952057
613.6891047;-7.540569305;6.456074524;1.009051666
613.7041838;-7.494764557;6.384523315;1.204096069
613.7192637;-7.667804718;6.624624023;1.125359802
613.7343428;-7.754773865;6.707551575;1.033301239
613.7494228;-7.505841522;6.651118927;1.018182678
613.7645028;-7.52949234;6.78059967;0.938997345
613.7795818;-7.586074677;6.835834808;0.9560618591
613.7946618;-7.820337524;6.996899872;1.042881317
613.8097408;-7.724237366;6.80874115;0.8795709229
613.8248208;-7.34582428;6.478527832;0.8048762512
613.8399007;-7.233258362;6.246809692;0.7807763672
613.8549798;-7.225474548;6.237079926;0.9626481628
613.8700598;-7.640411682;6.34186203;0.9707313538
613.8851398;-7.362589417;6.331832886;0.7815248108
613.9002188;-7.048392792;6.175258484;0.7978408813
613.9152988;-6.836583252;6.058052216;0.8563691711
613.9303778;-6.8731073;6.086044006;0.8589138794
613.9454578;-7.306755524;6.218219147;1.034798126
613.9605378;-7.528145142;6.807843018;1.051413574
613.9756168;-7.564519501;6.914720764;0.923429718
613.9906968;-7.243736572;6.925198975;0.9610015869
614.0057768;-7.091353455;6.781946869;0.8107141113
614.0208558;-6.99480423;6.545139313;0.9633966064
614.0359358;-7.119195557;6.575376434;0.9162446594
614.0510148;-6.997049561;6.523733826;0.8436456299
614.0660948;-7.025939484;6.525679779;0.877325592
614.0811748;-7.255262604;6.790179749;1.062041473
614.0962538;-7.656278687;7.221283264;1.242266693
614.1113338;-7.803123322;7.262597351;1.101708984
614.1264127;-7.329508209;7.058871002;0.9324110413
614.1414928;-7.000791779;6.855893097;1.021176453
614.1565728;-7.349716187;6.893165588;1.195713501
614.1716518;-7.656877441;7.290140076;1.147513733
614.1867318;-7.561376038;7.412585449;1.070424042
614.2018118;-7.185058594;7.329957275;1.024170227
614.2168908;-6.962321777;7.215744781;1.006956024
614.2319708;-7.259304199;7.029981079;1.166673889
614.2470497;-7.509434052;7.228168945;1.169967041
614.2621298;-7.464228058;7.16095871;1.085692291
614.2772098;-7.016658783;7.099286957;1.099763031
614.2922888;-6.95034668;7.153324585;1.11039093
614.3073688;-7.047344971;7.211403809;1.19227066
614.3224478;-7.151378632;7.211553497;1.245260468
614.3375277;-6.964417419;7.020101624;1.257085876
614.3526078;-6.836732941;6.725963287;1.293460236
614.3676867;-6.633605347;6.64722702;1.263971558
614.3827668;-6.714886322;6.550378418;1.39943985
614.3978468;-6.8930159;6.617738342;1.483265533
614.4129258;-7.131919098;6.690037994;1.686542816
614.4280058;-6.936725006;6.843319244;1.450483704
614.4430848;-6.446494446;6.550378418;1.334624634
614.4581647;-6.014642487;6.546336823;1.520088959
614.4732448;-6.494993591;6.56414978;1.669178925
614.4883237;-6.820716248;6.551426239;1.673669586
614.5034038;-6.619235229;6.640790405;1.462458801
614.5184838;-6.101611633;6.531667328;1.41231308
614.5335628;-5.927224274;6.554420013;1.524878998
614.5486428;-6.477330322;6.790928192;1.760788422
614.5637218;-6.827751617;7.020700378;1.776056671
614.5788017;-6.862030334;6.839427338;1.653611298
614.5938818;-6.098917236;6.559958496;1.561103668
614.6089607;-5.701493683;6.485563202;1.524280243
614.6240408;-5.891149292;6.468947754;1.840871887
614.6391199;-6.442153473;6.705306244;1.926344147
614.6541999;-6.413562927;6.706503754;1.672472076
614.6692799;-5.908513184;6.407126312;1.676813049
614.6843589;-5.831273804;6.602170715;1.748364258
614.6994389;-6.258186035;6.856641541;1.830243988
614.7145189;-6.609355774;7.452552338;1.870659943
614.7295979;-6.773414612;7.525600433;1.822011108
614.7446779;-6.544989624;7.397766266;1.836530914
614.7597569;-6.287824402;7.433242493;1.708846436
614.7748369;-6.400090942;7.604187012;1.801354065
614.7899169;-6.496490479;7.919281769;1.797013092
614.8049959;-6.657405853;7.82437912;1.754651184
614.8200759;-6.257287903;7.646698608;1.695524139
614.8351559;-6.01075058;7.553442535;1.684297485
614.8502349;-6.02706665;7.782017212;1.690285034
614.8653149;-6.201004944;8.010142822;1.676513672
614.8803939;-6.281088409;8.025411072;1.663341064
614.8954739;-6.26117981;8.031548309;1.676813049
614.9105539;-6.411167908;8.148904266;1.705852661
614.9256329;-6.679859161;8.300389252;1.774859161
614.9407129;-7.168293457;8.538693695;1.816622314
614.9557929;-7.088209991;8.736282806;1.666634216
614.9708719;-6.784940643;8.617280273;1.703008575
614.9859519;-6.404431915;8.502019958;1.683399353
615.0010319;-6.186634827;8.016729126;1.500928802
615.0161109;-6.025569763;7.74953476;1.573976898
615.0311909;-6.027216339;8.012388153;1.707648926
615.0462699;-6.20384903;8.029901733;1.734592896
615.0613499;-6.239624634;7.786807251;1.720222778
615.0764299;-5.88321579;7.68861145;1.595232697
615.0915089;-5.774541779;7.745044098;1.763183441
615.1065889;-6.192023621;8.121810608;1.927990723
615.1216689;-6.415209503;8.149952087;1.889820099
615.1367479;-6.048322449;7.870183868;1.591640167
615.1518279;-5.467979279;7.284302216;1.449435883
615.1669069;-5.082530823;7.274572449;1.669927368
615.1819869;-5.417833557;7.254813538;1.665885773
615.1970669;-5.495821381;7.083569641;1.50242569
615.2121459;-5.268294525;6.785689087;1.52577713
615.2272259;-5.053790588;6.628366241;1.552122345
615.2423059;-5.114863586;6.763535156;1.708397369
615.2573849;-5.487438812;6.957082672;1.728755035
615.2724649;-5.725294189;7.090006256;1.694476318
615.2875449;-5.707032166;6.741530914;1.499581604
615.3026239;-5.173242188;6.480473785;1.523831177
615.3177039;-5.044958954;6.615343323;1.486259308
615.3327839;-5.274581451;6.606511688;1.663191376
615.3478629;-5.6269487;6.813531189;1.52577713
615.3629429;-5.645210724;6.747668152;1.61349472
615.3780219;-5.237159271;6.825955353;1.378932495
615.3931019;-5.246589661;6.724316711;1.60421402
615.4081819;-5.698499908;6.888674927;1.783690796
615.4232609;-5.832621002;7.425608368;1.72351593
615.4383409;-5.703888702;7.531737671;1.717827759
615.4534209;-5.637576599;7.555538177;1.725611572
615.4684999;-5.739664307;7.371870117;1.556613007
615.4835799;-5.507497101;7.485334167;1.596430206
615.4986599;-6.076912994;8.011789398;1.969155121
615.5137389;-7.12578186;8.844507751;2.378703461
615.5288189;-7.616311798;9.552984467;2.034718781
615.5438989;-7.203619995;9.611662445;1.923200684
615.5589779;-6.662195892;9.542805634;2.127076721
615.5740579;-6.446793823;9.560917969;2.321522369
615.5891379;-6.244264984;9.669142914;2.32032486
615.6042169;-6.094576263;9.451046448;2.100581818
615.6192969;-5.985303497;8.778495026;1.980381775
615.6343759;-5.71466629;8.389154663;1.930385742
615.6494559;-5.852230225;8.292006683;2.165397034
615.6645359;-6.251599731;8.646469574;1.998793488
615.6796149;-6.349945221;9.032816162;1.860032043
615.6946949;-6.5466362;9.075477448;1.893113251
615.7097749;-6.648873596;8.865613861;1.995500336
615.7248539;-6.279741211;8.906927948;1.537901917
615.7399339;-5.87498291;8.849896545;1.575174408
615.7550139;-5.824238434;8.9500383;1.90254364
615.7700929;-6.410718842;9.038654022;1.90718399
615.7851729;-5.990542603;8.747210083;1.569635925
615.8002529;-5.388644257;8.160729675;1.803000641
615.8153319;-4.973258057;7.940687256;1.85224823
615.8304119;-5.173242188;7.584877167;1.935774536
615.8454919;-5.390440521;7.475155334;1.906435547
615.8605709;-5.536237335;7.418872375;1.941762085
615.8756509;-5.344785461;7.422315216;1.944456482
615.8907309;-5.242398376;7.483238525;2.094594269
615.9058099;-5.345683594;7.807613983;2.162702637
615.9208899;-5.442382507;7.914791107;2.036365356
615.9359699;-5.207670593;7.773335266;1.917662201
615.9510489;-4.887785797;7.531288605;1.926493835
615.9661289;-4.716092834;7.450456696;1.945953369
615.9812089;-4.777914276;7.381150818;1.861528931
615.9962879;-4.738396454;7.40195755;1.750759277
616.0113679;-4.666096802;7.380701752;1.742526398
616.0264479;-4.523892517;7.363637238;1.892963562
616.0415269;-4.671934662;7.315437469;1.99265625
616.0566069;-4.732708282;7.254663849;1.933379517
616.0716869;-4.618046722;7.026987305;1.901046753
616.0867659;-4.482877808;6.888674927;1.968855743
616.1018459;-4.505331116;6.945706329;2.14473999
616.1169259;-4.827012177;7.110812988;2.197879486
616.1320049;-4.931494904;7.306306458;2.152523804
616.1470849;-4.732708282;7.431296539;2.094893646
616.1621649;-4.566404114;7.381450195;2.384840698
616.1772439;-4.879552917;7.762557678;2.533631287
616.1923239;-5.22907608;8.287366333;2.705473938
616.2074039;-5.575605469;9.001830597;2.718796234
616.2224829;-5.82708252;9.337582397;2.528392181
616.2375629;-5.480553131;9.516460419;2.325713654
616.2526429;-5.302722931;9.251212006;2.107617188
616.2677219;-4.69902832;9.110354919;2.201921082
616.2828019;-4.611161041;9.132359161;2.494113464
616.2978819;-4.853956146;9.105864258;2.616558838
616.3129609;-5.257516937;9.008716278;2.680176544
616.3280409;-4.92954895;9.060807953;2.677332458
616.3431209;-4.730912018;9.255702667;2.838547211
616.3582009;-5.030888214;9.630373535;2.960842896
616.3732799;-5.380860443;9.626930695;2.871179352
616.3883599;-5.08866806;9.397308197;2.734363861
616.4034399;-4.594246216;8.876541138;2.501148834
616.4185189;-4.222269745;8.511001282;2.45130249
616.4335989;-4.257446594;8.12510376;2.169139252
616.4486789;-4.355343018;7.761958923;2.165546722
616.4637579;-4.354145508;7.617958374;2.01016983
616.4788379;-4.016747131;7.560028839;2.02888092
616.4939179;-3.878434753;7.499255219;1.978136444
616.5089969;-3.954027557;7.416327667;2.003433838
616.5240769;-3.924688568;7.56347168;2.002835083
616.5391569;-3.852388916;7.837701416;2.09444458
616.5542359;-3.872297516;8.124355316;2.227068787
616.5693159;-3.980073395;8.387059021;2.237846375
616.5843959;-4.062701569;8.462951202;2.104773102
616.5994759;-3.91271347;8.338859253;1.99849411
616.6145549;-3.630999298;8.112380219;1.834135895
616.6296349;-3.571872253;7.694149933;1.720971222
616.6447145;-3.714226227;7.514074402;1.746867371
616.6597935;-4.012406158;7.850424957;1.84177002
616.6748735;-4.254303131;8.51354599;1.954485626
616.6899535;-4.532275085;9.293124847;2.086062012
616.7050325;-4.762646027;9.785600739;2.150727539
616.7201125;-4.612358551;9.866582336;2.011666718
616.7351925;-4.410428467;9.409582672;2.039059753
616.7502715;-4.368216248;9.172775116;1.92484726
616.7653515;-4.312232666;9.108109589;1.825753326
616.7804315;-4.330195312;9.102421417;1.756597137
616.7955115;-4.458777924;9.071735229;1.757345581
616.8105905;-4.472549286;9.063053284;1.650168457
616.8256705;-4.458628235;9.00736908;1.653760986
616.8407505;-4.632865906;9.038354645;1.692829742
616.8558295;-4.882097626;9.209299164;1.719624023
616.8709095;-5.117857361;9.426796875;1.817520447
616.8859895;-5.139562225;9.798024902;1.85105072
616.9010685;-5.062023468;10.05444168;1.808239746
616.9161485;-4.821473694;10.11087433;1.787433014
616.9312285;-4.658762054;9.842931519;1.711241455
616.9463085;-4.614005127;9.484127655;1.5819104
616.9613875;-4.567451935;9.199419708;1.600022736
616.9764675;-4.454436951;9.148076477;1.481918335
616.9915475;-4.296365662;8.922645264;1.689237213
617.0066265;-4.398603058;8.843908997;1.772164764
617.0217065;-4.366869049;8.633596344;1.904190216
617.0367865;-4.211043091;8.299940186;1.847158813
617.0518665;-3.965703278;7.928861847;1.89550827
617.0669455;-3.920048218;7.725434875;1.899699554
617.0820255;-4.043691101;7.602690125;1.987117767
617.0971055;-4.135300598;7.655380554;1.974094849
617.1121845;-4.072131958;7.803572388;2.113604736
617.1272645;-3.979025574;8.038284302;2.054028625
617.1423445;-3.942202148;8.039481812;2.181114349
617.1574245;-4.193230133;7.913892975;2.084565125
617.1725035;-4.099824371;7.86883667;2.039059753
617.1875835;-4.01105896;7.823630676;1.858385468
617.2026635;-3.768563232;7.749235382;1.923350372
617.2177425;-3.938310242;7.695048065;1.860780487
617.2328225;-3.905229034;7.742349701;1.799707489
617.2479025;-3.779789886;7.803422699;1.708846436
617.2629825;-3.822301483;7.733967133;1.889071655
617.2780615;-4.099824371;7.873926086;1.86048111
617.2931415;-4.343667297;8.118816833;1.965412903
617.3082215;-4.632267151;8.37777832;1.850751343
617.3233005;-4.527784424;8.574020233;1.841470642
617.3383805;-4.378095703;8.532706146;1.754950562
617.3534605;-4.352349243;8.204738159;1.783541107
617.3685405;-4.356989594;8.070167999;1.70360733
617.3836195;-4.371359711;7.977061615;1.699565735
617.3986995;-4.23334671;8.042774963;1.545086975
617.4137795;-4.345014496;8.165370026;1.584754486
617.4288585;-4.529131622;8.527167664;1.475631409
617.4439385;-4.91667572;8.802295532;1.567839661
617.4590185;-4.993466034;9.386231232;1.534908142
617.4740985;-5.181325378;9.864187317;1.583856354
617.4891775;-5.307812347;10.30067963;1.667682037
617.5042575;-5.27712616;10.60978683;1.558409271
617.5193375;-4.875960388;10.58074722;1.432970123
617.5344165;-4.381239166;10.18811371;1.371448059
617.5494965;-4.189936981;9.581275635;1.344354401
617.5645765;-4.256398773;9.361682281;1.312620392
617.5796555;-4.480632477;9.463171234;1.399589539
617.5947355;-4.84063385;9.876012726;1.424587555
617.6098155;-5.027744751;10.10488678;1.427581329
617.6248955;-4.832101593;10.10683273;1.438209229
617.6399784;-4.582420807;9.874964905;1.455124054
617.6550584;-4.404291229;9.727521515;1.376238098
617.6701384;-4.449946289;9.787696381;1.268312531
617.6852184;-4.348307648;9.983638916;1.234632568
617.7002974;-4.304299164;10.07360184;1.060544586
617.7153774;-3.950884094;10.01896545;0.8967851257
617.7304574;-3.679498444;9.632469177;0.7837701416
617.7455364;-3.487298126;9.403894501;0.7554789734
617.7606164;-3.587589569;9.156908112;0.7143145752
617.7756964;-3.614234161;9.048832855;0.6562353516
617.7907764;-3.714675293;8.94884079;0.6987469482
617.8058554;-3.633693695;9.060957642;0.734223175
617.8209354;-3.721560974;8.993597717;0.7231462097
617.8360154;-3.687581635;8.92429184;0.7970924377
617.8510944;-3.547772369;8.848848724;0.7253915405
617.8661744;-3.508104858;8.679101715;0.6855743408
617.8812544;-3.330424347;8.618477783;0.7614665222
617.8963344;-3.26920166;8.51354599;0.647403717
617.9114134;-3.186274109;8.351133728;0.627046051
617.9264934;-3.055595856;8.382119293;0.5920188904
617.9415734;-3.070415039;8.350684662;0.4912783813
617.9566534;-3.168760529;8.340805206;0.5556445312
617.9717324;-3.459605713;8.420888672;0.5536985779
617.9868124;-3.32189209;8.4550177;0.5336402893
618.0018924;-3.427272949;8.257877655;0.5264552307
618.0169714;-3.413501587;8.197852478;0.6057902527
618.0320514;-3.521726532;8.15085022;0.6658154297
618.0471314;-3.749403076;8.19994812;0.7024891663
