"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2.920000458E0;1.582348649E-1;-8.787119669E-1;-1.721515013E0
2.935119458E0;4.413945055E-1;-9.462063771E-1;-1.482949784E0
2.950238458E0;3.538562420E-1;-1.086115630E0;-1.029900498E0
2.965357708E0;4.229056462E-1;-1.271560659E0;-7.088684785E-1
2.980475708E0;3.263773617E-1;-1.208496684E0;-7.431811094E-1
2.995594708E0;-1.456081682E-1;-8.004867464E-1;-6.773315209E-1
3.010713708E0;-2.790770050E-2;-6.313086712E-1;-1.070411178E0
3.025832708E0;2.482354823E-1;-2.578536733E0;-1.741086228E0
3.040950708E0;6.595016062E-1;-3.897745768E0;-8.765309554E-1
3.056069708E0;1.466945808E0;-5.035475355E0;-3.027144474E-1
3.071188708E0;9.702531246E-1;-4.893393277E0;-2.512665510E-1
3.086307708E0;1.417030869E-1;-3.505588802E0;-2.749430966E-1
3.101425708E0;-4.124081034E-1;-2.339086236E0;-3.407441533E-1
3.116544708E0;-3.036464643E0;-6.686513293E-1;-1.904020647E0
3.131663708E0;-4.107610816E0;-5.062110007E-1;-2.790796509E0
3.146782708E0;-5.292104387E0;-7.697760004E-1;-2.157669207E0
3.161901708E0;-5.004293323E0;-1.740836552E0;-1.028025808E0
3.177019708E0;-2.101091987E0;-2.267950180E0;6.327530797E-1
3.192138708E0;-5.885034712E-1;-1.545748295E0;1.409773049E0
3.207257708E0;9.409881026E-1;-2.642298281E0;1.521501646E0
3.222376708E0;1.329976974E0;-1.841899243E0;1.279118916E0
3.237494708E0;5.763030365E-2;-7.342091417E-1;1.588300238E0
3.252613708E0;-1.245985230E0;-3.376217401E-1;1.900437473E0
3.267732708E0;-4.487618145E0;3.931311125E-1;8.631089643E-1
3.282851708E0;-5.697540965E0;8.786032087E-1;4.679678714E-1
3.297969708E0;-4.344064908E0;1.842310887E0;5.042477980E-1
3.313088708E0;-2.892034908E0;2.087625557E0;1.010323728E0
3.328207708E0;-4.215577899E-1;2.051875681E0;1.311262376E0
3.343326708E0;1.405006253E-1;1.792963310E0;1.087590297E0
3.358444708E0;1.532926521E0;1.915939611E0;1.894834086E0
3.373563708E0;1.939079382E0;2.357826562E0;2.969097702E0
3.388682708E0;2.703313099E0;2.860755520E0;1.935064684E0
3.403801708E0;2.282395433E0;2.882241114E0;1.081651865E0
3.418919708E0;5.165463198E-1;3.329391144E0;3.573303652E-1
3.434038708E0;-2.054203603E-1;3.437253562E0;7.332917136E-1
3.449157708E0;1.225379057E-2;3.705472945E0;1.208490252E0
3.464276708E0;-4.170474670E-1;2.978302097E0;5.516798267E-1
3.479395708E0;-1.604177621E0;3.527459142E0;7.435459757E-1
3.494513708E0;-1.594519629E0;4.182888747E0;1.474751987E0
3.509632708E0;-1.440432632E0;4.684307370E0;1.287138811E0
3.524751708E0;-7.789940628E-1;4.491827556E0;6.237376964E-1
3.539870708E0;-1.200460417E-1;4.086949972E0;-2.375565845E-1
3.554988708E0;3.331186531E-1;3.534002761E0;-8.407699692E-1
3.570107708E0;1.939742895E-1;1.850399340E0;-1.671720124E0
3.585226708E0;-9.745181568E-2;1.063174664E0;-1.869013951E0
3.600345708E0;-2.968561220E-1;-7.573547602E-2;-2.862208554E0
3.615463708E0;-3.454717002E-1;-8.538957989E-1;-3.442011441E0
3.630582708E0;8.791100161E-1;-2.259178771E0;-3.350023629E0
3.645701708E0;1.561685320E0;-1.995481625E0;-2.568875964E0
3.660820708E0;1.918667337E0;-9.497386801E-1;-1.953976918E0
3.675938708E0;1.010650734E0;-1.161469283E0;-2.832400910E0
3.691057708E0;-4.551908281E-1;-3.147031690E0;-3.936011701E0
3.706176708E0;3.050245361E-1;-4.182313966E0;-4.537906539E0
3.721295708E0;1.125902570E0;-7.751764303E0;-2.765144189E0
3.736413708E0;1.696444491E0;-7.109690908E0;-6.028245449E-1
3.751532708E0;9.424480062E-1;-1.187716264E0;8.477345878E-1
