"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
4.629674458E2;-3.337677568E-2;4.106145725E-2;8.153459430E-2
4.629825638E2;-3.207008243E-1;8.653407544E-2;1.403785124E-2
4.629976808E2;-4.787053764E-1;1.792778671E-1;-1.639681011E-1
4.630127988E2;-6.358647943E-1;2.321173251E-1;-2.203206569E-1
4.630279158E2;-6.040331125E-1;-6.269768625E-2;-9.509642422E-2
4.630430338E2;-4.482171535E-1;-4.923656881E-1;-2.647668682E-2
4.630581508E2;-5.055589676E-1;-6.306782961E-1;2.558704652E-2
4.630732688E2;-7.503054142E-1;-5.945451260E-1;7.490362227E-2
4.630883858E2;-9.308264256E-1;-7.605931163E-1;4.857239500E-2
4.631035038E2;-1.020966649E0;-1.094994664E0;1.626514941E-1
4.631186208E2;-9.576769471E-1;-1.549798131E0;2.294084281E-1
4.631337388E2;-7.265638709E-1;-1.861251831E0;1.722233444E-1
4.631488558E2;-4.710670710E-1;-1.794437051E0;6.869323552E-2
4.631639738E2;-3.751530647E-1;-1.557300568E0;4.803456739E-2
4.631790908E2;-3.119775653E-1;-1.415499806E0;2.680224553E-2
4.631942088E2;-3.408880830E-1;-1.280289888E0;-4.286464304E-2
4.632093258E2;-5.366012454E-1;-1.275745869E0;-3.088864088E-1
4.632244438E2;-8.010368347E-1;-1.353009343E0;-7.408893704E-1
4.632395608E2;-1.030823708E0;-1.077887535E0;-1.117217422E0
4.632546788E2;-1.085486770E0;-7.041569352E-1;-1.203907251E0
4.632697958E2;-1.013124824E0;-3.691329658E-1;-1.115676403E0
4.632849138E2;-8.197875023E-1;-3.078079820E-1;-9.803398252E-1
4.633000308E2;-5.465599895E-1;-3.747811615E-1;-8.184561133E-1
4.633151488E2;-3.064706028E-1;-6.463462859E-2;-6.690368056E-1
4.633302658E2;2.393358387E-2;1.035641581E-1;-7.790958285E-1
4.633453838E2;1.650410891E-1;-1.278744452E-2;-5.924749970E-1
4.633605008E2;3.113617897E-1;-2.108824253E-1;-2.485650331E-1
4.633756188E2;4.715471864E-1;-7.048108429E-2;7.356952131E-2
4.633907358E2;5.717091560E-1;4.616166279E-2;3.805072606E-1
4.634058538E2;6.222607493E-1;-1.748614386E-2;5.286787152E-1
4.634209704E2;6.663706899E-1;-1.296606213E-1;5.280573964E-1
4.634360884E2;6.983742714E-1;-3.140893579E-1;4.469156861E-1
4.634512054E2;7.911002636E-1;-4.539813995E-1;3.474279940E-1
4.634663234E2;9.226753116E-1;-5.406495929E-1;2.744542956E-1
4.634814404E2;1.032605290E0;-5.744650960E-1;2.396566272E-1
4.634965584E2;1.209749460E0;-5.404555798E-1;2.116061449E-1
4.635116754E2;1.431903601E0;-5.136345625E-1;2.563217580E-1
4.635267934E2;1.568325043E0;-6.038382053E-1;3.368636072E-1
4.635419104E2;1.581482887E0;-7.934866548E-1;4.265037477E-1
4.635570284E2;1.548947930E0;-8.584666252E-1;4.669563174E-1
4.635721454E2;1.457985401E0;-9.181109071E-1;4.091237187E-1
4.635872634E2;1.177755713E0;-1.302956700E0;2.900651991E-1
4.636023804E2;8.712856174E-1;-1.302912235E0;1.415473819E-1
4.636174984E2;5.420516133E-1;-1.069224358E0;3.242594749E-2
4.636326154E2;2.460486442E-1;-8.609996438E-1;-6.954039633E-2
4.636477334E2;1.708677411E-1;-5.190224051E-1;-1.768209785E-1
4.636628504E2;1.546956897E-1;-2.977411635E-2;-2.613750100E-1
4.636779684E2;1.640414894E-1;5.486533046E-1;-3.499023020E-1
4.636930854E2;2.895544767E-1;1.010775924E0;-4.198220968E-1
4.637082034E2;4.976490140E-1;1.223559141E0;-3.392596245E-1
4.637233204E2;3.678689301E-1;8.781977296E-1;-1.357291490E-1
4.637384384E2;1.827529371E-1;2.759583592E-1;2.961348742E-2
4.637535554E2;1.399441063E-1;-2.775121033E-1;2.702786922E-1
4.637686734E2;-1.543737352E-1;-3.881002963E-1;4.210762680E-1
4.637837904E2;-2.919273376E-1;7.485618591E-1;3.291431367E-1
4.637989084E2;-3.980653584E-1;1.767637849E0;2.486782521E-1
4.638140254E2;-8.840772510E-1;2.050958157E0;6.261751056E-2
4.638291434E2;-8.662361503E-1;1.723849654E0;-1.332259327E-1
4.638442604E2;-6.685898900E-1;9.987881184E-1;-2.552378476E-1
4.638593784E2;-6.639187336E-1;1.421609074E-1;-5.992484093E-1
4.638744954E2;-3.364348412E-1;-1.458425373E-1;-7.721795440E-1
4.638896134E2;-3.385802507E-1;-8.641784638E-2;-5.582807064E-1
4.639047304E2;-4.532772899E-1;5.160659924E-2;-2.648461759E-1
4.639198484E2;-1.508770287E-1;-2.164956480E-1;-1.992697716E-1
4.639349654E2;1.752457470E-1;-7.266165018E-1;-1.110614836E-1
4.639500834E2;4.136067033E-1;-8.927983046E-1;-3.049402684E-2
4.639652004E2;5.768440962E-1;-6.793616414E-1;5.382481497E-3
4.639803184E2;6.816228032E-1;-6.125422716E-1;9.375455230E-2
4.639954354E2;6.925105453E-1;-5.540516376E-1;1.022601277E-1
4.640105534E2;6.265810132E-1;-4.684062302E-1;6.943419576E-2
4.640256704E2;5.289855003E-1;-4.286939800E-1;3.706719726E-2
4.640407874E2;4.135918915E-1;-6.033681035E-1;8.778168261E-2
4.640559054E2;3.338351548E-1;-7.833667994E-1;1.111844480E-1
4.640710224E2;3.590263426E-1;-7.356777787E-1;4.815607518E-2
4.640861404E2;3.243839443E-1;-5.954117775E-1;3.019223455E-3
4.641012584E2;1.915833056E-1;-5.752806664E-1;-5.211825483E-4
4.641163754E2;-1.002170444E-1;-5.386140347E-1;3.425537422E-2
4.641314924E2;-3.324346542E-1;-4.976399243E-1;5.593783408E-2
4.641466104E2;-5.442944169E-1;-3.741494119E-1;7.117324322E-2
4.641617284E2;-8.435729742E-1;-2.372088730E-1;6.036344171E-2
4.641768454E2;-1.020419598E0;-3.370241821E-1;7.824573666E-2
4.641919624E2;-1.065474987E0;-4.539166093E-1;1.055614427E-1
4.642070804E2;-1.033794641E0;-4.684388041E-1;1.743548810E-1
4.642221974E2;-9.589685798E-1;-4.338903725E-1;1.735897362E-1
4.642373154E2;-9.170923233E-1;-6.283295751E-1;1.016549841E-1
4.642524324E2;-8.565319180E-1;-7.707544565E-1;2.949504368E-2
4.642675504E2;-7.398164868E-1;-9.875727892E-1;-6.930077821E-2
4.642826674E2;-6.421942115E-1;-1.202499151E0;-1.365783215E-1
4.642977854E2;-5.770807266E-1;-1.383814931E0;-1.802610755E-1
4.643129024E2;-4.621949792E-1;-1.708055854E0;-1.984461993E-1
4.643280204E2;-4.329974055E-1;-1.826500416E0;-2.729792893E-1
4.643431374E2;-5.765346885E-1;-1.884777069E0;-4.229596853E-1
4.643582554E2;-7.328959107E-1;-2.022375107E0;-6.883631945E-1
4.643733724E2;-9.085668325E-1;-1.748116374E0;-8.517756462E-1
4.643884904E2;-1.050075769E0;-1.195546150E0;-7.965413928E-1
4.644036074E2;-1.000169873E0;-5.801625848E-1;-7.839394212E-1
4.644187255E2;-7.837044597E-1;4.623657465E-2;-8.983089924E-1
4.644338425E2;-6.084938049E-1;5.666321516E-1;-9.704911709E-1
4.644489605E2;-4.878261983E-1;1.472466111E0;-1.153894544E0
4.644640775E2;-4.213119149E-1;1.982415318E0;-1.192650914E0
4.644791955E2;-4.915470183E-1;1.228774309E0;-7.039970160E-1
4.644943125E2;-2.662844956E-1;7.472109795E-1;-2.068593055E-1
4.645094305E2;7.879034430E-2;6.286368966E-1;1.030058786E-1
4.645245475E2;3.531074524E-1;3.937687278E-1;3.823172450E-1
4.645396655E2;5.536806583E-1;4.572996497E-2;6.270949244E-1
4.645547825E2;7.546466589E-1;-2.332727462E-1;6.077478528E-1
4.645699005E2;9.132025242E-1;-2.475883067E-1;5.022624135E-1
4.645850175E2;9.592987299E-1;-1.672398299E-1;3.902741373E-1
4.646001355E2;1.005300879E0;-1.172053218E-1;3.855568767E-1
4.646152525E2;1.107314467E0;-4.044187814E-2;4.926768839E-1
4.646303705E2;1.272586465E0;1.761636883E-2;5.969665051E-1
4.646454875E2;1.413928151E0;3.287695348E-2;6.389548779E-1
4.646606055E2;1.448931336E0;-1.548072398E-1;5.611754060E-1
4.646757225E2;1.388727069E0;-5.407171249E-1;5.240567327E-1
4.646908405E2;1.357024789E0;-9.470494390E-1;5.757856965E-1
4.647059575E2;1.363588691E0;-1.391043305E0;5.366806984E-1
4.647210755E2;1.155801773E0;-1.791081071E0;3.034679890E-1
4.647361925E2;8.122773767E-1;-1.943163991E0;-1.283407770E-2
4.647513105E2;5.084484816E-1;-1.793221116E0;-2.666546404E-1
4.647664275E2;2.680832446E-1;-1.508161426E0;-3.864368200E-1
4.647815455E2;2.365015149E-1;-1.074260592E0;-4.355336428E-1
4.647966625E2;3.822966814E-1;-6.969347000E-1;-5.295846462E-1
4.648117805E2;6.827166677E-1;-3.950087130E-1;-6.743910909E-1
4.648268975E2;9.865958095E-1;-1.740110368E-1;-7.297487855E-1
4.648420155E2;1.188116908E0;-8.263467252E-2;-7.640496492E-1
4.648571325E2;6.891691685E-1;-4.132272005E-1;-6.332571507E-1
4.648722505E2;2.338540852E-1;-9.587224722E-1;-1.057837605E-1
4.648873675E2;2.985198796E-1;-1.720276237E0;3.808772266E-1
4.649024855E2;4.549332857E-1;-1.424567223E0;5.377224088E-1
4.649176025E2;3.257936537E-1;-2.976050079E-1;4.014207125E-1
4.649327205E2;-2.595507801E-1;7.814591527E-1;1.767148823E-1
4.649478375E2;-8.032917380E-1;1.075073481E0;-2.605740726E-1
4.649629555E2;-7.187324166E-1;5.672532916E-1;-5.516381860E-1
4.649780725E2;-5.121409893E-1;-1.636358649E-1;-6.017745733E-1
4.649931905E2;-3.728044629E-1;-6.495549083E-1;-5.515896678E-1
4.650083075E2;-2.766619623E-1;-7.046408057E-1;-3.438964784E-1
4.650234255E2;-2.709541023E-1;-5.168083906E-1;-1.678970754E-1
4.650385425E2;-2.518541515E-1;-3.017573357E-1;-1.043917611E-1
4.650536605E2;-4.121782258E-2;-4.349787831E-1;-8.568944782E-2
4.650687775E2;1.004465148E-1;-7.298654914E-1;-6.191490963E-2
4.650838955E2;2.553232312E-1;-8.698120713E-1;6.626354158E-2
4.650990125E2;3.991588354E-1;-8.388724923E-1;1.496599019E-1
4.651141305E2;4.104003310E-1;-6.629097462E-1;2.106710523E-1
4.651292475E2;3.263352513E-1;-4.882247150E-1;2.416039407E-1
4.651443655E2;1.726435423E-1;-5.208564997E-1;2.185337991E-1
4.651594825E2;3.021063283E-2;-6.210999489E-1;1.666463017E-1
4.651746005E2;-6.088891625E-2;-7.348392606E-1;6.928007305E-2
4.651897175E2;-1.748702526E-1;-6.473913789E-1;-3.162271157E-2
4.652048355E2;-4.274041057E-1;-3.063780665E-1;-2.444109693E-2
4.652199525E2;-7.010814548E-1;4.045645148E-2;1.844763756E-3
4.652350705E2;-8.063791394E-1;1.149589121E-1;3.183967993E-2
4.652501875E2;-7.684324384E-1;3.086731210E-2;5.114547163E-2
4.652653055E2;-6.865056753E-1;-3.185424954E-2;9.680999070E-2
4.652804225E2;-5.697880387E-1;-1.310623735E-1;1.041578278E-1
4.652955405E2;-5.838513970E-1;-3.110630214E-1;5.862336606E-2
4.653106575E2;-7.351563573E-1;-5.548151731E-1;7.296916842E-2
4.653257755E2;-7.304222584E-1;-7.244538665E-1;-3.378526121E-2
4.653408925E2;-6.150996685E-1;-9.652911425E-1;-1.436982155E-1
4.653560105E2;-5.900433064E-1;-1.094102025E0;-1.252853870E-1
4.653711275E2;-4.694373310E-1;-1.424617410E0;-2.407670766E-2
4.653862455E2;-3.911374807E-1;-1.825208426E0;4.961069208E-3
4.654013625E2;-3.369512260E-1;-1.923405409E0;-7.014337182E-2
4.654164805E2;-3.799985647E-1;-1.849456549E0;-3.620995879E-1
4.654315975E2;-6.419809461E-1;-1.759951830E0;-7.605904937E-1
4.654467155E2;-8.576725721E-1;-1.408515930E0;-1.052108049E0
4.654618325E2;-9.404093623E-1;-1.177527785E0;-1.055275679E0
4.654769505E2;-8.173388839E-1;-7.831456661E-1;-1.065646052E0
4.654920675E2;-6.608791947E-1;-2.866939604E-1;-9.853874445E-1
4.655071855E2;-5.798501372E-1;-7.421085984E-2;-8.900302052E-1
4.655223025E2;-5.451013446E-1;2.307050377E-1;-8.344247341E-1
4.655374205E2;-4.244758487E-1;6.336474419E-1;-8.915625811E-1
4.655525375E2;-1.139566451E-1;1.030225635E0;-1.018037200E0
4.655676555E2;2.649464272E-2;1.103414059E0;-8.799570203E-1
4.655827725E2;1.308500171E-1;1.128152847E0;-5.624491572E-1
4.655978905E2;3.430256546E-1;1.110810637E0;-3.100032806E-1
4.656130075E2;5.486847758E-1;8.889818788E-1;-1.063877642E-1
4.656281255E2;6.102792621E-1;6.589806080E-1;8.271105587E-2
4.656432425E2;6.885443330E-1;2.318322361E-1;1.932860017E-1
4.656583605E2;8.349225521E-1;-1.050251424E-1;4.129445851E-1
4.656734775E2;8.985732794E-1;-3.980778456E-1;5.917568803E-1
4.656885955E2;9.843016863E-1;-7.280332446E-1;6.607995629E-1
4.657037125E2;1.181606293E0;-8.509600759E-1;6.681387424E-1
4.657188305E2;1.433695316E0;-9.236395955E-1;6.781181097E-1
4.657339475E2;1.546429753E0;-9.815878272E-1;6.866378188E-1
4.657490655E2;1.566487789E0;-9.397988915E-1;6.860594153E-1
4.657641825E2;1.617612004E0;-1.046681285E0;6.759753823E-1
4.657793005E2;1.574284077E0;-1.342514515E0;4.823491871E-1
4.657944175E2;1.341942906E0;-1.562970161E0;1.312689036E-1
4.658095355E2;9.298902750E-1;-1.745191932E0;-1.462524757E-2
4.658246525E2;3.454391062E-1;-1.571563482E0;-1.277316213E-1
4.658397705E2;2.532981709E-2;-1.331879735E0;-2.354839146E-1
4.658548875E2;2.349892110E-1;-1.182511926E0;-3.786406517E-1
4.658700055E2;3.585634232E-1;-5.992453098E-1;-4.841533005E-1
4.658851225E2;5.031514168E-1;-1.500002742E-1;-5.151767731E-1
4.659002405E2;8.579670787E-1;-7.564561069E-2;-6.707453132E-1
4.659153575E2;5.727489591E-1;-2.472963780E-1;-7.515598536E-1
4.659304755E2;2.884897292E-1;-9.979967773E-2;-2.814651728E-1
4.659455925E2;1.411569864E-1;-9.924522638E-1;3.721286952E-1
4.659607105E2;-4.084450752E-2;-1.306812644E0;5.382534266E-1
4.659758275E2;-2.053753734E-1;-5.654941797E-1;3.217993975E-1
4.659909455E2;-4.381346703E-1;7.848923802E-1;1.448476501E-2
4.660060625E2;-5.261111856E-1;1.428312302E0;-5.511352420E-1
4.660211805E2;-6.395493746E-1;1.209468365E0;-8.533698916E-1
4.660362975E2;-5.682543516E-1;5.556547642E-1;-9.628260136E-1
4.660514155E2;-2.122182101E-1;-1.326240152E-1;-7.551282644E-1
4.660665325E2;-1.121666729E-1;-5.966122150E-1;-4.193937778E-1
4.660816505E2;-1.949757934E-1;-1.066313744E0;-1.623177826E-1
4.660967675E2;4.006205872E-2;-1.673956037E0;-3.367128223E-2
4.661118855E2;2.632026970E-1;-2.016649246E0;-5.904099345E-2
4.661270025E2;3.519553542E-1;-1.867727399E0;-2.128752321E-2
4.661421205E2;4.672233462E-1;-1.622206211E0;1.328604966E-1
4.661572375E2;4.858782589E-1;-1.279325604E0;2.198497057E-1
4.661723555E2;4.748219848E-1;-9.532295465E-1;2.999247611E-1
4.661874725E2;4.756308198E-1;-8.385572433E-1;3.141310811E-1
4.662025905E2;4.659717977E-1;-7.726756930E-1;2.870637774E-1
4.662177075E2;5.055191517E-1;-7.625051737E-1;2.300940305E-1
4.662328255E2;3.396814764E-1;-6.579419971E-1;2.011065483E-1
4.662479425E2;1.166661605E-1;-5.377733707E-1;2.016551495E-1
4.662630605E2;-9.978305548E-2;-4.783909917E-1;2.199372202E-1
4.662781775E2;-3.264997005E-1;-4.587323964E-1;2.334362864E-1
4.662932955E2;-3.564036191E-1;-4.497584403E-1;1.925646812E-1
4.663084125E2;-3.067475557E-1;-4.897254705E-1;1.170537844E-1
4.663235305E2;-3.274483085E-1;-5.729737878E-1;8.617016673E-2
4.663386475E2;-4.288243353E-1;-6.958858967E-1;1.754444242E-1
4.663537655E2;-5.777428746E-1;-7.214369774E-1;2.612267137E-1
4.663688825E2;-6.866962314E-1;-8.764013052E-1;3.258019388E-1
4.663840005E2;-6.957235336E-1;-1.284283876E0;3.637213409E-1
4.663991175E2;-5.403550267E-1;-1.757449150E0;3.489060104E-1
4.664142360E2;-4.100862741E-1;-1.905200481E0;2.593858838E-1
4.664293530E2;-4.035260379E-1;-1.856483459E0;1.059036776E-1
4.664444710E2;-3.888536096E-1;-1.887650132E0;-7.884403691E-3
4.664595880E2;-4.376022220E-1;-1.887832999E0;-1.187604144E-1
4.664747060E2;-5.004943609E-1;-1.641124249E0;-3.285113275E-1
4.664898230E2;-6.043264270E-1;-1.729418755E0;-6.737530231E-1
4.665049410E2;-7.445064783E-1;-1.851557970E0;-1.054517150E0
4.665200580E2;-9.478177428E-1;-1.664185405E0;-1.099522829E0
4.665351760E2;-1.028791308E0;-1.468020916E0;-1.125595093E0
4.665502930E2;-1.070551634E0;-8.699542880E-1;-1.145620108E0
4.665654110E2;-1.064748406E0;-3.976159692E-1;-1.118213773E0
4.665805280E2;-8.965245485E-1;-3.270235360E-1;-1.074490309E0
4.665956460E2;-7.302384973E-1;-4.636336118E-3;-1.118723989E0
4.666107630E2;-5.069890618E-1;1.046640754E0;-1.304419041E0
4.666258810E2;-3.607258797E-1;1.767692208E0;-1.410278678E0
4.666409980E2;-2.926320434E-1;1.738002419E0;-1.137818336E0
4.666561160E2;-9.799459577E-2;1.554718375E0;-8.804830909E-1
4.666712330E2;2.567669451E-1;1.237093925E0;-8.628084064E-1
4.666863510E2;5.819628835E-1;5.769669414E-1;-7.673950791E-1
4.667014680E2;7.186949849E-1;-4.254726171E-1;-5.365273356E-1
4.667165860E2;7.063289285E-1;-1.406311631E0;-4.554954916E-2
4.667317030E2;6.633703113E-1;-1.916146636E0;3.703342974E-1
4.667468210E2;7.611104846E-1;-2.222436190E0;4.472674429E-1
4.667619380E2;9.295538068E-1;-2.355259180E0;4.082247317E-1
4.667770560E2;1.083007097E0;-2.260409594E0;3.592455983E-1
4.667921730E2;1.244642138E0;-2.095032930E0;3.121737838E-1
4.668072910E2;1.327918172E0;-2.001599789E0;3.109993339E-1
4.668224080E2;1.356435061E0;-1.972628474E0;3.415169716E-1
4.668375260E2;1.367935896E0;-2.020600319E0;3.541615307E-1
4.668526430E2;1.379411221E0;-2.037930250E0;2.995240390E-1
4.668677610E2;1.472273231E0;-1.993495226E0;1.793092191E-1
4.668828780E2;1.552594066E0;-2.210144520E0;2.025181055E-1
4.668979960E2;1.405760169E0;-2.621855974E0;1.067789420E-1
4.669131130E2;1.210199594E0;-3.013052225E0;6.712093484E-3
4.669282310E2;1.052408934E0;-2.947977781E0;-7.727548480E-2
4.669433480E2;8.898316622E-1;-2.471223593E0;-2.095659077E-1
4.669584660E2;8.126050234E-1;-2.195818901E0;-4.798978567E-1
4.669735830E2;6.932750344E-1;-1.669317007E0;-7.797479033E-1
4.669887010E2;4.658250809E-1;-8.597903848E-1;-1.011513472E0
4.670038180E2;4.639713466E-1;-3.502260745E-1;-1.138353586E0
4.670189360E2;5.791385770E-1;-5.983386040E-1;-9.013604522E-1
4.670340530E2;-4.064255580E-2;-1.831574678E0;-3.978458047E-1
4.670491710E2;-2.389495224E-1;-2.860718012E0;4.917770326E-1
4.670642880E2;1.600124687E-1;-3.150846004E0;8.483925462E-1
4.670794060E2;4.492842853E-1;-2.748941183E0;1.131019831E0
4.670945230E2;4.420567453E-1;-1.600466609E0;1.106904149E0
4.671096410E2;9.013280272E-2;-1.575217396E-1;8.392810225E-1
4.671247580E2;-2.037012726E-1;4.928250015E-1;5.521866083E-1
4.671398760E2;-2.449088991E-1;4.490559399E-1;2.118921429E-1
4.671549930E2;-2.092847675E-1;-5.467833877E-1;-1.446574777E-1
4.671701110E2;6.025988236E-2;-1.680184245E0;-2.098428756E-1
4.671852280E2;4.268471003E-1;-2.094061852E0;-3.032326400E-1
4.672003460E2;3.337157667E-1;-1.741433024E0;-1.465975307E-2
4.672154630E2;4.815304279E-1;-1.471384883E0;2.055887133E-2
4.672305810E2;7.076354623E-1;-1.234161735E0;-2.482139915E-1
4.672456980E2;6.560333967E-1;-1.277384758E0;-4.006333947E-1
4.672608160E2;5.022671223E-1;-1.404115200E0;-4.181028008E-1
4.672759330E2;4.469034076E-1;-1.582530737E0;-2.775612175E-1
4.672910510E2;4.517061412E-1;-1.833935261E0;-5.040609837E-2
4.673061680E2;4.613242149E-1;-2.010141373E0;7.646681368E-2
4.673212860E2;4.428828657E-1;-1.908309817E0;1.328262240E-1
4.673364030E2;4.608320296E-1;-1.554722667E0;5.701134354E-2
4.673515210E2;5.178655386E-1;-1.244050264E0;-3.206836432E-2
4.673666380E2;3.921458423E-1;-1.151676416E0;-3.527832218E-3
4.673817560E2;1.779113263E-1;-1.146283984E0;4.592021927E-2
4.673968730E2;-4.870691337E-3;-1.093453646E0;8.439449966E-2
4.674119903E2;-1.495852619E-1;-1.081532001E0;6.226550043E-2
4.674271072E2;-3.036928475E-1;-1.155475140E0;6.152833812E-3
4.674422253E2;-4.959174395E-1;-1.314112186E0;-9.285175055E-2
4.674573423E2;-6.114557385E-1;-1.568500757E0;-2.017213553E-1
4.674724602E2;-6.063669920E-1;-1.721700788E0;-2.641769946E-1
4.674875773E2;-5.360907912E-1;-1.749471068E0;-3.078288138E-1
4.675026953E2;-3.621648550E-1;-1.820827484E0;-3.142631352E-1
4.675178123E2;-1.902237833E-1;-1.736032724E0;-3.299402595E-1
4.675329303E2;-2.461005934E-2;-1.611862063E0;-3.346506059E-1
4.675480472E2;9.138604999E-2;-1.731308460E0;-3.050607741E-1
4.675631653E2;6.862790883E-2;-1.948212504E0;-2.753003240E-1
4.675782823E2;-1.301641464E-1;-2.079851389E0;-3.300293982E-1
4.675934002E2;-3.331715763E-1;-2.377111197E0;-3.900887668E-1
4.676085173E2;-5.123718381E-1;-2.767604589E0;-4.649935961E-1
4.676236352E2;-5.969100595E-1;-3.124293089E0;-5.721287131E-1
4.676387523E2;-6.939278841E-1;-3.003364563E0;-8.311837912E-1
4.676538703E2;-9.314548969E-1;-2.458994389E0;-1.091375828E0
4.676689872E2;-1.102329016E0;-1.985769868E0;-1.151509047E0
4.676841053E2;-1.250768781E0;-1.560519218E0;-9.763063788E-1
4.676992223E2;-1.372514963E0;-1.126077533E0;-8.294401169E-1
4.677143403E2;-1.534563303E0;-9.332586527E-1;-7.297012806E-1
4.677294573E2;-1.818061948E0;-7.873206735E-1;-7.920240164E-1
4.677445752E2;-2.141285181E0;-5.875366926E-1;-9.036900997E-1
4.677596923E2;-2.153720617E0;-8.708430529E-1;-8.785619736E-1
4.677748103E2;-1.780257583E0;-1.084068775E0;-7.379124761E-1
4.677899272E2;-1.355359435E0;-9.259943962E-1;-6.131261587E-1
4.678050453E2;-9.820516109E-1;-6.975523233E-1;-5.477837324E-1
4.678201622E2;-6.859334111E-1;-4.850512445E-1;-5.832887292E-1
4.678352803E2;-5.839745402E-1;-4.366919696E-1;-6.114481688E-1
4.678503973E2;-6.490704417E-1;-3.068967164E-1;-6.888714433E-1
4.678655152E2;-6.933724284E-1;-3.451530039E-1;-6.864370704E-1
4.678806323E2;-6.831292510E-1;-5.391081572E-1;-7.402488589E-1
4.678957502E2;-5.575731993E-1;-7.156131864E-1;-7.737551332E-1
4.679108673E2;-3.261487782E-1;-8.781794310E-1;-5.790285468E-1
4.679259853E2;-1.373691559E-1;-1.024385571E0;-2.981794178E-1
4.679411022E2;4.345403053E-3;-9.513055086E-1;-8.672355115E-2
4.679562203E2;5.070251226E-2;-6.218040586E-1;-3.313879482E-3
4.679713373E2;5.629548058E-2;-2.410736233E-1;-9.347226471E-2
4.679864553E2;7.672519982E-2;3.604473919E-2;-1.550493836E-1
4.680015723E2;1.635940373E-1;1.225510165E-1;-1.917338222E-1
4.680166902E2;2.370453626E-1;1.840671003E-1;-1.299064159E-1
4.680318073E2;2.939329743E-1;2.746791244E-1;-3.426790237E-2
4.680469253E2;2.994150817E-1;4.683490992E-1;1.102015674E-1
4.680620422E2;3.290105462E-1;5.853480101E-1;1.686769575E-1
4.680771603E2;3.904193044E-1;6.765649915E-1;2.303360552E-1
4.680922772E2;4.502334297E-1;7.053712606E-1;1.965112537E-1
4.681073953E2;5.978199244E-1;7.056260705E-1;1.727110296E-1
4.681225123E2;7.202253342E-1;6.184852719E-1;1.574600339E-1
4.681376302E2;6.974188089E-1;3.210690022E-1;2.938626111E-1
4.681527473E2;5.318558216E-1;-1.188849099E-2;6.774518490E-1
4.681678652E2;6.427662373E-1;2.922136486E-1;1.235311270E0
4.681829823E2;5.519347787E-1;6.960244775E-1;1.366050005E0
4.681981003E2;7.501199841E-1;4.222256541E-1;6.645776033E-1
4.682132172E2;9.860452414E-1;4.999950230E-1;2.000463754E-1
4.682283353E2;9.946286082E-1;1.064050913E0;2.192935646E-1
4.682434523E2;8.621812463E-1;1.512917995E0;2.849050462E-1
4.682585703E2;7.975580096E-1;1.501941681E0;2.867074609E-1
4.682736873E2;8.323682547E-1;1.251430392E0;3.084028065E-1
4.682888052E2;8.413703442E-1;1.004153252E0;3.624289036E-1
4.683039223E2;8.479529023E-1;6.307292581E-1;4.557276666E-1
4.683190403E2;8.352115154E-1;2.201676071E-1;5.913107991E-1
4.683341572E2;7.548951507E-1;1.751897037E-1;6.569595337E-1
4.683492753E2;8.174589276E-1;1.910804063E-1;5.249469876E-1
4.683643922E2;1.011648297E0;1.046653837E-1;3.790044785E-1
4.683795103E2;1.090407014E0;1.265256703E-1;2.333636582E-1
4.683946273E2;1.013556719E0;2.231407911E-1;1.774487048E-1
4.684097452E2;8.978734016E-1;2.667004466E-1;1.571260989E-1
4.684248625E2;7.952663898E-1;2.919912636E-1;9.823791683E-2
4.684399805E2;7.458418608E-1;3.151996434E-1;-7.196310908E-2
4.684550975E2;7.109761238E-1;2.832527161E-1;-2.477598190E-1
4.684702155E2;6.563988328E-1;-3.356381319E-3;-2.607192397E-1
4.684853325E2;6.523830891E-1;-3.140584826E-1;-1.922512054E-1
4.685004505E2;6.168035269E-1;-3.413870335E-1;-1.261981577E-1
4.685155675E2;4.798931181E-1;-2.175450176E-1;-1.112617180E-1
4.685306855E2;2.980577946E-1;-1.066523269E-1;-1.305198222E-1
4.685458025E2;2.806785107E-1;2.078087032E-1;-1.183431372E-1
4.685609205E2;2.845669985E-1;3.585462570E-1;-4.296396673E-2
4.685760375E2;3.026573360E-1;3.569318652E-1;1.187610924E-1
4.685911555E2;3.284163177E-1;2.410472780E-1;1.836545467E-1
4.686062725E2;3.602121174E-1;2.229918540E-2;2.142584622E-1
4.686213905E2;4.222547412E-1;-1.744742692E-2;1.850385368E-1
4.686365075E2;5.184560418E-1;-8.025712520E-2;1.951385587E-1
4.686516255E2;6.115928292E-1;-2.568038367E-2;2.384554446E-1
4.686667425E2;6.677058339E-1;-5.295406282E-2;3.242067397E-1
4.686818605E2;6.896407008E-1;4.590407759E-2;4.023731649E-1
4.686969775E2;7.170122266E-1;1.142355353E-1;5.015124083E-1
4.687120955E2;6.267189980E-1;2.267999798E-1;5.618166327E-1
4.687272125E2;3.463180959E-1;3.731729686E-1;5.808377862E-1
4.687423305E2;1.711031497E-1;5.418376327E-1;4.808382094E-1
4.687574475E2;-1.964960061E-2;5.129113197E-1;3.663029671E-1
4.687725655E2;-3.954223096E-1;1.511224210E-1;2.900117338E-1
4.687876825E2;-7.817505002E-1;-1.373577565E-1;1.795804203E-1
